종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"155660","DSR","KOSPI",,"3985","30","0.76","3955","4000","3935","48046","190588710","63760000000","16000000"
"069730","DSR제강","KOSPI",,"3965","-5","-0.13","3950","4030","3950","91859","366470660","57096000000","14400000"
"017940","E1","KOSPI",,"36700","1050","2.95","36150","37100","36150","16193","594057250","251762000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","14650","-100","-0.68","14800","14900","14400","1507221","22025312050","529933571000","36172940"
"037370","EG","KOSDAQ","중견기업부","8220","-320","-3.75","8500","8500","8160","93589","774883050","61650000000","7500000"
"079190","EMW","KOSDAQ","투자주의환기종목(소속부없음)","2780","0","0.00","0","0","0","0","0","88360067660","31784197"
"007700","F&F","KOSPI",,"99000","-500","-0.50","98500","99700","98200","35466","3496262300","1524600000000","15400000"
"130500","GH신소재","KOSDAQ","중견기업부","3790","80","2.16","3680","3810","3680","142907","537229950","41690000000","11000000"
"114090","GKL","KOSPI",,"15000","100","0.67","14850","15050","14800","306406","4568472100","927835050000","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","1615","60","3.86","1560","1625","1555","228411","365861270","108810625000","67375000"
"078930","GS","KOSPI",,"38650","950","2.52","38050","38850","38050","267626","10309845050","3591179359700","92915378"
"083450","GST","KOSDAQ","우량기업부","19300","500","2.66","19100","19600","18850","481203","9238481900","179832478500","9317745"
"006360","GS건설","KOSPI",,"28700","150","0.53","28500","28850","28150","522907","14938555950","2298806974800","80097804"
"001250","GS글로벌","KOSPI",,"1740","30","1.75","1705","1755","1705","365996","632991840","143608749360","82533764"
"007070","GS리테일","KOSPI",,"42750","150","0.35","43000","43300","42500","229895","9865335750","3291750000000","77000000"
"078935","GS우","KOSPI",,"30200","150","0.50","30050","30200","29850","4710","141567550","53901745200","1784826"
"028150","GS홈쇼핑","KOSDAQ","우량기업부","122400","3100","2.60","119300","122400","117600","19604","2366840000","803250000000","6562500"
"045890","GV","KOSDAQ","투자주의환기종목(소속부없음)","1365","-25","-1.80","1410","1425","1350","571959","788816590","61983850110","45409414"
"078150","HB테크놀러지","KOSDAQ","우량기업부","2455","115","4.91","2355","2465","2350","1406047","3418832525","193921495830","78990426"
"012630","HDC","KOSPI",,"9510","10","0.11","9660","9810","9450","641713","6135803900","568143766710","59741721"
"039570","HDC아이콘트롤스","KOSPI",,"9040","-70","-0.77","9120","9120","8930","21041","189157860","148798400000","16460000"
"089470","HDC현대EP","KOSPI",,"4360","40","0.93","4320","4380","4285","282427","1224375205","139084000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"20150","200","1.00","20400","20850","19900","1701607","34455334700","1328032699500","65907330"
"011200","HMM","KOSPI",,"4845","120","2.54","4885","4970","4785","3702570","18035553910","1533695384775","316552195"
"036640","HRS","KOSDAQ","중견기업부","3925","-75","-1.88","3935","4190","3910","670208","2686843710","64192590000","16354800"
"082740","HSD엔진","KOSPI",,"4810","295","6.53","4610","4895","4605","2322650","11039947590","158475753020","32947142"
"299170","IBKS제10호스팩","KOSDAQ","SPAC(소속부없음)","2100","5","0.24","2100","2105","2100","17511","36775600","9093000000","4330000"
"335890","IBKS제11호스팩","KOSDAQ","SPAC(소속부없음)","2055","0","0.00","0","0","0","0","0","9843450000","4790000"
"335870","IBKS제12호스팩","KOSDAQ","SPAC(소속부없음)","2045","0","0.00","2040","2050","2040","2675","5471430","6380400000","3120000"
"276920","IBKS제7호스팩","KOSDAQ","관리종목(소속부없음)","2060","0","0.00","2055","2060","2055","77041","158694460","7519000000","3650000"
"003560","IHQ","KOSPI",,"1570","15","0.96","1535","1605","1535","903973","1428199880","229590124360","146235748"
"095340","ISC","KOSDAQ","우량기업부","16950","350","2.11","16750","17350","16600","626552","10653475800","239715510600","14142508"
"099520","ITX엠투엠","KOSDAQ","벤처기업부","2145","-135","-5.92","2220","2230","2110","665428","1432582465","35319850995","16466131"
"175330","JB금융지주","KOSPI",,"4870","120","2.53","4770","4885","4750","269412","1297650450","959306693780","196982894"
"950170","JTC","KOSDAQ","외국기업(소속부없음)","5240","10","0.19","5230","5290","5150","68467","358472110","183428909080","35005517"
"234080","JW생명과학","KOSPI",,"18450","850","4.83","17800","18500","17500","181688","3293975850","292147521300","15834554"
"067290","JW신약","KOSDAQ","중견기업부","5190","90","1.76","5120","5190","5060","474199","2431806470","216252591540","41667166"
"001060","JW중외제약","KOSPI",,"35700","1050","3.03","35000","36350","34600","776404","27553311950","746845927800","20920054"
"001067","JW중외제약2우B","KOSPI",,"44450","750","1.72","43700","44950","43500","3006","132101250","4017124300","90374"
"001065","JW중외제약우","KOSPI",,"28450","300","1.07","28150","28800","27900","6744","190959200","4903670450","172361"
"096760","JW홀딩스","KOSPI",,"5480","180","3.40","5310","5480","5310","309400","1669529260","364157809400","66452155"
"035900","JYP Ent.","KOSDAQ","우량기업부","23650","800","3.50","23150","24250","23050","1097320","26047245300","839456560800","35494992"
"024840","KBI메탈","KOSDAQ","우량기업부","1330","35","2.70","1305","1345","1295","142949","189557700","43824627840","32950848"
"105560","KB금융","KOSPI",,"34600","600","1.76","34200","34900","34050","2643715","91289436600","14386954032000","415807920"
"024120","KB오토시스","KOSDAQ","우량기업부","6350","50","0.79","6310","6380","6310","5374","34054310","73025000000","11500000"
"002380","KCC","KOSPI",,"144000","500","0.35","144500","147000","142500","162410","23410138000","1279651824000","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","6710","-20","-0.30","6760","6860","6670","77764","523159140","143594000000","21400000"
"036670","KCI","KOSDAQ","우량기업부","10000","50","0.50","9960","10100","9900","112661","1126291000","112700000000","11270000"
"009070","KCTC","KOSPI",,"2380","-20","-0.83","2400","2415","2360","265741","632613145","71400000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"4085","50","1.24","4005","4255","3935","558318","2280074050","91646893300","22434980"
"112190","KC산업","KONEX","일반기업부","2435","-5","-0.20","2400","2440","2400","502","1222340","17349991055","7125253"
"119650","KC코트렐","KOSPI",,"6600","0","0.00","6510","7190","6350","6554315","44314252590","85800000000","13000000"
"044180","KD","KOSDAQ","관리종목(소속부없음)","495","0","0.00","0","0","0","0","0","38784885480","78353304"
"092220","KEC","KOSPI",,"817","15","1.87","802","890","802","3676571","3099176478","95349569980","116706940"
"151860","KG ETS","KOSDAQ","우량기업부","4175","25","0.60","4170","4205","4120","580120","2412842525","150300000000","36000000"
"016380","KG동부제철","KOSPI",,"15800","100","0.64","15500","16450","14950","439004","6780220250","1580140572600","100008897"
"016385","KG동부제철우","KOSPI",,"65600","-1000","-1.50","66600","66700","64800","835","54717100","3502056000","53385"
"046440","KG모빌리언스","KOSDAQ","우량기업부","8490","240","2.91","8370","8780","8310","986201","8417965450","329629072320","38825568"
"035600","KG이니시스","KOSDAQ","우량기업부","23800","500","2.15","23600","24000","23500","281218","6661482150","664125529200","27904434"
"001390","KG케미칼","KOSPI",,"14350","150","1.06","14500","14650","14200","149124","2146390450","186739879200","13013232"
"060720","KH바텍","KOSDAQ","중견기업부","22900","2100","10.10","20950","23050","20900","2686710","60143222950","535993987900","23405851"
"001940","KISCO홀딩스","KOSPI",,"11850","400","3.49","11500","11850","11200","8847","102245900","218945103000","18476380"
"122450","KMH","KOSDAQ","중견기업부","7170","280","4.06","6830","7170","6830","208664","1479134180","162529430940","22667982"
"052900","KMH하이텍","KOSDAQ","중견기업부","1250","-40","-3.10","1300","1430","1235","15949660","21464446000","58606873750","46885499"
"058400","KNN","KOSDAQ","우량기업부","1680","20","1.20","1760","1805","1640","114007710","195211767805","222481929600","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","6370","50","0.79","6380","6480","6310","85720","548592780","95550000000","15000000"
"025000","KPX케미칼","KOSPI",,"49900","-100","-0.20","50200","50200","49300","4233","210527050","241516000000","4840000"
"092230","KPX홀딩스","KOSPI",,"43900","0","0.00","43900","44550","43750","1564","68878600","185461959400","4224646"
"000040","KR모터스","KOSPI",,"724","11","1.54","713","745","712","892323","647691711","66362577032","91661018"
"044450","KSS해운","KOSPI",,"7950","230","2.98","7720","7950","7710","60552","473592430","184327746000","23185880"
"030200","KT","KOSPI",,"24850","500","2.05","24350","25000","24350","1334751","33163123100","6488628428800","261111808"
"033780","KT&G","KOSPI",,"85000","1100","1.31","83900","85200","83200","394762","33377553300","11669862245000","137292497"
"030210","KTB투자증권","KOSPI",,"2520","35","1.41","2465","2530","2460","314370","787464235","151991511840","60314092"
"036030","KTH","KOSDAQ","중견기업부","5520","-20","-0.36","5540","5600","5460","72028","396058120","197146921440","35715022"
"058850","KTcs","KOSPI",,"1890","-10","-0.53","1900","1965","1885","935831","1803183690","80674650000","42685000"
"058860","KTis","KOSPI",,"2070","25","1.22","2045","2070","2035","65635","134676855","72040140000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","4440","130","3.02","4305","4465","4305","353857","1559229355","97236000000","21900000"
"093050","LF","KOSPI",,"13700","150","1.11","13600","13800","13500","89266","1220497750","400588000000","29240000"
"003550","LG","KOSPI",,"64600","1500","2.38","63000","64800","62900","200706","12870617200","11147190662600","172557131"
"034220","LG디스플레이","KOSPI",,"10650","450","4.41","10250","10650","10250","2552725","26806824100","3810737205000","357815700"
"001120","LG상사","KOSPI",,"15700","50","0.32","15750","16150","15500","427210","6757221600","608532000000","38760000"
"051900","LG생활건강","KOSPI",,"1363000","-7000","-0.51","1359000","1367000","1347000","42182","57380673000","21287602511000","15618197"
"051905","LG생활건강우","KOSPI",,"707000","-8000","-1.12","705000","710000","705000","2668","1886948920","1484485779000","2099697"
"003555","LG우","KOSPI",,"44750","800","1.82","43900","44900","43850","4032","178703350","148331795750","3314677"
"032640","LG유플러스","KOSPI",,"13300","150","1.14","13050","13300","13050","1440692","19057941650","5806931101300","436611361"
"011070","LG이노텍","KOSPI",,"153000","5500","3.73","147500","154000","146000","319112","48517561000","3621067371000","23667107"
"066570","LG전자","KOSPI",,"59200","-100","-0.17","59000","59500","58500","550906","32554845600","9687950588800","163647814"
"066575","LG전자우","KOSPI",,"21900","400","1.86","21600","21950","21500","48560","1057497200","376373224800","17185992"
"108670","LG하우시스","KOSPI",,"70700","2500","3.67","68500","71300","68000","165015","11607433100","634014269000","8967670"
"108675","LG하우시스우","KOSPI",,"27900","950","3.53","26950","28200","26950","9580","265992400","28802007000","1032330"
"037560","LG헬로비전","KOSPI",,"4410","55","1.26","4480","4480","4355","111313","489642435","341540674650","77446865"
"051910","LG화학","KOSPI",,"396000","5500","1.41","391000","401000","389500","401656","159131978500","27954567828000","70592343"
"051915","LG화학우","KOSPI",,"178000","1000","0.56","177000","180000","176000","39028","6956286500","1368606400000","7688800"
"079550","LIG넥스원","KOSPI",,"34300","-1550","-4.32","35600","35650","34100","299681","10344540000","754600000000","22000000"
"183350","LPK로보틱스","KONEX","일반기업부","1400","0","0.00","0","0","0","0","0","6577653600","4698324"
"006260","LS","KOSPI",,"38700","1300","3.48","37650","38800","37650","74153","2845490250","1246140000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"46750","1200","2.63","45550","46800","45150","102776","4771630600","1402500000000","30000000"
"000680","LS네트웍스","KOSPI",,"1905","10","0.53","1900","1930","1895","33457","63806055","150119745480","78803016"
"229640","LS전선아시아","KOSPI",,"6980","-10","-0.14","7000","7080","6900","203685","1417027160","213761655420","30624879"
"023150","MH에탄올","KOSPI",,"8480","-130","-1.51","8570","8590","8440","98276","834421520","62569900480","7378526"
"065150","MP그룹","KOSDAQ","투자주의환기종목(소속부없음)","1315","0","0.00","0","0","0","0","0","106263055205","80808407"
"219550","MP한강","KOSDAQ","중견기업부","778","-1","-0.13","796","796","775","99691","77977340","44214728060","56831270"
"035420","NAVER","KOSPI",,"237000","11000","4.87","233500","237000","230000","1140644","267471360500","38930424615000","164263395"
"160550","NEW","KOSDAQ","중견기업부","4200","140","3.45","4120","4200","4085","554811","2309494010","117205645200","27906106"
"053290","NE능률","KOSDAQ","벤처기업부","3430","15","0.44","3400","3520","3320","661419","2247998915","53568940810","15617767"
"181710","NHN","KOSPI",,"89100","1800","2.06","88000","89300","87900","100632","8926656900","1743243727500","19565025"
"104200","NHN벅스","KOSDAQ","중견기업부","4960","125","2.59","4990","5040","4870","34364","169512500","73544648000","14827550"
"060250","NHN한국사이버결제","KOSDAQ","우량기업부","52700","0","0.00","52700","52900","51500","434614","22715578300","1210592411100","22971393"
"005940","NH투자증권","KOSPI",,"10100","370","3.80","9820","10100","9820","1629224","16242422020","2842229758700","281408887"
"005945","NH투자증권우","KOSPI",,"7600","70","0.93","7530","7630","7500","108409","822399940","143419356800","18870968"
"338100","NH프라임리츠","KOSPI",,"4995","-5","-0.10","4990","4995","4920","53811","267760055","93206700000","18660000"
"034310","NICE","KOSPI",,"21850","50","0.23","21600","22000","21500","20261","441253350","827728255000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","19100","900","4.95","18150","19500","18150","515940","9772603700","1159653062000","60714820"
"008260","NI스틸","KOSPI",,"2225","100","4.71","2120","2280","2115","635038","1402798265","63635260325","28600117"
"004250","NPC","KOSPI",,"3750","25","0.67","3760","3770","3685","29972","112057140","137700000000","36720000"
"004255","NPC우","KOSPI",,"2135","-35","-1.61","2160","2165","2125","1544","3295695","11272800000","5280000"
"010060","OCI","KOSPI",,"39400","0","0.00","39850","40950","39100","677107","26824550800","939665217400","23849371"
"024940","PN풍년","KOSDAQ","벤처기업부","2130","45","2.16","2085","2130","2055","47555","100112930","21300000000","10000000"
"005490","POSCO","KOSPI",,"182500","1500","0.83","181500","184000","181000","308421","56320485500","15911597387500","87186835"
"218410","RFHIC","KOSDAQ","우량기업부","36650","600","1.66","36000","36900","35700","347174","12643061300","874015273000","23847620"
"091340","S&K폴리텍","KOSDAQ","중견기업부","6730","90","1.36","6740","6830","6650","164409","1110309750","78766042330","11703721"
"100840","S&TC","KOSPI",,"17050","650","3.96","16400","17200","16400","20881","354496650","127989422550","7506711"
"064960","S&T모티브","KOSPI",,"40450","450","1.13","39900","40550","39200","38172","1530914600","591505851200","14623136"
"003570","S&T중공업","KOSPI",,"5430","30","0.56","5400","5610","5380","18694","101646160","180562144710","33252697"
"036530","S&T홀딩스","KOSPI",,"15150","350","2.36","14800","15150","14700","12322","184702750","247003872900","16303886"
"010950","S-Oil","KOSPI",,"72800","2100","2.97","72000","73300","72000","548106","39884781100","8196027257600","112582792"
"010955","S-Oil우","KOSPI",,"39850","950","2.44","38900","40000","38900","15665","622291950","160273790950","4021927"
"019550","SBI인베스트먼트","KOSDAQ","중견기업부","642","17","2.72","625","643","620","809905","515525755","104046741150","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","8400","-130","-1.52","8530","8570","8350","94343","792344770","207114936000","24656540"
"034120","SBS","KOSPI",,"17000","150","0.89","16800","17150","16700","152860","2585089950","310293894000","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"1880","5","0.27","1880","1885","1855","54861","102408080","263004837200","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","중견기업부","5760","-10","-0.17","5800","5800","5680","87765","502516020","123630076800","21463555"
"036120","SCI평가정보","KOSDAQ","중견기업부","3430","50","1.48","3425","3485","3375","342415","1179161420","121765000000","35500000"
"099220","SDN","KOSDAQ","중견기업부","2915","235","8.77","2705","3060","2655","34553048","101108599875","140440951310","48178714"
"036540","SFA반도체","KOSDAQ","우량기업부","5570","40","0.72","5490","5630","5480","2482453","13770932300","916043887710","164460303"
"255220","SG","KOSDAQ","우량기업부","2125","45","2.16","2080","2170","2070","322620","681041865","78030057375","36720027"
"040610","SG&G","KOSDAQ","중견기업부","1390","30","2.21","1360","1420","1355","62479","86556130","47381202440","34087196"
"049470","SGA","KOSDAQ","벤처기업부","745","10","1.36","744","768","730","500539","375574112","36029875505","48362249"
"184230","SGA솔루션즈","KOSDAQ","중견기업부","1170","70","6.36","1155","1190","1135","1750761","2041296300","42910958610","36676033"
"224880","SGA임베디드","KONEX","일반기업부","2825","0","0.00","0","0","0","0","0","15306316125","5418165"
"004060","SG세계물산","KOSPI",,"667","10","1.52","652","669","652","714072","472577777","135017448320","202424960"
"001380","SG충방","KOSPI",,"1320","10","0.76","1310","1320","1295","146790","192115870","59352668760","44964143"
"002360","SH에너지화학","KOSPI",,"913","1","0.11","918","925","901","3680363","3365272987","101465095490","111133730"
"009160","SIMPAC","KOSPI",,"2595","25","0.97","2575","2610","2555","74292","191678165","169789594020","65429516"
"123700","SJM","KOSPI",,"2830","-45","-1.57","2875","2875","2740","12779","36350430","44161861340","15604898"
"025530","SJM홀딩스","KOSPI",,"2755","30","1.10","2725","2760","2710","20599","56401200","41143192040","14934008"
"034730","SK","KOSPI",,"243000","4000","1.67","240000","247000","239000","362051","87990743000","17097552171000","70360297"
"307070","SK4호스팩","KOSDAQ","SPAC(소속부없음)","2030","0","0.00","2035","2035","2025","520","1053150","10474800000","5160000"
"337450","SK5호스팩","KOSDAQ","SPAC(소속부없음)","2015","15","0.75","2000","2015","2000","3669","7339300","8684650000","4310000"
"340350","SK6호스팩","KOSDAQ","SPAC(소속부없음)","2000","-5","-0.25","0","0","0","0","0","11420000000","5710000"
"011790","SKC","KOSPI",,"58800","1700","2.98","57500","59200","57500","360233","21052031400","2207031834000","37534555"
"057500","SKC 솔믹스","KOSDAQ","우량기업부","3330","135","4.23","3220","3380","3220","618206","2055269955","204775153200","61494040"
"178920","SKC코오롱PI","KOSDAQ","우량기업부","32750","1250","3.97","31550","32850","31350","163067","5265237450","961747045500","29366322"
"018670","SK가스","KOSPI",,"78600","2400","3.15","77000","78900","77000","6542","512057500","725497178400","9230244"
"001740","SK네트웍스","KOSPI",,"5290","100","1.93","5190","5300","5180","701714","3682006130","1312912652630","248187647"
"001745","SK네트웍스우","KOSPI",,"77500","100","0.13","78200","78200","76400","506","39060800","8807720000","113648"
"006120","SK디스커버리","KOSPI",,"28850","500","1.76","28850","29500","28600","128589","3715357000","549242116750","19037855"
"006125","SK디스커버리우","KOSPI",,"17850","50","0.28","17550","18200","17500","17657","317205100","24248421750","1358455"
"210980","SK디앤디","KOSPI",,"25650","-300","-1.16","26000","26250","25600","55624","1434484000","487097706600","18990164"
"068400","SK렌터카","KOSPI",,"10250","100","0.99","10300","10350","10000","119201","1215252450","366592685000","35765140"
"036490","SK머티리얼즈","KOSDAQ","우량기업부","166900","4800","2.96","162200","167200","161500","47696","7803891100","1760406623700","10547673"
"052260","SK바이오랜드","KOSDAQ","우량기업부","33700","750","2.28","33700","34400","33150","2629465","88796288950","505500000000","15000000"
"03473K","SK우","KOSPI",,"212500","1500","0.71","210000","214000","210000","25257","5346683500","120303687500","566135"
"096770","SK이노베이션","KOSPI",,"124000","5500","4.64","123500","127000","122000","664521","82475582500","11465729936000","92465564"
"096775","SK이노베이션우","KOSPI",,"81200","1800","2.27","80200","81500","80200","14636","1187063900","101372191200","1248426"
"001510","SK증권","KOSPI",,"646","8","1.25","637","649","637","2412439","1555383624","305293250466","472590171"
"001515","SK증권우","KOSPI",,"2600","20","0.78","2540","2725","2535","80055","210970520","10172536400","3912514"
"285130","SK케미칼","KOSPI",,"91100","-800","-0.87","91400","91900","90600","250892","22855781500","1069641175600","11741396"
"28513K","SK케미칼우","KOSPI",,"38050","-350","-0.91","38150","38500","37850","45278","1725910250","55502393500","1458670"
"017670","SK텔레콤","KOSPI",,"224500","8500","3.94","217000","225000","217000","424075","94209532000","18127412119500","80745711"
"000660","SK하이닉스","KOSPI",,"83600","2100","2.58","82100","83700","82100","4205357","349710396100","60860997714000","728002365"
"048550","SM C&C","KOSDAQ","중견기업부","1610","40","2.55","1580","1625","1540","948826","1517596235","151438251860","94061026"
"063440","SM Life Design","KOSDAQ","중견기업부","1820","85","4.90","1735","1930","1735","9330285","17239084300","81953060280","45029154"
"950180","SNK","KOSDAQ","외국기업(소속부없음)","17000","150","0.89","16850","17050","16500","34147","585777250","358050600000","21061800"
"005610","SPC삼립","KOSPI",,"70700","500","0.71","70100","70800","69500","12012","843525900","610070936300","8629009"
"011810","STX","KOSPI",,"6690","10","0.15","6680","7940","6580","1821583","13347366590","131972974380","19726902"
"077970","STX엔진","KOSPI",,"6800","370","5.75","6430","8110","6400","1165406","8607029910","156460547200","23008904"
"071970","STX중공업","KOSPI",,"2540","280","12.39","2270","2935","2225","8800946","23728291435","72049579040","28365976"
"289080","SV인베스트먼트","KOSDAQ","벤처기업부","3020","15","0.50","3005","3050","2980","1639311","4943987420","160766680000","53234000"
"084870","TBH글로벌","KOSPI",,"2020","210","11.60","1805","2200","1760","4569434","9290976575","42130774380","20856819"
"002710","TCC스틸","KOSPI",,"2175","100","4.82","2110","2175","2080","396717","842394405","50025000000","23000000"
"089230","THE E&M","KOSDAQ","중견기업부","611","3","0.49","604","617","604","316366","192990273","75976735536","124348176"
"161570","THE MIDONG","KOSDAQ","중견기업부","2165","70","3.34","2095","2190","2090","73206","157213375","29859216690","13791786"
"032540","TJ미디어","KOSDAQ","중견기업부","2750","20","0.73","2745","2750","2730","9602","26312460","38311924750","13931609"
"048770","TPC","KOSDAQ","중견기업부","3330","180","5.71","3150","3330","3150","102465","335179015","44889319080","13480276"
"246690","TS인베스트먼트","KOSDAQ","벤처기업부","2670","190","7.66","2480","2700","2480","506021","1330909440","62608934130","23449039"
"284610","TS트릴리온","KONEX","일반기업부","3255","5","0.15","3300","3300","3135","8630","27878365","122573535000","37657000"
"038340","UCI","KOSDAQ","중견기업부","2840","10","0.35","2830","2880","2770","63169","176591685","94047795640","33115421"
"073570","WI","KOSDAQ","중견기업부","1375","5","0.36","1385","1405","1360","291770","402819135","100229471375","72894161"
"024070","WISCOM","KOSPI",,"2260","90","4.15","2155","2280","2150","60550","134378945","34637749880","15326438"
"052300","W홀딩컴퍼니","KOSDAQ","중견기업부","278","-2","-0.71","277","284","277","2557839","714838552","62750622870","225721665"
"057030","YBM넷","KOSDAQ","중견기업부","9750","-60","-0.61","9840","10200","9200","11758913","115105066080","159048795750","16312697"
"037270","YG PLUS","KOSPI",,"1900","180","10.47","1780","1900","1745","1906755","3493297395","110524337600","58170704"
"040300","YTN","KOSDAQ","중견기업부","1915","0","0.00","1900","1965","1880","90005","171645250","80430000000","42000000"
"051390","YW","KOSDAQ","중견기업부","3800","50","1.33","3820","3820","3750","7469","28247800","43150398400","11355368"
"052220","iMBC","KOSDAQ","중견기업부","2220","25","1.14","2210","2225","2190","41606","91733325","51060000000","23000000"
"079940","가비아","KOSDAQ","우량기업부","15150","200","1.34","14950","15400","14950","281920","4281100150","205065612600","13535684"
"078890","가온미디어","KOSDAQ","우량기업부","6100","40","0.66","6100","6140","6050","153113","933710650","91953187300","15074293"
"000500","가온전선","KOSPI",,"17150","-150","-0.87","17150","17800","17050","2843","49084400","71349951050","4160347"
"192410","감마누","KOSDAQ","관리종목(소속부없음)","408","0","0.00","0","0","0","0","0","9969806400","24435800"
"000860","강남제비스코","KOSPI",,"15850","200","1.28","15650","15900","15650","6283","98715900","103025000000","6500000"
"217730","강스템바이오텍","KOSDAQ","기술성장기업부","9270","240","2.66","9100","9280","9060","400698","3680272160","194479380990","20979437"
"114190","강원","KOSDAQ","관리종목(소속부없음)","2500","0","0.00","0","0","0","0","0","45387277500","18154911"
