종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"000210","DL","KOSPI",,"34500","-100","-0.29","34950","35200","34400","42957","1490416650","722977998000","20955884"
"000215","DL우","KOSPI",,"20750","-50","-0.24","21600","21600","20300","4480","93112150","34986886250","1686115"
"375500","DL이앤씨","KOSPI",,"33450","-250","-0.74","33700","34350","33350","183733","6193178900","1294301689350","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"22050","-150","-0.68","22050","22550","22050","1812","40386050","46568519550","2111951"
"37550K","DL이앤씨우","KOSPI",,"16360","-270","-1.62","16510","16650","16360","2866","47473950","34583158600","2113885"
"068790","DMS","KOSDAQ","우량기업부","5600","170","3.13","5490","5670","5440","212453","1177487430","137609141600","24573061"
"007340","DN오토모티브","KOSPI",,"18320","-160","-0.87","18480","18690","18180","65057","1198219390","1082086646800","59065865"
"004840","DRB동일","KOSPI",,"4205","-170","-3.89","4335","4360","4205","47921","205235735","83805650000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","2880","-10","-0.35","2900","2915","2865","38176","110224720","79188840000","27496125"
"155660","DSR","KOSPI",,"3895","-20","-0.51","3880","3915","3850","7054","27419305","62320000000","16000000"
"069730","DSR제강","KOSPI",,"3330","-55","-1.62","3380","3380","3320","9423","31429965","47952000000","14400000"
"017860","DS단석","KOSPI",,"56600","-2800","-4.71","58700","60300","56600","745963","43441389400","331755466400","5861404"
"180400","DXVX","KOSDAQ","중견기업부","1765","-64","-3.50","1811","1853","1765","473077","849063431","86872297480","49219432"
"017940","E1","KOSPI",,"73400","-400","-0.54","74200","74200","72500","4974","363351900","503524000000","6860000"
"245620","EDGC","KOSDAQ","관리종목(소속부없음)","415","0","0.00","0","0","0","0","0","57474989665","138493951"
"037370","EG","KOSDAQ","중견기업부","6230","-310","-4.74","6420","6560","6200","25785","163300260","53733575560","8624972"
"278990","EMB","KONEX","일반기업부","6130","-210","-3.31","6400","6400","6000","627","3780130","29433691530","4801581"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4800","0","0.00","4890","4905","4775","96557","464290640","1022827200000","213089000"
"050120","ES큐브","KOSDAQ","중견기업부","1634","-30","-1.80","1668","1668","1630","10424","17199592","22163716524","13564086"
"383220","F&F","KOSPI",,"50700","-2800","-5.23","54000","54000","50500","120618","6235644900","1942168702500","38307075"
"007700","F&F홀딩스","KOSPI",,"12640","-130","-1.02","12770","12940","12620","2307","29246040","494405598880","39114367"
"214270","FSN","KOSDAQ","중견기업부","1881","-11","-0.58","1987","2185","1881","1571141","3132305439","62544120903","33250463"
"130500","GH신소재","KOSDAQ","우량기업부","2565","-75","-2.84","2610","2650","2565","50063","130067970","37308058380","14545052"
"114090","GKL","KOSPI",,"11840","120","1.02","11790","11900","11570","136782","1610939380","732371132800","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","3685","-35","-0.94","3675","3835","3660","50572","187500330","248276875000","67375000"
"078930","GS","KOSPI",,"41950","150","0.36","41950","42150","41550","107272","4486927000","3897800107100","92915378"
"083450","GST","KOSDAQ","우량기업부","14280","280","2.00","14470","14880","14070","524350","7581426660","265868752800","18618260"
"006360","GS건설","KOSPI",,"19280","-200","-1.03","19480","19630","19000","279157","5376625710","1650011127200","85581490"
"001250","GS글로벌","KOSPI",,"2835","-130","-4.38","2900","2990","2810","1645278","4709662175","233983220940","82533764"
"007070","GS리테일","KOSPI",,"23150","0","0.00","0","0","0","0","0","2424219894300","104717922"
"078935","GS우","KOSPI",,"39100","-200","-0.51","39650","39650","38950","5959","233063500","69786696600","1784826"
"297890","HB솔루션","KOSDAQ","우량기업부","2805","-95","-3.28","2935","2995","2805","601371","1722402335","205160263770","73140914"
"440290","HB인베스트먼트","KOSDAQ","중견기업부","1670","-2","-0.12","1663","1715","1638","17628","29940602","45268706700","27107010"
"078150","HB테크놀러지","KOSDAQ","우량기업부","1826","-69","-3.64","1904","1929","1826","1133377","2103427391","169299262616","92715916"
"012630","HDC","KOSPI",,"11680","-350","-2.91","11960","12010","11460","136961","1601963380","697783301280","59741721"
"039570","HDC랩스","KOSPI",,"8350","60","0.72","8290","8380","8150","18945","157385650","216745968350","25957601"
"089470","HDC현대EP","KOSPI",,"3580","-60","-1.65","3640","3680","3575","35793","128956330","114202000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"20200","-450","-2.18","20400","20900","19870","268209","5394847880","1331328066000","65907330"
"009540","HD한국조선해양","KOSPI",,"195500","-9000","-4.40","207500","207500","191600","351044","69085897300","13836144178000","70773116"
"267250","HD현대","KOSPI",,"77000","-800","-1.03","78900","78900","76700","89452","6927154100","6082467545000","78993085"
"267270","HD현대건설기계","KOSPI",,"61600","-100","-0.16","62500","63000","61500","106084","6588255400","1127624097600","18305586"
"443060","HD현대마린솔루션","KOSPI",,"130400","-2900","-2.18","133300","134000","128900","73139","9530115500","5796280000000","44450000"
"071970","HD현대마린엔진","KOSPI",,"18840","-890","-4.51","19830","19900","18820","538296","10270226100","639080965800","33921495"
"010620","HD현대미포","KOSPI",,"119700","-5900","-4.70","127600","127700","118000","309679","37445969700","4781075235300","39942149"
"322000","HD현대에너지솔루션","KOSPI",,"19130","30","0.16","19210","19680","19000","41595","799514780","214256000000","11200000"
"042670","HD현대인프라코어","KOSPI",,"7400","-180","-2.37","7650","7650","7400","861574","6422829940","1425653415800","192655867"
"267260","HD현대일렉트릭","KOSPI",,"335000","-14500","-4.15","351500","354000","334000","228017","77383157500","12075790225000","36047135"
"329180","HD현대중공업","KOSPI",,"211000","-9000","-4.09","222000","223500","210000","287208","61310791000","18731127476000","88773116"
"097230","HJ중공업","KOSPI",,"4500","-55","-1.21","4570","4660","4450","553397","2529151435","374734264500","83274281"
"195940","HK이노엔","KOSDAQ GLOBAL","중견기업부","37400","-1000","-2.60","38700","38950","37050","188772","7116160650","1059537923400","28329891"
"014790","HL D&I","KOSPI",,"2320","-25","-1.07","2360","2380","2270","57024","131972885","87831954320","37858601"
"028300","HLB","KOSDAQ","중견기업부","71400","-400","-0.56","72500","72700","70300","602230","43101370900","9381062716200","131387433"
"003580","HLB글로벌","KOSPI",,"3990","0","0.00","3990","4045","3945","107750","429410335","191650261530","48032647"
"278650","HLB바이오스텝","KOSDAQ","우량기업부","2025","-30","-1.46","2050","2070","2010","191067","388358805","175629442725","86730589"
"343090","HLB사이언스","KONEX","일반기업부","2045","-10","-0.49","2095","2095","1952","3525","7088856","36486503495","17841811"
"067630","HLB생명과학","KOSDAQ","중견기업부","10100","-300","-2.88","10500","10510","10020","428323","4358122820","1198666020400","118679804"
"024850","HLB이노베이션","KOSDAQ","중견기업부","2605","-70","-2.62","2705","2715","2600","476276","1249754740","245546083465","94259533"
"047920","HLB제약","KOSDAQ","기술성장기업부","21850","-400","-1.80","22350","22400","21450","154580","3376187750","695157618900","31814994"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","10490","-120","-1.13","10620","10940","10330","575075","6069322050","840667897170","80139933"
"046210","HLB파나진","KOSDAQ","벤처기업부","2840","-70","-2.41","2905","2980","2820","74886","215132145","120687836280","42495717"
"204320","HL만도","KOSPI",,"38650","50","0.13","39150","40300","38350","205809","8063511450","1814892688000","46957120"
"060980","HL홀딩스","KOSPI",,"34600","100","0.29","34500","34700","34250","6537","226067050","351861586000","10169410"
"011200","HMM","KOSPI",,"17650","-310","-1.73","18110","18150","17650","829475","14788987430","15550347104400","881039496"
"403870","HPSP","KOSDAQ GLOBAL","중견기업부","25400","-1100","-4.15","26600","26950","25300","681980","17589029800","2108173990400","82998976"
"036640","HRS","KOSDAQ","우량기업부","4800","-130","-2.64","4930","4950","4800","52246","252947215","78503040000","16354800"
"035000","HS애드","KOSPI",,"6430","20","0.31","6460","6460","6390","6127","39306160","106528439870","16567409"
"002460","HS화성","KOSPI",,"9090","-70","-0.76","9220","9230","9080","3493","31886210","92263500000","10150000"
"487570","HS효성","KOSPI",,"32150","-350","-1.08","32500","32900","31950","9480","305891300","119788553050","3725927"
"298050","HS효성첨단소재","KOSPI",,"170400","1600","0.95","169100","173400","169000","18934","3245296700","763383139200","4479948"
"439730","IBKS제20호스팩","KOSDAQ","SPAC(소속부없음)","2150","0","0.00","0","0","0","0","0","9266500000","4310000"
"442770","IBKS제21호스팩","KOSDAQ","SPAC(소속부없음)","2140","25","1.18","2130","2145","2110","27171","57855540","9009400000","4210000"
"448760","IBKS제22호스팩","KOSDAQ","SPAC(소속부없음)","2115","0","0.00","2115","2140","2110","6949","14673310","9369450000","4430000"
"467930","IBKS제23호스팩","KOSDAQ","SPAC(소속부없음)","2100","-15","-0.71","2115","2115","2095","1389","2918290","8883000000","4230000"
"469480","IBKS제24호스팩","KOSDAQ","SPAC(소속부없음)","2125","10","0.47","2170","2170","2125","934","2000355","8988750000","4230000"
"003560","IHQ","KOSPI",,"10760","0","0.00","0","0","0","0","0","64669472240","6010174"
"095340","ISC","KOSDAQ","우량기업부","50200","-1000","-1.95","51900","52900","50200","60348","3086820100","1064092311600","21197058"
"175330","JB금융지주","KOSPI",,"19440","-240","-1.22","19820","19850","19290","337195","6578233360","3792417369120","195083198"
"950170","JTC","KOSDAQ","외국기업(소속부없음)","4045","-55","-1.34","4080","4110","3995","18594","75021415","209313977660","51746348"
"234080","JW생명과학","KOSPI",,"11440","-20","-0.17","11460","11600","11370","41338","474082890","181147297760","15834554"
"067290","JW신약","KOSDAQ","중견기업부","1435","-44","-2.97","1479","1482","1430","101665","147372727","72957555370","50841502"
"001060","JW중외제약","KOSPI",,"23250","-300","-1.27","23700","23750","23100","57944","1351322850","541397872500","23285930"
"001067","JW중외제약2우B","KOSPI",,"61400","0","0.00","61400","61400","61400","12","736800","12892342200","209973"
"001065","JW중외제약우","KOSPI",,"29000","-500","-1.69","30000","30000","28500","263","7562500","9916579000","341951"
"096760","JW홀딩스","KOSPI",,"2870","0","0.00","2900","2930","2855","23010","66049150","212164583540","73924942"
"035900","JYP Ent.","KOSDAQ GLOBAL","우량기업부","77100","700","0.92","77000","81000","76000","2432737","191596259700","2739555133200","35532492"
"318000","KBG","KOSDAQ","벤처기업부","4650","-160","-3.33","4810","4845","4605","30168","141002535","40642036950","8740223"
"024840","KBI메탈","KOSDAQ","중견기업부","1935","-35","-1.78","1984","2025","1930","763404","1503634340","67549300065","34909199"
"105560","KB금융","KOSPI",,"96400","200","0.21","96800","97200","95900","719699","69443717500","37936139977200","393528423"
"415640","KB발해인프라","KOSPI",,"8050","90","1.13","7870","8100","7760","768785","6107359240","986491661400","122545548"
"432320","KB스타리츠","KOSPI",,"4095","50","1.24","4090","4100","4035","34466","140645970","415291497075","101414285"
"024120","KB오토시스","KOSDAQ","중견기업부","3165","-115","-3.51","3280","3285","3160","48050","153814030","36397500000","11500000"
"455250","KB제25호스팩","KOSDAQ","SPAC(소속부없음)","2070","0","0.00","2075","2080","2045","9503","19565585","8911350000","4305000"
"458320","KB제26호스팩","KOSDAQ","SPAC(소속부없음)","2220","155","7.51","2065","2280","2065","242205","533258610","12221100000","5505000"
"464680","KB제27호스팩","KOSDAQ","SPAC(소속부없음)","1977","-13","-0.65","1987","1987","1976","14031","27744169","25513185000","12905000"
"476470","KB제28호스팩","KOSDAQ","SPAC(소속부없음)","2095","0","0.00","0","0","0","0","0","11532975000","5505000"
"478390","KB제29호스팩","KOSDAQ","SPAC(소속부없음)","2015","-15","-0.74","2010","2035","2010","3265","6584005","12533300000","6220000"
"486630","KB제30호스팩","KOSDAQ","SPAC(소속부없음)","2005","-15","-0.74","2020","2025","2005","14902","29955530","10646550000","5310000"
"002380","KCC","KOSPI",,"236000","-5500","-2.28","241000","241500","234500","17129","4062740000","2097207156000","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","4000","-90","-2.20","4090","4140","3985","4159","16708670","85600000000","21400000"
"344820","KCC글라스","KOSPI",,"39250","650","1.68","38650","39750","38550","17746","694879050","626842596000","15970512"
"036670","KCI","KOSDAQ","우량기업부","6680","-150","-2.20","6830","6870","6610","19359","129357350","75283600000","11270000"
"009070","KCTC","KOSPI",,"3995","-100","-2.44","4075","4185","3990","165381","667060200","119850000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"1075","63","6.23","1012","1113","1012","304274","322052885","24117603500","22434980"
"112190","KC산업","KONEX","일반기업부","1049","-26","-2.42","1075","1090","962","421","445669","7474390397","7125253"
"119650","KC코트렐","KOSPI",,"526","13","2.53","513","550","500","311043","162588793","33776737054","64214329"
"044180","KD","KOSDAQ","투자주의환기종목(소속부없음)","397","-9","-2.22","406","406","394","266231","106556978","10606966203","26717799"
"092220","KEC","KOSPI",,"774","-9","-1.15","788","807","774","542619","425114180","155390671134","200763141"
"046440","KG모빌리언스","KOSDAQ","우량기업부","4595","0","0.00","4615","4640","4530","65422","300173195","178403484960","38825568"
"003620","KG모빌리티","KOSPI",,"4050","-130","-3.11","4225","4245","4020","223189","909509685","795437228700","196404254"
"016380","KG스틸","KOSPI",,"6570","-50","-0.76","6620","6680","6490","172865","1136474070","657058453290","100008897"
"151860","KG에코솔루션","KOSDAQ","우량기업부","4950","-150","-2.94","5100","5170","4950","131337","659200590","245534859900","49603002"
"035600","KG이니시스","KOSDAQ","우량기업부","9230","10","0.11","9230","9350","9190","64136","593332580","257557925820","27904434"
"001390","KG케미칼","KOSPI",,"3860","-85","-2.15","3950","4000","3750","168154","649765760","264290494400","68469040"
"226360","KH 건설","KOSDAQ","투자주의환기종목(소속부없음)","2555","0","0.00","0","0","0","0","0","60698450260","23756732"
"111870","KH 미래물산","KOSDAQ","관리종목(소속부없음)","8910","0","0.00","0","0","0","0","0","43928518590","4930249"
"033180","KH 필룩스","KOSPI",,"6630","0","0.00","0","0","0","0","0","125330728770","18903579"
"060720","KH바텍","KOSDAQ","우량기업부","8370","120","1.45","8410","8450","8130","92271","766481250","198180189540","23677442"
"015590","KIB플러그에너지","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"001940","KISCO홀딩스","KOSPI",,"20900","-300","-1.42","21050","21400","20850","5430","113882100","338086342000","16176380"
"058400","KNN","KOSDAQ","우량기업부","764","-7","-0.91","771","773","757","81222","62110641","101176306080","132429720"
"025000","KPX케미칼","KOSPI",,"44900","-50","-0.11","45150","45150","44300","6900","307166750","217316000000","4840000"
"092230","KPX홀딩스","KOSPI",,"54600","-1000","-1.80","55600","55600","54600","1286","70684000","230665671600","4224646"
"000040","KR모터스","KOSPI",,"437","-8","-1.80","447","449","434","172423","75827048","26278063316","60132868"
"044450","KSS해운","KOSPI",,"8640","-80","-0.92","8780","8780","8610","25131","217373480","199462003200","23085880"
"101000","KS인더스트리","KOSDAQ","중견기업부","2295","-25","-1.08","2255","2320","2220","120869","274623325","69193375605","30149619"
"030200","KT","KOSPI",,"49000","200","0.41","49000","50000","49000","880049","43687567239","12349062565000","252021685"
"033780","KT&G","KOSPI",,"120900","-900","-0.74","125400","125400","119700","315099","38181968800","15319540887300","126712497"
"058850","KTcs","KOSPI",,"2880","-5","-0.17","3005","3005","2850","749648","2180607290","122932800000","42685000"
"058860","KTis","KOSPI",,"2695","10","0.37","2715","2750","2690","275796","747066435","93791390000","34802000"
"122450","KX","KOSDAQ","우량기업부","3325","-5","-0.15","3310","3350","3295","12256","40536915","150742080300","45335964"
"052900","KX하이텍","KOSDAQ","우량기업부","874","-21","-2.35","886","889","874","52178","45907509","48163969858","55107517"
"376190","LB루셈","KOSDAQ","중견기업부","3780","-55","-1.43","3750","3835","3730","9549","35879840","92988000000","24600000"
"061970","LB세미콘","KOSDAQ","우량기업부","3360","-90","-2.61","3400","3465","3355","125655","424331915","147116229120","43784592"
"309960","LB인베스트먼트","KOSDAQ","중견기업부","3500","-220","-5.91","3695","3880","3500","245017","898840785","81260336500","23217239"
"093050","LF","KOSPI",,"15550","-160","-1.02","15750","15850","15200","34003","527682260","454682000000","29240000"
"003550","LG","KOSPI",,"75300","400","0.53","76300","76400","74900","135001","10188855000","11844764772900","157300993"
"034220","LG디스플레이","KOSPI",,"9560","80","0.84","9570","9600","9460","767350","7317029370","4780000000000","500000000"
"051900","LG생활건강","KOSPI",,"316000","5500","1.77","315500","320000","313500","30496","9668093500","4935350252000","15618197"
"051905","LG생활건강우","KOSPI",,"139900","-100","-0.07","140100","144000","139100","2459","343739700","293747610300","2099697"
"373220","LG에너지솔루션","KOSPI",,"391500","10000","2.62","387000","397500","385000","185989","72760557500","91611000000000","234000000"
"003555","LG우","KOSPI",,"59000","-100","-0.17","59100","59400","58800","7287","430121400","178275580000","3021620"
"032640","LG유플러스","KOSPI",,"11520","-70","-0.60","11590","11620","11380","1287213","14810721800","5029762878720","436611361"
"011070","LG이노텍","KOSPI",,"163100","1200","0.74","163300","166100","161500","137683","22529271600","3860105151700","23667107"
"066570","LG전자","KOSPI",,"88200","-1500","-1.67","90100","90200","87700","556888","49261792800","14433737194800","163647814"
"066575","LG전자우","KOSPI",,"42400","-550","-1.28","43000","43250","42000","44879","1899704700","728686060800","17185992"
"037560","LG헬로비전","KOSPI",,"2490","-55","-2.16","2565","2570","2490","61270","153976255","192842693850","77446865"
"051910","LG화학","KOSPI",,"282500","-1500","-0.53","287500","289000","279000","207368","58768154000","19942336897500","70592343"
"051915","LG화학우","KOSPI",,"187700","-2300","-1.21","190400","192400","186100","20266","3819957900","1443187760000","7688800"
"079550","LIG넥스원","KOSPI",,"197500","400","0.20","195300","199400","195200","146537","28882782300","4345000000000","22000000"
"225190","LK삼양","KOSDAQ","중견기업부","3265","-205","-5.91","3565","3585","3210","16252705","55191890680","165693656600","50748440"
"006260","LS","KOSPI",,"89800","1400","1.58","89300","90800","88400","133111","11936410300","2891560000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"145300","1300","0.90","145300","146500","141100","174812","25210365800","4359000000000","30000000"
"000680","LS네트웍스","KOSPI",,"2835","-50","-1.73","2910","2925","2830","122289","349320945","223406550360","78803016"
"060370","LS마린솔루션","KOSDAQ","중견기업부","14290","790","5.85","14310","15630","13560","4797804","70969038500","466837923660","32668854"
"417200","LS머트리얼즈","KOSDAQ","중견기업부","11100","-390","-3.39","11600","11890","11100","362612","4118781450","750944514900","67652659"
"229640","LS에코에너지","KOSPI",,"22800","-250","-1.08","23350","23550","22800","108861","2523424450","698247241200","30624879"
"078020","LS증권","KOSDAQ","우량기업부","4000","45","1.14","3970","4010","3955","14754","58775490","221924760000","55481190"
"108320","LX세미콘","KOSPI",,"53300","-700","-1.30","54000","54500","53000","57071","3046190600","866887190000","16264300"
"001120","LX인터내셔널","KOSPI",,"28400","-150","-0.53","28800","28850","28100","72130","2045890550","1100784000000","38760000"
"108670","LX하우시스","KOSPI",,"35700","100","0.28","35800","35900","35350","6020","213959700","320145819000","8967670"
"108675","LX하우시스우","KOSPI",,"22300","100","0.45","22500","22500","22000","1415","31385400","23020959000","1032330"
"383800","LX홀딩스","KOSPI",,"6870","20","0.29","6840","6900","6840","120698","829016990","524048340300","76280690"
"38380K","LX홀딩스1우","KOSPI",,"8110","-60","-0.73","8090","8200","8070","359","2917090","11883461350","1465285"
"476080","M83","KOSDAQ","중견기업부","15500","180","1.17","15450","17140","15340","5830544","96143775110","120667500000","7785000"
"086960","MDS테크","KOSDAQ","중견기업부","941","-37","-3.78","978","988","917","260404","249039792","87345302508","92821788"
"023150","MH에탄올","KOSPI",,"5150","-40","-0.77","5150","5160","5060","5679","28874350","37999408900","7378526"
"038340","MIT","KOSDAQ","관리종목(소속부없음)","1233","0","0.00","0","0","0","0","0","39979891836","32424892"
"035420","NAVER","KOSPI",,"203500","-3000","-1.45","208500","210500","203000","1220401","252829440250","32241931128000","158437008"
"160550","NEW","KOSDAQ","중견기업부","2325","-20","-0.85","2325","2380","2320","50186","117451390","64881696450","27906106"
"053290","NE능률","KOSDAQ","우량기업부","3285","-115","-3.38","3410","3455","3285","40212","134928380","54288918495","16526307"
"181710","NHN","KOSPI",,"17750","160","0.91","17600","17960","17520","89688","1594388880","599348683250","33766123"
"060250","NHN KCP","KOSDAQ GLOBAL","우량기업부","7820","60","0.77","7830","8040","7790","236963","1871705130","314055978020","40160611"
"104200","NHN벅스","KOSDAQ","중견기업부","3060","-20","-0.65","3080","3185","3045","25397","78428425","45372303000","14827550"
"400760","NH올원리츠","KOSPI",,"3315","-40","-1.19","3355","3355","3290","104393","345917550","141972018825","42827155"
"005940","NH투자증권","KOSPI",,"13820","500","3.75","13410","13820","13330","927621","12637553440","4525943572180","327492299"
"005945","NH투자증권우","KOSPI",,"12100","20","0.17","12080","12130","12040","52655","636295360","228338712800","18870968"
"338100","NH프라임리츠","KOSPI",,"4220","-35","-0.82","4260","4280","4210","29441","124405925","78745200000","18660000"
"034310","NICE","KOSPI",,"11110","-10","-0.09","11120","11140","11050","8020","89126230","416663629470","37503477"
"030190","NICE평가정보","KOSPI",,"12060","0","0.00","12080","12220","11980","62470","755820220","724898500200","60107670"
"008260","NI스틸","KOSPI",,"3690","35","0.96","3695","3700","3615","31094","113634910","105534431730","28600117"
"004250","NPC","KOSPI",,"4505","0","0.00","4510","4545","4255","23803","106239970","165423600000","36720000"
"004255","NPC우","KOSPI",,"2605","5","0.19","2600","2605","2545","6170","15808165","13754400000","5280000"
"222160","NPX","KOSDAQ","관리종목(소속부없음)","8040","0","0.00","0","0","0","0","0","79551289560","9894439"
"456040","OCI","KOSPI",,"63000","1100","1.78","61900","63500","61200","9208","574658000","564007185000","8952495"
"010060","OCI홀딩스","KOSPI",,"59300","-200","-0.34","60400","61000","57800","28540","1703252800","1134252032900","19127353"
"178920","PI첨단소재","KOSPI",,"15960","-450","-2.74","16560","16830","15880","68647","1107856870","468686499120","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","6500","-320","-4.69","6960","6960","6090","689569","4412531060","65000000000","10000000"
"005490","POSCO홀딩스","KOSPI",,"280500","-2000","-0.71","287000","289000","279000","303499","85723942500","23176137748500","82624377"
"218410","RFHIC","KOSDAQ","우량기업부","11990","-250","-2.04","12240","12460","11980","126456","1526695360","317548459580","26484442"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","5280","-140","-2.58","5500","5500","5260","35846","191877640","44527459680","8433231"
