종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"001530","DI동일","KOSPI",,"236500","13000","5.82","223500","239000","223500","8964","2087106000","593769907500","2510655"
"000210","DL","KOSPI",,"59900","-500","-0.83","60400","60400","59700","38540","2311120700","1255257451600","20955884"
"001880","DL건설","KOSPI",,"27400","300","1.11","27100","27600","27050","20212","553196750","604259981600","22053284"
"000215","DL우","KOSPI",,"37000","0","0.00","37000","37250","36650","732","27047850","62386255000","1686115"
"375500","DL이앤씨","KOSPI",,"128500","0","0.00","129500","130500","127000","137915","17804991500","2487597833000","19358738"
"37550K","DL이앤씨우","KOSPI",,"67600","400","0.60","66100","67600","66100","1779","119714600","142898626000","2113885"
"068790","DMS","KOSDAQ","우량기업부","6320","70","1.12","6250","6350","6220","52941","332599080","155301745520","24573061"
"004840","DRB동일","KOSPI",,"5050","75","1.51","4975","5090","4955","4744","23753870","100646500000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","5650","0","0.00","5570","5680","5500","253644","1423174290","157134426950","27811403"
"155660","DSR","KOSPI",,"5710","210","3.82","5560","5730","5480","117152","658739500","91360000000","16000000"
"069730","DSR제강","KOSPI",,"4640","95","2.09","4565","4650","4525","68066","313300385","66816000000","14400000"
"017940","E1","KOSPI",,"47100","400","0.86","47250","47950","46800","19779","934847900","323106000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","4050","-35","-0.86","4100","4160","4020","1574780","6435765425","338964434100","83694922"
"037370","EG","KOSDAQ","중견기업부","12450","550","4.62","11850","12450","11800","108228","1328029650","103179088650","8287477"
"278990","EMB","KONEX","일반기업부","7990","-10","-0.13","7990","7990","7990","6","47940","28989493780","3628222"
"079190","EMW","KOSDAQ","벤처기업부","1385","15","1.09","1380","1410","1360","753694","1040014875","44021112845","31784197"
"365550","ESR켄달스퀘어리츠","KOSPI",,"6320","10","0.16","6150","6350","6150","247091","1562232030","1346722480000","213089000"
"050120","ES큐브","KOSDAQ","중견기업부","5460","-40","-0.73","5500","5520","5360","42884","233198320","74059909560","13564086"
"383220","F&F","KOSPI",,"857000","-33000","-3.71","875000","890000","850000","32316","28019447000","6565832655000","7661415"
"007700","F&F홀딩스","KOSPI",,"28450","1250","4.60","27200","28700","27200","52200","1469877250","1112803741150","39114367"
"214270","FSN","KOSDAQ","중견기업부","7840","190","2.48","7730","7860","7600","573107","4422935730","218771687680","27904552"
"130500","GH신소재","KOSDAQ","중견기업부","6070","210","3.58","5860","6190","5860","742606","4493925700","88288465640","14545052"
"114090","GKL","KOSPI",,"14700","100","0.68","14600","14750","14450","175966","2570967000","909278349000","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","1280","-40","-3.03","1290","1300","1255","286384","364625290","86240000000","67375000"
"078930","GS","KOSPI",,"41350","1350","3.38","40450","41750","40400","352161","14533612850","3842050880300","92915378"
"083450","GST","KOSDAQ","우량기업부","32250","-250","-0.77","32300","32500","31600","205330","6537866150","300497276250","9317745"
"006360","GS건설","KOSPI",,"43050","200","0.47","43000","43400","42700","359602","15477479900","3684283144500","85581490"
"001250","GS글로벌","KOSPI",,"2365","20","0.85","2390","2430","2360","947383","2265857790","195192351860","82533764"
"007070","GS리테일","KOSPI",,"26950","400","1.51","26450","27000","26450","261017","6978763500","2822147997900","104717922"
"078935","GS우","KOSPI",,"34550","250","0.73","34500","34700","34450","5993","207088250","61665738300","1784826"
"297890","HB솔루션","KOSDAQ","중견기업부","17500","750","4.48","16800","17550","16550","60104","1037009550","292478427500","16713053"
"078150","HB테크놀러지","KOSDAQ","우량기업부","2410","120","5.24","2290","2420","2265","428368","1013719280","190366926660","78990426"
"012630","HDC","KOSPI",,"7700","60","0.79","7630","7720","7590","105982","813561640","460011251700","59741721"
"039570","HDC랩스","KOSPI",,"10650","200","1.91","10450","10700","10350","22598","238225850","276448450650","25957601"
"089470","HDC현대EP","KOSPI",,"4900","45","0.93","4850","4900","4825","36357","177129400","156310000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"16650","600","3.74","16100","16800","16000","855945","14087868300","1097357044500","65907330"
"097230","HJ중공업","KOSPI",,"7470","140","1.91","7790","7790","7330","24239","182333940","622058879070","83274281"
"195940","HK이노엔","KOSDAQ","중견기업부","43350","500","1.17","42700","44050","42700","132100","5733138600","1253010031650","28904499"
"028300","HLB","KOSDAQ","중견기업부","30600","-500","-1.61","30700","31450","30450","365647","11203600350","3262267958400","106610064"
"067630","HLB생명과학","KOSDAQ","중견기업부","10600","0","0.00","10550","10850","10400","370150","3904134100","1012279658600","95498081"
"047920","HLB제약","KOSDAQ","기술성장기업부","10750","-50","-0.46","10750","10850","10550","69283","744482750","284316548250","26448051"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","14650","-250","-1.68","14400","15500","14350","482252","7146698750","459060841150","31335211"
"011200","HMM","KOSPI",,"29100","250","0.87","28800","29850","28650","5277280","154468083600","14231049333600","489039496"
"036640","HRS","KOSDAQ","중견기업부","8750","230","2.70","8460","9170","8460","1866164","16679136450","143104500000","16354800"
"082740","HSD엔진","KOSPI",,"10000","190","1.94","9690","10100","9690","982994","9823438460","467212460000","46721246"
"335870","IBKS제12호스팩","KOSDAQ","SPAC(소속부없음)","2130","5","0.24","2135","2135","2130","4","8535","6645600000","3120000"
"351340","IBKS제13호스팩","KOSDAQ","SPAC(소속부없음)","2125","0","0.00","2125","2125","2125","199","422875","10986250000","5170000"
"388790","IBKS제16호스팩","KOSDAQ","SPAC(소속부없음)","2155","0","0.00","2140","2155","2135","18694","39930950","7348550000","3410000"
"405350","IBKS제17호스팩","KOSDAQ","SPAC(소속부없음)","2205","-15","-0.68","2195","2220","2195","57543","126978560","5997600000","2720000"
"003560","IHQ","KOSPI",,"1205","40","3.43","1160","1205","1155","447274","530544395","176214076340","146235748"
"095340","ISC","KOSDAQ","우량기업부","31300","-200","-0.63","31100","31600","30800","99359","3093792100","544603442300","17399471"
"099520","ITX-AI","KOSDAQ","관리종목(소속부없음)","1285","0","0.00","0","0","0","0","0","37652662655","29301683"
"175330","JB금융지주","KOSPI",,"8070","-150","-1.82","8180","8180","8030","432854","3494982680","1589651954580","196982894"
"950170","JTC","KOSDAQ","외국기업(소속부없음)","4045","-15","-0.37","4200","4200","4010","41771","168930945","141597316265","35005517"
"234080","JW생명과학","KOSPI",,"15350","-150","-0.97","15450","15600","15250","63341","974154050","243060403900","15834554"
"067290","JW신약","KOSDAQ","중견기업부","4400","90","2.09","4300","4405","4205","442628","1924835030","202960722800","46127437"
"001060","JW중외제약","KOSPI",,"24600","-550","-2.19","25150","25200","24550","207741","5147249900","545580792600","22178081"
"001067","JW중외제약2우B","KOSPI",,"64500","700","1.10","64800","64800","63500","538","34414500","6638791500","102927"
"001065","JW중외제약우","KOSPI",,"36250","300","0.83","36300","36300","35500","1366","49139800","6624143750","182735"
"096760","JW홀딩스","KOSPI",,"3925","20","0.51","3905","3940","3895","97040","379884180","276495471050","70444706"
"035900","JYP Ent.","KOSDAQ","우량기업부","51200","1350","2.71","50100","51600","49650","592825","30106268550","1817471590400","35497492"
"024840","KBI메탈","KOSDAQ","우량기업부","1935","25","1.31","1915","1955","1890","211547","409799425","63759890880","32950848"
"105560","KB금융","KOSPI",,"57300","-2400","-4.02","58600","58700","57000","2133467","122671452400","23825793816000","415807920"
"024120","KB오토시스","KOSDAQ","우량기업부","5840","10","0.17","5830","5890","5700","14187","82744820","67160000000","11500000"
"002380","KCC","KOSPI",,"329500","-2000","-0.60","332000","335500","327000","61461","20324203000","2928092194500","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","8370","0","0.00","8400","8400","8290","28030","233821990","179118000000","21400000"
"344820","KCC글라스","KOSPI",,"57500","-300","-0.52","57900","58200","57100","22977","1326122800","918304440000","15970512"
"036670","KCI","KOSDAQ","우량기업부","8640","50","0.58","8640","8640","8570","16779","144263090","97372800000","11270000"
"009070","KCTC","KOSPI",,"5520","60","1.10","5570","5570","5430","58750","323048530","165600000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"4145","80","1.97","4030","4155","4030","38372","158213200","92992992100","22434980"
"112190","KC산업","KONEX","일반기업부","4170","55","1.34","4400","4400","4110","7098","29635555","29712305010","7125253"
"119650","KC코트렐","KOSPI",,"5920","190","3.32","5730","5930","5650","65020","379724280","104192000000","17600000"
"044180","KD","KOSDAQ","중견기업부","1030","25","2.49","1015","1040","1000","88850","90875545","25594100230","24848641"
"092220","KEC","KOSPI",,"3000","40","1.35","2935","3000","2935","1491638","4434720510","434244423000","144748141"
"151860","KG ETS","KOSDAQ","우량기업부","13450","50","0.37","13300","13850","13150","963818","13083204750","484200000000","36000000"
"016380","KG동부제철","KOSPI",,"10850","400","3.83","10350","11000","10350","296596","3192280250","1085096532450","100008897"
"016385","KG동부제철우","KOSPI",,"102500","4200","4.27","98700","103500","98700","44","4486500","5471962500","53385"
"046440","KG모빌리언스","KOSDAQ","우량기업부","8720","250","2.95","8440","8780","8440","175452","1520937170","338558952960","38825568"
"035600","KG이니시스","KOSDAQ","우량기업부","17650","200","1.15","17450","17700","17350","78176","1374117600","492513260100","27904434"
"001390","KG케미칼","KOSPI",,"30050","2150","7.71","27900","31300","27900","515453","15543250750","416676184800","13866096"
"226360","KH E&T","KOSDAQ","벤처기업부","785","1","0.13","792","809","785","1144530","911728530","59816661665","76199569"
"111870","KH 일렉트론","KOSDAQ","중견기업부","665","8","1.22","657","666","655","194779","128951369","73863359465","111072721"
"033180","KH 필룩스","KOSPI",,"2050","30","1.49","2020","2055","2015","276280","563830465","289652747150","141294023"
"060720","KH바텍","KOSDAQ","중견기업부","22000","200","0.92","22100","22150","21800","228486","5014094800","520903724000","23677442"
"001940","KISCO홀딩스","KOSPI",,"16300","400","2.52","15900","16350","15800","13832","223505300","301164994000","18476380"
"122450","KMH","KOSDAQ","중견기업부","7360","220","3.08","7230","7360","7140","59052","428130060","333672695040","45335964"
"052900","KMH하이텍","KOSDAQ","중견기업부","1540","10","0.65","1530","1555","1520","374090","576704805","79507190840","51628046"
"058400","KNN","KOSDAQ","우량기업부","1250","5","0.40","1240","1250","1200","554931","682795905","165537150000","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","6210","100","1.64","6030","6280","6030","150805","932656380","93150000000","15000000"
"025000","KPX케미칼","KOSPI",,"52900","0","0.00","52400","53100","52400","1589","83678800","256036000000","4840000"
"092230","KPX홀딩스","KOSPI",,"60700","200","0.33","60700","60800","60200","1212","73435500","256436012200","4224646"
"000040","KR모터스","KOSPI",,"806","22","2.81","790","820","777","399689","319691766","77486718608","96137368"
"044450","KSS해운","KOSPI",,"12100","-150","-1.22","12300","12500","12050","263982","3227947700","280549148000","23185880"
"030200","KT","KOSPI",,"31600","-400","-1.25","31800","31900","31550","858211","27185350800","8251133132800","261111808"
"033780","KT&G","KOSPI",,"80200","400","0.50","79400","80300","79400","238539","19069110300","11010858259400","137292497"
"030210","KTB투자증권","KOSPI",,"5040","0","0.00","5070","5100","5000","162263","820807100","303983023680","60314092"
"058850","KTcs","KOSPI",,"2245","60","2.75","2185","2245","2185","97148","215261285","95827825000","42685000"
"058860","KTis","KOSPI",,"2320","70","3.11","2250","2325","2250","92178","211623175","80740640000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","5320","280","5.56","5100","5470","5040","403668","2150887700","116508000000","21900000"
"093050","LF","KOSPI",,"17700","-200","-1.12","17900","17950","17600","30806","546767200","517548000000","29240000"
"003550","LG","KOSPI",,"74000","-1200","-1.60","74900","75300","74000","210499","15664157700","11640273482000","157300993"
"034220","LG디스플레이","KOSPI",,"18700","0","0.00","18700","18850","18550","1344277","25117774700","6691153590000","357815700"
"051900","LG생활건강","KOSPI",,"940000","-10000","-1.05","950000","963000","938000","63021","59449735200","14681105180000","15618197"
"051905","LG생활건강우","KOSPI",,"520000","-5000","-0.95","525000","532000","512000","15826","8252407000","1091842440000","2099697"
"373220","LG에너지솔루션","KOSPI",,"434000","22000","5.34","411000","434500","408500","895460","379242911000","101556000000000","234000000"
"003555","LG우","KOSPI",,"60700","-200","-0.33","60800","61200","60500","4005","243310800","183412334000","3021620"
"032640","LG유플러스","KOSPI",,"13100","-50","-0.38","13150","13200","13050","731074","9589956150","5719608829100","436611361"
"011070","LG이노텍","KOSPI",,"320500","-6500","-1.99","324500","325500","320000","218457","70253059500","7585307793500","23667107"
"066570","LG전자","KOSPI",,"123500","0","0.00","123000","125000","122000","678583","83678125000","20210505029000","163647814"
"066575","LG전자우","KOSPI",,"59800","200","0.34","59700","59900","59300","11095","662403200","1027722321600","17185992"
"037560","LG헬로비전","KOSPI",,"5090","100","2.00","4955","5100","4915","188050","947560345","394204542850","77446865"
"051910","LG화학","KOSPI",,"555000","-10000","-1.77","565000","565000","549000","276155","153655810000","39178750365000","70592343"
"051915","LG화학우","KOSPI",,"269000","-1500","-0.55","271500","274500","267000","14722","3992002500","2068287200000","7688800"
"079550","LIG넥스원","KOSPI",,"72900","4800","7.05","71300","75500","70500","1102579","80508045500","1603800000000","22000000"
"006260","LS","KOSPI",,"49450","750","1.54","48700","51200","48600","205286","10255182900","1592290000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"42950","0","0.00","42950","43850","42700","198994","8622223650","1288500000000","30000000"
"000680","LS네트웍스","KOSPI",,"3575","80","2.29","3480","3780","3430","604273","2176030710","281720782200","78803016"
"229640","LS전선아시아","KOSPI",,"7650","80","1.06","7580","7700","7570","38506","294698250","234280324350","30624879"
"108320","LX세미콘","KOSDAQ","우량기업부","119500","5500","4.82","113100","120600","112000","270755","31512067000","1943583850000","16264300"
"001120","LX인터내셔널","KOSPI",,"28050","-1500","-5.08","29600","29800","28000","691796","19782441650","1087218000000","38760000"
"108670","LX하우시스","KOSPI",,"54900","-100","-0.18","54700","55800","54600","55757","3078704500","492325083000","8967670"
"108675","LX하우시스우","KOSPI",,"27000","200","0.75","26800","27200","26300","1716","45729100","27872910000","1032330"
"383800","LX홀딩스","KOSPI",,"9770","10","0.10","9770","9850","9720","107829","1056503670","745262341300","76280690"
"38380K","LX홀딩스1우","KOSPI",,"14200","400","2.90","13800","14450","13650","11661","164692800","20807047000","1465285"
"023150","MH에탄올","KOSPI",,"9200","50","0.55","9200","9250","9100","17884","164355900","67882439200","7378526"
"035420","NAVER","KOSPI",,"317000","-1000","-0.31","319000","319500","312000","546099","173108861500","52003559945000","164049085"
"160550","NEW","KOSDAQ","중견기업부","10750","0","0.00","10750","10900","10500","229998","2455540850","299990639500","27906106"
"053290","NE능률","KOSDAQ","중견기업부","12400","-300","-2.36","12950","13050","12400","648915","8252980950","204926206800","16526307"
"181710","NHN","KOSPI",,"37600","2100","5.92","35500","37600","34750","136605","5008286900","1410673604000","37517915"
"104200","NHN벅스","KOSDAQ","중견기업부","15400","-500","-3.14","15700","15950","15200","1103855","17106667900","228344270000","14827550"
"060250","NHN한국사이버결제","KOSDAQ","우량기업부","24100","550","2.34","23300","24200","23300","83966","2009185100","867995601500","36016415"
"400760","NH올원리츠","KOSPI",,"5230","10","0.19","5230","5240","5190","127470","665512790","220706000000","42200000"
"005940","NH투자증권","KOSPI",,"11800","250","2.16","11500","11800","11450","844973","9866614300","3504999866600","297033887"
"005945","NH투자증권우","KOSPI",,"10900","200","1.87","10700","10900","10650","56409","608959650","205693551200","18870968"
"338100","NH프라임리츠","KOSPI",,"4840","20","0.41","4835","4845","4820","12477","60392560","90314400000","18660000"
"034310","NICE","KOSPI",,"16450","-250","-1.50","16650","16650","16400","48237","795743850","623163835000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","18850","250","1.34","18500","18950","18400","96119","1792567750","1144474357000","60714820"
"008260","NI스틸","KOSPI",,"4490","170","3.94","4325","4495","4320","201311","903710365","128414525330","28600117"
"004250","NPC","KOSPI",,"9290","540","6.17","8830","9300","8760","2636729","23879739430","341128800000","36720000"
"004255","NPC우","KOSPI",,"4445","80","1.83","4340","4450","4340","33301","146464655","23469600000","5280000"
"010060","OCI","KOSPI",,"111000","6000","5.71","108000","112500","107500","668009","73786685000","2647280181000","23849371"
"178920","PI첨단소재","KOSPI",,"44000","650","1.50","43350","44250","43100","128744","5628066400","1292118168000","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","4165","270","6.93","4050","4195","4000","262548","1081005100","41650000000","10000000"
"005490","POSCO","KOSPI",,"283500","-1500","-0.53","284500","287000","281000","332940","94466304000","24717467722500","87186835"
"218410","RFHIC","KOSDAQ","우량기업부","28650","350","1.24","28100","28750","28100","70083","1995717400","765136726950","26706343"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","12450","50","0.40","12300","12550","12200","20080","247780500","100193827650","8047697"
"091340","S&K폴리텍","KOSDAQ","중견기업부","5080","10","0.20","5090","5260","5040","17988","91389540","59454902680","11703721"
"010950","S-Oil","KOSPI",,"89600","5100","6.04","86700","90500","86200","946855","83994290700","10087418163200","112582792"
"010955","S-Oil우","KOSPI",,"52000","1000","1.96","51500","52700","51300","21459","1117131600","209140204000","4021927"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","1460","10","0.69","1470","1475","1455","354170","518581020","236617199500","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","6840","0","0.00","6950","6950","6760","11870","80639160","164519373600","24052540"
"034120","SBS","KOSPI",,"43050","-550","-1.26","43600","43600","43000","24810","1071271850","785773655100","18252582"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","7300","110","1.53","7190","7300","7030","33217","238911870","156683951500","21463555"
"036120","SCI평가정보","KOSDAQ","중견기업부","3225","15","0.47","3160","3245","3160","24113","77528745","114487500000","35500000"
"099220","SDN","KOSDAQ","우량기업부","2210","275","14.21","1985","2390","1955","57808884","129642567405","117504457980","53169438"
"036540","SFA반도체","KOSDAQ","우량기업부","6530","30","0.46","6520","6560","6460","641751","4173267570","1073925778590","164460303"
"255220","SG","KOSDAQ","중견기업부","2100","95","4.74","2010","2175","1995","1771651","3750497805","89440789200","42590852"
"040610","SG&G","KOSDAQ","중견기업부","2175","-20","-0.91","2180","2230","2175","58750","128608950","74139651300","34087196"
"049470","SGA","KOSDAQ","중견기업부","1055","15","1.44","1040","1060","1035","140540","147381890","55769672695","52862249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","1415","20","1.43","1395","1425","1375","673120","947334975","65338765490","46175806"
"005090","SGC에너지","KOSPI",,"57200","1200","2.14","56100","58800","55700","203928","11730414800","839524628800","14677004"
"016250","SGC이테크건설","KOSDAQ","우량기업부","58500","1300","2.27","57200","59000","56700","5618","325823400","118418449500","2024247"
"001380","SG글로벌","KOSPI",,"1790","70","4.07","1705","1790","1705","126998","223948160","80485815970","44964143"
"004060","SG세계물산","KOSPI",,"667","9","1.37","653","674","647","1652767","1096969004","135017448320","202424960"
"001770","SHD","KOSPI",,"30750","1550","5.31","29200","30750","29200","12544","374497800","37357498500","1214878"
"002360","SH에너지화학","KOSPI",,"1160","10","0.87","1240","1250","1150","24576032","29380065305","128915126800","111133730"
"009160","SIMPAC","KOSPI",,"7800","570","7.88","7400","7980","7350","2308070","17945202440","510350224800","65429516"
"123700","SJM","KOSPI",,"4250","-20","-0.47","4270","4300","4205","59848","253674770","66320816500","15604898"
"025530","SJM홀딩스","KOSPI",,"3545","-20","-0.56","3570","3570","3505","34306","121292635","52941058360","14934008"
"034730","SK","KOSPI",,"233500","6000","2.64","228000","237000","226500","251015","58787619500","17313868321500","74149329"
"337450","SK5호스팩","KOSDAQ","SPAC(소속부없음)","2060","-5","-0.24","2075","2075","2060","7428","15324940","8878600000","4310000"
"340350","SK6호스팩","KOSDAQ","SPAC(소속부없음)","2070","0","0.00","2075","2075","2065","1645","3401410","11819700000","5710000"
"011790","SKC","KOSPI",,"139000","1500","1.09","138000","141500","137000","157180","21877394000","5263693422000","37868298"
"018670","SK가스","KOSPI",,"119000","0","0.00","123000","125500","119000","73310","8885316500","1098399036000","9230244"
"001740","SK네트웍스","KOSPI",,"4520","110","2.49","4420","4535","4410","375420","1684546590","1121808164440","248187647"
"001745","SK네트웍스우","KOSPI",,"68500","1200","1.78","67300","71000","67300","517","36106700","7784888000","113648"
"006120","SK디스커버리","KOSPI",,"40650","100","0.25","40800","41300","40450","19654","804338200","773888805750","19037855"
"006125","SK디스커버리우","KOSPI",,"31450","600","1.94","30800","31600","30700","1881","58688050","42723409750","1358455"
"210980","SK디앤디","KOSPI",,"30800","950","3.18","29950","30800","29700","32749","995534000","683457051200","22190164"
"068400","SK렌터카","KOSPI",,"10600","100","0.95","10500","10600","10350","49033","515130250","501229904000","47285840"
"395400","SK리츠","KOSPI",,"6220","0","0.00","6220","6240","6170","288943","1788807260","964227709040","155020532"
"302440","SK바이오사이언스","KOSPI",,"145500","-500","-0.34","146000","149000","145000","239797","35114768000","11130750000000","76500000"
"326030","SK바이오팜","KOSPI",,"85400","800","0.95","84200","86400","84000","144949","12414198800","6687951550000","78313250"
"402340","SK스퀘어","KOSPI",,"54100","-1700","-3.05","55600","55700","54000","1322952","72155934800","7653395591100","141467571"
"361610","SK아이이테크놀로지","KOSPI",,"124000","500","0.40","122500","125000","122000","210596","26066365000","8840901408000","71297592"
"03473K","SK우","KOSPI",,"206500","5000","2.48","202500","208500","202500","1406","289645000","116906877500","566135"
"096770","SK이노베이션","KOSPI",,"207500","7000","3.49","203500","209000","202500","444106","91797787000","19186604530000","92465564"
"096775","SK이노베이션우","KOSPI",,"127000","5000","4.10","122000","129000","121500","3848","483965500","158550102000","1248426"
"001510","SK증권","KOSPI",,"890","-2","-0.22","888","893","884","954598","848861417","420605252190","472590171"
"001515","SK증권우","KOSPI",,"3590","35","0.98","3545","3605","3545","8759","31505605","14045925260","3912514"
"285130","SK케미칼","KOSPI",,"125000","0","0.00","124500","127000","124000","55694","6982269500","2202597500000","17620780"
"28513K","SK케미칼우","KOSPI",,"65300","300","0.46","64200","65700","64200","7287","474627400","138137513700","2115429"
"017670","SK텔레콤","KOSPI",,"54500","-100","-0.18","54300","55200","54000","694441","38050245992","11926406348000","218833144"
"000660","SK하이닉스","KOSPI",,"125000","1500","1.21","124500","126500","123000","2903340","361484132000","91000295625000","728002365"
"048550","SM C&C","KOSDAQ","중견기업부","4080","35","0.87","4065","4185","4010","3134440","12839557100","389795529600","95538120"
"063440","SM Life Design","KOSDAQ","중견기업부","2635","40","1.54","2560","2640","2560","469610","1225937580","119705820790","45429154"
"950180","SNK","KOSDAQ","외국기업(소속부없음)","36850","-100","-0.27","36950","37000","36800","9040","333184150","776127330000","21061800"
"064960","SNT모티브","KOSPI",,"42500","-600","-1.39","43100","43300","42250","44375","1889247100","621483280000","14623136"
"100840","SNT에너지","KOSPI",,"18850","-150","-0.79","19000","19000","18550","21351","400554900","141501502350","7506711"
