종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","4090","190","4.87","4200","4400","4000","3591784","14971945980","74517276470","18219383"
"155660","DSR","KOSPI",,"3950","70","1.80","3905","3950","3880","22265","87304425","63200000000","16000000"
"069730","DSR제강","KOSPI",,"4155","55","1.34","4100","4200","4100","39604","164675915","59832000000","14400000"
"017940","E1","KOSPI",,"48200","150","0.31","47550","50100","47000","53773","2616322550","330652000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","15350","-150","-0.97","15500","15700","15150","1134341","17418887600","609373909100","39698626"
"037370","EG","KOSDAQ","중견기업부","8090","150","1.89","7940","8140","7910","44528","357321690","60675000000","7500000"
"079190","EMW","KOSDAQ","관리종목(소속부없음)","2780","0","0.00","0","0","0","0","0","88360067660","31784197"
"007700","F&F","KOSPI",,"95100","-1400","-1.45","94900","96000","93800","45897","4352471000","1464540000000","15400000"
"130500","GH신소재","KOSDAQ","중견기업부","8360","40","0.48","8200","8690","7800","3882111","32276150620","91960000000","11000000"
"114090","GKL","KOSPI",,"12100","250","2.11","11800","12150","11800","300898","3605295450","748453607000","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","1340","5","0.37","1335","1355","1325","129184","173078325","90282500000","67375000"
"078930","GS","KOSPI",,"32650","150","0.46","32550","32800","32400","213176","6949909350","3033687091700","92915378"
"083450","GST","KOSDAQ","우량기업부","17050","250","1.49","16800","17050","16700","105389","1776899750","158867552250","9317745"
"006360","GS건설","KOSPI",,"25750","1050","4.25","24700","25850","24700","520847","13226552450","2062518453000","80097804"
"001250","GS글로벌","KOSPI",,"1655","30","1.85","1630","1655","1605","167488","274830055","136593379420","82533764"
"007070","GS리테일","KOSPI",,"33650","700","2.12","33900","34100","33050","479440","16087791300","2591050000000","77000000"
"078935","GS우","KOSPI",,"29000","0","0.00","29000","29250","28800","4917","142289600","51759954000","1784826"
"028150","GS홈쇼핑","KOSDAQ","우량기업부","119300","2300","1.97","116700","119800","115200","58200","6889047800","782906250000","6562500"
"045890","GV","KOSDAQ","투자주의환기종목(소속부없음)","826","-98","-10.61","922","922","815","2713653","2285570656","39937587340","48350590"
"078150","HB테크놀러지","KOSDAQ","우량기업부","2010","5","0.25","1995","2010","1975","537166","1071764695","158770756260","78990426"
"012630","HDC","KOSPI",,"11900","650","5.78","11350","12000","11250","1316658","15385968950","710926479900","59741721"
"039570","HDC아이콘트롤스","KOSPI",,"8500","300","3.66","8190","8550","8190","53820","450184750","139910000000","16460000"
"089470","HDC현대EP","KOSPI",,"5080","115","2.32","5090","5160","4990","397649","2014160670","162052000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"25550","2550","11.09","23450","26250","23150","3992617","98230180050","1683932281500","65907330"
"011200","HMM","KOSPI",,"5870","110","1.91","5760","5920","5760","2129529","12439691980","1917883516010","326726323"
"036640","HRS","KOSDAQ","중견기업부","3630","0","0.00","3600","3655","3555","63845","229747930","59367924000","16354800"
"082740","HSD엔진","KOSPI",,"5080","165","3.36","4975","5120","4870","1285659","6472413690","167371481360","32947142"
"299170","IBKS제10호스팩","KOSDAQ","SPAC(소속부없음)","2085","5","0.24","2080","2095","2070","16864","35116850","9028050000","4330000"
"335890","IBKS제11호스팩","KOSDAQ","SPAC(소속부없음)","2200","-10","-0.45","2225","2255","2165","160657","351868225","10538000000","4790000"
"335870","IBKS제12호스팩","KOSDAQ","SPAC(소속부없음)","2135","0","0.00","0","0","0","0","0","6661200000","3120000"
"351340","IBKS제13호스팩","KOSDAQ","SPAC(소속부없음)","2030","5","0.25","2025","2030","2025","2","4055","10495100000","5170000"
"351320","IBKS제14호스팩","KOSDAQ","SPAC(소속부없음)","2055","0","0.00","2055","2055","2055","1","2055","8898150000","4330000"
"003560","IHQ","KOSPI",,"1505","75","5.24","1445","1520","1430","2255885","3362533540","220084800740","146235748"
"095340","ISC","KOSDAQ","우량기업부","19400","1550","8.68","17900","19450","17750","472323","8907173200","274364655200","14142508"
"099520","ITX엠투엠","KOSDAQ","벤처기업부","2070","-5","-0.24","2025","2110","2025","169075","349325230","60418491390","29187677"
"175330","JB금융지주","KOSPI",,"4310","20","0.47","4300","4330","4285","290726","1249965245","848996273140","196982894"
"950170","JTC","KOSDAQ","외국기업(소속부없음)","4020","165","4.28","3845","4095","3795","166408","658494635","140722178340","35005517"
"234080","JW생명과학","KOSPI",,"19350","550","2.93","18950","21000","18850","1181256","23557118750","306398619900","15834554"
"067290","JW신약","KOSDAQ","중견기업부","6470","620","10.60","5820","7600","5800","23964572","167179481690","269586564020","41667166"
"001060","JW중외제약","KOSPI",,"38700","550","1.44","38200","41000","37650","1311250","51672569700","809606089800","20920054"
"001067","JW중외제약2우B","KOSPI",,"117000","7500","6.85","109500","131500","105000","86352","10206597500","10573758000","90374"
"001065","JW중외제약우","KOSPI",,"83200","1700","2.09","82000","92100","80000","75438","6506293400","14340435200","172361"
"096760","JW홀딩스","KOSPI",,"5280","130","2.52","5180","6430","5130","7888930","46471074840","350867378400","66452155"
"035900","JYP Ent.","KOSDAQ","우량기업부","36500","1650","4.73","35550","37000","35050","1360354","49329537300","1295567208000","35494992"
"024840","KBI메탈","KOSDAQ","우량기업부","1475","-10","-0.67","1485","1495","1465","388043","575048950","48602500800","32950848"
"105560","KB금융","KOSPI",,"37400","550","1.49","36650","37600","36550","1747651","65165233200","15551216208000","415807920"
"024120","KB오토시스","KOSDAQ","우량기업부","6110","30","0.49","6080","6180","5790","11957","72036710","70265000000","11500000"
"002380","KCC","KOSPI",,"141500","2000","1.43","139000","142000","137500","46369","6494528500","1257435646500","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","7530","-10","-0.13","7540","7580","7440","26962","202183050","161142000000","21400000"
"036670","KCI","KOSDAQ","우량기업부","11550","-100","-0.86","11650","11650","11400","98703","1133375800","130168500000","11270000"
"009070","KCTC","KOSPI",,"2315","75","3.35","2245","2325","2235","289406","663255685","69450000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"3600","65","1.84","3510","3620","3510","48421","172907610","80765928000","22434980"
"112190","KC산업","KONEX","일반기업부","2140","-50","-2.28","2185","2185","2100","1563","3322515","15248041420","7125253"
"119650","KC코트렐","KOSPI",,"5480","50","0.92","5480","5550","5370","129756","710235980","71240000000","13000000"
"044180","KD","KOSDAQ","투자주의환기종목(소속부없음)","495","0","0.00","0","0","0","0","0","38784885480","78353304"
"092220","KEC","KOSPI",,"1355","310","29.67","1355","1355","1355","1769329","2397440795","158137903700","116706940"
"151860","KG ETS","KOSDAQ","우량기업부","4960","140","2.90","4835","5130","4655","6010711","29176832795","178560000000","36000000"
"016380","KG동부제철","KOSPI",,"12550","550","4.58","11900","12800","11900","72028","895111250","1255111657350","100008897"
"016385","KG동부제철우","KOSPI",,"115500","1000","0.87","113000","117500","112500","2265","260940500","6165967500","53385"
"046440","KG모빌리언스","KOSDAQ","우량기업부","11400","-200","-1.72","11500","11550","11200","1121819","12732096050","442611475200","38825568"
"035600","KG이니시스","KOSDAQ","우량기업부","22750","-700","-2.99","23650","23700","22600","464105","10608134150","634825873500","27904434"
"001390","KG케미칼","KOSPI",,"22200","950","4.47","21550","22750","21200","382086","8393943300","288893750400","13013232"
"060720","KH바텍","KOSDAQ","중견기업부","22400","50","0.22","22450","22450","22000","317713","7086245500","529479641600","23637484"
"001940","KISCO홀딩스","KOSPI",,"11600","100","0.87","11500","11600","11300","6902","79186750","214326008000","18476380"
"122450","KMH","KOSDAQ","중견기업부","11300","1910","20.34","9410","11300","9100","2297972","23639437910","256148196600","22667982"
"052900","KMH하이텍","KOSDAQ","중견기업부","1330","140","11.76","1185","1365","1180","12382626","16213380070","62357713670","46885499"
"058400","KNN","KOSDAQ","우량기업부","2285","-385","-14.42","2645","2740","2270","27159274","67120192935","302601910200","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","7200","100","1.41","7130","7230","7010","315973","2251508980","108000000000","15000000"
"025000","KPX케미칼","KOSPI",,"46600","-200","-0.43","46800","46800","46250","2614","121275000","225544000000","4840000"
"092230","KPX홀딩스","KOSPI",,"41350","200","0.49","41050","41350","41000","14854","611117650","174689112100","4224646"
"000040","KR모터스","KOSPI",,"735","30","4.26","715","745","705","2228588","1619272332","67370848230","91661018"
"044450","KSS해운","KOSPI",,"8170","0","0.00","8260","8260","8120","20521","167409900","189428639600","23185880"
"030200","KT","KOSPI",,"23800","-100","-0.42","23800","23950","23750","898243","21403103800","6214461030400","261111808"
"033780","KT&G","KOSPI",,"84200","1100","1.32","82900","85200","82700","490720","41322248800","11560028247400","137292497"
"030210","KTB투자증권","KOSPI",,"2650","20","0.76","2635","2670","2615","139738","369462520","159832343800","60314092"
"036030","KTH","KOSDAQ","중견기업부","5230","50","0.97","5190","5300","5140","63278","331589560","186789565060","35715022"
"058850","KTcs","KOSPI",,"2040","0","0.00","2040","2055","2030","390126","795941275","87077400000","42685000"
"058860","KTis","KOSPI",,"2460","-25","-1.01","2480","2520","2460","340944","844535445","85612920000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","4210","60","1.45","4150","4220","4110","114161","475045700","92199000000","21900000"
"093050","LF","KOSPI",,"12800","0","0.00","12800","13050","12700","218787","2799370950","374272000000","29240000"
"003550","LG","KOSPI",,"82700","0","0.00","82300","84300","82100","341958","28397317300","14270474733700","172557131"
"034220","LG디스플레이","KOSPI",,"14900","300","2.05","14600","14950","14550","2362025","34858929950","5331453930000","357815700"
"001120","LG상사","KOSPI",,"15600","550","3.65","15100","15750","15050","342356","5288963050","604656000000","38760000"
"051900","LG생활건강","KOSPI",,"1513000","40000","2.72","1495000","1514000","1488000","29672","44702179000","23630332061000","15618197"
"051905","LG생활건강우","KOSPI",,"720000","19000","2.71","705000","720000","705000","2981","2130873000","1511781840000","2099697"
"003555","LG우","KOSPI",,"54500","-300","-0.55","54300","55600","54300","9846","538579400","180649896500","3314677"
"032640","LG유플러스","KOSPI",,"12050","100","0.84","11950","12150","11900","1772066","21352776350","5261166900050","436611361"
"011070","LG이노텍","KOSPI",,"153500","8500","5.86","145500","154500","141500","322368","48077675000","3632900924500","23667107"
"066570","LG전자","KOSPI",,"87700","3500","4.16","85100","87900","84700","1133236","98270306800","14351913287800","163647814"
"066575","LG전자우","KOSPI",,"33350","950","2.93","32700","33650","32400","73911","2446325700","573152833200","17185992"
"108670","LG하우시스","KOSPI",,"58300","300","0.52","57100","58600","57100","36394","2110837800","522815161000","8967670"
"108675","LG하우시스우","KOSPI",,"26200","150","0.58","26400","26600","26000","2734","71541100","27047046000","1032330"
"037560","LG헬로비전","KOSPI",,"3915","0","0.00","3915","3935","3890","182332","711541400","303204476475","77446865"
"051910","LG화학","KOSPI",,"743000","3000","0.41","741000","753000","723000","645681","477366146000","52450110849000","70592343"
"051915","LG화학우","KOSPI",,"375500","500","0.13","375000","381000","368000","82458","30791603500","2887144400000","7688800"
"079550","LIG넥스원","KOSPI",,"32350","1150","3.69","30900","32350","30800","124276","3931045950","711700000000","22000000"
"006260","LS","KOSPI",,"46100","850","1.88","45350","48300","45350","656875","30776361450","1484420000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"56800","2700","4.99","54200","57000","54200","164389","9214333700","1704000000000","30000000"
"000680","LS네트웍스","KOSPI",,"2040","10","0.49","2045","2060","2020","48464","98684210","160758152640","78803016"
"229640","LS전선아시아","KOSPI",,"6940","80","1.17","6950","7040","6850","144022","1001983870","212536660260","30624879"
"023150","MH에탄올","KOSPI",,"8710","-440","-4.81","9120","9130","8680","418104","3674373440","64266961460","7378526"
"065150","MP그룹","KOSDAQ","투자주의환기종목(소속부없음)","1315","0","0.00","0","0","0","0","0","106263055205","80808407"
"219550","MP한강","KOSDAQ","중견기업부","1185","70","6.28","1125","1185","1095","958625","1100220915","71437895640","60285144"
"035420","NAVER","KOSPI",,"324500","2000","0.62","322500","329500","322000","691864","224807032500","53303471677500","164263395"
"160550","NEW","KOSDAQ","중견기업부","3880","-20","-0.51","3930","3985","3855","100757","391800135","108275691280","27906106"
"053290","NE능률","KOSDAQ","벤처기업부","3260","75","2.35","3215","3285","3125","734032","2351048875","52394840620","16072037"
"181710","NHN","KOSPI",,"73000","100","0.14","72900","73500","72400","88623","6449933200","1428246825000","19565025"
"104200","NHN벅스","KOSDAQ","중견기업부","4715","105","2.28","4790","4790","4615","33393","156255980","69911898250","14827550"
"060250","NHN한국사이버결제","KOSDAQ","우량기업부","69700","-2200","-3.06","71900","71900","69600","262018","18445160500","1601106092100","22971393"
"005940","NH투자증권","KOSPI",,"9110","150","1.67","8980","9120","8980","826651","7500541810","2563634960570","281408887"
"005945","NH투자증권우","KOSPI",,"7580","50","0.66","7530","7590","7530","48290","365038180","143041937440","18870968"
"338100","NH프라임리츠","KOSPI",,"4335","-5","-0.12","4375","4375","4310","29717","128449215","80891100000","18660000"
"034310","NICE","KOSPI",,"18650","-150","-0.80","18800","18900","18250","79841","1476102500","706504895000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","17800","-200","-1.11","17900","18050","17600","255885","4555516550","1080723796000","60714820"
"008260","NI스틸","KOSPI",,"2145","35","1.66","2120","2150","2110","76065","162347575","61347250965","28600117"
"004250","NPC","KOSPI",,"3010","-5","-0.17","3025","3030","3000","16998","51168530","110527200000","36720000"
"004255","NPC우","KOSPI",,"2190","-15","-0.68","2205","2205","2165","14923","32641145","11563200000","5280000"
"010060","OCI","KOSPI",,"64900","200","0.31","64700","65200","63100","267426","17142948300","1547824177900","23849371"
"078590","OQP","KOSDAQ","관리종목(소속부없음)","4285","-260","-5.72","4545","4625","3750","5922317","25060749375","322576226905","75280333"
"178920","PI첨단소재","KOSDAQ","우량기업부","29150","600","2.10","28700","29200","28350","162289","4676025550","856028286300","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","4900","515","11.74","4340","4900","4160","1038773","4641236180","49000000000","10000000"
"005490","POSCO","KOSPI",,"186500","2000","1.08","185500","188000","185000","323816","60373747500","16260344727500","87186835"
"218410","RFHIC","KOSDAQ","우량기업부","39150","-100","-0.25","39750","39800","38650","356294","13987441800","933634323000","23847620"
"091340","S&K폴리텍","KOSDAQ","중견기업부","4845","125","2.65","4760","4855","4690","91249","438086120","56704528245","11703721"
"100840","S&TC","KOSPI",,"15100","0","0.00","15100","15150","14900","12289","185419800","113351336100","7506711"
"064960","S&T모티브","KOSPI",,"55000","0","0.00","54800","55700","54000","70362","3873310300","804272480000","14623136"
"003570","S&T중공업","KOSPI",,"5300","70","1.34","5220","5330","5220","128510","679575100","176239294100","33252697"
"036530","S&T홀딩스","KOSPI",,"15100","-50","-0.33","15150","15200","15000","2407","36315100","246188678600","16303886"
"010950","S-Oil","KOSPI",,"56900","400","0.71","56500","57200","56100","242196","13727829000","6405960864800","112582792"
"010955","S-Oil우","KOSPI",,"33200","0","0.00","33200","33300","32950","5836","193414350","133527976400","4021927"
"019550","SBI인베스트먼트","KOSDAQ","중견기업부","814","-2","-0.25","829","829","805","1405488","1146143935","131922192050","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","7190","-190","-2.57","7360","7380","7110","34439","247342530","172905407600","24048040"
"034120","SBS","KOSPI",,"15250","-200","-1.29","15400","15550","15200","78338","1200629050","278351875500","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"1900","-40","-2.06","1940","1980","1895","124100","237987800","265802761000","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","중견기업부","5960","70","1.19","5950","6060","5940","66784","399518190","127922787800","21463555"
"036120","SCI평가정보","KOSDAQ","중견기업부","5150","305","6.30","4845","5230","4810","1243718","6299145280","182825000000","35500000"
"099220","SDN","KOSDAQ","중견기업부","2510","240","10.57","2250","2695","2250","11209741","28093538165","120928572140","48178714"
"036540","SFA반도체","KOSDAQ","우량기업부","5210","220","4.41","4990","5250","4950","3586241","18451415715","856838178630","164460303"
"255220","SG","KOSDAQ","우량기업부","2400","5","0.21","2395","2425","2380","96895","232544090","88128064800","36720027"
"040610","SG&G","KOSDAQ","중견기업부","1460","30","2.10","1430","1485","1415","200916","290606410","49767306160","34087196"
"049470","SGA","KOSDAQ","벤처기업부","588","8","1.38","580","590","571","119196","69193429","28437002412","48362249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","912","2","0.22","914","937","898","256648","236149782","33448542096","36676033"
"224880","SGA임베디드","KONEX","일반기업부","2965","0","0.00","0","0","0","0","0","16064859225","5418165"
"004060","SG세계물산","KOSPI",,"585","0","0.00","585","600","577","1019183","599119130","118418601600","202424960"
"001380","SG충방","KOSPI",,"2025","145","7.71","1870","2130","1865","6307290","12701252950","91052389575","44964143"
"002360","SH에너지화학","KOSPI",,"776","0","0.00","770","785","770","302277","234226155","86239774480","111133730"
"009160","SIMPAC","KOSPI",,"2355","35","1.51","2330","2385","2310","46016","108323970","154086510180","65429516"
"123700","SJM","KOSPI",,"2445","40","1.66","2475","2475","2425","13557","33077010","38153975610","15604898"
"025530","SJM홀딩스","KOSPI",,"2535","35","1.40","2520","2540","2495","3508","8818245","37857710280","14934008"
"034730","SK","KOSPI",,"214500","500","0.23","213500","215500","210500","200276","42853592500","15092283706500","70360297"
"307070","SK4호스팩","KOSDAQ","SPAC(소속부없음)","2005","5","0.25","2000","2010","2000","1400","2810610","10345800000","5160000"
"337450","SK5호스팩","KOSDAQ","SPAC(소속부없음)","2000","-5","-0.25","1990","2000","1990","3","5990","8620000000","4310000"
"340350","SK6호스팩","KOSDAQ","SPAC(소속부없음)","1985","-5","-0.25","1975","1990","1970","22211","43936050","11334350000","5710000"
"011790","SKC","KOSPI",,"92700","200","0.22","91800","93300","90100","324424","29783335100","3479453248500","37534555"
"057500","SKC 솔믹스","KOSDAQ","우량기업부","6780","-550","-7.50","7330","7340","6600","491110","3367384300","416929591200","61494040"
"018670","SK가스","KOSPI",,"93700","-500","-0.53","95400","95400","92600","14748","1379268300","864873862800","9230244"
"001740","SK네트웍스","KOSPI",,"5110","-80","-1.54","5230","5250","5090","804915","4138017090","1268238876170","248187647"
"001745","SK네트웍스우","KOSPI",,"163000","1000","0.62","161500","165000","160500","1280","207215000","18524624000","113648"
"006120","SK디스커버리","KOSPI",,"76700","-700","-0.90","78600","80000","74400","860874","66391432500","1460203478500","19037855"
"006125","SK디스커버리우","KOSPI",,"67800","1600","2.42","67800","72000","65800","202711","13938370400","92103249000","1358455"
"210980","SK디앤디","KOSPI",,"40550","-800","-1.93","41350","41700","39700","193164","7800273650","770051150200","18990164"
"068400","SK렌터카","KOSPI",,"8440","40","0.48","8400","8450","8380","43418","364942090","301857781600","35765140"
"036490","SK머티리얼즈","KOSDAQ","우량기업부","245900","-700","-0.28","243000","248000","241800","36130","8877831400","2593672790700","10547673"
"052260","SK바이오랜드","KOSDAQ","우량기업부","26100","-200","-0.76","26300","26550","26050","161683","4238871150","391500000000","15000000"
"326030","SK바이오팜","KOSPI",,"171000","7500","4.59","165000","173000","163500","388140","65820601000","13391565750000","78313250"
"03473K","SK우","KOSPI",,"210000","-1500","-0.71","210000","212500","207500","9823","2062439500","118888350000","566135"
"096770","SK이노베이션","KOSPI",,"148500","3500","2.41","145500","149500","144500","924267","136497756000","13731136254000","92465564"
"096775","SK이노베이션우","KOSPI",,"123000","2000","1.65","121000","124000","119500","32842","4004655000","153556398000","1248426"
"001510","SK증권","KOSPI",,"751","-3","-0.40","753","761","749","4110793","3098850303","354915218421","472590171"
"001515","SK증권우","KOSPI",,"5520","70","1.28","5550","5790","5400","171663","955827860","21597077280","3912514"
"285130","SK케미칼","KOSPI",,"415000","21500","5.46","400000","430000","392500","817082","338269191000","4872679340000","11741396"
"28513K","SK케미칼우","KOSPI",,"205500","14500","7.59","192000","228000","187000","328989","69393852000","299756685000","1458670"
"017670","SK텔레콤","KOSPI",,"242000","-6000","-2.42","246000","246500","241500","528401","128747004500","19540462062000","80745711"
"000660","SK하이닉스","KOSPI",,"75200","100","0.13","75200","76500","75200","2538676","191845520800","54745777848000","728002365"
"048550","SM C&C","KOSDAQ","중견기업부","1670","-30","-1.76","1720","1720","1670","452893","762928475","157998900400","94610120"
"063440","SM Life Design","KOSDAQ","중견기업부","2010","-90","-4.29","2050","2070","2000","2260268","4573845705","90508599540","45029154"
"950180","SNK","KOSDAQ","외국기업(소속부없음)","13200","-150","-1.12","13400","13600","13100","65264","862304300","278015760000","21061800"
"005610","SPC삼립","KOSPI",,"61100","-600","-0.97","60600","61700","60600","9141","557834800","527232449900","8629009"
"011810","STX","KOSPI",,"5630","420","8.06","5160","6760","5160","2040874","12435551650","111062458260","19726902"
"077970","STX엔진","KOSPI",,"5690","320","5.96","5370","6860","5320","1228850","7693961820","130920663760","23008904"
"071970","STX중공업","KOSPI",,"2890","665","29.89","2225","2890","2220","6862039","19475858685","81977670640","28365976"
"289080","SV인베스트먼트","KOSDAQ","벤처기업부","3960","-205","-4.92","4100","4125","3950","4961026","19909743150","210806640000","53234000"
"084870","TBH글로벌","KOSPI",,"1645","-35","-2.08","1675","1770","1635","206486","349077670","34309467255","20856819"
"002710","TCC스틸","KOSPI",,"3115","-40","-1.27","3145","3245","3080","346345","1091443245","71645000000","23000000"
"089230","THE E&M","KOSDAQ","중견기업부","579","-6","-1.03","585","594","573","812363","471244180","72684154155","125533945"
"161570","THE MIDONG","KOSDAQ","중견기업부","1590","30","1.92","1560","1600","1555","34807","54724815","21928939740","13791786"
"032540","TJ미디어","KOSDAQ","중견기업부","2720","-30","-1.09","2750","2810","2720","14945","41249115","37893976480","13931609"
"048770","TPC","KOSDAQ","중견기업부","3735","275","7.95","3460","3740","3430","218720","799966715","50348830860","13480276"
"246690","TS인베스트먼트","KOSDAQ","벤처기업부","2510","5","0.20","2530","2625","2475","742583","1901135845","58987409600","23500960"
"284610","TS트릴리온","KONEX","일반기업부","3625","0","0.00","0","0","0","0","0","136506625000","37657000"
"038340","UCI","KOSDAQ","관리종목(소속부없음)","2620","-105","-3.85","2730","2730","2620","193831","515256275","92534658640","35318572"
"073570","WI","KOSDAQ","중견기업부","1470","-30","-2.00","1535","1595","1440","1195424","1798011090","111227245710","75664793"
"024070","WISCOM","KOSPI",,"2320","35","1.53","2285","2365","2270","187010","429665150","35557336160","15326438"
"052300","W홀딩컴퍼니","KOSDAQ","중견기업부","267","2","0.75","270","277","261","7604013","2079824615","62055630831","232418093"
"057030","YBM넷","KOSDAQ","중견기업부","12000","150","1.27","11650","12150","11150","5349366","62684193000","195752364000","16312697"
"037270","YG PLUS","KOSPI",,"4985","-105","-2.06","5140","5200","4950","5197209","26272595095","294708608815","59119079"
"040300","YTN","KOSDAQ","중견기업부","2900","85","3.02","2820","2965","2770","190030","553331550","121800000000","42000000"
"051390","YW","KOSDAQ","중견기업부","3700","0","0.00","3680","3725","3670","14991","55256405","42014861600","11355368"
"052220","iMBC","KOSDAQ","중견기업부","2545","-15","-0.59","2555","2600","2510","126000","322314805","58535000000","23000000"
"079940","가비아","KOSDAQ","우량기업부","16500","300","1.85","16300","16600","16100","156899","2555894850","223338786000","13535684"
"078890","가온미디어","KOSDAQ","우량기업부","5870","60","1.03","5810","5920","5790","111638","652228880","88486099910","15074293"
"000500","가온전선","KOSPI",,"19750","1500","8.22","18250","19800","17900","55223","1053451700","82166853250","4160347"
