종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"030190","NICE평가정보","KOSDAQ","우량기업부","21050","-350","-1.64","21500","22200","21050","242675","5175688050","1278046961000","60714820"
"008260","NI스틸","KOSPI",,"2590","210","8.82","2380","2885","2380","20760745","55253968730","74074303030","28600117"
"004250","NPC","KOSPI",,"3150","5","0.16","3125","3175","3115","66518","208893985","115668000000","36720000"
"004255","NPC우","KOSPI",,"2280","15","0.66","2260","2280","2260","6354","14498795","12038400000","5280000"
"010060","OCI","KOSPI",,"69100","-200","-0.29","69500","70300","68600","174130","12065338900","1647991536100","23849371"
"078590","OQP","KOSDAQ","관리종목(소속부없음)","5960","-20","-0.33","5980","6060","5900","547289","3275049930","469198836520","78724637"
"178920","PI첨단소재","KOSDAQ","우량기업부","32300","-350","-1.07","32600","32800","32050","229960","7457693000","948532200600","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","3965","5","0.13","3970","4030","3850","132427","521206885","39650000000","10000000"
"005490","POSCO","KOSPI",,"245500","11500","4.91","238000","248500","237000","413073","100619745000","21404367992500","87186835"
"218410","RFHIC","KOSDAQ","우량기업부","37850","200","0.53","37800","38250","37250","184785","6988147400","902632417000","23847620"
"091340","S&K폴리텍","KOSDAQ","중견기업부","4930","25","0.51","4895","4935","4875","32713","160305745","57699344530","11703721"
"100840","S&TC","KOSPI",,"15350","50","0.33","15300","15400","15200","12976","198335950","115228013850","7506711"
"064960","S&T모티브","KOSPI",,"51200","1600","3.23","50500","51400","49600","110249","5598180500","748704563200","14623136"
"003570","S&T중공업","KOSPI",,"5570","-100","-1.76","5600","5690","5540","33448","186946010","185217522290","33252697"
"036530","S&T홀딩스","KOSPI",,"14500","-200","-1.36","14650","14700","14450","6179","89811000","236406347000","16303886"
"010950","S-Oil","KOSPI",,"70000","400","0.57","69300","70800","69200","387213","27127963700","7880795440000","112582792"
"010955","S-Oil우","KOSPI",,"37600","-100","-0.27","37700","38050","37150","18709","703321650","151224455200","4021927"
"019550","SBI인베스트먼트","KOSDAQ","중견기업부","1160","0","0.00","1235","1250","1160","22150694","26577812740","187997227000","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","8260","-10","-0.12","8410","8410","8160","61384","506990030","198636810400","24048040"
"034120","SBS","KOSPI",,"19750","-100","-0.50","19850","19850","19450","99564","1956418950","360488494500","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"1795","0","0.00","1810","1810","1790","55058","99006680","251113661050","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","중견기업부","6020","0","0.00","6050","6050","5930","26330","157527290","129210601100","21463555"
"036120","SCI평가정보","KOSDAQ","중견기업부","4825","45","0.94","4910","4970","4805","937780","4582517200","171287500000","35500000"
"099220","SDN","KOSDAQ","중견기업부","4155","-5","-0.12","4165","4190","4125","954398","3958532670","200182556670","48178714"
"036540","SFA반도체","KOSDAQ","우량기업부","5290","-40","-0.75","5320","5360","5260","974740","5175107830","869995002870","164460303"
"255220","SG","KOSDAQ","우량기업부","1845","-25","-1.34","1855","1875","1845","71071","131629725","67748449815","36720027"
"040610","SG&G","KOSDAQ","중견기업부","1630","0","0.00","1630","1635","1610","56623","91920470","55562129480","34087196"
"049470","SGA","KOSDAQ","벤처기업부","679","3","0.44","708","708","677","255020","174951781","32837967071","48362249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","1015","10","1.00","1005","1020","996","159779","160539103","37226173495","36676033"
"224880","SGA클라우드서비스","KONEX","일반기업부","2965","0","0.00","0","0","0","0","0","16064859225","5418165"
"005090","SGC에너지","KOSPI",,"35400","-800","-2.21","36350","36350","35200","71442","2540430600","519565941600","14677004"
"004060","SG세계물산","KOSPI",,"638","-8","-1.24","665","684","632","4982480","3253503097","129147124480","202424960"
"001380","SG충방","KOSPI",,"2205","5","0.23","2220","2230","2190","412894","910036680","99145935315","44964143"
"002360","SH에너지화학","KOSPI",,"836","-4","-0.48","840","844","833","449537","376482617","92907798280","111133730"
"009160","SIMPAC","KOSPI",,"2445","-10","-0.41","2485","2485","2435","71359","174768240","159975166620","65429516"
"123700","SJM","KOSPI",,"2970","-45","-1.49","3020","3035","2970","21310","63664295","46346547060","15604898"
"025530","SJM홀딩스","KOSPI",,"2835","40","1.43","2810","2880","2780","6233","17500655","42337912680","14934008"
"034730","SK","KOSPI",,"221500","10000","4.73","213000","221500","213000","316450","68958539000","15584805785500","70360297"
"307070","SK4호스팩","KOSDAQ","SPAC(소속부없음)","2015","0","0.00","0","0","0","0","0","10397400000","5160000"
"337450","SK5호스팩","KOSDAQ","SPAC(소속부없음)","2020","10","0.50","2010","2020","2010","6010","12080200","8706200000","4310000"
"340350","SK6호스팩","KOSDAQ","SPAC(소속부없음)","2010","10","0.50","2010","2010","2000","2673","5370130","11477100000","5710000"
"011790","SKC","KOSPI",,"88900","-800","-0.89","89900","90400","88100","339019","30117577900","3336821939500","37534555"
"057500","SKC 솔믹스","KOSDAQ","우량기업부","6010","10","0.17","6060","6070","5920","85673","511869860","369579180400","61494040"
"018670","SK가스","KOSPI",,"110000","3500","3.29","106500","110500","106000","34402","3752989500","1015326840000","9230244"
"001740","SK네트웍스","KOSPI",,"4800","-15","-0.31","4800","4850","4800","371364","1789634080","1191300705600","248187647"
"001745","SK네트웍스우","KOSPI",,"117500","1000","0.86","116500","117500","116500","338","39512500","13353640000","113648"
"006120","SK디스커버리","KOSPI",,"66400","-1000","-1.48","67400","67600","66200","122318","8164940400","1264113572000","19037855"
"006125","SK디스커버리우","KOSPI",,"59800","0","0.00","60000","60000","58500","31083","1838929400","81235609000","1358455"
"210980","SK디앤디","KOSPI",,"44250","-800","-1.78","44800","45000","44050","93195","4130871050","840314757000","18990164"
"068400","SK렌터카","KOSPI",,"9240","60","0.65","9180","9250","9110","39078","359357000","436921161600","47285840"
"036490","SK머티리얼즈","KOSDAQ","우량기업부","262700","3000","1.16","258500","263400","256300","26722","6945150900","2770873697100","10547673"
"326030","SK바이오팜","KOSPI",,"177500","-10000","-5.33","185000","185500","177000","667685","119835831500","13900601875000","78313250"
"03473K","SK우","KOSPI",,"224000","3000","1.36","221000","224000","219000","9594","2129250500","126814240000","566135"
"096770","SK이노베이션","KOSPI",,"182500","9500","5.49","176000","183000","175000","1433423","258708922500","16874965430000","92465564"
"096775","SK이노베이션우","KOSPI",,"138500","3500","2.59","136500","140000","135500","32197","4456771500","172907001000","1248426"
"001510","SK증권","KOSPI",,"829","21","2.60","804","837","802","12522515","10344293149","391777251759","472590171"
"001515","SK증권우","KOSPI",,"6400","230","3.73","6230","6670","6180","814752","5260767560","25040089600","3912514"
"285130","SK케미칼","KOSPI",,"411000","-15000","-3.52","421000","427500","409500","423339","175203610000","4825713756000","11741396"
"28513K","SK케미칼우","KOSPI",,"189500","-2000","-1.04","193500","193500","187500","40416","7662357000","276417965000","1458670"
"017670","SK텔레콤","KOSPI",,"236500","-1000","-0.42","237000","238000","235000","239620","56720279500","19096360651500","80745711"
"000660","SK하이닉스","KOSPI",,"100500","3000","3.08","98600","101500","97800","4455519","446056404700","73164237682500","728002365"
"048550","SM C&C","KOSDAQ","중견기업부","1770","-20","-1.12","1785","1810","1765","532216","947431910","167459912400","94610120"
"063440","SM Life Design","KOSDAQ","중견기업부","1800","10","0.56","1800","1805","1780","273344","489916160","81052477200","45029154"
"950180","SNK","KOSDAQ","외국기업(소속부없음)","19500","-1950","-9.09","25250","26950","19500","8051733","184825694500","410705100000","21061800"
"005610","SPC삼립","KOSPI",,"73200","2700","3.83","71400","73200","71300","25814","1876184900","631643458800","8629009"
"011810","STX","KOSPI",,"6300","20","0.32","6410","6480","6190","100066","634156940","124279482600","19726902"
"077970","STX엔진","KOSPI",,"7140","80","1.13","7050","8200","7050","232493","1748165900","164283574560","23008904"
"071970","STX중공업","KOSPI",,"4420","80","1.84","4310","4500","4275","542898","2376733770","125377613920","28365976"
"289080","SV인베스트먼트","KOSDAQ","벤처기업부","5900","350","6.31","5570","6000","5570","9180488","53699735250","314080600000","53234000"
"084870","TBH글로벌","KOSPI",,"1865","-15","-0.80","1880","1885","1840","59668","111324000","38897967435","20856819"
"002710","TCC스틸","KOSPI",,"4680","365","8.46","4250","5100","4145","17528095","82959328775","107640000000","23000000"
"089230","THE E&M","KOSDAQ","중견기업부","1445","5","0.35","1460","1480","1385","4270139","6129089545","211306622865","146232957"
"161570","THE MIDONG","KOSDAQ","중견기업부","2670","0","0.00","2640","2695","2625","136660","362159860","36824068620","13791786"
"032540","TJ미디어","KOSDAQ","중견기업부","2910","-5","-0.17","2930","2935","2865","22293","64644750","40540982190","13931609"
"048770","TPC","KOSDAQ","중견기업부","3950","-45","-1.13","3955","3995","3950","47049","186366985","53247090200","13480276"
"246690","TS인베스트먼트","KOSDAQ","벤처기업부","3885","-115","-2.88","3970","4065","3850","2572162","10150243045","94258759665","24262229"
"284610","TS트릴리온","KONEX","일반기업부","3050","20","0.66","3095","3295","2980","8398","25326370","114853850000","37657000"
"038340","UCI","KOSDAQ","관리종목(소속부없음)","2350","5","0.21","2390","2450","2310","897137","2133160365","87883812450","37397367"
"073570","WI","KOSDAQ","중견기업부","1500","0","0.00","1500","1510","1480","441698","659089315","113761273500","75840849"
"024070","WISCOM","KOSPI",,"2450","-5","-0.20","2490","2490","2430","85658","209321565","37549773100","15326438"
"052300","W홀딩컴퍼니","KOSDAQ","중견기업부","348","2","0.58","343","355","343","3980178","1385731882","80881496364","232418093"
"057030","YBM넷","KOSDAQ","중견기업부","10400","-400","-3.70","10550","11050","10400","1115779","11902126000","169652048800","16312697"
"037270","YG PLUS","KOSPI",,"5090","20","0.39","5070","5170","5070","685713","3503747140","302834869050","59496045"
"040300","YTN","KOSDAQ","중견기업부","2790","-35","-1.24","2830","2830","2775","46068","128808590","117180000000","42000000"
"051390","YW","KOSDAQ","중견기업부","3815","10","0.26","3805","3855","3740","19810","75119145","43320728920","11355368"
"052220","iMBC","KOSDAQ","중견기업부","3465","25","0.73","3375","3535","3375","601726","2081870635","79695000000","23000000"
"079940","가비아","KOSDAQ","우량기업부","12900","0","0.00","12800","13050","12800","68364","882516550","174610323600","13535684"
"078890","가온미디어","KOSDAQ","우량기업부","6250","-20","-0.32","6290","6310","6200","103421","645692640","94214331250","15074293"
"000500","가온전선","KOSPI",,"22600","200","0.89","22400","22750","22350","17048","384611300","94023842200","4160347"
"192410","감마누","KOSDAQ","중견기업부","3030","-10","-0.33","3070","3080","3000","149197","453399535","72186735150","23824005"
"000860","강남제비스코","KOSPI",,"18700","-150","-0.80","18900","18950","18700","15532","291755550","121550000000","6500000"
