종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
GS,KOSPI,,45900,500,1.1,45450,46250,45200,392490,17979169200,4264815850200,92915378
GS건설,KOSPI,,38550,-1250,-3.14,39800,39900,38050,865198,33298623050,3299166439500,85581490
GS글로벌,KOSPI,,3680,5,0.14,3695,3735,3650,1092302,4021230975,303724251520,82533764
GS리테일,KOSPI,,26850,-100,-0.37,26550,26950,26550,176614,4726297400,2811676205700,104717922
HDC,KOSPI,,7210,-10,-0.14,7230,7260,7210,33039,238824290,430737808410,59741721
HDC랩스,KOSPI,,9970,70,0.71,9900,10100,9780,10285,102248790,258797281970,25957601
HDC현대EP,KOSPI,,4550,0,0.0,4570,4570,4530,16911,76867340,145145000000,31900000
HDC현대산업개발,KOSPI,,13600,-250,-1.81,13850,13850,13550,353105,4823546200,896339688000,65907330
HD현대,KOSPI,,62500,0,0.0,61900,63000,61600,203534,12668988700,4937067812500,78993085
HJ중공업,KOSPI,,7550,70,0.94,7750,7760,7480,16470,125125360,628720821550,83274281
HLB글로벌,KOSPI,,10100,-50,-0.49,10200,10350,9800,1363821,13727973480,425874953700,42165837
HMM,KOSPI,,30850,-1600,-4.93,32150,32200,30800,4677005,146627130600,15086868451600,489039496
JB금융지주,KOSPI,,8840,-100,-1.12,8930,8940,8830,154807,1372012770,1741328782960,196982894
JW생명과학,KOSPI,,13750,-50,-0.36,13800,13900,13750,10417,144112550,217725117500,15834554
JW중외제약,KOSPI,,25600,-300,-1.16,26000,26000,25550,45171,1161800450,567758873600,22178081
JW홀딩스,KOSPI,,3965,-30,-0.75,3945,4000,3935,27116,107776305,279313259290,70444706
KB금융,KOSPI,,58200,-2200,-3.64,61200,61200,58000,1755182,103425126600,23998915150800,412352494
KC그린홀딩스,KOSPI,,4870,30,0.62,4840,4900,4800,132653,643344585,109258352600,22434980
KC코트렐,KOSPI,,5480,60,1.11,5430,5540,5320,32492,177227960,96448000000,17600000
KEC,KOSPI,,3330,5,0.15,3310,3360,3285,1530988,5083156915,482011309530,144748141
KG스틸,KOSPI,,17350,200,1.17,17050,17650,17050,1395527,24202937700,1735154362950,100008897
KG케미칼,KOSPI,,32600,250,0.77,32400,33150,32350,190049,6228343700,452034729600,13866096
KH 필룩스,KOSPI,,2090,0,0.0,2105,2120,2080,516173,1082800440,320272814290,153240581
KISCO홀딩스,KOSPI,,17450,-250,-1.41,17550,17700,17400,7071,124264500,282277831000,16176380
KPX케미칼,KOSPI,,52500,300,0.57,52300,52600,52200,2129,111552600,254100000000,4840000
KPX홀딩스,KOSPI,,63300,300,0.48,63200,63600,62900,1321,83551100,267420091800,4224646
KR모터스,KOSPI,,776,7,0.91,769,777,769,174057,134610423,74602801656,96137631
KSS해운,KOSPI,,11550,0,0.0,11500,11650,11500,55443,639904700,266641914000,23085880
KTcs,KOSPI,,2345,-10,-0.42,2340,2360,2335,56620,133118745,100096325000,42685000
KTis,KOSPI,,2615,-105,-3.86,2720,2720,2610,164342,437173075,91007230000,34802000
LF,KOSPI,,19350,-150,-0.77,19500,19600,19250,24558,475309100,565794000000,29240000
LG,KOSPI,,80200,0,0.0,82000,82000,79700,341482,27522916760,12615539638600,157300993
LG디스플레이,KOSPI,,17350,0,0.0,17500,18000,17350,3118907,55048974050,6208102395000,357815700
LG생활건강,KOSPI,,723000,-11000,-1.5,724000,728000,719000,56745,41019637000,11291956431000,15618197
SK,KOSPI,,249500,1500,0.6,245000,249500,245000,128442,31811992000,18500257585500,74149329
SKC,KOSPI,,159000,-2000,-1.24,158500,162500,158500,169803,27106098000,6021059382000,37868298
SK가스,KOSPI,,131000,500,0.38,132000,133500,131000,14526,1924873000,1209161964000,9230244
SK네트웍스,KOSPI,,4655,-50,-1.06,4660,4690,4625,339543,1578548250,1155313496785,248187647
SK디스커버리,KOSPI,,39700,-550,-1.37,39800,40300,39400,41811,1660161800,755802843500,19037855
SK디앤디,KOSPI,,30400,-500,-1.62,30900,31000,30200,11531,352574700,674580985600,22190164
SK렌터카,KOSPI,,10100,-150,-1.46,10250,10250,10100,23759,241082200,477586984000,47285840
SK이노베이션,KOSPI,,215500,0,0.0,215500,217500,214000,232250,50067776500,19926329042000,92465564
SK증권,KOSPI,,806,-4,-0.49,811,812,806,871185,703923210,380907677826,472590171
SK케미칼,KOSPI,,124000,-5000,-3.88,127000,127500,123000,70968,8831307000,2184976720000,17620780
SK텔레콤,KOSPI,,56200,-900,-1.58,56800,57000,56100,879165,49493941800,12298422692800,218833144
SK하이닉스,KOSPI,,107000,-1000,-0.93,106000,107500,106000,3097583,330342100540,77896253055000,728002365
SNT모티브,KOSPI,,46300,-700,-1.49,47000,47000,46000,46526,2157532550,677051196800,14623136
SNT에너지,KOSPI,,19100,-50,-0.26,19350,19350,19000,19625,375294150,143378180100,7506711
SNT홀딩스,KOSPI,,16700,0,0.0,16750,16750,16550,4106,68341600,272274896200,16303886
SPC삼립,KOSPI,,76300,0,0.0,76300,76500,75600,6375,484614300,658393386700,8629009
STX,KOSPI,,3995,-35,-0.87,4075,4075,3975,31901,127485600,114342708730,28621454
STX엔진,KOSPI,,13300,100,0.76,13300,13600,13200,40104,536030600,306018423200,23008904
SUN&L,KOSPI,,5460,-140,-2.5,5600,5600,5460,8398,46197650,68839619940,12607989
TCC스틸,KOSPI,,12050,400,3.43,11600,12050,11550,335202,3988044400,283175000000,23500000
TYM,KOSPI,,3155,105,3.44,3025,3155,2975,6295590,19483782550,480676071785,152353747
WISCOM,KOSPI,,3490,10,0.29,3475,3500,3460,16463,57297735,53489268620,15326438
YG PLUS,KOSPI,,7090,-30,-0.42,7140,7140,7000,148350,1052083180,449714516900,63429410
가온전선,KOSPI,,28550,100,0.35,28450,29150,28250,46983,1347148800,118777906850,4160347
강남제비스코,KOSPI,,24450,-100,-0.41,24500,24700,24300,1368,33467550,158925000000,6500000
강원랜드,KOSPI,,28050,-50,-0.18,28050,28400,27850,625090,17533804200,6001031025000,213940500
갤럭시아에스엠,KOSPI,,2205,-30,-1.34,2230,2240,2195,98219,217330720,60746965020,27549644
경농,KOSPI,,13500,0,0.0,13500,13600,13250,54908,737382700,263554762500,19522575
경동나비엔,KOSPI,,45750,-150,-0.33,45900,45950,45450,17581,803538850,666513084000,14568592
경동도시가스,KOSPI,,24600,-150,-0.61,24800,24950,24500,13443,331508150,145026987600,5895406
경동인베스트,KOSPI,,37300,100,0.27,37200,37550,36900,2194,82039650,88215357900,2365023
경방,KOSPI,,14900,-450,-2.93,15150,15250,14900,16611,249400750,408487523000,27415270
경보제약,KOSPI,,8220,50,0.61,8130,8240,8130,15364,125763290,196514389200,23906860
경인양행,KOSPI,,6920,-30,-0.43,6950,7030,6910,229745,1598490180,287985245800,41616365
경인전자,KOSPI,,27050,-350,-1.28,27350,27350,26900,5376,145248400,42490058850,1570797
계양전기,KOSPI,,3585,0,0.0,0,0,0,0,0,116871000000,32600000
고려산업,KOSPI,,7300,20,0.27,7120,7610,7060,4379955,32283449510,182057802500,24939425
고려아연,KOSPI,,585000,-10000,-1.68,590000,594000,579000,48746,28607948000,11038950000000,18870000
고려제강,KOSPI,,26100,200,0.77,25700,26350,25350,59262,1545544700,600300000000,23000000
광동제약,KOSPI,,6970,-30,-0.43,7000,7030,6950,39356,274774100,365373331470,52420851
광명전기,KOSPI,,3810,195,5.39,3630,3820,3585,13681949,51063075285,165116313150,43337615
광전자,KOSPI,,2720,-25,-0.91,2745,2745,2710,36198,98640060,157607035360,57943763
광주신세계,KOSPI,,35850,-300,-0.83,36150,36150,35700,5074,181976000,286800000000,8000000
교보증권,KOSPI,,7320,-10,-0.14,7330,7350,7270,11180,81663240,473262126720,64653296
국도화학,KOSPI,,56900,500,0.89,57100,57600,56700,84919,4853175600,512704050400,9010616
국동,KOSPI,,2240,60,2.75,2160,2270,2160,331313,740628490,123938393600,55329640
국보,KOSPI,,1390,5,0.36,1375,1395,1320,2465069,3378299215,96827497300,69660070
국제약품,KOSPI,,5910,-40,-0.67,6060,6100,5900,312620,1875862010,119353330590,20195149
그린케미칼,KOSPI,,9910,300,3.12,9810,10100,9640,384938,3831399980,237840000000,24000000
극동유화,KOSPI,,4400,20,0.46,4375,4475,4320,378271,1671117030,153425448000,34869420
금강공업,KOSPI,,8830,-220,-2.43,9050,9050,8660,188067,1652186730,258978222310,29329357
금비,KOSPI,,67400,-100,-0.15,67600,67800,67000,1042,70009100,67400000000,1000000
금양,KOSPI,,4855,135,2.86,4750,4890,4730,895026,4336678125,241344914450,49710590
금호건설,KOSPI,,9360,140,1.52,9220,9410,9170,127792,1192131890,345885649200,36953595
금호에이치티,KOSPI,,1330,-5,-0.37,1335,1345,1315,682832,908085035,264643227100,198979870
금호전기,KOSPI,,2895,-85,-2.85,2980,3055,2865,658746,1948989805,60392650005,20861019
금호타이어,KOSPI,,4140,-150,-3.5,4285,4290,4130,586520,2442993770,1189257588180,287260287
기신정기,KOSPI,,4260,10,0.24,4260,4285,4230,14199,60553000,124392000000,29200000
기아,KOSPI,,85000,-700,-0.82,84100,85000,84000,1354899,114541736600,34455884495000,405363347
기업은행,KOSPI,,11150,-100,-0.89,11200,11250,11100,823766,9181638800,8298951545050,744300587
까뮤이앤씨,KOSPI,,2315,-95,-3.94,2375,2390,2295,733573,1706003345,104527528200,45152280
깨끗한나라,KOSPI,,4335,-25,-0.57,4365,4370,4325,63687,276620045,161438404155,37240693
남광토건,KOSPI,,11450,-50,-0.43,11550,11550,11300,13240,150844450,112542210300,9829014
남선알미늄,KOSPI,,2775,-5,-0.18,2745,2790,2725,1053041,2906917665,305746974750,110179090
남성,KOSPI,,2985,-5,-0.17,2965,2990,2965,67606,201189130,108093297600,36212160
남양유업,KOSPI,,390500,-500,-0.13,390000,392000,389500,322,125911000,281160000000,720000
남해화학,KOSPI,,12800,100,0.79,12750,12900,12550,248575,3161830050,635889190400,49678843
넥센,KOSPI,,4210,0,0.0,4255,4300,4190,4473,18819430,225420143170,53543977
넥센타이어,KOSPI,,6210,-60,-0.96,6280,6300,6200,298303,1864426500,606517516170,97667877
넷마블,KOSPI,,80800,-2700,-3.23,82100,82100,79900,219106,17671739600,6945042961600,85953502
노루페인트,KOSPI,,10350,0,0.0,10350,10400,10200,65215,669740550,207000000000,20000000
노루홀딩스,KOSPI,,11850,-50,-0.42,11900,11900,11700,4363,51425750,157500139350,13291151
녹십자,KOSPI,,186500,-5500,-2.86,191000,191500,186000,25475,4781004500,2179539337000,11686538
녹십자홀딩스,KOSPI,,21700,-150,-0.69,21950,22150,21550,131159,2867589550,1020512157000,47028210
농심,KOSPI,,278000,2000,0.72,276500,278000,274500,18606,5144554000,1690974476000,6082642
농심홀딩스,KOSPI,,72500,100,0.14,72400,72500,71800,878,63388600,336239775000,4637790
다스코,KOSPI,,7560,-490,-6.09,7800,7920,7320,2245457,17238457970,127586801160,16876561
다올투자증권,KOSPI,,5020,-20,-0.4,5040,5040,4990,100436,503331455,302776741840,60314092
다우기술,KOSPI,,20500,0,0.0,20450,20550,20350,19791,405042050,919765648500,44866617
다이나믹디자인,KOSPI,,5970,0,0.0,6010,6040,5900,35787,212686800,31499558760,5276308
대교,KOSPI,,3560,-15,-0.42,3575,3575,3535,10611,37703615,301542146000,84702850
대구백화점,KOSPI,,11800,-550,-4.45,12350,12350,11800,6652,79543200,127695009800,10821611
대덕,KOSPI,,7570,0,0.0,7550,7600,7530,34129,258103110,256548435500,33890150
대동,KOSPI,,14800,100,0.68,14700,15050,14550,243228,3608712500,354198839200,23932354
대동전자,KOSPI,,7790,80,1.04,7700,8570,7650,276439,2238226410,81720582130,10490447
대림통상,KOSPI,,4310,120,2.86,4150,4340,4150,13186,56346585,65619750000,15225000
대상,KOSPI,,22650,150,0.67,22400,22750,22350,79500,1794879700,784777766250,34648025
대상홀딩스,KOSPI,,9050,-40,-0.44,9060,9100,8960,34304,309148140,327723468900,36212538
대성산업,KOSPI,,6450,170,2.71,6410,6540,6260,2933816,18812591550,291768833100,45235478
대성에너지,KOSPI,,13950,-350,-2.45,14300,14450,13950,559552,7947162200,383625000000,27500000
대성홀딩스,KOSPI,,61500,500,0.82,61000,61900,60700,67715,4144896200,989501728500,16089459
대신증권,KOSPI,,16350,-50,-0.3,16400,16450,16250,17423,284662250,830145090000,50773400
대양금속,KOSPI,,4400,10,0.23,4390,4425,4350,191726,843612585,142360961600,32354764
대영포장,KOSPI,,2180,10,0.46,2170,2205,2160,217667,474085090,236300116820,108394549
대우건설,KOSPI,,6460,-90,-1.37,6510,6510,6380,1229361,7916366270,2684922241480,415622638
대우부품,KOSPI,,2395,40,1.7,2355,2420,2330,378222,904977960,114113068125,47646375
대웅,KOSPI,,29100,200,0.69,28850,29400,28600,59325,1721633500,1691931618000,58141980
대웅제약,KOSPI,,173500,1500,0.87,173000,176500,170500,22624,3937033500,2010270762500,11586575
대원강업,KOSPI,,3460,-20,-0.57,3500,3500,3425,82674,285689830,214520000000,62000000
대원전선,KOSPI,,1920,5,0.26,1920,1970,1895,1750812,3383251315,136352576640,71016967
대원제약,KOSPI,,17250,50,0.29,17200,17350,16950,41429,708498200,376788921000,21842836
대원화성,KOSPI,,3270,90,2.83,3165,3330,3150,932307,3040215850,134884727040,41249152
대유에이텍,KOSPI,,1065,10,0.95,1060,1080,1050,436109,465013810,122575231410,115094114
대유플러스,KOSPI,,1110,0,0.0,1120,1120,1100,358549,399608610,134308639140,120998774
대창,KOSPI,,1865,-10,-0.53,1880,1885,1855,262090,489801810,169977030635,91140499
대창단조,KOSPI,,6190,-150,-2.37,6290,6360,6140,872226,5453384600,176862103700,28572230
대한방직,KOSPI,,48000,50,0.1,47750,48000,47350,4824,229682350,254400000000,5300000
대한유화,KOSPI,,157000,1000,0.64,156000,158500,154500,20345,3187784500,1020500000000,6500000
대한전선,KOSPI,,2285,55,2.47,2240,2355,2215,91955305,211007690615,2843620825565,1244473009
대한제강,KOSPI,,20300,0,0.0,20150,20350,19850,61759,1239617400,500328700200,24646734
대한제당,KOSPI,,4635,-55,-1.17,4650,4775,4590,3774551,17697878650,415743648300,89696580
대한제분,KOSPI,,167000,-2000,-1.18,168500,169000,166500,4813,804814000,282230000000,1690000
대한항공,KOSPI,,28950,-100,-0.34,29050,29100,28750,831434,24037095500,10069412883750,347820825
대한해운,KOSPI,,3070,10,0.33,3050,3095,3020,2161589,6618036115,979874802200,319177460
대한화섬,KOSPI,,125000,-1000,-0.79,126000,128000,124000,55,6899500,166000000000,1328000
대현,KOSPI,,2590,55,2.17,2620,2655,2535,883124,2286298115,114691182900,44282310
대호에이엘,KOSPI,,3670,155,4.41,4140,4275,3600,11243608,43048128765,190852914730,52003519
더블유게임즈,KOSPI,,43800,-150,-0.34,43950,44000,43550,30294,1323731400,804803187600,18374502
더존비즈온,KOSPI,,37250,200,0.54,37250,37600,37000,110058,4093928900,1131758704000,30382784
덕성,KOSPI,,7780,0,0.0,7800,7900,7740,123969,969804070,121990400000,15680000
덕양산업,KOSPI,,3140,-25,-0.79,3145,3190,3130,66209,208967780,102254037200,32564980
덴티움,KOSPI,,79500,2400,3.11,78300,81200,77800,225507,17979155500,879971985000,11068830
도화엔지니어링,KOSPI,,10400,-300,-2.8,10600,10700,10200,796297,8474231800,350688000000,33720000
동남합성,KOSPI,,60900,-100,-0.16,61000,61300,60400,1189,72444300,219849000000,3610000
동방,KOSPI,,3330,-50,-1.48,3355,3400,3330,175357,590030075,159745980780,47971766
동방아그로,KOSPI,,7840,130,1.69,7710,7890,7670,29349,229189660,106761803680,13617577
동부건설,KOSPI,,12900,-100,-0.77,13000,13000,12850,34637,445984800,295080405000,22874450
동서,KOSPI,,26650,-850,-3.09,27250,27350,26600,104132,2791199300,2657005000000,99700000
동성제약,KOSPI,,7900,-20,-0.25,7920,7930,7840,17470,137978410,206197663000,26100970
동성케미컬,KOSPI,,4650,20,0.43,4600,4660,4600,30023,139213850,231057235200,49689728
동아쏘시오홀딩스,KOSPI,,107000,500,0.47,105500,107500,104500,7346,781693000,679333691000,6348913
동아에스티,KOSPI,,64900,100,0.15,64800,65300,64400,4747,308352000,548178499000,8446510
동아지질,KOSPI,,17450,-250,-1.41,17500,17650,17400,19245,336307400,245218672700,14052646
동아타이어,KOSPI,,13000,0,0.0,13000,13050,12950,9495,123227900,178529195000,13733015
동양,KOSPI,,1380,-5,-0.36,1385,1385,1370,157095,216421035,329384006940,238684063
동양고속,KOSPI,,17850,100,0.56,17700,17850,17600,1051,18589200,51685906650,2895569
동양생명,KOSPI,,5800,-60,-1.02,5890,5910,5780,81671,475132240,935879793000,161358585
동양철관,KOSPI,,1240,0,0.0,1235,1250,1230,369496,458481440,147417759600,118885290
동양피스톤,KOSPI,,6490,130,2.04,6370,6550,6320,180107,1164219770,85463305400,13168460
동원F&B,KOSPI,,164000,-500,-0.3,164500,165000,162500,1881,307648000,632896336000,3859124
동원금속,KOSPI,,993,8,0.81,985,996,969,140799,138567881,46427648469,46754933
동원산업,KOSPI,,238000,500,0.21,235500,238000,235000,2853,675568500,875278558000,3677641
동원수산,KOSPI,,12300,-50,-0.4,12350,12500,12100,50559,620052550,57241801500,4653805
동원시스템즈,KOSPI,,54600,-400,-0.73,54600,55200,54100,15256,833808800,1593687240600,29188411
동일고무벨트,KOSPI,,8150,-10,-0.12,8230,8270,8130,33934,278597010,113285000000,13900000
동일산업,KOSPI,,167500,2500,1.52,163500,167500,163000,1656,273848500,406223512500,2425215
동일제강,KOSPI,,4105,-25,-0.61,4110,4205,4090,300797,1243879915,83332977800,20300360
동화약품,KOSPI,,11900,0,0.0,11850,12000,11850,88269,1049959600,332384493000,27931470
두산,KOSPI,,83600,-1100,-1.3,83600,85100,83200,67041,5625359200,1381392606000,16523835
두산밥캣,KOSPI,,37650,-350,-0.92,37700,37950,37300,125960,4742205400,3774381099900,100249166
두산에너빌리티,KOSPI,,20200,-550,-2.65,20900,20900,20200,3812110,77706607750,12770742798000,632214990
두올,KOSPI,,3625,-25,-0.68,3640,3680,3625,59775,217631860,119866715000,33066680
디씨엠,KOSPI,,23100,-750,-3.14,23250,23750,23100,59900,1398959450,263340000000,11400000
디아이,KOSPI,,7800,0,0.0,7830,7830,7740,26299,204968050,245674923000,31496785
디아이씨,KOSPI,,5090,40,0.79,5020,5100,5010,79845,403616660,197942816210,38888569
디와이,KOSPI,,8830,-30,-0.34,8870,9110,8810,306963,2740234620,232402359390,26319633
디와이파워,KOSPI,,15000,-50,-0.33,15100,15150,14900,67264,1010452750,165625620000,11041708
락앤락,KOSPI,,9750,-20,-0.2,9750,9750,9660,14533,140910780,502616536500,51550414
롯데관광개발,KOSPI,,16150,-350,-2.12,16500,16500,16050,329391,5339681350,1166095149100,72204034
롯데손해보험,KOSPI,,1780,-25,-1.39,1810,1825,1780,307235,550304600,552398649600,310336320
롯데쇼핑,KOSPI,,98500,-3000,-2.96,100000,100500,98400,80498,7985092800,2786442367500,28288755
롯데정밀화학,KOSPI,,83600,-300,-0.36,83100,83800,82200,65408,5444862100,2156880000000,25800000
롯데지주,KOSPI,,35300,200,0.57,34750,35350,34600,106235,3725104950,3703296066100,104909237
롯데케미칼,KOSPI,,204500,0,0.0,203500,209000,203500,129210,26662083000,7009323185500,34275419
롯데하이마트,KOSPI,,21500,-350,-1.6,21800,21800,21450,26582,572556100,507565808000,23607712
마니커,KOSPI,,2050,-25,-1.2,2005,2095,1990,3500164,7131953120,130198017400,63511228
만호제강,KOSPI,,25950,550,2.17,25150,26400,25150,2259,58395050,107692500000,4150000
메리츠금융지주,KOSPI,,31850,-850,-2.6,32200,32300,31150,202824,6426691250,4173983713900,131051294
메타랩스,KOSPI,,780,-20,-2.5,800,800,779,169625,133248334,58128289440,74523448
명문제약,KOSPI,,3640,140,4.0,3520,3990,3500,1403522,5326291135,123590572560,33953454
모나리자,KOSPI,,4240,45,1.07,4200,4270,4005,435196,1835882900,155062121200,36571255
모나미,KOSPI,,4445,-15,-0.34,4460,4470,4430,52051,231382105,83998529615,18897307
모토닉,KOSPI,,8950,-60,-0.67,9010,9090,8920,21226,190927200,295350000000,33000000
무림P&P,KOSPI,,4860,-55,-1.12,4915,4940,4850,224617,1096268345,303110054640,62368324
무림페이퍼,KOSPI,,3065,-35,-1.13,3110,3125,3055,364023,1120340455,127532535150,41609310
무학,KOSPI,,8370,20,0.24,8320,8400,8230,26934,224129740,238545000000,28500000
문배철강,KOSPI,,4770,-35,-0.73,4810,4865,4745,248379,1193327775,97801718850,20503505
미래산업,KOSPI,,13100,0,0.0,13100,13200,12950,24120,314995950,58321291700,4452007
미래아이앤지,KOSPI,,395,0,0.0,392,399,390,352144,139068423,51146238460,129484148
미래에셋생명,KOSPI,,3865,85,2.25,3780,3865,3780,39819,152907095,684167570485,177016189
미래에셋증권,KOSPI,,7850,-310,-3.8,8100,8110,7850,1267764,10045887490,4830233802800,615316408
미원상사,KOSPI,,175500,500,0.29,175500,175500,174500,1082,189464500,872235000000,4970000
미원에스씨,KOSPI,,196000,-2500,-1.26,199000,199500,195500,1289,254953000,999600000000,5100000
미원홀딩스,KOSPI,,132000,-3500,-2.58,133500,134000,132000,694,92341000,306240000000,2320000
미원화학,KOSPI,,68600,-1400,-2.0,69700,69900,68600,272,18751000,150869784800,2199268
방림,KOSPI,,3840,240,6.67,3630,3990,3600,1170787,4521267705,162486105600,42314090
백광산업,KOSPI,,5680,30,0.53,5660,5710,5600,375425,2121388340,255136551760,44918407
백산,KOSPI,,11000,-100,-0.9,11050,11150,10900,186142,2048582700,267355000000,24305000
범양건영,KOSPI,,4840,-70,-1.43,4920,4935,4825,190971,932341060,120186792880,24831982
벽산,KOSPI,,3715,-45,-1.2,3735,3745,3700,179927,668883745,254700400000,68560000
보락,KOSPI,,2010,0,0.0,2005,2020,1995,252259,506343905,120399000000,59900000
보령,KOSPI,,12000,-100,-0.83,12050,12150,11950,74060,889476950,824280000000,68690000
보해양조,KOSPI,,862,4,0.47,857,877,856,479639,414582579,119921551198,139120129
부광약품,KOSPI,,10600,-100,-0.93,10700,10700,10500,326235,3446716350,753268319400,71063049
부국증권,KOSPI,,24400,-400,-1.61,24850,25150,24300,4432,109438000,253025218400,10369886
부국철강,KOSPI,,4740,-15,-0.32,4755,4790,4725,120589,573043810,94800000000,20000000
부산산업,KOSPI,,100000,-500,-0.5,100500,100500,99400,807,80710000,105600000000,1056000
부산주공,KOSPI,,1095,10,0.92,1085,1110,1065,5971263,6519704705,72241096380,65973604
비비안,KOSPI,,2360,5,0.21,2390,2400,2350,198835,470483320,70313816400,29793990
비상교육,KOSPI,,7560,-50,-0.66,7690,7690,7490,16261,122544730,98255361960,12996741
비케이탑스,KOSPI,,904,0,0.0,0,0,0,0,0,19208323080,21248145
빙그레,KOSPI,,53000,600,1.15,52400,53100,52200,10082,532810300,522115773000,9851241
사조대림,KOSPI,,30500,-650,-2.09,31100,31250,30500,27102,833704400,279516243500,9164467
사조동아원,KOSPI,,2110,-30,-1.4,2095,2195,2080,7589547,16148449155,297815106000,141144600
사조산업,KOSPI,,49500,-600,-1.2,50100,50200,49400,6969,345388900,247500000000,5000000
사조씨푸드,KOSPI,,6230,-100,-1.58,6330,6330,6200,121501,758559770,107271522890,17218543
사조오양,KOSPI,,10500,50,0.48,10350,10500,10300,8857,92039700,98938759500,9422739
삼부토건,KOSPI,,2190,-40,-1.79,2235,2245,2185,1872199,4139444200,411004691250,187673375
삼성SDI,KOSPI,,569000,-6000,-1.04,569000,572000,563000,246437,139935438000,39127017570000,68764530
삼성공조,KOSPI,,13200,0,0.0,13300,13300,13000,6578,86495300,107267344800,8126314
삼성물산,KOSPI,,119000,-2000,-1.65,119500,120000,117500,282907,33553155000,22239562639000,186887081
삼성바이오로직스,KOSPI,,843000,-4000,-0.47,837000,848000,834000,49405,41602180000,59999682000000,71174000
삼성생명,KOSPI,,66900,-1200,-1.76,67800,69500,66800,467680,31681624600,13380000000000,200000000
삼성에스디에스,KOSPI,,146500,-2000,-1.35,147000,148000,145000,99991,14610503500,11335847700000,77377800
삼성전기,KOSPI,,149000,-5500,-3.56,152500,152500,147500,962039,143633807500,11129360704000,74693696
삼성전자,KOSPI,,66700,-700,-1.04,66600,67000,66400,14959443,996681075588,398184496085000,5969782550
삼성제약,KOSPI,,3945,0,0.0,3945,3975,3915,107712,425586945,264954401655,67162079
삼성중공업,KOSPI,,5950,20,0.34,5930,5950,5820,3819845,22545876380,5236000000000,880000000
삼성증권,KOSPI,,39100,-550,-1.39,39550,39550,39100,192134,7536063400,3491630000000,89300000
삼성출판사,KOSPI,,31400,-700,-2.18,31950,32200,31400,66922,2118546250,314000000000,10000000
삼성카드,KOSPI,,33850,-200,-0.59,33850,34100,33700,86504,2937517600,3921823460350,115858891
삼아알미늄,KOSPI,,23200,-200,-0.85,23350,23500,23150,28159,655448850,255200000000,11000000
삼양사,KOSPI,,51500,-1000,-1.9,52500,52500,51300,18481,954098000,531142623500,10313449
삼양식품,KOSPI,,95400,2900,3.14,94700,97100,94700,81139,7752169500,718649631000,7533015
삼양통상,KOSPI,,58600,300,0.51,57800,58600,57600,1059,61230300,175800000000,3000000
삼양패키징,KOSPI,,22000,150,0.69,21850,22000,21750,5203,113877950,347350762000,15788671
삼양홀딩스,KOSPI,,80600,-800,-0.98,81500,81600,80200,27791,2239249000,690280242600,8564271
