종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
LG화학,KOSPI,,377000,9000,2.45,368500,385000,362500,514325,192865708500,26613313311000,70592343
LIG넥스원,KOSPI,,26000,-50,-0.19,26100,26300,25900,90980,2372749100,572000000000,22000000
LS,KOSPI,,36200,150,0.42,35800,36350,35400,91849,3300276250,1165640000000,32200000
LS네트웍스,KOSPI,,2055,25,1.23,2030,2075,2030,16668,33934170,161940197880,78803016
MH에탄올,KOSPI,,8460,-320,-3.64,9010,9200,8020,1348841,11331803340,62422329960,7378526
NAVER,KOSPI,,175000,1000,0.57,175000,177000,172500,659376,115287636500,28842344125000,164813395
NH투자증권,KOSPI,,9880,-100,-1.0,10000,10050,9800,1046258,10344063150,2780319803560,281408887
NICE,KOSPI,,20800,200,0.97,20400,21300,20400,88536,1844183350,787951840000,37882300
NICE평가정보,KOSDAQ,우량기업부,16050,450,2.88,15500,16100,15350,238766,3787184400,974472861000,60714820
NI스틸,KOSPI,,1800,50,2.86,1750,1820,1730,43459,77328945,51480210600,28600117
S-Oil,KOSPI,,66700,100,0.15,66200,69000,65600,476684,32010776000,7509272226400,112582792
SBS,KOSPI,,22000,400,1.85,22000,22300,20950,132394,2865545150,401556804000,18252582
SG세계물산,KOSPI,,741,11,1.51,732,749,726,1123836,830885584,149996895360,202424960
SH에너지화학,KOSPI,,933,37,4.13,882,938,882,1159583,1068342420,103687770090,111133730
SIMPAC,KOSPI,,2640,75,2.92,2515,2660,2515,247037,638045385,172733922240,65429516
SK,KOSPI,,191000,-1000,-0.52,192000,194000,190500,181793,34857428000,13438816727000,70360297
SKC,KOSPI,,52400,1000,1.95,52000,52900,51200,324614,16931503700,1966810682000,37534555
SK가스,KOSPI,,77500,-100,-0.13,77600,78000,75600,4824,370540100,708488027500,9141781
SK네트웍스,KOSPI,,4370,40,0.92,4365,4440,4290,982849,4288254180,1084580017390,248187647
SK디스커버리,KOSPI,,21700,100,0.46,21500,22050,21100,57064,1237814950,413121453500,19037855
SK디앤디,KOSPI,,27100,-600,-2.17,27350,28100,26950,28538,773947850,514633444400,18990164
SK렌터카,KOSPI,,9610,60,0.63,9550,9840,9400,26537,253489810,343702995400,35765140
SK이노베이션,KOSPI,,114000,1000,0.88,112000,115500,112000,609843,69638954500,10541074296000,92465564
SK증권,KOSPI,,535,1,0.19,535,544,527,1467477,786242911,252835741485,472590171
SK케미칼,KOSPI,,60000,2500,4.35,57900,60100,57200,116300,6862482700,704483760000,11741396
SK텔레콤,KOSPI,,208000,-4500,-2.12,213000,213000,208000,291418,60952050000,16795107888000,80745711
SK하이닉스,KOSPI,,92100,4200,4.78,90000,93100,88300,6382279,570845182500,67049017816500,728002365
SPC삼립,KOSPI,,67100,-200,-0.3,67200,67800,66000,13254,885184800,579006503900,8629009
STX,KOSPI,,6950,-160,-2.25,7100,7100,6630,18002,123077850,137101968900,19726902
STX엔진,KOSPI,,5850,-40,-0.68,5560,5910,5560,15157,87696710,134602088400,23008904
TCC스틸,KOSPI,,2230,-85,-3.67,2310,2310,2200,46371,103748150,49823775000,22342500
WISCOM,KOSPI,,2480,5,0.2,2470,2595,2470,12492,31164335,38009566240,15326438
YG PLUS,KOSPI,,1250,-10,-0.79,1255,1280,1225,154389,192414410,72713380000,58170704
가온전선,KOSPI,,18200,-250,-1.36,18050,18650,18000,2860,51901950,75718315400,4160347
강남제비스코,KOSPI,,17450,-300,-1.69,17700,17700,17150,4151,72115100,113425000000,6500000
강원랜드,KOSPI,,23050,250,1.1,23000,23650,22850,429473,9944931100,4931328525000,213940500
갤럭시아에스엠,KOSPI,,1435,0,0.0,1455,1495,1360,151608,215952320,39533739140,27549644
경농,KOSPI,,9170,160,1.78,8950,9210,8920,75205,682460090,198913347500,21691750
경동나비엔,KOSPI,,37150,50,0.13,37000,37750,36000,46793,1732590700,473272796500,12739510
경동도시가스,KOSPI,,17700,250,1.43,17800,17800,17250,8040,140446150,104348686200,5895406
경동인베스트,KOSPI,,32800,-500,-1.5,33300,33300,32750,4318,141935900,77572754400,2365023
경방,KOSPI,,9210,70,0.77,9140,9270,9140,27413,251462500,252494636700,27415270
경보제약,KOSPI,,7500,-20,-0.27,7530,7700,7480,47796,360942730,179301450000,23906860
경인양행,KOSPI,,7500,90,1.21,7360,7610,7330,511821,3835220560,305897737500,40786365
경인전자,KOSPI,,17650,0,0.0,17650,17650,17450,208,3669500,27724567050,1570797
계양전기,KOSPI,,2915,60,2.1,2860,2945,2800,240002,693128955,95029000000,32600000
고려산업,KOSPI,,2630,110,4.37,2490,2705,2490,423649,1101382320,65590687750,24939425
고려아연,KOSPI,,410500,-4000,-0.97,411500,419000,405500,46993,19400936500,7746135000000,18870000
고려제강,KOSPI,,16400,-600,-3.53,17100,17200,16300,23476,385225800,328000000000,20000000
광동제약,KOSPI,,5760,70,1.23,5690,5770,5580,122550,699127910,301944101760,52420851
광명전기,KOSPI,,1900,40,2.15,1855,1915,1815,199840,376914470,82341468500,43337615
광전자,KOSPI,,1890,85,4.71,1805,1895,1805,44185,81880495,109513712070,57943763
광주신세계,KOSPI,,152500,4500,3.04,149000,152500,149000,784,118685000,244000000000,1600000
교보증권,KOSPI,,7540,-40,-0.53,7500,7620,7420,87081,653254320,271440000000,36000000
국도화학,KOSPI,,39950,-100,-0.25,39100,40000,39100,3137,124444850,232134109200,5810616
국동,KOSPI,,1360,-50,-3.55,1395,1400,1290,4369070,5786677350,37530772160,27596156
국보,KOSPI,,1655,80,5.08,1655,1655,1525,417521,669862835,39664565775,23966505
국제약품,KOSPI,,5530,70,1.28,5480,5640,5380,846627,4651248910,101754875600,18400520
그린케미칼,KOSPI,,3225,0,0.0,3225,3285,3200,18211,58662715,77400000000,24000000
극동유화,KOSPI,,3285,60,1.86,3220,3310,3185,257816,838341120,114546044700,34869420
금강공업,KOSPI,,3040,40,1.33,3040,3050,2940,80659,242321835,74242025760,24421719
금비,KOSPI,,56300,-1100,-1.92,57300,57400,56200,366,20796300,56300000000,1000000
금양,KOSPI,,2670,165,6.59,2515,2670,2400,398624,1027849760,117608520450,44048135
금호에이치티,KOSPI,,3745,110,3.03,3635,3800,3565,124217,459266355,96412706845,25744381
금호전기,KOSPI,,2985,55,1.88,2930,3070,2760,102115,295774355,30645980100,10266660
금호타이어,KOSPI,,3630,-35,-0.95,3670,3695,3595,486076,1758314130,1042754841810,287260287
기신정기,KOSPI,,3525,0,0.0,3525,3560,3465,46084,161799615,102930000000,29200000
기업은행,KOSPI,,9430,-80,-0.84,9490,9580,9410,1313790,12424869230,5442590311970,577156979
까뮤이앤씨,KOSPI,,1350,25,1.89,1425,1475,1335,7350281,10269655865,60955578000,45152280
깨끗한나라,KOSPI,,3190,-110,-3.33,3440,3500,3130,983101,3196593720,118797810670,37240693
남광토건,KOSPI,,8580,50,0.59,8530,8650,8390,19845,169064700,84329482380,9828611
남선알미늄,KOSPI,,3920,155,4.12,3765,4005,3720,6089203,23660041650,431902032800,110179090
남성,KOSPI,,2535,65,2.63,2445,2580,2445,744070,1874901230,91797825600,36212160
남양유업,KOSPI,,381500,3000,0.79,381000,384500,376500,1468,558700500,274680000000,720000
남해화학,KOSPI,,6930,-10,-0.14,6950,7040,6880,123825,859853660,344274381990,49678843
넥센,KOSPI,,4965,-35,-0.7,4940,5030,4925,42411,210267545,265845845805,53543977
넥센타이어,KOSPI,,6330,-90,-1.4,6450,6460,6190,303354,1908707770,618237661410,97667877
넷마블,KOSPI,,88300,-300,-0.34,89000,89600,86600,241318,21223293600,7571912549200,85752124
노루페인트,KOSPI,,6680,50,0.75,6640,6840,6560,73343,489672700,133600000000,20000000
노루홀딩스,KOSPI,,9980,-420,-4.04,10400,10400,9960,38110,382665970,132645686980,13291151
녹십자,KOSPI,,117000,3500,3.08,113500,119000,113500,45745,5339707000,1367324946000,11686538
녹십자홀딩스,KOSPI,,17900,350,1.99,17950,18000,17550,48066,856340850,841804959000,47028210
농심,KOSPI,,265000,1000,0.38,266500,268500,260000,35581,9377467500,1611900130000,6082642
농심홀딩스,KOSPI,,75500,-200,-0.26,75300,75700,73100,3730,276422800,350153145000,4637790
다스코,KOSPI,,5810,60,1.04,5670,5840,5540,56104,322297760,89474000000,15400000
다우기술,KOSPI,,16150,150,0.94,15850,16150,15800,148192,2366957100,724595864550,44866617
대교,KOSPI,,5020,10,0.2,5020,5130,4975,359201,1802514235,425208307000,84702850
대구백화점,KOSPI,,6070,-100,-1.62,5910,6140,5910,10393,62225250,65687178770,10821611
대동전자,KOSPI,,3470,25,0.73,3375,3470,3350,14700,50378880,36401851090,10490447
대림통상,KOSPI,,3845,90,2.4,3900,3900,3755,168,643665,58540125000,15225000
대상,KOSPI,,19750,150,0.77,19950,19950,19000,108889,2139092900,684298493750,34648025
대상홀딩스,KOSPI,,5470,-30,-0.55,5530,5570,5430,169257,928878400,198082582860,36212538
대성산업,KOSPI,,3155,45,1.45,3080,3185,3060,80633,252221255,142717933090,45235478
대성에너지,KOSPI,,4670,10,0.21,4605,4695,4605,14394,66939245,128425000000,27500000
대성홀딩스,KOSPI,,8140,160,2.01,7900,8290,7820,58441,475714140,130968196260,16089459
대신증권,KOSPI,,9420,20,0.21,9400,9530,9400,123394,1165640170,478285428000,50773400
대양금속,KOSPI,,3255,80,2.52,3150,3330,3035,537263,1728864320,72390978660,22239932
대영포장,KOSPI,,1100,25,2.33,1070,1110,1055,4778794,5214695000,119234003900,108394549
대우건설,KOSPI,,4025,-25,-0.62,4065,4145,3965,2028459,8146031475,1672881117950,415622638
대우부품,KOSPI,,2270,70,3.18,2200,2295,2190,1122217,2521727430,108157271250,47646375
대웅,KOSPI,,11350,1200,11.82,10150,11450,10000,383766,4164623400,659911473000,58141980
대웅제약,KOSPI,,115000,10000,9.52,105000,115000,102000,81021,8919893500,1332456125000,11586575
대원강업,KOSPI,,3345,35,1.06,3310,3360,3295,25885,85809325,207390000000,62000000
대원전선,KOSPI,,962,9,0.94,943,970,939,365982,350229111,65519098502,68107171
대원제약,KOSPI,,14150,150,1.07,14050,14150,13800,41863,584689600,278226879550,19662677
대원화성,KOSPI,,1305,25,1.95,1265,1320,1245,108282,137774640,53830143360,41249152
대유에이텍,KOSPI,,842,16,1.94,826,856,810,172636,142842353,90023261054,106915987
대유플러스,KOSPI,,736,3,0.41,712,753,711,256727,187567466,78477287264,106626749
대창,KOSPI,,1160,45,4.04,1110,1170,1105,1016648,1160687865,105722978840,91140499
대창단조,KOSPI,,25500,-300,-1.16,26000,26000,25250,3020,76745050,72859186500,2857223
대한방직,KOSPI,,21150,2150,11.32,19500,23100,19000,44620,940881200,112095000000,5300000
대한유화,KOSPI,,85600,0,0.0,85100,87200,83700,31199,2668211900,556400000000,6500000
대한전선,KOSPI,,567,5,0.89,551,576,551,766803,432247555,485620196103,856473009
대한제강,KOSPI,,5040,0,0.0,5020,5090,4910,105110,526861045,124219539360,24646734
대한제당,KOSPI,,19600,-650,-3.21,19800,20000,19300,11688,229207750,173264039200,8840002
대한제분,KOSPI,,131500,1500,1.15,128500,133000,128500,961,126540000,222235000000,1690000
대한항공,KOSPI,,22300,0,0.0,22000,22600,21500,992603,21928032600,2115035338200,94844634
대한해운,KOSPI,,16950,50,0.3,17050,17250,16650,75351,1277177150,414039497550,24427109
대한화섬,KOSPI,,82100,-200,-0.24,82200,82300,80800,1825,149779900,109028800000,1328000
대현,KOSPI,,1980,35,1.8,1945,2000,1930,112816,221541110,87678973800,44282310
대호에이엘,KOSPI,,2805,20,0.72,2770,2890,2710,138648,386642825,76113223395,27134839
더블유게임즈,KOSPI,,41750,650,1.58,42000,42150,40600,52085,2164481600,762584708500,18265502
더존비즈온,KOSPI,,86000,0,0.0,86500,86900,83400,263946,22565639100,2551852200000,29672700
덕성,KOSPI,,3250,205,6.73,3030,3290,2980,512784,1634591845,50960000000,15680000
덕양산업,KOSPI,,1130,20,1.8,1090,1145,1090,85637,96101430,36798427400,32564980
덴티움,KOSPI,,41500,-400,-0.95,42000,42600,40900,50261,2094642850,459356445000,11068830
도화엔지니어링,KOSPI,,7450,200,2.76,7220,7500,7160,120125,884821890,251214000000,33720000
동남합성,KOSPI,,27900,900,3.33,28100,28250,27300,2231,62644450,101047885200,3621788
동방,KOSPI,,2035,-90,-4.24,2120,2160,1980,5121750,10471781560,68102471580,33465588
동방아그로,KOSPI,,6400,-100,-1.54,6450,6450,6350,10686,68147220,87152492800,13617577
동부건설,KOSPI,,7930,270,3.52,7690,7990,7690,34556,272898010,173101297590,21828663
동서,KOSPI,,15500,-150,-0.96,15900,15900,15400,98179,1525572900,1545350000000,99700000
동성제약,KOSPI,,12650,500,4.12,12150,13300,12050,358250,4516973750,329794962200,26070748
동아쏘시오홀딩스,KOSPI,,85400,-200,-0.23,87500,87500,84500,10246,872654100,524210563800,6138297
동아에스티,KOSPI,,89700,600,0.67,90100,90100,87400,21891,1949164800,757414959600,8443868
동아지질,KOSPI,,14300,200,1.42,14100,14600,13900,62329,890729850,164450000000,11500000
동아타이어,KOSPI,,10350,-750,-6.76,11150,11150,10300,62525,652745250,142136705250,13733015
동양,KOSPI,,1290,-105,-7.53,1560,1590,1260,36279864,50841386605,307902441270,238684063
동양고속,KOSPI,,25950,-200,-0.76,26050,26050,25800,2544,65848550,75140015550,2895569
동양생명,KOSPI,,3250,40,1.25,3200,3315,3190,62974,203834930,524415401250,161358585
동양철관,KOSPI,,921,-3,-0.32,924,940,897,706245,646314503,109493352090,118885290
동양피스톤,KOSPI,,4295,125,3.0,4125,4415,4115,98637,420595170,56558535700,13168460
동원F&B,KOSPI,,207500,-3000,-1.43,210500,210500,204000,6428,1323342000,800768230000,3859124
동원금속,KOSPI,,874,0,0.0,874,880,862,101661,88343624,40863811442,46754933
동원산업,KOSPI,,194000,-2000,-1.02,192000,196500,192000,1064,206065500,713462354000,3677641
동원수산,KOSPI,,9690,110,1.15,9680,9850,9530,76309,738320810,45095370450,4653805
동원시스템즈,KOSPI,,22150,50,0.23,21750,22700,21750,57614,1279833800,567450018650,25618511
동일고무벨트,KOSPI,,5150,-20,-0.39,5110,5210,5050,36983,191042420,68752500000,13350000
동일산업,KOSPI,,51300,700,1.38,50000,52000,50000,22019,1112188400,124413529500,2425215
동일제강,KOSPI,,2205,10,0.46,2190,2230,2150,61922,135966945,33075000000,15000000
동화약품,KOSPI,,6830,0,0.0,6740,6900,6710,72101,492100910,190771940100,27931470
두산,KOSPI,,56700,900,1.61,55900,57100,55900,42579,2412255200,936901444500,16523835
두산밥캣,KOSPI,,28000,-400,-1.41,29000,29000,27850,163484,4604233350,2806976648000,100249166
두올,KOSPI,,2950,0,0.0,2950,3000,2860,221515,649704120,79846706000,27066680
디씨엠,KOSPI,,11000,100,0.92,11350,11500,10900,13978,152701300,128700000000,11700000
디아이,KOSPI,,2760,60,2.22,2690,2780,2670,157266,428332580,86931126600,31496785
디아이씨,KOSPI,,1620,15,0.93,1595,1625,1550,114768,183987735,62999481780,38888569
디와이,KOSPI,,4320,100,2.37,4095,4395,4095,171052,729568475,113700814560,26319633
디와이파워,KOSPI,,7990,20,0.25,7890,8250,7890,58178,463446400,88223246920,11041708
락앤락,KOSPI,,12400,150,1.22,12100,12550,11900,111705,1366058100,671913840000,54186600
롯데관광개발,KOSPI,,10800,350,3.35,10550,10800,10200,225887,2391893100,748177149600,69275662
롯데손해보험,KOSPI,,1600,105,7.02,1530,1610,1495,434824,677200815,496538112000,310336320
롯데쇼핑,KOSPI,,95800,600,0.63,95300,96800,94500,112471,10767677000,2710062729000,28288755
롯데정밀화학,KOSPI,,33800,600,1.81,33250,33950,32950,82977,2786609150,872040000000,25800000
롯데지주,KOSPI,,29000,-50,-0.17,28600,29300,28550,156544,4527746750,3042367873000,104909237
롯데케미칼,KOSPI,,184500,-3000,-1.6,188000,189500,183000,136468,25251788000,6323814805500,34275419
롯데푸드,KOSPI,,335500,4000,1.21,338000,341000,331500,2251,751676500,379742385000,1131870
롯데하이마트,KOSPI,,21000,-100,-0.47,21150,21500,20850,61823,1306378050,495761952000,23607712
마니커,KOSPI,,768,10,1.32,758,777,749,2710141,2072070322,121706952192,158472594
만호제강,KOSPI,,14050,150,1.08,13900,14300,13700,1604,22209200,58307500000,4150000
메리츠금융지주,KOSPI,,9930,-270,-2.65,10150,10200,9900,133503,1332678900,1392427438020,140224314
메리츠화재,KOSPI,,15000,300,2.04,14650,15050,14650,152941,2274999650,1705200000000,113680000
메타랩스,KOSPI,,994,-1,-0.1,1000,1010,960,501997,499403312,51995132084,52308986
명문제약,KOSPI,,4250,50,1.19,4130,4270,4130,307566,1293001365,104659569250,24625781
모나리자,KOSPI,,5890,-200,-3.28,6280,6680,5750,6381897,38679438480,215404691950,36571255
모나미,KOSPI,,3000,45,1.52,2910,3025,2890,480368,1426603285,56691921000,18897307
모토닉,KOSPI,,8150,50,0.62,8120,8300,8030,29921,242897460,268950000000,33000000
무림P&P,KOSPI,,3575,-10,-0.28,3600,3640,3510,178145,637266845,222966758300,62368324
무림페이퍼,KOSPI,,2330,25,1.08,2300,2375,2295,270802,631730370,96949692300,41609310
무학,KOSPI,,6280,120,1.95,6060,6340,6040,45282,279870000,178980000000,28500000
문배철강,KOSPI,,2180,35,1.63,2130,2200,2075,93324,198353715,44697640900,20503505
미래산업,KOSPI,,111,6,5.71,106,116,106,24068994,2656992918,93597242400,843218400
미래아이앤지,KOSPI,,310,10,3.33,356,360,305,6283521,2034849382,40140085880,129484148
미래에셋생명,KOSPI,,3955,-35,-0.88,3990,4020,3900,160923,641072520,700099027495,177016189
미원상사,KOSPI,,55200,1300,2.41,54000,55200,53900,8011,435543500,280857600000,5088000
미원에스씨,KOSPI,,70300,300,0.43,71200,73000,68900,2055,144008400,370332737300,5267891
미원홀딩스,KOSPI,,40300,-250,-0.62,41150,41200,39800,3353,134447450,93970492200,2331774
미원화학,KOSPI,,45000,150,0.33,44800,45000,44500,1396,62753950,98967060000,2199268
방림,KOSPI,,1965,-5,-0.25,1960,2000,1945,92325,181545775,83147186850,42314090
백광산업,KOSPI,,2775,-130,-4.48,2920,2970,2750,3556630,10023849480,124648579425,44918407
백산,KOSPI,,6610,220,3.44,6380,6700,6380,107047,701469130,159962000000,24200000
범양건영,KOSPI,,2955,190,6.87,2790,2955,2655,692887,1967321640,73378004460,24831812
벽산,KOSPI,,1555,-10,-0.64,1545,1600,1505,306222,474229475,106610800000,68560000
보락,KOSPI,,1840,40,2.22,1775,1855,1750,756430,1374317015,110216000000,59900000
보해양조,KOSPI,,920,24,2.68,896,937,893,2567972,2349244377,117253423160,127449373
부광약품,KOSPI,,13150,600,4.78,12500,14700,12400,986821,13390199150,812544154500,61790430
부국증권,KOSPI,,18800,-150,-0.79,18900,18950,18550,2649,49671150,194953856800,10369886
부국철강,KOSPI,,4020,150,3.88,3805,4025,3800,209591,824249415,80400000000,20000000
부산산업,KOSPI,,115000,2000,1.77,113500,117000,111500,14078,1609288500,121440000000,1056000
부산주공,KOSPI,,382,20,5.52,354,383,354,216249,79655257,16195884728,42397604
비상교육,KOSPI,,9350,750,8.72,9100,9770,8870,2840818,26171562370,121519528350,12996741
빙그레,KOSPI,,53800,100,0.19,54300,54400,53300,19712,1056432700,529996765800,9851241
사조대림,KOSPI,,14200,-250,-1.73,14250,14600,13800,40597,576931150,130135431400,9164467
사조동아원,KOSPI,,944,-34,-3.48,968,999,942,2013801,1928382666,133240502400,141144600
사조산업,KOSPI,,29150,-550,-1.85,29500,29850,29150,11439,336846750,145750000000,5000000
사조씨푸드,KOSPI,,4240,-45,-1.05,4225,4375,4220,240450,1028315645,73006622320,17218543
사조오양,KOSPI,,8930,10,0.11,8880,9300,8760,860499,7791040640,84145059270,9422739
삼부토건,KOSPI,,681,11,1.64,676,690,664,452908,305014907,93669076608,137546368
삼성SDI,KOSPI,,304500,9500,3.22,296500,307500,292500,611983,184062217000,20938799385000,68764530
삼성공조,KOSPI,,7040,0,0.0,7020,7150,6980,9524,66794730,57209250560,8126314
삼성물산,KOSPI,,106500,1000,0.95,106000,107500,104500,418061,44443540500,20201989579500,189690043
삼성바이오로직스,KOSPI,,467000,3500,0.76,463000,472500,457500,149246,69678391000,30899055000000,66165000
삼성생명,KOSPI,,56800,-1700,-2.91,58900,58900,56700,525988,30143180100,11360000000000,200000000
삼성에스디에스,KOSPI,,168000,1500,0.9,167000,170500,164500,175676,29510331500,12999470400000,77377800
삼성전기,KOSPI,,131000,5000,3.97,128500,132000,125500,1286047,166335442000,9784874176000,74693696
삼성전자,KOSPI,,55000,800,1.48,54300,55500,53600,30403412,1665341867719,328338040250000,5969782550
삼성제약,KOSPI,,3695,250,7.26,3445,3740,3400,1743298,6300854480,217983310350,58994130
삼성중공업,KOSPI,,5900,70,1.2,5820,5930,5800,2873737,16907132020,3717000000000,630000000
삼성증권,KOSPI,,32950,-150,-0.45,33200,33350,32050,352305,11566510100,2942435000000,89300000
삼성출판사,KOSPI,,20300,1500,7.98,19350,21200,19350,684141,13884276700,203000000000,10000000
삼성카드,KOSPI,,33350,-350,-1.04,33800,34400,33100,103684,3469334750,3863894014850,115858891
삼아알미늄,KOSPI,,4050,105,2.66,3930,4200,3880,21868,88350670,44550000000,11000000
삼양사,KOSPI,,38100,150,0.4,38350,39300,37700,8666,330074100,392041494300,10289803
삼양식품,KOSPI,,90400,4900,5.73,84300,92300,84300,89195,8018361100,680984556000,7533015
삼양통상,KOSPI,,54400,-900,-1.63,55100,55200,53200,6955,378999400,163200000000,3000000
삼양패키징,KOSPI,,15450,150,0.98,15300,15500,15050,15553,238383250,219541471800,14209804
삼양홀딩스,KOSPI,,48850,-300,-0.61,49150,49550,48550,13318,650478500,418364638350,8564271
삼영무역,KOSPI,,15100,500,3.42,14700,15250,14500,6555,97208800,265860958600,17606686
삼원강재,KOSPI,,2725,50,1.87,2640,2760,2630,17051,45900305,109000000000,40000000
삼익THK,KOSPI,,12400,50,0.4,12250,12650,12100,30646,380192550,260400000000,21000000
삼익악기,KOSPI,,1550,55,3.68,1510,1560,1495,360043,551206515,140322918250,90530915
삼일제약,KOSPI,,17550,650,3.85,16750,18000,16700,54554,939121200,114075000000,6500000
삼정펄프,KOSPI,,29250,300,1.04,28950,30650,28950,1078,31404400,73124151750,2499971
삼진제약,KOSPI,,22900,200,0.88,22850,23250,22500,31541,723573000,318310000000,13900000
삼천리,KOSPI,,78400,0,0.0,78600,79200,76000,4609,359452900,317913960000,4055025
