종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
SK,KOSPI,,165200,1600,0.98,163500,166800,163500,123422,20409587500,12092363950800,73198329
SKC,KOSPI,,95200,-1800,-1.86,96300,98800,94700,229808,22112731300,3605061969600,37868298
SK가스,KOSPI,,152700,-500,-0.33,153200,154700,152000,4156,637729600,1409458258800,9230244
SK네트웍스,KOSPI,,5650,-20,-0.35,5660,5750,5620,241624,1363359820,1332147197250,235778265
SK디스커버리,KOSPI,,40200,-300,-0.74,40200,40450,40200,10682,430481400,765321771000,19037855
SK디앤디,KOSPI,,30700,2500,8.87,28500,30800,28200,687615,20682000350,681238034800,22190164
SK렌터카,KOSPI,,10560,80,0.76,10560,10700,10440,4399,46107870,499338470400,47285840
SK이노베이션,KOSPI,,134400,-8700,-6.08,141500,141500,134400,922667,126237169600,13528107801600,100655564
SK증권,KOSPI,,627,3,0.48,624,627,616,813753,508064877,296314037217,472590171
SK케미칼,KOSPI,,64900,600,0.93,64500,65400,64400,27467,1785282000,1119770516700,17253783
SK텔레콤,KOSPI,,50600,-1600,-3.07,51600,51700,50500,847745,43049019700,11072957086400,218833144
SK하이닉스,KOSPI,,132600,-1300,-0.97,132200,133000,130800,3641222,480440675249,96533113599000,728002365
SNT다이내믹스,KOSPI,,15860,1140,7.74,14650,16730,14650,2509053,40130989860,527387774420,33252697
SNT모티브,KOSPI,,42350,-1400,-3.2,43800,43800,42350,65938,2818639500,619289809600,14623136
SNT에너지,KOSPI,,21300,100,0.47,21400,21700,21150,50128,1074597700,159892944300,7506711
SNT홀딩스,KOSPI,,17190,80,0.47,17110,17280,17040,6699,115033490,280263800340,16303886
SPC삼립,KOSPI,,62200,0,0.0,62500,63600,62100,10918,679836000,536724359800,8629009
STX,KOSPI,,18930,130,0.69,19200,20450,18510,9857633,190712375080,447844558110,23657927
STX엔진,KOSPI,,11960,-60,-0.5,12150,12200,11880,31653,379394850,275186491840,23008904
SUN&L,KOSPI,,2580,-20,-0.77,2565,2600,2495,2916,7460305,32528611620,12607989
TCC스틸,KOSPI,,54300,-1000,-1.81,54400,55800,53900,190731,10447680900,1423403747100,26213697
TYM,KOSPI,,5020,-90,-1.76,5110,5120,4995,171774,863435220,226155799120,45050956
WISCOM,KOSPI,,2685,40,1.51,2675,2775,2645,37126,99578570,41151486030,15326438
YG PLUS,KOSPI,,4245,-55,-1.28,4290,4355,4210,202141,863326045,269257845450,63429410
가온전선,KOSPI,,22650,1650,7.86,21450,25000,21000,468054,10646327250,144029673900,6358926
강남제비스코,KOSPI,,20450,-100,-0.49,20550,20650,20300,5658,116203150,132925000000,6500000
강원랜드,KOSPI,,15480,-20,-0.13,15530,15600,15470,289205,4489736760,3311798940000,213940500
갤럭시아에스엠,KOSPI,,2685,0,0.0,2770,2855,2655,17008243,47096071410,73970794140,27549644
경농,KOSPI,,10300,-150,-1.44,10330,10440,10210,118765,1222511960,201082522500,19522575
경동나비엔,KOSPI,,46000,350,0.77,45650,46250,44900,72283,3285005600,670155232000,14568592
경동도시가스,KOSPI,,20050,50,0.25,20200,20200,19960,13786,276470790,118202890300,5895406
경동인베스트,KOSPI,,69600,400,0.58,69800,70200,68000,54831,3808839400,164605600800,2365023
경방,KOSPI,,8610,-30,-0.35,8640,8700,8530,2461,21047290,236045474700,27415270
경보제약,KOSPI,,8890,-40,-0.45,8930,9210,8870,299328,2700970990,212531985400,23906860
경인양행,KOSPI,,3790,15,0.4,3750,3805,3715,25197,94825520,157726023350,41616365
경인전자,KOSPI,,21300,-200,-0.93,21500,21500,21150,1776,37771300,33457976100,1570797
계양전기,KOSPI,,1917,11,0.58,1906,1918,1903,36793,70128386,52186163193,27222829
고려산업,KOSPI,,3110,-25,-0.8,3125,3145,3105,63666,198492735,77561611750,24939425
고려아연,KOSPI,,497000,5500,1.12,490000,507000,488000,36917,18359324500,10391568236000,20908588
고려제강,KOSPI,,19070,-130,-0.68,19290,19290,19070,17757,340085200,476750000000,25000000
광동제약,KOSPI,,7120,160,2.3,6980,7230,6950,755340,5365320060,373236459120,52420851
광명전기,KOSPI,,2430,-15,-0.61,2430,2450,2395,784293,1896715950,105310404450,43337615
광전자,KOSPI,,2065,40,1.98,2060,2070,2000,117754,241089140,119653870595,57943763
광주신세계,KOSPI,,30750,0,0.0,30850,30850,30700,2630,80940100,244683592500,7957190
교보증권,KOSPI,,4995,-5,-0.1,5000,5030,4985,28032,140319565,569244990195,113962961
국도화학,KOSPI,,39450,300,0.77,39100,39700,38800,12656,496274650,355468801200,9010616
국동,KOSPI,,695,-11,-1.56,708,715,694,90877,63748509,39873209875,57371525
국보,KOSPI,,3000,-140,-4.46,3140,3140,2995,354168,1070938675,37769307000,12589769
국제약품,KOSPI,,5910,330,5.91,5830,6330,5710,13952075,84057558470,125054607120,21159832
그린케미칼,KOSPI,,6950,-70,-1.0,6950,7090,6910,63156,441915520,166800000000,24000000
극동유화,KOSPI,,4580,-85,-1.82,4655,4730,4580,598752,2783171320,159701943600,34869420
금강공업,KOSPI,,5820,-20,-0.34,5840,5870,5770,69037,400457530,170696857740,29329357
금비,KOSPI,,80000,-1000,-1.23,81000,81500,79800,3028,243014500,80000000000,1000000
금양,KOSPI,,122500,-5800,-4.52,124400,127000,120500,1018478,125544277900,7111129532500,58050037
금호건설,KOSPI,,5420,-30,-0.55,5430,5450,5380,29201,157864670,200288484900,36953595
금호에이치티,KOSPI,,670,0,0.0,667,674,665,226451,151378141,131417085680,196144904
금호전기,KOSPI,,838,-4,-0.48,842,846,831,67322,56494710,31042044894,37043013
금호타이어,KOSPI,,5340,-220,-3.96,5570,5600,5320,529067,2874917650,1533969932580,287260287
기신정기,KOSPI,,3060,10,0.33,3050,3060,3030,23171,70636990,89352000000,29200000
기아,KOSPI,,85800,-100,-0.12,84800,86100,84400,695821,59320904500,34495392617400,402044203
기업은행,KOSPI,,11870,40,0.34,11830,11870,11780,917500,10859397940,9465445065030,797425869
까뮤이앤씨,KOSPI,,1616,0,0.0,1625,1625,1587,30970,49764718,72966084480,45152280
깨끗한나라,KOSPI,,2530,-230,-8.33,2700,2700,2515,577806,1506049145,94218953290,37240693
남광토건,KOSPI,,7870,10,0.13,7860,7970,7780,4378,34460880,77382341640,9832572
남선알미늄,KOSPI,,2270,-20,-0.87,2225,2315,2205,4240023,9554599435,293009534300,129079090
남성,KOSPI,,2255,-10,-0.44,2265,2480,2250,4235998,9921819285,81658420800,36212160
남양유업,KOSPI,,454500,-3000,-0.66,473500,473500,452500,1136,518286000,327240000000,720000
남해화학,KOSPI,,7120,-10,-0.14,7140,7190,7110,155150,1107386190,353713362160,49678843
넥센,KOSPI,,4220,5,0.12,4200,4235,4200,1787,7535545,225955582940,53543977
넥센타이어,KOSPI,,8400,-380,-4.33,8690,8730,8400,88413,751385260,820410166800,97667877
넷마블,KOSPI,,57100,-2300,-3.87,58500,59800,57000,124434,7265214500,4907944964200,85953502
노루페인트,KOSPI,,9650,-80,-0.82,9730,9790,9590,87911,852611010,193000000000,20000000
노루홀딩스,KOSPI,,11980,-60,-0.5,12130,12130,11820,11483,136453330,159227988980,13291151
녹십자,KOSPI,,114900,300,0.26,114800,116300,112800,21339,2447839800,1342783216200,11686538
녹십자홀딩스,KOSPI,,14560,-190,-1.29,14700,14730,14510,27221,397480160,684730737600,47028210
농심,KOSPI,,409500,4000,0.99,400500,415500,400500,37247,15279334000,2490841899000,6082642
농심홀딩스,KOSPI,,65200,100,0.15,65100,65400,64800,1142,74426000,302383908000,4637790
다스코,KOSPI,,4375,35,0.81,4350,4375,4300,107974,469081665,84861616875,19396941
다올투자증권,KOSPI,,3955,-75,-1.86,4030,4100,3955,125957,501239210,240903424230,60911106
다우기술,KOSPI,,17720,60,0.34,17560,17950,17560,25737,458538050,795036453240,44866617
다이나믹디자인,KOSPI,,3465,-30,-0.86,3500,3575,3450,103943,361353870,59948287245,17301093
대교,KOSPI,,2660,70,2.7,2610,2915,2570,1434464,3961372700,225309581000,84702850
대구백화점,KOSPI,,12200,210,1.75,12170,12400,11700,19888,241691870,132023654200,10821611
대덕,KOSPI,,6410,-10,-0.16,6420,6450,6390,16638,106802590,217235861500,33890150
대동,KOSPI,,13930,-580,-4.0,14290,14410,13820,582798,8164444000,353112419730,25349061
대동전자,KOSPI,,7080,20,0.28,7060,7220,7060,2441,17431680,74272364760,10490447
대림통상,KOSPI,,2985,15,0.51,2990,3050,2970,3205,9610920,45446625000,15225000
대상,KOSPI,,19880,120,0.61,19850,20050,19760,97991,1951899030,688802737000,34648025
대상홀딩스,KOSPI,,9710,-920,-8.65,10600,10650,9550,5091527,50204329380,351623743980,36212538
대성산업,KOSPI,,3545,0,0.0,3550,3595,3530,427925,1521812450,160359769510,45235478
대성에너지,KOSPI,,8080,-140,-1.7,8220,8300,8030,364442,2953914480,222200000000,27500000
대성홀딩스,KOSPI,,9790,-100,-1.01,9890,9930,9760,57995,568797830,157515803610,16089459
대신증권,KOSPI,,14390,-30,-0.21,14420,14500,14390,35086,506025720,730629226000,50773400
대양금속,KOSPI,,1164,-15,-1.27,1179,1186,1158,701875,822593238,43879441860,37697115
대영포장,KOSPI,,1140,1,0.09,1142,1148,1131,78365,89318613,123569785860,108394549
대우건설,KOSPI,,4625,-15,-0.32,4590,4660,4575,1149620,5311189270,1922254700750,415622638
대우부품,KOSPI,,1404,-2,-0.14,1406,1406,1399,58968,82622638,69216877080,49299770
대웅,KOSPI,,16680,-20,-0.12,16720,17070,16630,112508,1896216920,969808226400,58141980
대웅제약,KOSPI,,107400,2500,2.38,106100,109200,104900,38025,4086979500,1244398155000,11586575
대원강업,KOSPI,,5120,-120,-2.29,5250,5300,5100,167172,860309720,317440000000,62000000
대원전선,KOSPI,,1141,-10,-0.87,1151,1157,1140,228816,262795546,82111533294,71964534
대원제약,KOSPI,,15800,-70,-0.44,15930,16130,15720,207329,3287121800,347070636800,21966496
대원화성,KOSPI,,2010,10,0.5,1996,2020,1995,37893,75842818,82910795520,41249152
대유에이텍,KOSPI,,322,0,0.0,0,0,0,0,0,37413469156,116190898
대유플러스,KOSPI,,235,2,0.86,235,296,234,23580434,6108591835,29716903615,126454909
대창,KOSPI,,1258,-8,-0.63,1266,1282,1252,364033,459876177,114654747742,91140499
대창단조,KOSPI,,6010,-50,-0.83,6060,6070,5980,69490,417555680,171719102300,28572230
대한방직,KOSPI,,8010,0,0.0,8010,8030,7810,13293,105517260,42453000000,5300000
대한유화,KOSPI,,164000,-400,-0.24,164400,167500,163200,19490,3215009500,1066000000000,6500000
대한전선,KOSPI,,11920,20,0.17,11910,11970,11750,368100,4375935070,1483411816000,124447300
대한제강,KOSPI,,13130,-120,-0.91,13350,13350,13080,35700,469913450,307431032610,23414397
대한제당,KOSPI,,3270,5,0.15,3255,3305,3240,1033571,3380481400,293307816600,89696580
대한제분,KOSPI,,127500,-400,-0.31,128000,128300,127200,159,20298300,215475000000,1690000
대한항공,KOSPI,,22350,-100,-0.45,22450,22800,22300,1113990,25160030450,8229731773350,368220661
대한해운,KOSPI,,2020,68,3.48,1980,2040,1965,8996386,18009047153,644738469200,319177460
대한화섬,KOSPI,,103400,300,0.29,102200,103400,102200,63,6484200,137315200000,1328000
대현,KOSPI,,2060,-20,-0.96,2080,2080,2055,49415,101842600,91221558600,44282310
대호에이엘,KOSPI,,1130,6,0.53,1111,1162,1111,471751,537651778,74879487290,66265033
더블유게임즈,KOSPI,,45650,700,1.56,44850,45800,44500,23824,1080359900,830408057050,18190757
더존비즈온,KOSPI,,29950,550,1.87,29300,29950,29250,66142,1967598550,909964380800,30382784
덕성,KOSPI,,8650,-380,-4.21,9020,9400,8240,3465002,29783404910,135632000000,15680000
덕양산업,KOSPI,,5140,-240,-4.46,5440,5450,5060,1733019,8991926135,167383997200,32564980
덴티움,KOSPI,,125500,-200,-0.16,126700,131100,123500,101869,12879428500,1389138165000,11068830
도화엔지니어링,KOSPI,,8080,-50,-0.62,8090,8160,8030,64811,524963750,272457600000,33720000
동국홀딩스,KOSPI,,9010,-30,-0.33,9040,9100,8950,27396,247043250,286522351830,31800483
동남합성,KOSPI,,34200,-300,-0.87,34600,34600,34150,106,3628350,119700000000,3500000
동방,KOSPI,,2060,10,0.49,2040,2085,2040,233797,481639445,98821837960,47971766
동방아그로,KOSPI,,6280,-10,-0.16,6290,6340,6280,3864,24353140,85518383560,13617577
동부건설,KOSPI,,6070,100,1.68,5970,6800,5900,621238,3939225940,138850418410,22874863
동서,KOSPI,,18400,70,0.38,18310,18520,18140,47733,875472960,1834480000000,99700000
동성제약,KOSPI,,6140,20,0.33,6140,6190,6070,54361,333311450,160259955800,26100970
동성케미컬,KOSPI,,4500,25,0.56,4475,4510,4465,70071,314743220,223603776000,49689728
동아쏘시오홀딩스,KOSPI,,91700,700,0.77,91000,92000,91000,6038,551731900,582195322100,6348913
동아에스티,KOSPI,,58700,200,0.34,58700,59100,57900,11462,669913400,505698445500,8614965
동아지질,KOSPI,,12980,-80,-0.61,13070,13140,12980,12016,156689890,182403345080,14052646
동아타이어,KOSPI,,12170,20,0.16,12190,12190,12080,11230,136205380,167130792550,13733015
동양,KOSPI,,1015,1,0.1,1014,1022,1006,122475,123810766,242264323945,238684063
동양고속,KOSPI,,12980,-190,-1.44,13200,13200,12980,854,11172210,37584485620,2895569
동양생명,KOSPI,,4500,45,1.01,4445,4515,4425,59962,268659155,726113632500,161358585
동양철관,KOSPI,,785,-8,-1.01,797,797,784,201950,158857457,93324952650,118885290
동양피스톤,KOSPI,,5250,-60,-1.13,5250,5310,5230,22262,117291820,69134415000,13168460
동원F&B,KOSPI,,31100,450,1.47,30650,31150,30050,12145,374342050,600093782000,19295620
동원금속,KOSPI,,1585,2,0.13,1583,1600,1564,250731,395918338,74106568805,46754933
동원산업,KOSPI,,32900,200,0.61,32500,32900,32300,25685,840551150,1529279678500,46482665
동원수산,KOSPI,,7430,10,0.13,7400,7480,7380,26147,194048840,34577771150,4653805
동원시스템즈,KOSPI,,33250,-750,-2.21,34200,34300,33100,56464,1893901150,963960126500,28991282
동일고무벨트,KOSPI,,6180,-30,-0.48,6180,6240,6160,8848,54723330,85902000000,13900000
동일산업,KOSPI,,46150,0,0.0,46000,46350,46000,986,45481500,111923672250,2425215
동일제강,KOSPI,,1850,-50,-2.63,1895,1903,1850,26900,50752056,37555666000,20300360
동화약품,KOSPI,,9430,-80,-0.84,9540,9550,9420,60865,575101500,263393762100,27931470
두산,KOSPI,,89300,-2800,-3.04,92600,92600,89200,115614,10453091300,1475578465500,16523835
두산밥캣,KOSPI,,43600,-2000,-4.39,45000,45400,43600,201435,8853415100,4370863637600,100249166
두산에너빌리티,KOSPI,,15270,-530,-3.35,15600,15600,15220,2260691,34631936510,9781368699420,640561146
두올,KOSPI,,3480,55,1.61,3440,3535,3430,467050,1631877150,115072046400,33066680
디씨엠,KOSPI,,11090,-10,-0.09,11160,11160,11000,2429,26870670,126426000000,11400000
디아이,KOSPI,,5780,-190,-3.18,5950,6000,5760,168740,978221440,163574000000,28300000
디아이씨,KOSPI,,5000,-200,-3.85,5200,5230,4985,442500,2232961925,194442845000,38888569
디와이,KOSPI,,5670,-110,-1.9,5800,5800,5650,169136,961178420,149232319110,26319633
디와이파워,KOSPI,,12310,-230,-1.83,12470,12600,12310,23311,288257340,135923425480,11041708
락앤락,KOSPI,,6400,60,0.95,6340,6400,6230,43599,274517750,277289030400,43326411
롯데관광개발,KOSPI,,9820,-300,-2.96,10130,10130,9800,735906,7255086390,743587496620,75721741
롯데손해보험,KOSPI,,2355,20,0.86,2330,2360,2305,252165,589962020,730842033600,310336320
롯데쇼핑,KOSPI,,76900,400,0.52,76200,77100,76100,33159,2539171900,2175405259500,28288755
롯데에너지머티리얼즈,KOSPI,,44900,-100,-0.22,45200,46050,44500,196683,8881807400,2070376491500,46110835
롯데웰푸드,KOSPI,,123100,-400,-0.32,123500,124800,121500,22912,2826577000,1161396059400,9434574
롯데정밀화학,KOSPI,,57000,-800,-1.38,57800,58000,56700,64768,3699193100,1470600000000,25800000
롯데지주,KOSPI,,28000,0,0.0,28050,28350,27950,77482,2179943350,2937458636000,104909237
롯데케미칼,KOSPI,,157500,3300,2.14,154500,159200,152200,90616,14154471600,6737128492500,42775419
롯데하이마트,KOSPI,,10170,-180,-1.74,10370,10370,10130,14202,144943950,240090431040,23607712
마니커,KOSPI,,1081,17,1.6,1067,1085,1060,331328,357555155,68655637468,63511228
만호제강,KOSPI,,47150,0,0.0,0,0,0,0,0,195672500000,4150000
메리츠금융지주,KOSPI,,55700,200,0.36,55500,56000,55100,267342,14879400800,11597734690600,208217858
메타랩스,KOSPI,,2315,65,2.89,2235,2330,2235,19416,44482575,57654355035,24904689
명문제약,KOSPI,,2165,-10,-0.46,2210,2210,2155,41536,90085965,73509227910,33953454
모나리자,KOSPI,,2700,50,1.89,2630,2735,2625,187518,506448730,98742388500,36571255
모나미,KOSPI,,2940,0,0.0,2920,2950,2920,76135,223493670,55558082580,18897307
모토닉,KOSPI,,8450,-20,-0.24,8430,8450,8410,5123,43120950,278850000000,33000000
무림P&P,KOSPI,,3140,-20,-0.63,3160,3170,3140,44433,140047280,195836537360,62368324
무림페이퍼,KOSPI,,2130,-20,-0.93,2155,2175,2120,71645,153398650,88627830300,41609310
무학,KOSPI,,5340,0,0.0,5370,5370,5300,19387,103539410,152190000000,28500000
문배철강,KOSPI,,3105,5,0.16,3090,3110,3080,48659,150602010,63663383025,20503505
미래산업,KOSPI,,2700,-50,-1.82,2750,2750,2680,352946,951567400,82160379000,30429770
미래아이앤지,KOSPI,,1191,13,1.1,1178,1191,1171,59953,70689741,33209348544,27883584
미래에셋생명,KOSPI,,5310,-190,-3.45,5480,5480,5250,208342,1113444800,939955963590,177016189
미래에셋증권,KOSPI,,7060,-110,-1.53,7200,7210,7060,392215,2796585610,4273533840480,605316408
미원상사,KOSPI,,164500,-500,-0.3,165000,165000,163700,1293,212916000,797825000000,4850000
