종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
KR모터스,KOSPI,,724,11,1.54,713,745,712,892323,647691711,66362577032,91661018
KSS해운,KOSPI,,7950,230,2.98,7720,7950,7710,60552,473592430,184327746000,23185880
KTcs,KOSPI,,1890,-10,-0.53,1900,1965,1885,935831,1803183690,80674650000,42685000
KTis,KOSPI,,2070,25,1.22,2045,2070,2035,65635,134676855,72040140000,34802000
LF,KOSPI,,13700,150,1.11,13600,13800,13500,89266,1220497750,400588000000,29240000
LG,KOSPI,,64600,1500,2.38,63000,64800,62900,200706,12870617200,11147190662600,172557131
LG디스플레이,KOSPI,,10650,450,4.41,10250,10650,10250,2552725,26806824100,3810737205000,357815700
LG생활건강,KOSPI,,1363000,-7000,-0.51,1359000,1367000,1347000,42182,57380673000,21287602511000,15618197
SK,KOSPI,,243000,4000,1.67,240000,247000,239000,362051,87990743000,17097552171000,70360297
SKC,KOSPI,,58800,1700,2.98,57500,59200,57500,360233,21052031400,2207031834000,37534555
SK가스,KOSPI,,78600,2400,3.15,77000,78900,77000,6542,512057500,725497178400,9230244
SK네트웍스,KOSPI,,5290,100,1.93,5190,5300,5180,701714,3682006130,1312912652630,248187647
SK디스커버리,KOSPI,,28850,500,1.76,28850,29500,28600,128589,3715357000,549242116750,19037855
SK디앤디,KOSPI,,25650,-300,-1.16,26000,26250,25600,55624,1434484000,487097706600,18990164
SK렌터카,KOSPI,,10250,100,0.99,10300,10350,10000,119201,1215252450,366592685000,35765140
SK이노베이션,KOSPI,,124000,5500,4.64,123500,127000,122000,664521,82475582500,11465729936000,92465564
SK증권,KOSPI,,646,8,1.25,637,649,637,2412439,1555383624,305293250466,472590171
SK케미칼,KOSPI,,91100,-800,-0.87,91400,91900,90600,250892,22855781500,1069641175600,11741396
SK텔레콤,KOSPI,,224500,8500,3.94,217000,225000,217000,424075,94209532000,18127412119500,80745711
SK하이닉스,KOSPI,,83600,2100,2.58,82100,83700,82100,4205357,349710396100,60860997714000,728002365
SPC삼립,KOSPI,,70700,500,0.71,70100,70800,69500,12012,843525900,610070936300,8629009
STX,KOSPI,,6690,10,0.15,6680,7940,6580,1821583,13347366590,131972974380,19726902
STX엔진,KOSPI,,6800,370,5.75,6430,8110,6400,1165406,8607029910,156460547200,23008904
TCC스틸,KOSPI,,2175,100,4.82,2110,2175,2080,396717,842394405,50025000000,23000000
WISCOM,KOSPI,,2260,90,4.15,2155,2280,2150,60550,134378945,34637749880,15326438
YG PLUS,KOSPI,,1900,180,10.47,1780,1900,1745,1906755,3493297395,110524337600,58170704
가온전선,KOSPI,,17150,-150,-0.87,17150,17800,17050,2843,49084400,71349951050,4160347
강남제비스코,KOSPI,,15850,200,1.28,15650,15900,15650,6283,98715900,103025000000,6500000
강원랜드,KOSPI,,24700,500,2.07,24300,24850,24300,587060,14455715450,5284330350000,213940500
갤럭시아에스엠,KOSPI,,1335,20,1.52,1315,1345,1310,61497,81104945,36778774740,27549644
경농,KOSPI,,12500,50,0.4,12500,12750,12450,174625,2190372150,271146875000,21691750
경동나비엔,KOSPI,,39900,1300,3.37,39100,40100,39100,73366,2914932350,508306449000,12739510
경동도시가스,KOSPI,,17700,200,1.14,17500,17800,17500,6201,109624500,104348686200,5895406
경동인베스트,KOSPI,,26550,100,0.38,26450,27300,26450,2827,75296300,62791360650,2365023
경방,KOSPI,,13550,-450,-3.21,14000,14150,13500,183966,2524876550,371476908500,27415270
경보제약,KOSPI,,8070,30,0.37,8040,8170,8020,35753,289757560,192928360200,23906860
경인양행,KOSPI,,7250,150,2.11,7120,7270,7120,429369,3093026130,296571146250,40906365
경인전자,KOSPI,,16800,50,0.3,16750,16800,16600,662,11064900,26389389600,1570797
계양전기,KOSPI,,2990,100,3.46,2900,3055,2900,1746707,5338091665,97474000000,32600000
고려산업,KOSPI,,4355,-180,-3.97,4540,4850,4255,19584323,89364575660,108611195875,24939425
고려아연,KOSPI,,378500,500,0.13,377500,378500,374000,36615,13783720500,7142295000000,18870000
고려제강,KOSPI,,14600,200,1.39,14400,14700,14350,37983,553565900,292000000000,20000000
광동제약,KOSPI,,7440,230,3.19,7280,7470,7280,359266,2655947230,390011131440,52420851
광명전기,KOSPI,,2180,-10,-0.46,2210,2235,2180,417411,918111800,94476000700,43337615
광전자,KOSPI,,1970,15,0.77,1975,1980,1950,39553,77679440,114149213110,57943763
광주신세계,KOSPI,,142500,500,0.35,142000,143000,140000,236,33370500,228000000000,1600000
교보증권,KOSPI,,7000,180,2.64,6900,7030,6890,137416,958497640,252000000000,36000000
국도화학,KOSPI,,39650,300,0.76,39400,39700,39350,3674,145224500,230390924400,5810616
국동,KOSPI,,3250,15,0.46,3395,3445,3250,2703505,9040408090,114731448000,35301984
국보,KOSPI,,2450,130,5.6,2320,2550,2235,7812543,18963217670,81700725750,33347235
국제약품,KOSPI,,7190,60,0.84,7140,7250,7110,371807,2668130610,132299738800,18400520
그린케미칼,KOSPI,,3690,10,0.27,3680,3740,3675,18673,68978710,88560000000,24000000
극동유화,KOSPI,,3175,25,0.79,3160,3220,3150,176077,560029105,110710408500,34869420
금강공업,KOSPI,,3320,-30,-0.9,3350,3365,3245,238466,788341185,81080107080,24421719
금비,KOSPI,,50000,-300,-0.6,50500,50700,49950,703,35260000,50000000000,1000000
금양,KOSPI,,3015,-5,-0.17,3020,3060,2960,262067,785179325,132805127025,44048135
금호에이치티,KOSPI,,4230,-20,-0.47,4250,4380,4190,128430,548962460,108898731630,25744381
금호전기,KOSPI,,3310,-20,-0.6,3290,3360,3255,64727,212715745,33982644600,10266660
금호타이어,KOSPI,,3010,65,2.21,2960,3015,2960,379947,1136545865,864653463870,287260287
기신정기,KOSPI,,3225,0,0.0,3225,3300,3215,19086,62152560,94170000000,29200000
기업은행,KOSPI,,8480,200,2.42,8300,8500,8300,2861703,24134529860,5631223457600,664059370
까뮤이앤씨,KOSPI,,1385,60,4.53,1325,1390,1325,911721,1248730640,62535907800,45152280
깨끗한나라,KOSPI,,4005,-50,-1.23,4035,4075,3955,308270,1235442360,149148975465,37240693
남광토건,KOSPI,,11950,150,1.27,11750,12150,11750,56683,679719350,117451901450,9828611
남선알미늄,KOSPI,,6300,-40,-0.63,6380,6460,6280,8827693,56011643390,694128267000,110179090
남성,KOSPI,,2830,20,0.71,2810,2925,2780,4512283,12905987670,102480412800,36212160
남양유업,KOSPI,,299000,-500,-0.17,302000,302000,296500,3855,1153095000,215280000000,720000
남해화학,KOSPI,,7950,100,1.27,7870,7980,7790,236095,1858595770,394946801850,49678843
넥센,KOSPI,,4340,50,1.17,4330,4420,4290,131582,570829990,232380860180,53543977
넥센타이어,KOSPI,,6030,140,2.38,5890,6050,5870,190835,1145091290,588937298310,97667877
넷마블,KOSPI,,95500,3200,3.47,93300,95600,93100,296795,28138923000,8193500046000,85795812
노루페인트,KOSPI,,7420,80,1.09,7340,7450,7330,40372,298815590,148400000000,20000000
노루홀딩스,KOSPI,,9780,30,0.31,9690,9790,9650,5262,51136940,129987456780,13291151
녹십자,KOSPI,,143000,1500,1.06,142000,144000,141500,87824,12510358000,1671174934000,11686538
녹십자홀딩스,KOSPI,,22100,700,3.27,21650,22250,21550,78123,1717179850,1039323441000,47028210
농심,KOSPI,,325500,10000,3.17,314500,326500,314500,33247,10775888500,1979899971000,6082642
농심홀딩스,KOSPI,,78800,2500,3.28,79800,79900,77600,1828,143976800,365457852000,4637790
다스코,KOSPI,,5550,100,1.83,5400,5570,5400,52978,290905870,85470000000,15400000
다우기술,KOSPI,,18650,350,1.91,18300,18950,18300,229374,4282233000,836762407050,44866617
대교,KOSPI,,4685,130,2.85,4565,4715,4565,144961,673444610,396832852250,84702850
대구백화점,KOSPI,,4910,-85,-1.7,4995,5030,4895,85018,419650395,53134110010,10821611
대덕,KOSPI,,6620,-60,-0.9,6700,6800,6590,795656,5308836570,189266111140,28590047
대동전자,KOSPI,,4480,60,1.36,4510,4600,4370,18933,84158700,46997202560,10490447
대림통상,KOSPI,,4190,10,0.24,4200,4200,4100,970,4037475,63792750000,15225000
대상,KOSPI,,25550,450,1.79,25100,25550,24850,164355,4161631250,885257038750,34648025
대상홀딩스,KOSPI,,7980,310,4.04,7760,8090,7700,474303,3757703710,288976053240,36212538
대성산업,KOSPI,,3030,55,1.85,2950,3035,2950,183954,548872005,137063498340,45235478
대성에너지,KOSPI,,4855,70,1.46,4785,4880,4785,43671,211491385,133512500000,27500000
대성홀딩스,KOSPI,,10700,-550,-4.89,11250,11250,10600,88556,956464650,172157211300,16089459
대신증권,KOSPI,,10150,250,2.53,10000,10150,9950,215118,2164906900,515350010000,50773400
대양금속,KOSPI,,5090,620,13.87,4690,5130,4630,9224307,45143580955,150490629510,29565939
대영포장,KOSPI,,1120,15,1.36,1105,1140,1100,2464990,2774450035,121401894880,108394549
대우건설,KOSPI,,3850,20,0.52,3730,3850,3660,1981805,7440366420,1600147156300,415622638
대우부품,KOSPI,,2450,60,2.51,2400,2465,2395,830505,2030873825,116733618750,47646375
대웅,KOSPI,,17200,-50,-0.29,17250,17450,16900,332048,5691953500,1000042056000,58141980
대웅제약,KOSPI,,103000,500,0.49,103000,103500,100500,84876,8667450000,1193417225000,11586575
대원강업,KOSPI,,3080,15,0.49,3025,3090,3025,25870,79524780,190960000000,62000000
대원전선,KOSPI,,1085,25,2.36,1050,1095,1050,382547,412929015,73896280535,68107171
대원제약,KOSPI,,15750,450,2.94,15400,15900,15300,109143,1717203200,318836747250,20243603
대원화성,KOSPI,,1720,-130,-7.03,1770,1860,1720,513229,922534220,70948541440,41249152
대유에이텍,KOSPI,,717,5,0.7,712,726,710,281274,202340534,76658762679,106915987
대유플러스,KOSPI,,663,8,1.22,660,678,656,812214,541729892,73244458248,110474296
대창,KOSPI,,1230,40,3.36,1190,1235,1190,1849626,2257028055,112102813770,91140499
대창단조,KOSPI,,23700,100,0.42,23650,23800,23400,7059,166549100,67716185100,2857223
대한방직,KOSPI,,21800,100,0.46,21800,21900,21750,4275,93341600,115540000000,5300000
대한유화,KOSPI,,131000,1000,0.77,128000,135000,128000,26825,3528288500,851500000000,6500000
대한전선,KOSPI,,774,3,0.39,762,783,762,1208579,933218789,662910108966,856473009
대한제강,KOSPI,,7370,-20,-0.27,7300,7430,7290,56894,418755660,181646429580,24646734
대한제당,KOSPI,,18200,-100,-0.55,18500,18500,18000,14773,268792450,163247775600,8969658
대한제분,KOSPI,,135000,2000,1.5,131000,137000,131000,6161,829957000,228150000000,1690000
대한항공,KOSPI,,20850,150,0.72,20700,21050,20450,1139791,23654666950,1977510618900,94844634
대한해운,KOSPI,,17500,200,1.16,17450,17650,17350,52665,919912750,427474407500,24427109
대한화섬,KOSPI,,88600,1200,1.37,87400,88600,85800,400,35079600,117660800000,1328000
대현,KOSPI,,1835,15,0.82,1820,1845,1805,126454,230455720,81258038850,44282310
대호에이엘,KOSPI,,2700,70,2.66,2605,2715,2590,194059,518640810,73264065300,27134839
더블유게임즈,KOSPI,,66900,-100,-0.15,67800,68200,66200,190605,12774660000,1221962083800,18265502
더존비즈온,KOSPI,,119500,-500,-0.42,120000,122000,118000,317849,37885212074,3545887650000,29672700
덕성,KOSPI,,3830,265,7.43,4200,4330,3710,9307034,38366079915,60054400000,15680000
덕양산업,KOSPI,,1010,5,0.5,1015,1020,999,163310,165066507,32890629800,32564980
덴티움,KOSPI,,41000,150,0.37,40900,41600,40700,40011,1641672150,453822030000,11068830
도화엔지니어링,KOSPI,,8860,90,1.03,8820,8890,8760,74388,657518310,298759200000,33720000
동남합성,KOSPI,,28850,150,0.52,28600,28900,28500,1850,52893400,104148500000,3610000
동방,KOSPI,,2120,5,0.24,2100,2150,2095,993113,2107359265,70947046560,33465588
동방아그로,KOSPI,,6190,-10,-0.16,6250,6250,6170,12926,80054850,84292801630,13617577
동부건설,KOSPI,,9950,40,0.4,9910,10150,9830,49061,486992860,217678388750,21877225
동서,KOSPI,,17400,700,4.19,16800,17400,16800,90773,1559414050,1734780000000,99700000
동성제약,KOSPI,,13150,250,1.94,13000,13250,13000,109613,1439447950,342830336200,26070748
동아쏘시오홀딩스,KOSPI,,94200,4300,4.78,90100,94300,90100,7644,709509000,578227577400,6138297
동아에스티,KOSPI,,88500,1700,1.96,86700,88500,86600,24312,2130508400,747282318000,8443868
동아지질,KOSPI,,17050,0,0.0,17300,17450,16850,134902,2305976650,196075000000,11500000
동아타이어,KOSPI,,10950,100,0.92,10850,11000,10800,549,6007750,150376514250,13733015
동양,KOSPI,,1425,-5,-0.35,1450,1500,1415,5354925,7748417380,340124789775,238684063
동양고속,KOSPI,,26300,200,0.77,26800,26800,25950,2899,76080500,76153464700,2895569
동양생명,KOSPI,,3065,130,4.43,2960,3080,2960,128754,391711955,494564063025,161358585
동양철관,KOSPI,,1105,15,1.38,1105,1115,1090,1475868,1624242890,131368245450,118885290
동양피스톤,KOSPI,,4000,15,0.38,3985,4045,3985,31682,126784120,52673840000,13168460
동원F&B,KOSPI,,201000,5000,2.55,196000,201500,196000,5064,1013336500,775683924000,3859124
동원금속,KOSPI,,874,164,23.1,910,923,851,23653755,21240595733,40863811442,46754933
동원산업,KOSPI,,225500,-500,-0.22,227500,230000,222500,6464,1451542500,829308045500,3677641
동원수산,KOSPI,,9570,100,1.06,9530,9690,9400,187521,1791605400,44536913850,4653805
동원시스템즈,KOSPI,,24150,150,0.63,24200,24450,23650,16700,403103750,618687040650,25618511
동일고무벨트,KOSPI,,9070,140,1.57,8920,9490,8860,845362,7764072520,123805500000,13650000
동일산업,KOSPI,,55700,-200,-0.36,56400,56400,55400,216,12064100,135084475500,2425215
동일제강,KOSPI,,2050,15,0.74,2035,2095,2035,50322,103937530,30750000000,15000000
동화약품,KOSPI,,11600,50,0.43,11750,11900,11450,1547269,18068719700,324005052000,27931470
두산,KOSPI,,37800,200,0.53,37650,38500,37650,74928,2845115250,624600963000,16523835
두산밥캣,KOSPI,,24350,650,2.74,23750,26000,23750,1259604,31225673550,2441067192100,100249166
두올,KOSPI,,3000,50,1.69,2950,3025,2950,428557,1279130965,81200040000,27066680
디씨엠,KOSPI,,10800,150,1.41,10650,10950,10650,22234,239679450,126360000000,11700000
디아이,KOSPI,,3740,-5,-0.13,3720,3805,3710,282607,1062525520,117797975900,31496785
디아이씨,KOSPI,,1750,0,0.0,1735,1775,1705,483190,839217320,68054995750,38888569
디와이,KOSPI,,4150,85,2.09,4065,4200,4060,129181,533320230,109226476950,26319633
디와이파워,KOSPI,,9040,140,1.57,8860,9130,8860,79127,715038610,99817040320,11041708
락앤락,KOSPI,,12750,550,4.51,12300,12900,12300,350024,4423847450,690879150000,54186600
롯데관광개발,KOSPI,,13700,0,0.0,13500,13750,13350,296961,4042296850,949076569400,69275662
롯데손해보험,KOSPI,,1685,20,1.2,1665,1700,1665,272976,460387925,522916699200,310336320
롯데쇼핑,KOSPI,,88900,-100,-0.11,88800,88900,87800,92601,8186923900,2514870319500,28288755
롯데정밀화학,KOSPI,,38200,350,0.92,38200,38350,37750,60806,2311307600,985560000000,25800000
롯데지주,KOSPI,,34800,500,1.46,34350,34900,34200,260314,9016723000,3650841447600,104909237
롯데케미칼,KOSPI,,189500,1500,0.8,188000,190500,187500,87982,16651418500,6495191900500,34275419
롯데하이마트,KOSPI,,28300,800,2.91,27700,28600,27600,94504,2674468250,668098249600,23607712
마니커,KOSPI,,958,15,1.59,952,965,950,8150329,7800189877,151816745052,158472594
만호제강,KOSPI,,14000,0,0.0,14000,14150,13800,2948,40963950,58100000000,4150000
메리츠금융지주,KOSPI,,10200,150,1.49,10150,10200,10050,46186,468084350,1430288002800,140224314
메타랩스,KOSPI,,1420,50,3.65,1375,1435,1335,1338698,1860432840,74278760120,52308986
명문제약,KOSPI,,7020,70,1.01,6820,7230,6790,3681697,25886682140,181965974580,25921079
모나리자,KOSPI,,6840,-30,-0.44,6900,6960,6800,764428,5242087600,250147384200,36571255
모나미,KOSPI,,4500,920,25.7,3580,4650,3400,55320455,239238009415,85037881500,18897307
모토닉,KOSPI,,7690,150,1.99,7610,7700,7600,6251,47834300,253770000000,33000000
무림P&P,KOSPI,,3140,110,3.63,3075,3150,3050,241294,754554540,195836537360,62368324
무림페이퍼,KOSPI,,2165,-10,-0.46,2165,2190,2130,80338,173377425,90084156150,41609310
무학,KOSPI,,6150,20,0.33,6290,6290,6090,69492,427627740,175275000000,28500000
문배철강,KOSPI,,2990,175,6.22,2890,3095,2855,3978722,11959784785,61305479950,20503505
미래산업,KOSPI,,81,1,1.25,80,81,79,15150014,1217258595,68300690400,843218400
미래아이앤지,KOSPI,,394,4,1.03,386,397,386,1048366,410739125,51016754312,129484148
미래에셋생명,KOSPI,,3100,50,1.64,3125,3135,3075,81683,252925505,548750185900,177016189
미원상사,KOSPI,,70000,200,0.29,70000,70800,69600,2361,165240200,347900000000,4970000
미원에스씨,KOSPI,,77000,200,0.26,76300,77400,76300,600,46070800,392700000000,5100000
미원홀딩스,KOSPI,,43750,-500,-1.13,44250,44600,43750,1782,78513900,101500000000,2320000
미원화학,KOSPI,,50000,300,0.6,49350,50000,49350,765,38031950,109963400000,2199268
방림,KOSPI,,1755,30,1.74,1710,1755,1710,63731,110421765,74261227950,42314090
백광산업,KOSPI,,2830,50,1.8,2810,2840,2785,1184425,3334228950,127119091810,44918407
백산,KOSPI,,5970,150,2.58,5830,6000,5830,154469,916519380,144474000000,24200000
범양건영,KOSPI,,3255,40,1.24,3215,3335,3215,670996,2197355025,80827548060,24831812
벽산,KOSPI,,1995,140,7.55,1840,2000,1825,6684537,12806415415,136777200000,68560000
보락,KOSPI,,2145,15,0.7,2095,2150,2060,2703473,5667711385,128485500000,59900000
보해양조,KOSPI,,856,15,1.78,841,856,837,1154732,980572150,109096663288,127449373
부광약품,KOSPI,,27300,900,3.41,26700,28100,26400,4572657,125228456900,1770076799400,64837978
부국증권,KOSPI,,20000,850,4.44,19150,20000,19050,3325,64195800,207397720000,10369886
부국철강,KOSPI,,4400,70,1.62,4360,4475,4335,654766,2892191270,88000000000,20000000
부산산업,KOSPI,,140000,1000,0.72,139000,141000,139000,10255,1436843500,147840000000,1056000
부산주공,KOSPI,,375,12,3.31,359,387,359,1191382,448072374,15899101500,42397604
비상교육,KOSPI,,7870,100,1.29,7800,7880,7650,136571,1059434080,102284351670,12996741
비케이탑스,KOSPI,,8100,-190,-2.29,8320,8440,7280,519604,4083016510,85891428000,10603880
빙그레,KOSPI,,65200,2100,3.33,63800,66200,63800,78956,5139637700,642300913200,9851241
사조대림,KOSPI,,15700,-50,-0.32,15600,15900,15500,36556,572249700,143882131900,9164467
사조동아원,KOSPI,,912,-2,-0.22,911,920,906,585869,534067313,128723875200,141144600
사조산업,KOSPI,,29300,-350,-1.18,29700,29700,28950,17011,497898150,146500000000,5000000
사조씨푸드,KOSPI,,3990,-10,-0.25,4005,4020,3935,90572,360216290,68701986570,17218543
사조오양,KOSPI,,8210,170,2.11,8070,8300,7990,97760,798500150,77360687190,9422739
삼부토건,KOSPI,,726,9,1.26,719,733,719,781165,567343730,99858663168,137546368
삼성SDI,KOSPI,,366000,7000,1.95,361000,369500,360500,532951,194633914500,25167817980000,68764530
삼성공조,KOSPI,,6170,0,0.0,6150,6270,6140,9408,58057670,50139357380,8126314
삼성물산,KOSPI,,102000,2900,2.93,101500,104000,101000,562918,57479559500,19062482262000,186887081
삼성바이오로직스,KOSPI,,629000,7000,1.13,629000,632000,620000,118807,74511780000,41617785000000,66165000
삼성생명,KOSPI,,46500,800,1.75,45700,46650,45650,487274,22490802550,9300000000000,200000000
삼성에스디에스,KOSPI,,191000,500,0.26,189500,191500,188500,143373,27288230000,14779159800000,77377800
삼성전기,KOSPI,,127000,2000,1.6,124500,127500,123500,769508,97330537000,9486099392000,74693696
삼성전자,KOSPI,,51200,500,0.99,50800,51200,50600,16949183,864647248100,305652866560000,5969782550
삼성제약,KOSPI,,3940,40,1.03,3960,3990,3915,873123,3442263775,242505869220,61549713
삼성중공업,KOSPI,,4980,165,3.43,4765,4990,4765,9170024,45063751340,3137400000000,630000000
삼성증권,KOSPI,,28450,500,1.79,28200,28500,28050,552664,15670998750,2540585000000,89300000
삼성출판사,KOSPI,,21200,250,1.19,20950,21550,20950,85107,1805313000,212000000000,10000000
삼성카드,KOSPI,,29450,-100,-0.34,29300,29550,29300,220841,6494899700,3412044339950,115858891
삼아알미늄,KOSPI,,4080,65,1.62,4050,4095,4000,41468,167086470,44880000000,11000000
삼양사,KOSPI,,44200,1100,2.55,43300,44700,43300,21083,925465150,455854445800,10313449
삼양식품,KOSPI,,127500,9000,7.59,119500,128500,119500,127574,16008419500,960459412500,7533015
삼양통상,KOSPI,,54000,300,0.56,53500,54000,52900,2881,153792900,162000000000,3000000
삼양패키징,KOSPI,,17600,100,0.57,17550,17700,17400,24778,433670250,250092550400,14209804
삼양홀딩스,KOSPI,,58000,200,0.35,57700,59300,57200,15706,912817900,496727718000,8564271
삼영무역,KOSPI,,14600,400,2.82,14200,14600,14100,18020,260019150,269617440800,18466948
삼원강재,KOSPI,,2255,10,0.45,2240,2265,2225,3768,8491260,90200000000,40000000
삼익THK,KOSPI,,11800,300,2.61,11550,12000,11550,20991,247641100,247800000000,21000000
삼익악기,KOSPI,,1520,40,2.7,1485,1535,1480,853793,1291951450,137606990800,90530915
삼일제약,KOSPI,,18850,100,0.53,18550,18950,18500,31758,595977650,122525000000,6500000
삼정펄프,KOSPI,,27700,-100,-0.36,28000,28000,27600,530,14722900,69249196700,2499971
삼진제약,KOSPI,,28050,350,1.26,27950,28600,27850,100924,2839975550,389895000000,13900000
삼천리,KOSPI,,65700,600,0.92,65700,66500,65100,23640,1553524800,266415142500,4055025
삼호개발,KOSPI,,4610,25,0.55,4585,4660,4575,104785,484035855,115250000000,25000000
삼화왕관,KOSPI,,39950,-50,-0.13,39950,40250,39900,179,7155400,86067441050,2154379
삼화전기,KOSPI,,18250,750,4.29,17500,18500,17450,158543,2872206650,120702215000,6613820
상상인증권,KOSPI,,1200,-25,-2.04,1230,1235,1190,280416,337047575,115330124400,96108437
상신브레이크,KOSPI,,2545,15,0.59,2505,2545,2505,82046,207571865,54644840250,21471450
새론오토모티브,KOSPI,,3475,-50,-1.42,3610,3610,3465,15612,54331625,66720000000,19200000
샘표,KOSPI,,65700,-3400,-4.92,65000,70600,63200,288937,19270406500,188940060000,2875800
샘표식품,KOSPI,,46300,-3050,-6.18,46300,46500,45700,158248,7306424750,211511641800,4568286
서연,KOSPI,,4220,345,8.9,4160,4950,4160,10868633,49841173705,99084941680,23479844
서연이화,KOSPI,,3705,105,2.92,3600,3885,3600,719660,2718409975,100140359085,27028437
서원,KOSPI,,3275,10,0.31,3245,3340,3240,1457966,4807633500,155479282250,47474590
서흥,KOSPI,,53700,0,0.0,54100,54100,51900,103239,5477463500,621261368100,11569113
선도전기,KOSPI,,2755,5,0.18,2750,2805,2735,78787,218459540,49590000000,18000000
선진,KOSPI,,10150,190,1.91,9960,10200,9840,91299,916263240,241362980600,23779604
성문전자,KOSPI,,1630,40,2.52,1590,1635,1580,160120,258945165,31763576910,19486857
성보화학,KOSPI,,4240,35,0.83,4275,4275,4180,10165,42822820,84884800000,20020000
성신양회,KOSPI,,7330,60,0.83,7380,7450,7270,163052,1202060430,179702815090,24516073
성창기업지주,KOSPI,,1495,15,1.01,1490,1515,1490,132543,198935455,104278642000,69751600
세기상사,KOSPI,,50800,1400,2.83,49100,51500,49100,922,46418500,20705673600,407592
세방,KOSPI,,10050,-300,-2.9,10200,10400,10050,31319,320513650,194052334500,19308690
