종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
LG,KOSPI,,72600,2000,2.83,71700,72900,71700,466949,33879848300,12527647710600,172557131
LG디스플레이,KOSPI,,15800,550,3.61,15500,15850,15300,2028154,31590967550,5653488060000,357815700
LG생활건강,KOSPI,,1538000,24000,1.59,1534000,1538000,1515000,19516,29822605000,24020786986000,15618197
SK,KOSPI,,221500,10000,4.73,213000,221500,213000,316450,68958539000,15584805785500,70360297
SKC,KOSPI,,88900,-800,-0.89,89900,90400,88100,339019,30117577900,3336821939500,37534555
SK가스,KOSPI,,110000,3500,3.29,106500,110500,106000,34402,3752989500,1015326840000,9230244
SK네트웍스,KOSPI,,4800,-15,-0.31,4800,4850,4800,371364,1789634080,1191300705600,248187647
SK디스커버리,KOSPI,,66400,-1000,-1.48,67400,67600,66200,122318,8164940400,1264113572000,19037855
SK디앤디,KOSPI,,44250,-800,-1.78,44800,45000,44050,93195,4130871050,840314757000,18990164
SK렌터카,KOSPI,,9240,60,0.65,9180,9250,9110,39078,359357000,436921161600,47285840
SK이노베이션,KOSPI,,182500,9500,5.49,176000,183000,175000,1433423,258708922500,16874965430000,92465564
SK증권,KOSPI,,829,21,2.6,804,837,802,12522515,10344293149,391777251759,472590171
SK케미칼,KOSPI,,411000,-15000,-3.52,421000,427500,409500,423339,175203610000,4825713756000,11741396
SK텔레콤,KOSPI,,236500,-1000,-0.42,237000,238000,235000,239620,56720279500,19096360651500,80745711
SK하이닉스,KOSPI,,100500,3000,3.08,98600,101500,97800,4455519,446056404700,73164237682500,728002365
SPC삼립,KOSPI,,73200,2700,3.83,71400,73200,71300,25814,1876184900,631643458800,8629009
STX,KOSPI,,6300,20,0.32,6410,6480,6190,100066,634156940,124279482600,19726902
STX엔진,KOSPI,,7140,80,1.13,7050,8200,7050,232493,1748165900,164283574560,23008904
TCC스틸,KOSPI,,4680,365,8.46,4250,5100,4145,17528095,82959328775,107640000000,23000000
WISCOM,KOSPI,,2450,-5,-0.2,2490,2490,2430,85658,209321565,37549773100,15326438
YG PLUS,KOSPI,,5090,20,0.39,5070,5170,5070,685713,3503747140,302834869050,59496045
가온전선,KOSPI,,22600,200,0.89,22400,22750,22350,17048,384611300,94023842200,4160347
강남제비스코,KOSPI,,18700,-150,-0.8,18900,18950,18700,15532,291755550,121550000000,6500000
강원랜드,KOSPI,,23150,700,3.12,22850,23250,22650,795114,18394477750,4952722575000,213940500
갤럭시아에스엠,KOSPI,,1355,-5,-0.37,1350,1365,1345,98363,133106530,37329767620,27549644
경농,KOSPI,,12550,-100,-0.79,12550,12650,12400,65142,813653800,272231462500,21691750
경동나비엔,KOSPI,,53500,300,0.56,53100,54100,53100,73440,3929676000,727853055000,13604730
경동도시가스,KOSPI,,18900,250,1.34,18650,19000,18650,21876,413185850,111423173400,5895406
경동인베스트,KOSPI,,29700,150,0.51,29550,29950,29450,3897,115356300,70241183100,2365023
경방,KOSPI,,12000,200,1.69,11800,12100,11650,45022,531969150,328983240000,27415270
경보제약,KOSPI,,14950,3450,30.0,11500,14950,11150,8159539,115035848750,357407557000,23906860
경인양행,KOSPI,,7260,-70,-0.95,7330,7370,7160,350905,2535130650,299666409900,41276365
경인전자,KOSPI,,22650,50,0.22,22600,22650,22550,2240,50619950,35578552050,1570797
계양전기,KOSPI,,3500,100,2.94,3430,3530,3405,405953,1420891030,114100000000,32600000
고려산업,KOSPI,,4125,-50,-1.2,4155,4210,4120,311493,1293334095,102875128125,24939425
고려아연,KOSPI,,390000,11000,2.9,384000,390500,384000,59453,23087447000,7359300000000,18870000
고려제강,KOSPI,,14800,400,2.78,14550,15000,14550,65760,972352250,296000000000,20000000
광동제약,KOSPI,,10200,-100,-0.97,10350,10500,10100,529160,5404313950,534692680200,52420851
광명전기,KOSPI,,2040,15,0.74,2030,2045,2025,181675,368908260,88408734600,43337615
광전자,KOSPI,,2380,40,1.71,2360,2395,2335,371463,876124920,137906155940,57943763
광주신세계,KOSPI,,149500,-500,-0.33,152000,152000,149500,5895,884478000,239200000000,1600000
교보증권,KOSPI,,7990,140,1.78,7860,8000,7860,125039,995118720,516579835040,64653296
국도화학,KOSPI,,54900,4400,8.71,51500,56500,50200,264190,14149032800,319002818400,5810616
국동,KOSPI,,3755,-25,-0.66,3780,3835,3755,315257,1193331795,145694548230,38800146
국보,KOSPI,,1925,-20,-1.03,1945,1945,1920,313212,604373095,95049656625,49376445
국제약품,KOSPI,,10500,300,2.94,10300,10650,10250,432139,4500539050,193205460000,18400520
그린케미칼,KOSPI,,6500,290,4.67,6210,6590,6120,1617884,10395100870,156000000000,24000000
극동유화,KOSPI,,3460,-20,-0.57,3480,3505,3455,196031,679946630,120648193200,34869420
금강공업,KOSPI,,4420,-20,-0.45,4450,4460,4390,53524,236352555,115625224260,26159553
금비,KOSPI,,61100,400,0.66,61000,61100,60200,1744,106016600,61100000000,1000000
금양,KOSPI,,5320,160,3.1,5130,5390,5090,260421,1371267350,234336078200,44048135
금호에이치티,KOSPI,,3075,80,2.67,3025,3165,3020,13037337,40284301005,353237128725,114873863
금호전기,KOSPI,,3780,-30,-0.79,3810,3890,3750,50437,190912550,45291279600,11981820
금호타이어,KOSPI,,3900,35,0.91,3875,3910,3750,394395,1530161865,1120315119300,287260287
기신정기,KOSPI,,3680,-25,-0.67,3670,3740,3670,41572,153746860,107456000000,29200000
기업은행,KOSPI,,9500,200,2.15,9390,9520,9380,1546795,14634936140,7017311420000,738664360
까뮤이앤씨,KOSPI,,2100,-50,-2.33,2130,2150,2060,1263165,2652500765,94819788000,45152280
깨끗한나라,KOSPI,,4720,-130,-2.68,4900,4935,4665,675245,3211436645,175776070960,37240693
남광토건,KOSPI,,10050,0,0.0,10050,10150,10000,36306,364848300,98777540550,9828611
남선알미늄,KOSPI,,4395,55,1.27,4380,4435,4355,1567824,6890668750,484237100550,110179090
남성,KOSPI,,4590,185,4.2,4415,4630,4400,2934120,13263255550,166213814400,36212160
남양유업,KOSPI,,285500,-2500,-0.87,289000,289000,284500,2286,653851000,205560000000,720000
남해화학,KOSPI,,8600,-50,-0.58,8650,8660,8530,227257,1954257130,427238049800,49678843
넥센,KOSPI,,4490,80,1.81,4460,4490,4385,74962,333511760,240412456730,53543977
넥센타이어,KOSPI,,5850,120,2.09,5750,5870,5750,198120,1151289180,571357080450,97667877
넷마블,KOSPI,,125500,500,0.4,126500,127500,125500,212888,26904019500,10773454002500,85844255
노루페인트,KOSPI,,7680,-80,-1.03,7770,7780,7660,97375,749975710,153600000000,20000000
노루홀딩스,KOSPI,,9730,60,0.62,9700,9740,9630,8982,87055850,129322899230,13291151
녹십자,KOSPI,,360500,3000,0.84,361500,377000,358000,306691,112451114000,4212996949000,11686538
녹십자홀딩스,KOSPI,,36000,400,1.12,36450,39100,35600,2196182,81649097600,1693015560000,47028210
농심,KOSPI,,288000,1000,0.35,289000,289500,287000,22995,6625631000,1751800896000,6082642
농심홀딩스,KOSPI,,75500,-1300,-1.69,76600,76600,75000,12839,967089200,350153145000,4637790
다스코,KOSPI,,5340,10,0.19,5340,5360,5260,46820,247817610,82236000000,15400000
다우기술,KOSPI,,22700,1150,5.34,21650,22800,21650,793024,17845903100,1018472205900,44866617
대교,KOSPI,,3725,60,1.64,3665,3760,3660,242140,897275610,315518116250,84702850
대구백화점,KOSPI,,11250,100,0.9,11350,11400,11150,79050,889001750,121743123750,10821611
대덕,KOSPI,,6420,30,0.47,6440,6460,6410,166550,1070709160,217574763000,33890150
대동전자,KOSPI,,4375,5,0.11,4375,4450,4355,7826,34250035,45895705625,10490447
대림통상,KOSPI,,4030,-10,-0.25,4040,4070,4015,355,1434610,61356750000,15225000
대상,KOSPI,,25250,650,2.64,24750,25250,24750,217247,5465655900,874862631250,34648025
대상홀딩스,KOSPI,,9930,80,0.81,9860,10050,9860,88845,883223890,359590502340,36212538
대성산업,KOSPI,,3205,10,0.31,3185,3230,3180,104400,351206770,144979706990,45235478
대성에너지,KOSPI,,5430,0,0.0,5430,5460,5410,18442,100066810,149325000000,27500000
대성홀딩스,KOSPI,,24200,-300,-1.22,24550,24850,24200,37248,910635550,389364907800,16089459
대신증권,KOSPI,,13950,200,1.45,13850,13950,13800,135713,1885530650,708288930000,50773400
대양금속,KOSPI,,3405,-25,-0.73,3430,3445,3390,256866,874818570,100672022295,29565939
대영포장,KOSPI,,1795,-50,-2.71,1990,2005,1740,81492670,150891620815,194568215455,108394549
대우건설,KOSPI,,3520,20,0.57,3520,3540,3510,1033350,3640715955,1462991685760,415622638
대우부품,KOSPI,,2935,35,1.21,2915,3095,2875,6416797,19145702595,139842110625,47646375
대웅,KOSPI,,29950,4300,16.76,25950,32350,25250,12315146,376910078700,1741352301000,58141980
대웅제약,KOSPI,,111000,7500,7.25,105000,125500,102500,2574960,300620064500,1286109825000,11586575
대원강업,KOSPI,,3935,0,0.0,3925,3965,3920,131869,519032855,243970000000,62000000
대원전선,KOSPI,,1065,15,1.43,1050,1070,1035,1140933,1205421125,75633069855,71016967
대원제약,KOSPI,,19150,-100,-0.52,19200,19400,18950,125300,2397030350,387664997450,20243603
대원화성,KOSPI,,1605,10,0.63,1605,1610,1585,160253,255849465,66204888960,41249152
대유에이텍,KOSPI,,888,-1,-0.11,892,900,880,246748,218755024,94941396456,106915987
대유플러스,KOSPI,,820,-6,-0.73,826,828,818,750443,616185182,95246872040,116154722
대창,KOSPI,,1340,30,2.29,1320,1390,1315,8015143,10828625280,122128268660,91140499
대창단조,KOSPI,,35950,0,0.0,0,0,0,0,0,102717166850,2857223
대한방직,KOSPI,,37650,1200,3.29,36500,39000,36500,8267,310096300,199545000000,5300000
대한유화,KOSPI,,245500,1000,0.41,247500,247500,240500,42294,10325039500,1595750000000,6500000
대한전선,KOSPI,,1455,-85,-5.52,1485,1540,1455,10968486,16341034560,1246168228095,856473009
대한제강,KOSPI,,9210,-60,-0.65,9270,9290,9120,116072,1064619930,226996420140,24646734
대한제당,KOSPI,,21450,150,0.7,21300,21550,21250,14457,309469350,192399164100,8969658
대한제분,KOSPI,,149000,0,0.0,150500,151000,148000,3962,590909500,251810000000,1690000
대한항공,KOSPI,,26350,850,3.33,25950,28400,25400,15560039,417088729700,4590425937550,174209713
대한해운,KOSPI,,3155,155,5.17,3085,3195,3000,15348800,48045186545,770675288950,244271090
대한화섬,KOSPI,,103500,1500,1.47,102000,107500,102000,935,97970000,137448000000,1328000
대현,KOSPI,,1860,20,1.09,1845,1865,1840,237168,438622700,82365096600,44282310
대호에이엘,KOSPI,,2565,-85,-3.21,2650,2665,2540,652644,1688876840,69600862035,27134839
더블유게임즈,KOSPI,,58400,0,0.0,58800,59400,58300,76872,4505031100,1073070916800,18374502
더존비즈온,KOSPI,,105000,-500,-0.47,104500,105500,104000,53279,5593619500,3159863385000,30093937
덕성,KOSPI,,9250,-240,-2.53,9400,9640,8910,4105730,38412577670,145040000000,15680000
덕양산업,KOSPI,,1765,0,0.0,1760,1780,1745,242106,426650645,57477189700,32564980
덴티움,KOSPI,,43550,1500,3.57,42750,43750,42500,92542,3998581100,482047546500,11068830
도화엔지니어링,KOSPI,,7990,-30,-0.37,8030,8100,7920,104956,840288600,269422800000,33720000
동남합성,KOSPI,,39250,250,0.64,39000,39250,39000,1285,50371000,141692500000,3610000
동방,KOSPI,,2325,-65,-2.72,2355,2375,2275,4890503,11310356170,86883610875,37369295
동방아그로,KOSPI,,6400,10,0.16,6390,6400,6350,5790,36928490,87152492800,13617577
동부건설,KOSPI,,12200,0,0.0,12350,12350,12100,87634,1067128250,276964692800,22702024
동서,KOSPI,,32700,-1300,-3.82,34100,34250,32450,292638,9716744450,3260190000000,99700000
동성제약,KOSPI,,11200,200,1.82,11150,11200,11050,113417,1262809200,292330864000,26100970
동아쏘시오홀딩스,KOSPI,,131500,5500,4.37,135000,139500,130500,172356,23125911000,807191973000,6138342
동아에스티,KOSPI,,87200,-200,-0.23,87700,87900,87000,21855,1911911900,736305289600,8443868
동아지질,KOSPI,,16250,200,1.25,16000,16250,16000,110615,1782374500,186875000000,11500000
동아타이어,KOSPI,,9760,60,0.62,9850,9850,9690,6283,61017830,134034226400,13733015
동양,KOSPI,,1215,5,0.41,1210,1215,1200,495233,596867770,290001136545,238684063
동양고속,KOSPI,,26150,-50,-0.19,26200,26250,26050,12758,333901300,75719129350,2895569
동양생명,KOSPI,,3615,-45,-1.23,3615,3645,3570,182874,658839460,583311284775,161358585
동양철관,KOSPI,,1170,10,0.86,1155,1175,1155,822952,959018895,139095789300,118885290
동양피스톤,KOSPI,,5670,-40,-0.7,5710,5770,5650,67672,383858730,74665168200,13168460
동원F&B,KOSPI,,177000,-1000,-0.56,178000,179000,177000,4615,821014000,683064948000,3859124
동원금속,KOSPI,,699,2,0.29,698,700,695,49399,34471295,32681698167,46754933
동원산업,KOSPI,,223000,6000,2.76,217000,224000,214000,8069,1773494000,820113943000,3677641
동원수산,KOSPI,,9180,100,1.1,9080,9180,9080,62076,568797210,42721929900,4653805
동원시스템즈,KOSPI,,30350,50,0.17,30400,30700,30150,29506,897926450,777521808850,25618511
동일고무벨트,KOSPI,,9510,-90,-0.94,9600,9730,9460,88467,842485450,129811500000,13650000
동일산업,KOSPI,,69400,700,1.02,68300,69700,68300,4976,343056700,168309921000,2425215
동일제강,KOSPI,,2380,20,0.85,2340,2385,2340,39503,93498390,35700000000,15000000
동화약품,KOSPI,,19800,650,3.39,19150,19900,19050,956640,18672599100,553043106000,27931470
두산,KOSPI,,54100,-1200,-2.17,55000,55900,54100,78481,4308081700,893939473500,16523835
두산밥캣,KOSPI,,30750,700,2.33,30200,30750,30200,215622,6591314850,3082661854500,100249166
두올,KOSPI,,3405,25,0.74,3385,3445,3385,200700,684238180,92162045400,27066680
디씨엠,KOSPI,,11800,100,0.85,11700,11850,11700,4043,47543600,138060000000,11700000
디아이,KOSPI,,4110,-10,-0.24,4135,4180,4065,97451,398790165,129451786350,31496785
디아이씨,KOSPI,,1400,0,0.0,1400,1420,1390,60652,84963025,54443996600,38888569
디와이,KOSPI,,4635,-5,-0.11,4660,4665,4600,62124,287032620,121991498955,26319633
디와이파워,KOSPI,,11750,50,0.43,11700,11800,11550,82021,958104950,129740069000,11041708
락앤락,KOSPI,,10400,0,0.0,10450,10450,10300,159953,1654553100,551279435200,53007638
롯데관광개발,KOSPI,,17000,250,1.49,16750,17150,16600,357038,6018553600,1177686254000,69275662
롯데손해보험,KOSPI,,1855,0,0.0,1850,1870,1835,442705,818161160,575673873600,310336320
롯데쇼핑,KOSPI,,102500,1000,0.99,102000,103500,100500,100935,10317887000,2899597387500,28288755
롯데정밀화학,KOSPI,,56600,1600,2.91,55200,57900,55000,199312,11308681700,1460280000000,25800000
롯데지주,KOSPI,,35100,-300,-0.85,35300,35350,34450,245711,8554249850,3682314218700,104909237
롯데케미칼,KOSPI,,285000,3000,1.06,284500,287500,282500,137568,39200765000,9768494415000,34275419
롯데하이마트,KOSPI,,31650,200,0.64,31500,31900,31450,50730,1609335550,747184084800,23607712
마니커,KOSPI,,696,0,0.0,695,699,693,1207139,839842973,138136925424,198472594
만호제강,KOSPI,,18300,450,2.52,17950,18450,17600,27763,504581500,75945000000,4150000
메리츠금융지주,KOSPI,,10100,190,1.92,9940,10100,9940,121200,1212541080,1353514069400,134011294
메타랩스,KOSPI,,1180,-10,-0.84,1190,1210,1170,356781,422021825,75154125660,63689937
명문제약,KOSPI,,6750,240,3.69,6480,6790,6480,3208725,21454889490,229185814500,33953454
모나리자,KOSPI,,5410,-80,-1.46,5520,5540,5350,401169,2170716010,197850489550,36571255
모나미,KOSPI,,6190,40,0.65,6230,6250,6140,603401,3735526680,116974330330,18897307
모토닉,KOSPI,,11650,150,1.3,11500,11750,11500,69851,810663700,384450000000,33000000
무림P&P,KOSPI,,3535,-30,-0.84,3550,3560,3465,529771,1859867220,220472025340,62368324
무림페이퍼,KOSPI,,2570,-125,-4.64,2700,2700,2530,462233,1192735020,106935926700,41609310
무학,KOSPI,,6910,110,1.62,6790,7100,6770,151517,1056509260,196935000000,28500000
문배철강,KOSPI,,3510,810,30.0,2700,3510,2700,44537641,144224340275,71967302550,20503505
미래산업,KOSPI,,3240,10,0.31,3225,3260,3220,62213,201479170,54640552320,16864368
미래아이앤지,KOSPI,,346,-3,-0.86,353,353,346,527522,183717799,44801515208,129484148
미래에셋생명,KOSPI,,3935,-10,-0.25,3940,3955,3890,118285,465233850,696558703715,177016189
미원상사,KOSPI,,104500,-500,-0.48,104500,105000,104500,1372,143847500,519365000000,4970000
미원에스씨,KOSPI,,104000,500,0.48,103500,104000,102500,474,49035000,530400000000,5100000
미원홀딩스,KOSPI,,67300,-300,-0.44,67700,67900,67200,1117,75430400,156136000000,2320000
미원화학,KOSPI,,60500,-200,-0.33,61000,61000,60200,336,20313200,133055714000,2199268
방림,KOSPI,,1900,10,0.53,1890,1910,1885,52355,99156455,80396771000,42314090
백광산업,KOSPI,,3520,160,4.76,3395,3530,3330,3267757,11363268785,158112792640,44918407
백산,KOSPI,,5380,30,0.56,5410,5410,5270,87143,464458470,130196000000,24200000
범양건영,KOSPI,,5440,290,5.63,5150,5550,5150,947296,5077218100,135085982080,24831982
벽산,KOSPI,,2085,-10,-0.48,2100,2115,2080,240400,503598600,142947600000,68560000
보락,KOSPI,,2600,0,0.0,2625,2640,2585,1369123,3573259670,155740000000,59900000
보해양조,KOSPI,,947,-7,-0.73,956,969,943,2105598,2003364659,120694556231,127449373
부광약품,KOSPI,,25100,-50,-0.2,25400,25500,24550,700289,17457871000,1627433247800,64837978
부국증권,KOSPI,,22700,-100,-0.44,22700,23000,22550,3987,90397750,235396412200,10369886
부국철강,KOSPI,,4730,215,4.76,4530,4980,4510,2676776,12874668670,94600000000,20000000
부산산업,KOSPI,,118000,0,0.0,117000,118500,116500,7997,938308000,124608000000,1056000
부산주공,KOSPI,,983,1,0.1,982,995,974,545557,537879982,42314847120,43046640
비비안,KOSPI,,3385,-20,-0.59,3400,3440,3370,289589,984052780,90500987650,26735890
비상교육,KOSPI,,6620,-10,-0.15,6690,6690,6600,12637,83738850,86038425420,12996741
비케이탑스,KOSPI,,18000,2550,16.5,15400,18000,14600,849585,14251767050,225007578000,12500421
빙그레,KOSPI,,55500,0,0.0,55700,55800,55400,18294,1016242500,546743875500,9851241
사조대림,KOSPI,,15950,-100,-0.62,16300,16300,15700,34995,555719650,146173248650,9164467
사조동아원,KOSPI,,965,-13,-1.33,987,989,948,1300763,1254216816,136204539000,141144600
사조산업,KOSPI,,31700,-150,-0.47,31850,31900,31400,15649,494166050,158500000000,5000000
사조씨푸드,KOSPI,,6340,-210,-3.21,6500,6570,6340,508952,3254887840,109165562620,17218543
사조오양,KOSPI,,9900,-200,-1.98,10000,10050,9900,67353,671014240,93285116100,9422739
삼부토건,KOSPI,,5040,55,1.1,5040,5190,4800,7612906,37849389395,693233694720,137546368
삼성SDI,KOSPI,,547000,14000,2.63,543000,547000,535000,245050,132809800000,37614197910000,68764530
삼성공조,KOSPI,,6660,10,0.15,6680,6690,6600,5324,35378920,54121251240,8126314
삼성물산,KOSPI,,121500,1000,0.83,121500,122000,120500,343009,41564624000,22706780341500,186887081
삼성바이오로직스,KOSPI,,793000,7000,0.89,794000,799000,786000,76336,60622142000,52468845000000,66165000
삼성생명,KOSPI,,72500,1200,1.68,72000,72600,71600,400071,28849014900,14500000000000,200000000
삼성에스디에스,KOSPI,,174000,1000,0.58,175000,175000,173000,115438,20035095500,13463737200000,77377800
삼성전기,KOSPI,,162000,6000,3.85,157500,163000,157000,821657,132175908000,12100378752000,74693696
삼성전자,KOSPI,,67800,1100,1.65,67100,68300,67100,22327173,1513603485956,404751256890000,5969782550
삼성제약,KOSPI,,3835,-30,-0.78,3865,3870,3810,604646,2314921260,236043149355,61549713
삼성중공업,KOSPI,,6940,110,1.61,6860,6970,6850,8925867,61603017560,4372200000000,630000000
삼성증권,KOSPI,,41000,1550,3.93,39600,41050,39600,581307,23451046650,3661300000000,89300000
삼성출판사,KOSPI,,26850,700,2.68,26750,28650,26550,2364244,65554649100,268500000000,10000000
삼성카드,KOSPI,,33700,600,1.81,33500,33850,33300,85705,2881708650,3904444626700,115858891
삼아알미늄,KOSPI,,9080,250,2.83,8850,9180,8680,313621,2825222400,99880000000,11000000
삼양사,KOSPI,,52500,200,0.38,53400,53700,52300,35525,1877406400,541456072500,10313449
삼양식품,KOSPI,,100500,-1000,-0.99,102000,102500,99800,78373,7900872800,757068007500,7533015
삼양통상,KOSPI,,63300,0,0.0,62900,63400,62700,3612,227711100,189900000000,3000000
삼양패키징,KOSPI,,20850,-50,-0.24,21050,21050,20750,15436,322226850,296274413400,14209804
삼양홀딩스,KOSPI,,66800,-700,-1.04,67500,67500,66500,13829,923962100,572093302800,8564271
삼영무역,KOSPI,,13750,0,0.0,13800,13950,13700,65246,899975600,253920535000,18466948
삼원강재,KOSPI,,2520,15,0.6,2530,2530,2490,15982,40062090,100800000000,40000000
삼익THK,KOSPI,,11450,350,3.15,11100,11700,11050,157742,1808270200,240450000000,21000000
삼익악기,KOSPI,,1450,10,0.69,1440,1460,1440,209807,303686685,131269826750,90530915
삼일씨엔에스,KOSPI,,10050,0,0.0,9990,10100,9970,24207,242160580,127956067350,12731947
삼일제약,KOSPI,,21050,-200,-0.94,21150,21350,20850,58254,1225715000,140927560800,6694896
삼정펄프,KOSPI,,29700,-300,-1.0,29850,30000,29400,1980,58680600,74249138700,2499971
삼진제약,KOSPI,,27700,-1000,-3.48,28400,28400,27600,100591,2798213150,385030000000,13900000
삼천리,KOSPI,,83500,-500,-0.6,84000,85000,83200,8891,747390500,338594587500,4055025
삼호개발,KOSPI,,4115,5,0.12,4110,4135,4105,41821,172212775,102875000000,25000000
삼화왕관,KOSPI,,39200,50,0.13,39450,39450,39150,236,9260800,84451656800,2154379
삼화전기,KOSPI,,19250,0,0.0,19250,19600,19150,47056,910734850,127316035000,6613820
상상인증권,KOSPI,,1140,-10,-0.87,1160,1165,1140,211373,243572500,109563618180,96108437
상신브레이크,KOSPI,,2985,-5,-0.17,2990,3080,2925,497238,1492185330,64092278250,21471450
새론오토모티브,KOSPI,,5200,-240,-4.41,5410,5450,5090,53991,282376820,99840000000,19200000
샘표,KOSPI,,47850,100,0.21,47750,48300,47750,6243,298959700,137607030000,2875800
샘표식품,KOSPI,,45200,300,0.67,44900,45550,44750,13773,620451900,206486527200,4568286
서연,KOSPI,,11700,250,2.18,11700,12650,11400,7657593,92505090950,274714174800,23479844
서연이화,KOSPI,,5120,180,3.64,5040,5390,5000,2133624,11082105460,138385597440,27028437
서원,KOSPI,,3115,95,3.15,3025,3160,3010,1118537,3466708025,147883347850,47474590
서흥,KOSPI,,49300,400,0.82,49450,50400,48800,52600,2600695300,570357270900,11569113
선도전기,KOSPI,,3010,0,0.0,3010,3030,2950,185776,552936515,54180000000,18000000
선진,KOSPI,,9890,-10,-0.1,9940,9960,9790,88213,871327650,235180283560,23779604
성문전자,KOSPI,,1930,-15,-0.77,1945,1950,1895,147153,283055555,37609634010,19486857
