종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
LG디스플레이,KOSPI,,24600,600,2.5,24050,24700,23750,5046067,123612555100,8802266220000,357815700
LG생활건강,KOSPI,,1539000,-20000,-1.28,1556000,1560000,1533000,22256,34391339000,24036405183000,15618197
SK,KOSPI,,268500,3500,1.32,265000,272000,265000,154636,41694467500,18891739744500,70360297
SKC,KOSPI,,133000,5500,4.31,128500,133000,126500,337279,44176696500,5036483634000,37868298
SK가스,KOSPI,,113000,3500,3.2,111000,115000,110500,52018,5905569000,1043017572000,9230244
SK네트웍스,KOSPI,,6050,-10,-0.17,6060,6110,5980,1273358,7713047670,1501535264350,248187647
SK디스커버리,KOSPI,,53500,1500,2.88,52300,53800,52200,79273,4217957600,1018525242500,19037855
SK디앤디,KOSPI,,36400,-300,-0.82,36700,36900,36200,34640,1262148250,691241969600,18990164
SK렌터카,KOSPI,,15000,250,1.69,14850,15050,14400,458350,6724954700,709287600000,47285840
SK이노베이션,KOSPI,,264000,-1000,-0.38,264000,268500,262000,563379,149380425000,24410908896000,92465564
SK증권,KOSPI,,1040,40,4.0,1005,1050,1000,17761377,18269466765,491493777840,472590171
SK케미칼,KOSPI,,255000,1500,0.59,255000,256500,252000,45897,11680352500,2996605980000,11751396
SK텔레콤,KOSPI,,328000,11000,3.47,319000,329500,317000,315706,102990471000,23635726904000,72060143
SK하이닉스,KOSPI,,128500,1500,1.18,127000,129000,126000,2819179,361144242000,93548303902500,728002365
SNT모티브,KOSPI,,64200,-100,-0.16,64600,65700,63400,121284,7860012600,938805331200,14623136
SNT에너지,KOSPI,,21000,600,2.94,20500,21050,20250,224371,4653512400,157640931000,7506711
SNT홀딩스,KOSPI,,19600,-50,-0.25,19600,19650,19250,22752,441920100,319556165600,16303886
SPC삼립,KOSPI,,90600,-1700,-1.84,93800,96000,90000,66940,6165688500,781788215400,8629009
STX,KOSPI,,9340,170,1.85,9190,9420,9080,198725,1844912720,187437922000,20068300
STX엔진,KOSPI,,14750,-200,-1.34,14950,15200,14500,296077,4393645300,339381334000,23008904
SUN&L,KOSPI,,6200,0,0.0,6200,6250,6130,23266,143914320,78169531800,12607989
TCC스틸,KOSPI,,4730,5,0.11,4725,4765,4650,196337,927573805,111155000000,23500000
TYM,KOSPI,,1670,0,0.0,1675,1685,1650,1443558,2406374765,228585533550,136877565
WISCOM,KOSPI,,4300,110,2.63,4180,4315,4140,221850,939479540,65903683400,15326438
YG PLUS,KOSPI,,6090,-40,-0.65,6120,6180,5990,1210705,7327268360,386285106900,63429410
가온전선,KOSPI,,30300,1350,4.66,30250,31000,29000,507803,15248553800,126058514100,4160347
강남제비스코,KOSPI,,28550,150,0.53,28400,28650,28150,13465,382692850,185575000000,6500000
강원랜드,KOSPI,,28750,0,0.0,28950,29100,28400,1204936,34486568900,6150789375000,213940500
갤럭시아에스엠,KOSPI,,2370,-85,-3.46,2450,2470,2360,344647,823754000,65292656280,27549644
경농,KOSPI,,15650,150,0.97,15500,15650,15350,138177,2141313100,305528298750,19522575
경동나비엔,KOSPI,,62900,200,0.32,62800,63800,61400,112868,7063221100,855737517000,13604730
경동도시가스,KOSPI,,24300,-100,-0.41,24400,24650,24200,14106,344407800,143258365800,5895406
경동인베스트,KOSPI,,40800,350,0.87,40450,41000,40300,7098,288267500,96492938400,2365023
경방,KOSPI,,14950,-50,-0.33,14950,15150,14750,51925,776063750,409858286500,27415270
경보제약,KOSPI,,12350,-50,-0.4,12450,12450,12250,76540,945255850,295249721000,23906860
경인양행,KOSPI,,7140,100,1.42,7040,7150,7010,252773,1796459330,296284046100,41496365
경인전자,KOSPI,,33400,700,2.14,33300,33400,32400,8673,285922150,52464619800,1570797
계양전기,KOSPI,,4895,25,0.51,4875,4935,4835,567295,2763559825,159577000000,32600000
고려산업,KOSPI,,4085,5,0.12,4060,4140,4030,260146,1062241095,101877551125,24939425
고려아연,KOSPI,,447500,-4000,-0.89,451500,455000,445000,60587,27170140000,8444325000000,18870000
고려제강,KOSPI,,25750,-400,-1.53,25850,26600,25500,87057,2257674200,592250000000,23000000
광동제약,KOSPI,,9130,20,0.22,9160,9160,9090,114690,1046559410,478602369630,52420851
광명전기,KOSPI,,2745,0,0.0,2760,2780,2725,572923,1576541770,118961753175,43337615
광전자,KOSPI,,2515,65,2.65,2455,2555,2440,713280,1791465945,145728563945,57943763
광주신세계,KOSPI,,204000,-8000,-3.77,213000,217000,203000,8326,1725127000,326400000000,1600000
교보증권,KOSPI,,9070,40,0.44,9060,9100,8980,105563,954767930,586405394720,64653296
국도화학,KOSPI,,75200,-400,-0.53,76000,76200,74000,37680,2812210200,436958323200,5810616
국동,KOSPI,,3170,-50,-1.55,3225,3250,3170,382114,1220159695,166627147730,52563769
국보,KOSPI,,1715,-40,-2.28,1755,1780,1710,500174,864280915,92209158195,53766273
국제약품,KOSPI,,7040,70,1.0,6970,7070,6960,58938,413704860,135703673600,19276090
그린케미칼,KOSPI,,13300,150,1.14,13350,13500,12900,660179,8688685000,319200000000,24000000
극동유화,KOSPI,,5590,330,6.27,5260,5590,5240,1602741,8767850100,194920057800,34869420
금강공업,KOSPI,,7940,-130,-1.61,8150,8150,7900,153445,1222593600,231652953900,29175435
금비,KOSPI,,82500,1400,1.73,81100,82500,79600,5166,418024400,82500000000,1000000
금양,KOSPI,,5150,70,1.38,5090,5260,5060,293920,1517689910,246247826800,47815112
금호건설,KOSPI,,11500,-200,-1.71,11750,11800,11350,422149,4851651850,421290126000,36633924
금호에이치티,KOSPI,,2280,-10,-0.44,2290,2305,2275,1051952,2404275525,285587467080,125257661
금호전기,KOSPI,,2945,-15,-0.51,2960,2980,2935,53183,156556410,38023395650,12911170
금호타이어,KOSPI,,5240,120,2.34,5140,5310,5080,1001038,5231965530,1505243903880,287260287
기신정기,KOSPI,,5440,250,4.82,5190,5440,5180,359450,1923520010,158848000000,29200000
기아,KOSPI,,85700,100,0.12,85800,86600,84500,2163249,185851724300,34739638837900,405363347
기업은행,KOSPI,,10750,-50,-0.46,10800,10850,10600,1516776,16256843650,8001231310250,744300587
까뮤이앤씨,KOSPI,,2660,95,3.7,2585,2670,2575,1190524,3120274655,120105064800,45152280
깨끗한나라,KOSPI,,6790,340,5.27,6700,7000,6630,3816375,25966190050,252864305470,37240693
남광토건,KOSPI,,16250,-150,-0.91,16400,16700,16200,81963,1342396700,159719641250,9828901
남선알미늄,KOSPI,,3720,10,0.27,3710,3790,3705,1710272,6388258540,409866214800,110179090
남성,KOSPI,,3850,20,0.52,3830,3925,3795,649062,2495854300,139416816000,36212160
남양유업,KOSPI,,634000,-66000,-9.43,700000,727000,611000,80795,53321586000,456480000000,720000
남해화학,KOSPI,,9800,180,1.87,9670,9800,9650,342216,3331344430,486852661400,49678843
넥센,KOSPI,,5110,10,0.2,5110,5240,5100,97919,504873850,273609722470,53543977
넥센타이어,KOSPI,,8410,50,0.6,8410,8560,8320,274751,2312227260,821386845570,97667877
넷마블,KOSPI,,140500,1000,0.72,140500,141000,139500,153676,21574740500,12076467031000,85953502
노루페인트,KOSPI,,13700,500,3.79,13250,13950,12950,909754,12378354100,274000000000,20000000
노루홀딩스,KOSPI,,14500,100,0.69,14400,14950,14250,160556,2339509350,192721689500,13291151
녹십자,KOSPI,,336000,-5500,-1.61,341500,343000,335000,85647,28888190500,3926676768000,11686538
녹십자홀딩스,KOSPI,,34250,0,0.0,34450,34550,34050,150725,5166628600,1610716192500,47028210
농심,KOSPI,,304000,2500,0.83,304500,308500,302000,43523,13235464500,1849123168000,6082642
농심홀딩스,KOSPI,,83000,500,0.61,82500,83000,81600,12702,1045569900,384936570000,4637790
다스코,KOSPI,,5470,-20,-0.36,5500,5520,5430,43408,237757780,89161000000,16300000
다우기술,KOSPI,,27400,0,0.0,27550,27600,27250,89892,2460770550,1229345305800,44866617
대교,KOSPI,,4650,35,0.76,4750,4750,4605,406633,1891855200,393868252500,84702850
대구백화점,KOSPI,,13750,250,1.85,13400,14350,12850,136504,1861186850,148797151250,10821611
대덕,KOSPI,,9730,430,4.62,9350,10100,9140,11551385,111633085200,329751159500,33890150
대동,KOSPI,,12600,-500,-3.82,13100,13250,12500,813791,10349141500,298975446000,23728210
대동전자,KOSPI,,8270,270,3.38,8000,8380,8000,68071,556460150,86755996690,10490447
대림통상,KOSPI,,4355,-30,-0.68,4400,4405,4285,136212,589772245,66304875000,15225000
대상,KOSPI,,29500,-400,-1.34,30050,30400,29500,238375,7101587700,1022116737500,34648025
대상홀딩스,KOSPI,,12300,-150,-1.2,12450,12500,12150,201476,2479757600,445414217400,36212538
대성산업,KOSPI,,5570,240,4.5,5390,5700,5390,1042731,5798718750,251961612460,45235478
대성에너지,KOSPI,,6430,160,2.55,6270,6490,6260,315518,2017949170,176825000000,27500000
대성홀딩스,KOSPI,,35000,-200,-0.57,34950,35250,34900,57454,2012742850,563131065000,16089459
대신증권,KOSPI,,18400,-200,-1.08,18700,18700,18300,138710,2564363150,934230560000,50773400
대양금속,KOSPI,,4890,280,6.07,4675,4955,4640,2218388,10780486410,144577441710,29565939
대영포장,KOSPI,,2665,15,0.57,2655,2670,2615,1012801,2681851625,288871473085,108394549
대우건설,KOSPI,,8350,30,0.36,8320,8460,8160,5369376,44764672880,3470449027300,415622638
대우부품,KOSPI,,2490,10,0.4,2495,2500,2465,169080,419939800,118639473750,47646375
대웅,KOSPI,,37350,550,1.49,37000,37650,36600,203703,7594119500,2171602953000,58141980
대웅제약,KOSPI,,156500,3000,1.95,156000,161500,154500,73187,11594808500,1813298987500,11586575
대원강업,KOSPI,,4440,140,3.26,4325,4450,4285,779068,3430044780,275280000000,62000000
대원전선,KOSPI,,2145,495,30.0,1655,2145,1655,77763222,152249742360,152331394215,71016967
대원제약,KOSPI,,16050,50,0.31,16000,16100,15850,69317,1106353700,340658409150,21224823
대원화성,KOSPI,,3155,115,3.78,3000,3225,2960,8203749,25650376830,130141074560,41249152
대유에이텍,KOSPI,,1170,15,1.3,1155,1180,1150,495078,575070545,129836505240,110971372
대유플러스,KOSPI,,1090,-5,-0.46,1100,1105,1075,1118600,1215822125,130577054670,119795463
대창,KOSPI,,2510,40,1.62,2485,2540,2480,3156748,7921975255,228762652490,91140499
대창단조,KOSPI,,8920,40,0.45,8870,8940,8800,68795,611026520,127432145800,14286115
대한방직,KOSPI,,43800,250,0.57,43800,44050,43550,5813,255542500,232140000000,5300000
대한유화,KOSPI,,268500,2000,0.75,266500,270500,265500,31627,8487920500,1745250000000,6500000
대한전선,KOSPI,,2040,5,0.25,2105,2245,1915,157504208,324171188000,1747204938360,856473009
대한제강,KOSPI,,21250,650,3.16,20650,21800,20650,488818,10427883450,523743097500,24646734
대한제당,KOSPI,,3430,80,2.39,3365,3485,3335,1007135,3441502555,307659269400,89696580
대한제분,KOSPI,,178500,-3000,-1.65,181500,183500,177500,12049,2157471000,301665000000,1690000
대한항공,KOSPI,,31700,-250,-0.78,31950,32200,31500,2449861,77650152650,11025920152500,347820825
대한해운,KOSPI,,3310,-50,-1.49,3360,3360,3305,1927341,6399451225,808537307900,244271090
대한화섬,KOSPI,,142000,1500,1.07,140000,145000,140000,888,127400500,188576000000,1328000
대현,KOSPI,,3020,180,6.34,2860,3045,2815,2552913,7570681095,133732576200,44282310
대호에이엘,KOSPI,,4105,5,0.12,4060,4190,4005,1141687,4659410520,115345212760,28098712
더블유게임즈,KOSPI,,67600,0,0.0,67400,68200,66600,62144,4197175100,1242116335200,18374502
더존비즈온,KOSPI,,82300,-400,-0.48,82700,83400,82300,117472,9723482100,2497036400300,30340661
덕성,KOSPI,,29500,4550,18.24,24950,31150,24600,14002905,408099970900,462560000000,15680000
덕양산업,KOSPI,,3680,25,0.68,3655,3705,3600,594776,2166286185,119839126400,32564980
덴티움,KOSPI,,59200,200,0.34,59800,59800,58900,33262,1966270600,655274736000,11068830
도화엔지니어링,KOSPI,,9420,40,0.43,9450,9450,9320,85466,800290370,317642400000,33720000
동남합성,KOSPI,,51900,-300,-0.57,52500,52500,51900,1336,69529200,187359000000,3610000
동방,KOSPI,,6430,50,0.78,6440,6520,6350,1065252,6831687400,257018455380,39971766
동방아그로,KOSPI,,7740,70,0.91,7670,7930,7580,58418,453755890,105400045980,13617577
동부건설,KOSPI,,12750,100,0.79,12650,12800,12550,92020,1171188600,289760299500,22726298
동서,KOSPI,,30300,350,1.17,29950,30500,29900,96511,2915735600,3020910000000,99700000
동성제약,KOSPI,,10950,0,0.0,11000,11050,10900,87185,953749100,285805621500,26100970
동성케미컬,KOSPI,,6240,60,0.97,6140,6240,6110,336382,2072113300,310063902720,49689728
동아쏘시오홀딩스,KOSPI,,122500,-2500,-2.0,125000,127500,122500,28981,3594885000,754029885000,6155346
동아에스티,KOSPI,,86300,0,0.0,86300,86900,85900,20980,1814582400,728705808400,8443868
동아지질,KOSPI,,22750,450,2.02,22400,23500,22250,433368,9962373350,261625000000,11500000
동아타이어,KOSPI,,13200,300,2.33,12900,13350,12750,47718,626372700,181275798000,13733015
동양,KOSPI,,1400,-10,-0.71,1410,1420,1400,672587,945606395,334157688200,238684063
동양고속,KOSPI,,25500,350,1.39,25150,25700,24800,51516,1298364850,73837009500,2895569
동양생명,KOSPI,,5600,-50,-0.88,5600,5700,5590,901261,5049051720,903608076000,161358585
동양철관,KOSPI,,1600,35,2.24,1560,1605,1555,2785834,4421929870,190216464000,118885290
동양피스톤,KOSPI,,6180,20,0.32,6160,6280,6130,118659,738006540,81381082800,13168460
동원F&B,KOSPI,,238000,2000,0.85,238500,241000,236500,11530,2742415500,918471512000,3859124
동원금속,KOSPI,,1150,20,1.77,1120,1150,1120,652964,741366685,53768172950,46754933
동원산업,KOSPI,,296000,500,0.17,302000,302500,294000,6169,1839891000,1088581736000,3677641
동원수산,KOSPI,,9480,190,2.05,9290,9510,9290,138167,1304657840,44118071400,4653805
동원시스템즈,KOSPI,,46050,1500,3.37,44900,46100,44850,74048,3394077350,1179732431550,25618511
동일고무벨트,KOSPI,,10200,270,2.72,9930,10350,9930,269232,2752411030,141780000000,13900000
동일산업,KOSPI,,99300,700,0.71,98600,100500,98600,3487,347611700,240823849500,2425215
동일제강,KOSPI,,4760,0,0.0,4820,4820,4710,188019,892288835,71400000000,15000000
동화약품,KOSPI,,14600,-50,-0.34,14700,14700,14450,114966,1670200650,407799462000,27931470
두산,KOSPI,,83900,-3500,-4.0,87600,89300,82100,263498,22171802200,1386349756500,16523835
두산밥캣,KOSPI,,51200,-100,-0.19,51500,52400,50800,204458,10504407800,5132757299200,100249166
두올,KOSPI,,5190,140,2.77,5080,5210,5020,1004695,5150844430,140476069200,27066680
디씨엠,KOSPI,,18450,300,1.65,18150,18500,17950,28168,515375350,215865000000,11700000
디아이,KOSPI,,7220,90,1.26,7150,7260,7110,107356,772858870,227406787700,31496785
디아이씨,KOSPI,,5500,350,6.8,5160,5720,5060,4227823,23412785400,213887129500,38888569
디와이,KOSPI,,6330,60,0.96,6290,6380,6240,379859,2393758250,166603276890,26319633
디와이파워,KOSPI,,18250,50,0.27,18300,18500,18200,106793,1958151950,201511171000,11041708
락앤락,KOSPI,,14250,50,0.35,14550,14550,14100,65172,931050700,755358841500,53007638
롯데관광개발,KOSPI,,21800,-300,-1.36,22200,22450,21300,1177962,25625536250,1510209431600,69275662
롯데손해보험,KOSPI,,2015,-5,-0.25,2030,2030,1995,596908,1203353255,625327684800,310336320
롯데쇼핑,KOSPI,,121500,0,0.0,122000,123500,121000,139605,17046713000,3437083732500,28288755
롯데정밀화학,KOSPI,,65900,-400,-0.6,66500,67500,65100,222260,14739118800,1700220000000,25800000
롯데지주,KOSPI,,41050,50,0.12,41150,41800,40550,658631,27133913850,4306524178850,104909237
롯데케미칼,KOSPI,,279500,500,0.18,281000,284000,278000,153222,42995817500,9579979610500,34275419
롯데하이마트,KOSPI,,39350,400,1.03,39150,39600,38950,48274,1901885600,928963467200,23607712
마니커,KOSPI,,764,9,1.19,763,775,756,1819172,1387487293,151633061816,198472594
만호제강,KOSPI,,22800,50,0.22,22750,23000,22650,5698,129791350,94620000000,4150000
메리츠금융지주,KOSPI,,19200,500,2.67,18750,19450,18500,248495,4757622850,2573016844800,134011294
메타랩스,KOSPI,,1185,0,0.0,1195,1215,1155,1219898,1444102620,76558485645,64606317
명문제약,KOSPI,,5620,20,0.36,5610,5660,5540,185653,1039897470,190818411480,33953454
모나리자,KOSPI,,5250,140,2.74,5280,5290,5160,549103,2872848520,191999088750,36571255
모나미,KOSPI,,5910,260,4.6,5700,6120,5570,7609799,45091108840,111683084370,18897307
모토닉,KOSPI,,12550,-50,-0.4,12700,12800,12550,47384,598865150,414150000000,33000000
무림P&P,KOSPI,,5280,10,0.19,5270,5360,5200,298304,1573780330,329304750720,62368324
무림페이퍼,KOSPI,,2960,20,0.68,2975,2985,2910,122278,360342245,123163557600,41609310
무학,KOSPI,,9120,10,0.11,9120,9120,8980,42666,385449150,259920000000,28500000
문배철강,KOSPI,,5400,-10,-0.18,5440,5540,5380,495971,2704721590,110718927000,20503505
미래산업,KOSPI,,18300,-600,-3.17,18800,18950,18100,84628,1551411550,68306305500,3732585
미래아이앤지,KOSPI,,564,5,0.89,560,564,554,1008498,563297989,73029059472,129484148
미래에셋생명,KOSPI,,4150,70,1.72,4095,4190,4055,299161,1233417985,734617184350,177016189
미래에셋증권,KOSPI,,10000,100,1.01,9910,10050,9870,1610550,16082415110,6353164080000,635316408
미원상사,KOSPI,,212500,-1000,-0.47,213000,214000,210000,3694,784363500,1056125000000,4970000
미원에스씨,KOSPI,,170000,-500,-0.29,172000,172000,167500,1569,265459000,867000000000,5100000
미원홀딩스,KOSPI,,123500,0,0.0,123500,126500,123000,2176,269642500,286520000000,2320000
미원화학,KOSPI,,76000,-1000,-1.3,77000,77000,76000,508,38675800,167144368000,2199268
방림,KOSPI,,2660,10,0.38,2650,2690,2620,248518,657678855,112555479400,42314090
백광산업,KOSPI,,5900,170,2.97,5730,6120,5640,3537479,20757134760,265018601300,44918407
백산,KOSPI,,11100,800,7.77,10250,11450,10200,2811872,30967144700,268620000000,24200000
범양건영,KOSPI,,4050,10,0.25,4065,4085,4030,146863,595836025,100569527100,24831982
벽산,KOSPI,,4200,-150,-3.45,4360,4375,4160,2526723,10764290115,287952000000,68560000
보락,KOSPI,,2425,-25,-1.02,2450,2450,2400,686359,1658665990,145257500000,59900000
보해양조,KOSPI,,1200,30,2.56,1175,1205,1170,6604838,7846645165,164143174800,136785979
부광약품,KOSPI,,21200,50,0.24,21150,21400,21050,324171,6869204450,1506536638800,71063049
부국증권,KOSPI,,25200,200,0.8,25050,25500,25000,9827,247792100,261321127200,10369886
부국철강,KOSPI,,4865,-25,-0.51,4975,4975,4835,217809,1062166225,97300000000,20000000
부산산업,KOSPI,,149000,-2500,-1.65,151500,153500,148500,16729,2521518500,157344000000,1056000
부산주공,KOSPI,,549,1,0.18,555,555,545,174254,95455998,31210384833,56849517
비비안,KOSPI,,3740,100,2.75,3640,3740,3640,715865,2650946485,103995281500,27806225
비상교육,KOSPI,,10900,-400,-3.54,11150,11500,10700,451615,4955368450,141664476900,12996741
비케이탑스,KOSPI,,9020,90,1.01,8800,9110,8800,113037,1015641060,118413197980,13127849
빙그레,KOSPI,,62600,-200,-0.32,63000,63200,62200,40271,2522487700,616687686600,9851241
사조대림,KOSPI,,29200,2150,7.95,26850,29850,26700,278803,8049170950,267602436400,9164467
사조동아원,KOSPI,,1455,45,3.19,1420,1460,1410,1674039,2415750095,205365393000,141144600
사조산업,KOSPI,,61800,4700,8.23,58300,64400,57700,291333,18051222300,309000000000,5000000
사조씨푸드,KOSPI,,6500,50,0.78,6450,6670,6450,675665,4449591920,111920529500,17218543
사조오양,KOSPI,,12350,550,4.66,11800,12450,11800,350741,4288537600,116370826650,9422739
삼부토건,KOSPI,,2860,10,0.35,2870,2920,2800,2642921,7563808730,393382612480,137546368
삼성SDI,KOSPI,,616000,1000,0.16,609000,619000,606000,249348,153159095000,42358950480000,68764530
삼성공조,KOSPI,,17500,700,4.17,16800,17650,16750,167539,2907469300,142210495000,8126314
삼성물산,KOSPI,,143000,4500,3.25,139000,144000,138500,1151547,163804158000,26724852583000,186887081
삼성바이오로직스,KOSPI,,832000,-13000,-1.54,865000,873000,829000,207823,176699248000,55049280000000,66165000
삼성생명,KOSPI,,84000,200,0.24,83700,84200,83100,270794,22688013600,16800000000000,200000000
삼성에스디에스,KOSPI,,187500,6000,3.31,182000,188000,181500,265430,49375559500,14508337500000,77377800
삼성전기,KOSPI,,176000,5500,3.23,171000,177000,170000,863166,151021216000,13146090496000,74693696
삼성전자,KOSPI,,80600,100,0.12,80500,81300,80100,14058401,1135461759600,481164473530000,5969782550
삼성제약,KOSPI,,10250,-1000,-8.89,10850,11150,9990,14851107,156574770820,687873676750,67109627
삼성중공업,KOSPI,,6370,320,5.29,6060,6750,6050,37838069,243399131850,4013100000000,630000000
삼성증권,KOSPI,,47200,-250,-0.53,47500,47650,46900,304412,14389456450,4214960000000,89300000
삼성출판사,KOSPI,,44500,500,1.14,46550,46750,44400,750863,34298181600,445000000000,10000000
삼성카드,KOSPI,,34050,50,0.15,34350,34550,33800,298317,10190249100,3944995238550,115858891
삼아알미늄,KOSPI,,12250,150,1.24,12150,12300,11900,170335,2062095100,134750000000,11000000
삼양사,KOSPI,,64600,-500,-0.77,65200,65800,64600,46943,3054289600,666248805400,10313449
삼양식품,KOSPI,,90900,700,0.78,90200,91100,90100,36046,3270478700,684751063500,7533015
삼양통상,KOSPI,,79600,900,1.14,78700,80500,78200,5408,430086600,238800000000,3000000
삼양패키징,KOSPI,,28400,-300,-1.05,28700,28850,27800,42356,1191491250,403558433600,14209804
삼양홀딩스,KOSPI,,114000,500,0.44,113500,115500,112500,28889,3293489500,976326894000,8564271
삼영무역,KOSPI,,16500,-150,-0.9,16550,16750,16300,20271,333944400,304704642000,18466948
삼원강재,KOSPI,,3645,10,0.28,3625,3670,3625,84538,307596065,145800000000,40000000
삼익THK,KOSPI,,14050,350,2.55,13700,14150,13600,109321,1523060900,295050000000,21000000
삼익악기,KOSPI,,1970,65,3.41,1970,2075,1930,8632251,17222985175,178345902550,90530915
삼일씨엔에스,KOSPI,,14900,-250,-1.65,15150,15200,14750,75279,1121726950,189706010300,12731947
삼일제약,KOSPI,,9400,60,0.64,9340,9410,9250,50638,473224660,126062102800,13410862
삼정펄프,KOSPI,,36200,1600,4.62,34600,39000,34600,30853,1134801700,90498950200,2499971
삼진제약,KOSPI,,26800,750,2.88,26450,27100,26100,102213,2721204400,372520000000,13900000
