종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
KTis,KOSPI,,2370,80,3.49,2325,2370,2260,86794,201644765,82480740000,34802000
LF,KOSPI,,16900,150,0.9,16600,17050,16300,45658,767185700,494156000000,29240000
LG,KOSPI,,78400,0,0.0,78400,79700,76800,292591,23049343000,12332397851200,157300993
LG디스플레이,KOSPI,,20250,350,1.76,20000,20400,19700,2511721,50280153300,7245767925000,357815700
LG생활건강,KOSPI,,1098000,44000,4.17,1059000,1106000,1058000,96932,105785506000,17148780306000,15618197
SK,KOSPI,,259500,0,0.0,259500,264500,255500,253412,65816347000,18258497071500,70360297
SKC,KOSPI,,193000,-5000,-2.53,200000,200500,184000,597427,113870271500,7308581514000,37868298
SK가스,KOSPI,,118000,3000,2.61,115500,118500,114000,6589,770787500,1089168792000,9230244
SK네트웍스,KOSPI,,4795,5,0.1,4770,4835,4730,519096,2484623485,1190059767365,248187647
SK디스커버리,KOSPI,,44200,250,0.57,43650,44650,43650,57937,2556670650,841473191000,19037855
SK디앤디,KOSPI,,28250,-50,-0.18,28400,28700,28000,16541,469574950,626872133000,22190164
SK렌터카,KOSPI,,9880,240,2.49,9510,9880,9410,60575,586668410,467184099200,47285840
SK이노베이션,KOSPI,,198500,4000,2.06,194500,202000,193000,491997,97431186000,18354414454000,92465564
SK증권,KOSPI,,940,22,2.4,918,943,910,2985614,2778236953,444234760740,472590171
SK케미칼,KOSPI,,141500,2500,1.8,139500,144500,136000,170870,24114570500,2493340370000,17620780
SK텔레콤,KOSPI,,54600,100,0.18,54400,55500,52600,2374823,129516270600,11948289662400,218833144
SK하이닉스,KOSPI,,116500,2500,2.19,114500,117500,112000,4214135,484482748500,84812275522500,728002365
SNT모티브,KOSPI,,42900,1250,3.0,41700,43200,41700,65755,2803481750,627332534400,14623136
SNT에너지,KOSPI,,18500,900,5.11,17600,18650,17600,37631,686458550,138874153500,7506711
SNT홀딩스,KOSPI,,16750,0,0.0,17450,17450,16700,5961,100637750,273090090500,16303886
SPC삼립,KOSPI,,68300,500,0.74,66900,69200,66900,4792,325989900,589361314700,8629009
STX,KOSPI,,3780,110,3.0,3760,4000,3600,114157,426326300,108189096120,28621454
STX엔진,KOSPI,,9140,620,7.28,8370,9170,8370,40624,360703000,210301382560,23008904
SUN&L,KOSPI,,4700,230,5.15,4465,4700,4450,16547,75799770,59257548300,12607989
TCC스틸,KOSPI,,6720,220,3.38,6420,6760,6360,171979,1134780190,157920000000,23500000
TYM,KOSPI,,1645,70,4.44,1555,1655,1505,2034897,3268164885,249266145940,151529572
WISCOM,KOSPI,,3250,100,3.17,3110,3300,3020,63033,199897960,49810923500,15326438
YG PLUS,KOSPI,,8390,110,1.33,8410,8500,7950,1927978,15726013480,532172749900,63429410
가온전선,KOSPI,,23000,50,0.22,22550,23100,22350,15598,354964500,95687981000,4160347
강남제비스코,KOSPI,,21300,500,2.4,20800,21800,20750,11172,234816200,138450000000,6500000
강원랜드,KOSPI,,22650,650,2.95,21650,22900,21650,1399982,31291054550,4845752325000,213940500
갤럭시아에스엠,KOSPI,,2645,145,5.8,2530,2675,2405,1180990,3018070660,72868808380,27549644
경농,KOSPI,,10950,500,4.78,10300,11000,10300,79794,856204900,213772196250,19522575
경동나비엔,KOSPI,,53500,1100,2.1,52800,53700,51800,40281,2132677000,779419672000,14568592
경동도시가스,KOSPI,,21500,350,1.65,20850,21600,20600,10250,218033300,126751229000,5895406
경동인베스트,KOSPI,,34450,950,2.84,33100,34650,32800,1671,56599100,81475042350,2365023
경방,KOSPI,,13300,300,2.31,13000,13400,13000,6720,88212200,364623091000,27415270
경보제약,KOSPI,,8360,160,1.95,8070,8380,8020,59899,490344000,199861349600,23906860
경인양행,KOSPI,,6040,100,1.68,5940,6100,5900,134064,807070340,251121244600,41576365
경인전자,KOSPI,,29350,1050,3.71,28300,31000,28300,7493,221843600,46102891950,1570797
계양전기,KOSPI,,3865,105,2.79,3715,3870,3680,113488,429750575,125999000000,32600000
고려산업,KOSPI,,2700,80,3.05,2605,2700,2575,163251,432955555,67336447500,24939425
고려아연,KOSPI,,490500,-3000,-0.61,495500,498500,487000,39320,19352266500,9255735000000,18870000
고려제강,KOSPI,,19100,750,4.09,18350,19250,18100,55816,1053220850,439300000000,23000000
광동제약,KOSPI,,6720,20,0.3,6700,6780,6630,186578,1251231780,352268118720,52420851
광명전기,KOSPI,,2395,100,4.36,2295,2400,2265,399253,936603225,103793587925,43337615
광전자,KOSPI,,3005,80,2.74,2880,3010,2820,397107,1157168770,174121007815,57943763
광주신세계,KOSPI,,172000,500,0.29,171500,173000,170500,547,93917000,275200000000,1600000
교보증권,KOSPI,,8240,70,0.86,8170,8260,8010,89600,730865760,532743159040,64653296
국도화학,KOSPI,,55000,3000,5.77,51300,55900,51100,117230,6346138700,495583880000,9010616
국동,KOSPI,,2425,105,4.53,2390,2760,2390,4463117,11356415480,131926673600,54402752
국보,KOSPI,,1650,100,6.45,1565,1725,1525,3111837,5099066735,106475395950,64530543
국제약품,KOSPI,,5070,230,4.75,4800,5100,4770,131772,650185235,97729776300,19276090
그린케미칼,KOSPI,,8440,160,1.93,8190,8480,8070,114467,950565260,202560000000,24000000
극동유화,KOSPI,,3500,45,1.3,3410,3520,3360,318080,1102637965,122042970000,34869420
금강공업,KOSPI,,7960,140,1.79,7820,7980,7600,53906,423353130,233461681720,29329357
금비,KOSPI,,60300,800,1.34,58800,60600,58000,1218,72512800,60300000000,1000000
금양,KOSPI,,4715,70,1.51,4615,4770,4490,389285,1801406170,230120308860,48806004
금호건설,KOSPI,,11200,350,3.23,10950,11200,10750,109492,1205639100,410299948800,36633924
금호에이치티,KOSPI,,2130,30,1.43,2075,2190,2075,1267785,2703006215,415339594950,194995115
금호전기,KOSPI,,3105,145,4.9,2915,3130,2890,59521,178257710,59573874465,19186433
금호타이어,KOSPI,,4025,85,2.16,3960,4055,3950,452130,1816832475,1156222655175,287260287
기신정기,KOSPI,,4015,45,1.13,3910,4040,3825,73886,290031885,117238000000,29200000
기아,KOSPI,,81200,3400,4.37,79000,81500,78600,2028485,162749375400,32915503776400,405363347
기업은행,KOSPI,,10400,100,0.97,10250,10450,10200,1306009,13526391750,7740726104800,744300587
까뮤이앤씨,KOSPI,,1970,60,3.14,1890,2010,1885,759263,1490352565,88949991600,45152280
깨끗한나라,KOSPI,,4030,125,3.2,3905,4060,3820,109480,434630860,150079992790,37240693
남광토건,KOSPI,,11450,150,1.33,11300,11600,10900,63389,718070450,112540916450,9828901
남선알미늄,KOSPI,,2390,65,2.8,2300,2420,2265,1899929,4478730445,263328025100,110179090
남성,KOSPI,,2990,80,2.75,2880,3000,2830,268168,779450075,108274358400,36212160
남양유업,KOSPI,,411500,4000,0.98,402500,415000,402500,2062,844714000,296280000000,720000
남해화학,KOSPI,,10400,450,4.52,10000,10500,9800,555913,5660325730,516659967200,49678843
넥센,KOSPI,,4500,15,0.33,4400,4500,4350,19147,84863115,240947896500,53543977
넥센타이어,KOSPI,,6370,170,2.74,6210,6440,6180,126511,800531800,622144376490,97667877
넷마블,KOSPI,,118000,1000,0.85,117000,119500,115500,195728,22985679500,10142513236000,85953502
노루페인트,KOSPI,,9740,190,1.99,9510,9750,9400,148952,1432914360,194800000000,20000000
노루홀딩스,KOSPI,,11400,50,0.44,11350,11400,11050,18071,203528300,151519121400,13291151
녹십자,KOSPI,,221500,3500,1.61,216000,225500,212500,74651,16420892500,2588568167000,11686538
녹십자홀딩스,KOSPI,,25300,700,2.85,24150,25700,24150,120938,3019038200,1189813713000,47028210
농심,KOSPI,,279500,6000,2.19,276000,281500,270500,17056,4735273500,1700098439000,6082642
농심홀딩스,KOSPI,,74800,1000,1.36,73500,74900,73000,1575,116693500,346906692000,4637790
다스코,KOSPI,,4740,40,0.85,4700,4740,4540,39433,183806310,79994899140,16876561
다우기술,KOSPI,,22050,400,1.85,21600,22150,21350,114432,2495831450,989308904850,44866617
다이나믹디자인,KOSPI,,465,15,3.33,445,475,445,564800,257665696,73604499390,158289246
대교,KOSPI,,3670,80,2.23,3575,3700,3575,82327,300008620,310859459500,84702850
대구백화점,KOSPI,,9850,50,0.51,9690,10300,9690,9266,92335100,106592868350,10821611
대덕,KOSPI,,7320,120,1.67,7150,7350,7130,142209,1029533490,248075898000,33890150
대동,KOSPI,,9130,140,1.56,8990,9140,8700,149384,1343141180,216638557300,23728210
대동전자,KOSPI,,8190,390,5.0,7800,8210,7710,97785,783538320,85916760930,10490447
대림통상,KOSPI,,3075,80,2.67,2995,3075,2950,12339,37170115,46816875000,15225000
대상,KOSPI,,21600,150,0.7,21400,21850,21200,153000,3292532400,748397340000,34648025
대상홀딩스,KOSPI,,8950,-40,-0.44,8910,9100,8800,46802,420321510,324102215100,36212538
대성산업,KOSPI,,3995,85,2.17,3850,4000,3800,123308,484546780,180715734610,45235478
대성에너지,KOSPI,,7490,130,1.77,7360,7570,7220,143711,1070279370,205975000000,27500000
대성홀딩스,KOSPI,,44400,300,0.68,44150,44500,43900,84808,3739598600,714371979600,16089459
대신증권,KOSPI,,19200,450,2.4,18800,19200,18550,85235,1616545700,974849280000,50773400
대양금속,KOSPI,,4635,-20,-0.43,4580,4745,4510,267754,1246089155,146256414570,31554782
대영포장,KOSPI,,2430,0,0.0,2430,2510,2305,3394993,8263100895,263398754070,108394549
대우건설,KOSPI,,5530,160,2.98,5300,5580,5300,1391061,7607027060,2298393188140,415622638
대우부품,KOSPI,,2385,100,4.38,2255,2390,2220,930921,2159155100,113636604375,47646375
대웅,KOSPI,,30900,0,0.0,30600,31400,30600,94230,2924825650,1796587182000,58141980
대웅제약,KOSPI,,138500,6000,4.53,133000,140000,133000,46137,6343791000,1604740637500,11586575
대원강업,KOSPI,,3615,5,0.14,3615,3660,3530,239714,861031045,224130000000,62000000
대원전선,KOSPI,,1600,60,3.9,1540,1630,1525,750814,1193029045,113627147200,71016967
대원제약,KOSPI,,15600,800,5.41,14700,16400,14700,1069517,16702774950,331107238800,21224823
대원화성,KOSPI,,3710,90,2.49,3550,3740,3495,1048783,3845428405,153034353920,41249152
대유에이텍,KOSPI,,1285,40,3.21,1230,1295,1230,1713832,2179988095,143742126445,111861577
대유플러스,KOSPI,,1315,25,1.94,1290,1315,1245,2172128,2799762635,159113387810,120998774
대창,KOSPI,,1685,50,3.06,1625,1690,1590,1048140,1727688750,153571740815,91140499
대창단조,KOSPI,,7260,0,0.0,7240,7340,7110,39993,290622450,103717194900,14286115
대한방직,KOSPI,,46250,300,0.65,45950,46250,45950,2102,96649250,245125000000,5300000
대한유화,KOSPI,,190000,19500,11.44,175000,193000,175000,225129,42196005500,1235000000000,6500000
대한전선,KOSPI,,1830,30,1.67,1800,1830,1755,5254637,9505725165,1567345606470,856473009
대한제강,KOSPI,,14800,850,6.09,13950,15200,13500,294036,4286730300,364771663200,24646734
대한제당,KOSPI,,3160,5,0.16,3140,3235,3130,307039,975045755,283441192800,89696580
대한제분,KOSPI,,149500,4500,3.1,143500,149500,142000,2851,415742500,252655000000,1690000
대한항공,KOSPI,,27400,900,3.4,26550,27400,26500,1675317,45289557450,9530290605000,347820825
대한해운,KOSPI,,2370,100,4.41,2275,2385,2245,1414681,3307785295,756450580200,319177460
대한화섬,KOSPI,,126000,3000,2.44,123000,126000,121500,748,92274500,167328000000,1328000
대현,KOSPI,,2080,45,2.21,2015,2105,1975,343342,705679675,92107204800,44282310
대호에이엘,KOSPI,,3710,20,0.54,3730,3785,3600,274033,1020398335,184923202590,49844529
더블유게임즈,KOSPI,,56700,1000,1.8,55900,57100,54800,170162,9526915900,1041834263400,18374502
더존비즈온,KOSPI,,74200,-1200,-1.59,75000,75400,73300,125542,9309414700,2254402572800,30382784
덕성,KOSPI,,14700,100,0.68,14450,14950,14350,459841,6773457800,230496000000,15680000
덕양산업,KOSPI,,3150,105,3.45,2955,3250,2955,227887,708718225,102579687000,32564980
덴티움,KOSPI,,55700,2100,3.92,53500,56200,52100,53737,2907578800,616533831000,11068830
도화엔지니어링,KOSPI,,7470,140,1.91,7530,7530,7240,18867,139039170,251888400000,33720000
동남합성,KOSPI,,62400,600,0.97,61500,62500,61500,2610,161073200,225264000000,3610000
동방,KOSPI,,3660,95,2.66,3550,3665,3450,423612,1519915760,146296663560,39971766
동방아그로,KOSPI,,6900,120,1.77,6780,6930,6750,24376,166450380,93961281300,13617577
동부건설,KOSPI,,14400,500,3.6,13850,14500,13750,124540,1751924300,327439353600,22738844
동서,KOSPI,,29650,-2050,-6.47,31700,32250,29000,739346,22229155700,2956105000000,99700000
동성제약,KOSPI,,8020,90,1.13,7800,8080,7790,62716,498178930,209329779400,26100970
동성케미컬,KOSPI,,4900,55,1.14,4805,4900,4790,26300,127829600,243479667200,49689728
동아쏘시오홀딩스,KOSPI,,111000,500,0.45,110500,111500,108000,5955,656607500,704573166000,6347506
동아에스티,KOSPI,,68500,100,0.15,68400,69500,68200,18455,1267165800,578428590500,8444213
동아지질,KOSPI,,16150,350,2.22,15800,16250,15600,36747,587195800,185725000000,11500000
동아타이어,KOSPI,,12350,300,2.49,12050,12350,11900,22664,274738500,169602735250,13733015
동양,KOSPI,,1405,65,4.85,1345,1410,1330,1122423,1549566130,335351108515,238684063
동양고속,KOSPI,,17200,50,0.29,17050,18000,16500,5701,96398500,49803786800,2895569
동양생명,KOSPI,,6700,60,0.9,6610,6770,6520,150432,1004187220,1081102519500,161358585
동양철관,KOSPI,,1205,65,5.7,1130,1215,1120,1269162,1478894235,143256774450,118885290
동양피스톤,KOSPI,,6140,210,3.54,5850,6150,5830,107310,643421260,80854344400,13168460
동원F&B,KOSPI,,185500,4000,2.2,178000,186000,178000,4664,851784500,715867502000,3859124
동원금속,KOSPI,,847,13,1.56,834,865,832,103975,88004709,39601428251,46754933
동원산업,KOSPI,,214000,3000,1.42,210000,215000,208500,2861,605553000,787015174000,3677641
동원수산,KOSPI,,9170,240,2.69,8890,9200,8810,39369,354587340,42675391850,4653805
동원시스템즈,KOSPI,,52300,500,0.97,51500,52500,49750,65949,3382639950,1526553895300,29188411
동일고무벨트,KOSPI,,6880,250,3.77,6630,6970,6610,18398,124496730,95632000000,13900000
동일산업,KOSPI,,138500,0,0.0,137500,139000,137000,792,109202500,335892277500,2425215
동일제강,KOSPI,,2650,60,2.32,2590,2695,2390,159392,413647060,53795954000,20300360
동화약품,KOSPI,,14900,-300,-1.97,15450,15900,14600,1782076,27245363050,416178903000,27931470
두산,KOSPI,,112000,3500,3.23,108500,114000,106000,142354,15745815000,1850669520000,16523835
두산밥캣,KOSPI,,36850,650,1.8,36150,37250,35500,318082,11517607700,3694181767100,100249166
두올,KOSPI,,3810,120,3.25,3685,3850,3590,292816,1092729680,125984050800,33066680
디씨엠,KOSPI,,29050,350,1.22,28400,29100,27650,79225,2270650550,339885000000,11700000
디아이,KOSPI,,7360,-140,-1.87,7480,7540,7210,412509,3021908380,231816337600,31496785
디아이씨,KOSPI,,4200,225,5.66,3990,4350,3845,662991,2721422640,163331989800,38888569
디와이,KOSPI,,6190,240,4.03,5990,6190,5810,821587,4977750710,162918528270,26319633
디와이파워,KOSPI,,11800,200,1.72,11650,11900,11400,87982,1027917400,130292154400,11041708
락앤락,KOSPI,,10250,510,5.24,9770,10350,9740,272810,2747945290,543328289500,53007638
롯데관광개발,KOSPI,,16100,150,0.94,15800,16150,15300,573132,9021265450,1115338158200,69275662
롯데손해보험,KOSPI,,1610,25,1.58,1580,1630,1540,372413,596849370,499641475200,310336320
롯데쇼핑,KOSPI,,84600,1100,1.32,83600,85200,82700,360902,29438376375,2393228673000,28288755
롯데정밀화학,KOSPI,,75800,-2300,-2.94,78000,79400,74800,283355,21443712300,1955640000000,25800000
롯데지주,KOSPI,,29350,350,1.21,28650,29750,28650,107612,3148740900,3079086105950,104909237
롯데케미칼,KOSPI,,222000,20500,10.17,206000,223000,205500,432029,93828088000,7609143018000,34275419
롯데하이마트,KOSPI,,24650,1350,5.79,23150,24700,23100,79046,1882185150,581930100800,23607712
마니커,KOSPI,,1390,-10,-0.71,1380,1410,1360,182109,253462810,55175380020,39694518
만호제강,KOSPI,,20900,300,1.46,20250,21100,20250,10175,209928200,86735000000,4150000
메리츠금융지주,KOSPI,,34150,-200,-0.58,34350,34900,33700,157236,5394630500,4576485690100,134011294
메타랩스,KOSPI,,897,6,0.67,890,909,857,214483,190193921,59503674555,66336315
명문제약,KOSPI,,4395,45,1.03,4300,4415,4260,161972,703819500,149225430330,33953454
모나리자,KOSPI,,3590,10,0.28,3530,3675,3525,210763,755722530,131290805450,36571255
모나미,KOSPI,,4090,20,0.49,4030,4095,3960,102558,413510910,77289985630,18897307
모토닉,KOSPI,,9840,220,2.29,9460,9840,9450,67519,648049360,324720000000,33000000
무림P&P,KOSPI,,3825,90,2.41,3680,3825,3680,89152,335544755,238558839300,62368324
무림페이퍼,KOSPI,,2375,65,2.81,2285,2395,2285,101831,240356900,98822111250,41609310
무학,KOSPI,,7980,230,2.97,7670,8040,7600,38789,306173110,227430000000,28500000
문배철강,KOSPI,,3580,175,5.14,3405,3615,3350,231060,809041835,73402547900,20503505
미래산업,KOSPI,,12800,-550,-4.12,13350,13350,12600,41984,540025550,56985689600,4452007
미래아이앤지,KOSPI,,443,-2,-0.45,436,451,430,972656,427764727,57361477564,129484148
미래에셋생명,KOSPI,,4025,85,2.16,3930,4070,3930,37943,152210320,712490160725,177016189
미래에셋증권,KOSPI,,8620,40,0.47,8580,8770,8490,1429425,12311786530,5476427436960,635316408
미원상사,KOSPI,,204500,-500,-0.24,203500,204500,203000,1419,288879000,1016365000000,4970000
미원에스씨,KOSPI,,207000,500,0.24,206500,207500,205500,1210,249593000,1055700000000,5100000
미원홀딩스,KOSPI,,142500,-500,-0.35,143000,144000,140000,2665,380326000,330600000000,2320000
미원화학,KOSPI,,78200,0,0.0,78200,78300,78200,48,3754600,171982757600,2199268
방림,KOSPI,,2540,20,0.79,2500,2620,2465,100890,256418915,107477788600,42314090
백광산업,KOSPI,,5260,30,0.57,5150,5310,5150,286614,1503401890,236270820820,44918407
백산,KOSPI,,7480,380,5.35,7010,7630,7000,502705,3713476040,181016000000,24200000
범양건영,KOSPI,,6120,290,4.97,5830,6150,5670,787007,4687255850,151971729840,24831982
벽산,KOSPI,,3125,110,3.65,3005,3150,2945,760104,2314033705,214250000000,68560000
보락,KOSPI,,1915,25,1.32,1855,1925,1855,272855,515006445,114708500000,59900000
보해양조,KOSPI,,856,7,0.82,845,864,845,718259,615866179,118140394024,138014479
부광약품,KOSPI,,12100,200,1.68,11900,12200,11800,395725,4764576950,859862892900,71063049
부국증권,KOSPI,,24100,-50,-0.21,24050,24250,23750,943,22634300,249914252600,10369886
부국철강,KOSPI,,3895,125,3.32,3700,3935,3700,233736,897195965,77900000000,20000000
부산산업,KOSPI,,96800,3600,3.86,92000,97100,92000,6434,611995700,102220800000,1056000
부산주공,KOSPI,,618,14,2.32,601,620,595,396899,242717939,35133001506,56849517
비비안,KOSPI,,2820,40,1.44,2750,2825,2740,244352,682242445,84019051800,29793990
비상교육,KOSPI,,7210,0,0.0,7110,7390,7040,87145,630079370,93706502610,12996741
비케이탑스,KOSPI,,2710,65,2.46,2645,2840,2615,224909,614884920,40913032600,15097060
빙그레,KOSPI,,50500,-200,-0.39,50500,51100,50100,12703,642878800,497487670500,9851241
사조대림,KOSPI,,23950,850,3.68,23200,24100,22800,56442,1332410850,219488984650,9164467
사조동아원,KOSPI,,1060,35,3.41,1030,1070,1010,835738,872527460,149613276000,141144600
사조산업,KOSPI,,41800,950,2.33,40850,42150,40700,10108,418745250,209000000000,5000000
사조씨푸드,KOSPI,,4950,30,0.61,4820,4975,4820,79070,386582000,85231787850,17218543
사조오양,KOSPI,,8870,200,2.31,8680,8890,8590,15614,136714640,83579694930,9422739
삼부토건,KOSPI,,2020,30,1.51,1990,2050,1950,1155153,2327481385,277863663380,137556269
삼성SDI,KOSPI,,693000,5000,0.73,694000,698000,680000,226286,156236476000,47653819290000,68764530
삼성공조,KOSPI,,15800,-200,-1.25,16000,16200,15400,78986,1244186900,128395761200,8126314
삼성물산,KOSPI,,110000,4500,4.27,105500,110000,105500,384878,41621679000,20557578910000,186887081
삼성바이오로직스,KOSPI,,891000,2000,0.22,890000,915000,886000,95400,86046055000,58953015000000,66165000
삼성생명,KOSPI,,61800,2000,3.34,60100,62100,59700,3885866,242274767500,12360000000000,200000000
삼성에스디에스,KOSPI,,147500,4000,2.79,144000,149500,143500,109850,16081121000,11413225500000,77377800
삼성전기,KOSPI,,174500,8000,4.8,170000,175000,169500,801765,138233427000,13034049952000,74693696
삼성전자,KOSPI,,74400,3100,4.35,72000,74800,71600,21954856,1610884710200,444151821720000,5969782550
삼성제약,KOSPI,,4795,75,1.59,4660,4820,4650,367991,1745286460,322042168805,67162079
삼성중공업,KOSPI,,5260,190,3.75,5120,5320,5080,5828163,30476082520,4628800000000,880000000
삼성증권,KOSPI,,45000,650,1.47,44400,45200,43900,355242,15894773300,4018500000000,89300000
삼성출판사,KOSPI,,33950,2200,6.93,31750,33950,31500,125583,4102977300,339500000000,10000000
삼성카드,KOSPI,,32550,100,0.31,32600,32750,32300,107798,3514136650,3771206902050,115858891
삼아알미늄,KOSPI,,29000,500,1.75,28550,29450,27250,413875,11810437350,319000000000,11000000
삼양사,KOSPI,,61800,800,1.31,61800,63900,60300,39960,2489828300,637371148200,10313449
삼양식품,KOSPI,,81600,2700,3.42,78000,81700,77800,55532,4414250600,614694024000,7533015
삼양통상,KOSPI,,58000,500,0.87,56500,58000,56500,2819,161068700,174000000000,3000000
삼양패키징,KOSPI,,22950,750,3.38,21850,22950,21800,17384,389401400,326115001800,14209804
삼양홀딩스,KOSPI,,95700,4600,5.05,90600,96600,90600,22006,2072336700,819600734700,8564271
삼영무역,KOSPI,,14200,200,1.43,13850,14250,13850,10885,153695500,262230661600,18466948
삼원강재,KOSPI,,3085,15,0.49,3080,3185,3000,154770,475394880,123400000000,40000000
삼익THK,KOSPI,,10850,50,0.46,10650,10900,10600,20420,219539350,227850000000,21000000
삼익악기,KOSPI,,1640,95,6.15,1545,1780,1535,1525632,2529943790,148470700600,90530915
삼일씨엔에스,KOSPI,,8420,180,2.18,8120,8520,8040,25023,206324620,107202993740,12731947
삼일제약,KOSPI,,7510,390,5.48,7110,7560,7110,73682,544076550,101664995330,13537283
삼정펄프,KOSPI,,26200,450,1.75,25750,26400,25250,2915,75037400,65499240200,2499971
삼진제약,KOSPI,,25100,650,2.66,24300,25300,24150,37481,935889900,348890000000,13900000
삼천리,KOSPI,,84800,1200,1.44,84000,85000,82600,4651,390664800,343866120000,4055025
삼호개발,KOSPI,,4605,60,1.32,4570,4630,4510,82034,374621920,115125000000,25000000
삼화왕관,KOSPI,,41000,0,0.0,41400,41500,41000,3542,145228400,88329539000,2154379
삼화전기,KOSPI,,30100,300,1.01,29850,30350,28750,39287,1165313300,199075982000,6613820
