종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
LG헬로비전,KOSPI,,5280,170,3.33,5190,5390,5150,1052570,5538121760,408919447200,77446865
LG화학,KOSPI,,722000,-18000,-2.43,748000,755000,722000,249831,182846277600,50967671646000,70592343
LIG넥스원,KOSPI,,91500,-1000,-1.08,92700,93200,91200,174757,16070072500,2013000000000,22000000
LS,KOSPI,,72300,-2900,-3.86,75800,75800,71800,194392,14162943100,2328060000000,32200000
LS네트웍스,KOSPI,,2595,20,0.78,2560,2610,2560,18538,47914050,204493826520,78803016
LX세미콘,KOSPI,,88400,700,0.8,89900,90000,88300,99214,8821932900,1437764120000,16264300
LX인터내셔널,KOSPI,,41900,700,1.7,41400,42850,41100,332025,13983901950,1624044000000,38760000
LX하우시스,KOSPI,,36800,1150,3.23,36300,37000,36200,44156,1621642900,330010256000,8967670
MH에탄올,KOSPI,,8150,50,0.62,8150,8180,8100,5906,48040160,60134986900,7378526
NAVER,KOSPI,,187500,500,0.27,194500,195000,187500,1218297,233327988500,30759203437500,164049085
NH투자증권,KOSPI,,9710,80,0.83,9700,9730,9640,515354,4996729320,3220476092910,331665921
NICE,KOSPI,,12600,50,0.4,12650,12700,12500,134786,1693731500,477316980000,37882300
NICE평가정보,KOSDAQ GLOBAL,우량기업부,13000,200,1.56,12950,13200,12750,120159,1563577700,789292660000,60714820
NI스틸,KOSPI,,4940,20,0.41,4920,5000,4870,237355,1168530060,141284577980,28600117
PI첨단소재,KOSPI,,32400,300,0.93,32400,33050,32250,66757,2174364900,951468832800,29366322
POSCO홀딩스,KOSPI,,301000,1500,0.5,304500,306500,299000,496246,149915338000,25455940230000,84571230
S-Oil,KOSPI,,87600,400,0.46,88100,88500,87200,283689,24874064100,9862252579200,112582792
SBS,KOSPI,,34800,700,2.05,34150,35050,34100,47231,1642277950,635189853600,18252582
SGC에너지,KOSPI,,34900,-100,-0.29,35250,35350,34100,30883,1069092450,512227439600,14677004
SG글로벌,KOSPI,,1770,50,2.91,1715,1795,1715,847835,1491743205,79586533110,44964143
SG세계물산,KOSPI,,554,4,0.73,552,558,550,555189,307107291,112143427840,202424960
SHD,KOSPI,,38500,-800,-2.04,39300,39600,38000,20954,816438000,46772803000,1214878
SH에너지화학,KOSPI,,953,0,0.0,966,966,949,1294151,1240354320,105910444690,111133730
SIMPAC,KOSPI,,5870,40,0.69,5840,5940,5800,64655,379154650,384071258920,65429516
SK,KOSPI,,217500,-1500,-0.68,221500,222000,217000,103206,22625124000,16127479057500,74149329
SKC,KOSPI,,113500,1500,1.34,113500,114500,111500,162816,18396539000,4298051823000,37868298
SK가스,KOSPI,,126000,-2000,-1.56,128000,128500,124000,11262,1421148000,1163010744000,9230244
SK네트웍스,KOSPI,,4190,-30,-0.71,4225,4255,4190,319319,1348124150,1039906240930,248187647
SK디스커버리,KOSPI,,32450,250,0.78,32400,32500,32100,28360,917725950,617778394750,19037855
SK디앤디,KOSPI,,22950,0,0.0,23000,23550,22950,40601,941439150,509264263800,22190164
SK렌터카,KOSPI,,7150,110,1.56,7080,7220,7080,36135,259115950,338093756000,47285840
SK이노베이션,KOSPI,,177500,-1500,-0.84,182500,182500,176000,455208,81326155000,16412637610000,92465564
SK증권,KOSPI,,693,2,0.29,699,699,692,670800,466871150,327504988503,472590171
SK케미칼,KOSPI,,88500,-300,-0.34,90100,90700,88400,221366,19787949100,1526959795500,17253783
SK텔레콤,KOSPI,,50500,500,1.0,50200,50700,50000,569478,28699843772,11051073772000,218833144
SK하이닉스,KOSPI,,84700,-300,-0.35,87300,87300,84600,2878591,247276783100,61661800315500,728002365
SNT모티브,KOSPI,,45850,1100,2.46,45300,45950,45050,22144,1009563900,670470785600,14623136
SNT에너지,KOSPI,,22000,-100,-0.45,22500,22600,21850,108956,2419202750,165147642000,7506711
SNT홀딩스,KOSPI,,16350,500,3.15,16000,16350,15900,24555,396305950,266568536100,16303886
SPC삼립,KOSPI,,70200,400,0.57,70400,70600,69800,14424,1012420600,605756431800,8629009
STX,KOSPI,,7910,210,2.73,7560,7950,7510,3059763,23708533330,226395701140,28621454
STX엔진,KOSPI,,14150,400,2.91,13900,14250,13800,68333,961882250,325575991600,23008904
SUN&L,KOSPI,,3485,45,1.31,3440,3540,3440,57329,199759495,43938841665,12607989
TCC스틸,KOSPI,,10900,250,2.35,10900,11050,10650,320973,3474117000,270791741100,24843279
TYM,KOSPI,,2580,-10,-0.39,2620,2645,2565,4666457,12123367850,393072667260,152353747
WISCOM,KOSPI,,2840,130,4.8,2710,3200,2695,1466343,4457598415,43527083920,15326438
YG PLUS,KOSPI,,4385,135,3.18,4310,4430,4275,461524,2012504140,278137962850,63429410
가온전선,KOSPI,,17900,-400,-2.19,18350,18350,17850,92867,1675017150,113824775400,6358926
강남제비스코,KOSPI,,21650,250,1.17,21350,21850,21350,8644,186563450,140725000000,6500000
강원랜드,KOSPI,,24650,-400,-1.6,25250,25300,24600,406560,10088676450,5273633325000,213940500
갤럭시아에스엠,KOSPI,,2010,35,1.77,1980,2045,1980,89863,180779135,55374784440,27549644
경농,KOSPI,,10300,150,1.48,10300,10450,10250,35052,362180050,201082522500,19522575
경동나비엔,KOSPI,,36300,-300,-0.82,37200,37200,36200,111438,4079411800,528839889600,14568592
경동도시가스,KOSPI,,28950,900,3.21,29700,32650,28350,1581088,48036125350,170672003700,5895406
경동인베스트,KOSPI,,118000,-7000,-5.6,122500,124000,117500,176040,21058333500,279072714000,2365023
경방,KOSPI,,11100,50,0.45,11050,11150,10850,14615,160424350,304309497000,27415270
경보제약,KOSPI,,6320,30,0.48,6350,6370,6280,9465,59711450,151091355200,23906860
경인양행,KOSPI,,4945,75,1.54,4960,4965,4885,70279,345520660,205792924925,41616365
경인전자,KOSPI,,25850,-50,-0.19,25950,26100,25250,4047,103488900,40605102450,1570797
계양전기,KOSPI,,2900,0,0.0,2930,2970,2880,50912,147968760,94540000000,32600000
고려산업,KOSPI,,4245,15,0.35,4245,4270,4230,151789,645239300,105867859125,24939425
고려아연,KOSPI,,627000,-3000,-0.48,634000,635000,622000,81276,51006129000,12454200066000,19863158
고려제강,KOSPI,,25150,1300,5.45,23900,25350,23600,121393,2997338400,578450000000,23000000
광동제약,KOSPI,,6210,120,1.97,6160,6580,6140,767501,4864900120,325533484710,52420851
광명전기,KOSPI,,2445,0,0.0,2470,2475,2440,185247,454506200,105960468675,43337615
광전자,KOSPI,,2405,125,5.48,2300,2430,2260,192667,449600395,139354750015,57943763
광주신세계,KOSPI,,33300,350,1.06,33250,33350,33000,5214,173405900,266400000000,8000000
교보증권,KOSPI,,5950,90,1.54,5940,5950,5880,30115,178403520,384687111200,64653296
국도화학,KOSPI,,46150,350,0.76,45950,46450,45800,12898,594153250,415839928400,9010616
국동,KOSPI,,1325,80,6.43,1265,1325,1260,1167380,1515665065,73417436450,55409386
국보,KOSPI,,956,-37,-3.73,993,1005,943,2781666,2700231038,75888024724,79380779
국제약품,KOSPI,,4410,10,0.23,4425,4440,4380,55607,244584395,89060607090,20195149
그린케미칼,KOSPI,,12550,-200,-1.57,13050,14000,12400,3241060,43025003600,301200000000,24000000
극동유화,KOSPI,,3765,5,0.13,3795,3820,3740,456067,1742172175,131283366300,34869420
금강공업,KOSPI,,7540,-120,-1.57,7710,7870,7460,1760787,13529867550,221143351780,29329357
금비,KOSPI,,63600,0,0.0,63700,64300,63200,1233,78155600,63600000000,1000000
금양,KOSPI,,32050,2900,9.95,29550,34600,29150,13784862,444134038850,1860503685850,58050037
금호건설,KOSPI,,8270,140,1.72,8390,8840,8160,1680977,14246563340,305606230650,36953595
금호에이치티,KOSPI,,1020,-5,-0.49,1030,1045,1020,804474,829003425,205063592760,201042738
금호전기,KOSPI,,1005,-5,-0.5,1020,1020,1005,69028,69657225,27691961955,27554191
금호타이어,KOSPI,,3040,30,1.0,3040,3080,3015,271697,827208040,873271272480,287260287
기신정기,KOSPI,,3530,5,0.14,3525,3550,3515,26037,91829925,103076000000,29200000
기아,KOSPI,,68600,0,0.0,69000,69300,68300,1086698,74638643000,27807925604200,405363347
기업은행,KOSPI,,11200,0,0.0,11250,11300,11150,1035063,11601742000,8336166574400,744300587
까뮤이앤씨,KOSPI,,2025,15,0.75,2020,2080,2020,1038017,2120804340,91433367000,45152280
깨끗한나라,KOSPI,,3090,40,1.31,3060,3110,3060,56630,174920505,115073741370,37240693
남광토건,KOSPI,,10800,300,2.86,10700,11050,10550,191354,2072066250,106153351200,9829014
남선알미늄,KOSPI,,2605,55,2.16,2560,2650,2530,5272056,13712380810,336251029450,129079090
남성,KOSPI,,2290,15,0.66,2325,2330,2260,141358,323969360,82925846400,36212160
남양유업,KOSPI,,439000,9000,2.09,432500,442000,432500,1914,837013500,316080000000,720000
남해화학,KOSPI,,9180,30,0.33,9200,9280,9160,205655,1894288850,456051778740,49678843
넥센,KOSPI,,4150,5,0.12,4140,4175,4130,40314,166925525,222207504550,53543977
넥센타이어,KOSPI,,7050,50,0.71,7100,7120,6970,120108,843563160,688558532850,97667877
넷마블,KOSPI,,50900,1950,3.98,50000,51300,49650,229931,11658501600,4375033251800,85953502
노루페인트,KOSPI,,8520,140,1.67,8390,8580,8350,129838,1101320470,170400000000,20000000
노루홀딩스,KOSPI,,10700,200,1.9,10600,10750,10550,27566,293552000,142215315700,13291151
녹십자,KOSPI,,129000,0,0.0,131500,133000,129000,53883,7044055500,1507563402000,11686538
녹십자홀딩스,KOSPI,,17500,200,1.16,17400,18100,17350,70051,1243805800,822993675000,47028210
농심,KOSPI,,330000,1500,0.46,328500,332000,325500,13400,4427407000,2007271860000,6082642
농심홀딩스,KOSPI,,64800,300,0.47,65600,65600,64400,2501,161943500,300528792000,4637790
다스코,KOSPI,,5920,100,1.72,5870,6020,5820,824496,4897882680,111548588640,18842667
다올투자증권,KOSPI,,3365,105,3.22,3325,3395,3250,373758,1252561980,202956919580,60314092
다우기술,KOSPI,,20950,150,0.72,21100,21200,20750,139362,2925231850,939955626150,44866617
다이나믹디자인,KOSPI,,7290,-210,-2.8,7400,7610,6930,1556582,11270284250,72470341980,9941062
대교,KOSPI,,2740,-10,-0.36,2830,2830,2720,20131,55168230,232085809000,84702850
대구백화점,KOSPI,,9880,-270,-2.66,10100,10100,9540,4545,44769140,106917516680,10821611
대덕,KOSPI,,6600,90,1.38,6550,6680,6540,89223,589546260,223674990000,33890150
대동,KOSPI,,13000,400,3.17,12900,13250,12600,1321759,17153034850,311120602000,23932354
대동전자,KOSPI,,11500,300,2.68,11300,11550,11250,58419,665626750,120640140500,10490447
대림통상,KOSPI,,3980,75,1.92,4000,4000,3915,23028,91371295,60595500000,15225000
대상,KOSPI,,21400,100,0.47,21450,21600,21350,88129,1890816850,741467735000,34648025
대상홀딩스,KOSPI,,7620,130,1.74,7530,7760,7530,45506,347235760,275939539560,36212538
대성산업,KOSPI,,4370,10,0.23,4390,4405,4350,169193,741106650,197679038860,45235478
대성에너지,KOSPI,,11550,100,0.87,11600,11900,11450,787666,9203557050,317625000000,27500000
대성홀딩스,KOSPI,,114500,1500,1.33,112500,114500,112500,53988,6124228000,1842243055500,16089459
대신증권,KOSPI,,14850,150,1.02,14750,14850,14650,64896,959004350,753984990000,50773400
대양금속,KOSPI,,3430,-25,-0.72,3465,3485,3430,201691,697512360,110976840520,32354764
대영포장,KOSPI,,1790,-20,-1.1,1825,1830,1780,1385847,2493173160,194026242710,108394549
대우건설,KOSPI,,5030,-60,-1.18,5140,5160,5010,1737607,8820181990,2090581869140,415622638
대우부품,KOSPI,,1640,15,0.92,1645,1655,1630,85858,140784945,78140055000,47646375
대웅,KOSPI,,20850,550,2.71,20750,21700,20350,98699,2076261850,1212260283000,58141980
대웅제약,KOSPI,,153500,6000,4.07,153000,160000,149000,133867,20671915000,1778539262500,11586575
대원강업,KOSPI,,3535,20,0.57,3520,3575,3500,223146,787299665,219170000000,62000000
대원전선,KOSPI,,1280,5,0.39,1285,1300,1275,274219,352010095,92114603520,71964534
대원제약,KOSPI,,17800,0,0.0,17950,18000,17700,69332,1232838100,388959779400,21851673
대원화성,KOSPI,,2680,0,0.0,2745,2745,2670,186378,502277680,110547727360,41249152
대유에이텍,KOSPI,,726,3,0.41,721,743,720,613389,448831961,83618955750,115177625
대유플러스,KOSPI,,891,0,0.0,910,917,882,420043,375550888,107809907634,120998774
대창,KOSPI,,1340,35,2.68,1335,1350,1320,440806,590156610,122128268660,91140499
대창단조,KOSPI,,8770,-230,-2.56,9090,9250,8680,871790,7781683080,250578457100,28572230
대한방직,KOSPI,,51000,0,0.0,50900,51000,50800,1403,71417100,270300000000,5300000
대한유화,KOSPI,,158500,-3000,-1.86,163500,165500,157500,51949,8333154000,1030250000000,6500000
대한전선,KOSPI,,1695,5,0.3,1715,1740,1690,7170802,12241077490,2109381750255,1244473009
대한제강,KOSPI,,13100,150,1.16,13000,13200,12950,40589,531467550,322872215400,24646734
대한제당,KOSPI,,2755,25,0.92,2740,2770,2730,277893,763749440,247114077900,89696580
대한제분,KOSPI,,139500,1500,1.09,140000,141000,138000,2877,401532500,235755000000,1690000
대한항공,KOSPI,,25500,50,0.2,25900,25900,25350,1138052,29117512450,9389626855500,368220661
대한해운,KOSPI,,2175,10,0.46,2190,2200,2155,832692,1816602945,694210975500,319177460
대한화섬,KOSPI,,117000,-1500,-1.27,119500,119500,115000,1374,159751500,155376000000,1328000
대현,KOSPI,,2405,-5,-0.21,2420,2445,2395,279337,674793830,106498955550,44282310
대호에이엘,KOSPI,,1650,30,1.85,1625,1655,1610,587079,959883520,85805806350,52003519
더블유게임즈,KOSPI,,49000,300,0.62,48750,49850,48750,36693,1804011900,900350598000,18374502
더존비즈온,KOSPI,,36400,450,1.25,36300,36550,36000,66226,2408663250,1105933337600,30382784
덕성,KOSPI,,5280,20,0.38,5380,5380,5220,91518,486306440,82790400000,15680000
덕양산업,KOSPI,,2790,5,0.18,2830,2830,2770,53965,150577350,90856294200,32564980
덴티움,KOSPI,,88300,200,0.23,88800,89300,87100,53446,4719315200,977377689000,11068830
도화엔지니어링,KOSPI,,9830,-120,-1.21,10050,10100,9820,544036,5399184860,331467600000,33720000
동남합성,KOSPI,,53300,600,1.14,52700,53500,52700,2542,135491900,192413000000,3610000
동방,KOSPI,,2910,-60,-2.02,2970,2995,2910,1096687,3240649120,139597839060,47971766
동방아그로,KOSPI,,6510,20,0.31,6490,6530,6450,12951,84203290,88650426270,13617577
동부건설,KOSPI,,10200,2320,29.44,9700,10200,9610,2938632,29679500240,233323184400,22874822
동서,KOSPI,,21800,400,1.87,21500,21900,21500,35066,761857650,2173460000000,99700000
동성제약,KOSPI,,6700,-40,-0.59,6760,6810,6650,22496,151207200,174876499000,26100970
동성케미컬,KOSPI,,4630,10,0.22,4640,4640,4605,37625,173650560,230063440640,49689728
동아쏘시오홀딩스,KOSPI,,100000,-2000,-1.96,101500,102500,99700,10332,1035209800,634891300000,6348913
동아에스티,KOSPI,,60900,200,0.33,61400,61400,60800,1911,116658400,514394164200,8446538
동아지질,KOSPI,,15100,250,1.68,15100,15400,15000,22242,337345400,212194954600,14052646
동아타이어,KOSPI,,12400,200,1.64,12300,12500,12250,57259,707090900,170289386000,13733015
동양,KOSPI,,1070,10,0.94,1065,1075,1060,332172,354936135,255391947410,238684063
동양고속,KOSPI,,14600,250,1.74,14350,14600,14200,385,5535550,42275307400,2895569
동양생명,KOSPI,,5620,110,2.0,5550,5630,5480,140846,783635070,906835247700,161358585
동양철관,KOSPI,,1070,10,0.94,1070,1075,1065,426126,455828940,127207260300,118885290
동양피스톤,KOSPI,,5060,210,4.33,4875,5100,4850,166929,832831030,66632407600,13168460
동원F&B,KOSPI,,140500,2000,1.44,140000,142000,139500,3624,509168500,542206922000,3859124
동원금속,KOSPI,,1090,-5,-0.46,1110,1110,1075,296277,322242315,50962876970,46754933
동원산업,KOSPI,,46850,-200,-0.43,47300,47500,46700,45007,2115965950,2341687855250,49982665
동원수산,KOSPI,,9860,130,1.34,9730,9870,9660,53767,524514990,45886517300,4653805
동원시스템즈,KOSPI,,50500,-200,-0.39,51600,51900,50300,26326,1340591300,1464059741000,28991282
동일고무벨트,KOSPI,,7310,20,0.27,7370,7370,7200,19411,141273520,101609000000,13900000
동일산업,KOSPI,,188500,1000,0.53,187500,189000,187500,2162,406350500,457153027500,2425215
동일제강,KOSPI,,2495,25,1.01,2475,2515,2470,85458,212566405,50649398200,20300360
동화약품,KOSPI,,9220,200,2.22,9120,9260,9080,88505,813668360,257528153400,27931470
두산,KOSPI,,92600,-4700,-4.83,98400,98400,91500,240011,22613733000,1530107121000,16523835
두산밥캣,KOSPI,,36000,450,1.27,36150,36450,35750,1070491,38643233150,3608969976000,100249166
두산에너빌리티,KOSPI,,16750,0,0.0,16950,17050,16700,2790804,46959141450,10691659552750,638308033
두올,KOSPI,,2705,115,4.44,2570,2725,2570,243307,651285135,89445369400,33066680
디씨엠,KOSPI,,14350,250,1.77,14150,14350,14100,30657,436510600,163590000000,11400000
디아이,KOSPI,,5090,280,5.82,4930,5100,4860,207411,1042024490,160318635650,31496785
디아이씨,KOSPI,,4160,15,0.36,4175,4255,4135,118092,493981410,161776447040,38888569
디와이,KOSPI,,6320,220,3.61,6260,6320,6150,517637,3239945410,166340080560,26319633
디와이파워,KOSPI,,13250,-300,-2.21,13550,13550,13050,230307,3046787750,146302631000,11041708
락앤락,KOSPI,,6740,200,3.06,6630,6790,6610,131580,884867060,338350992560,50200444
롯데관광개발,KOSPI,,12050,200,1.69,12100,12150,11700,706069,8467002700,871608444550,72332651
롯데손해보험,KOSPI,,1545,10,0.65,1535,1545,1525,81621,125259880,479469614400,310336320
롯데쇼핑,KOSPI,,84400,-100,-0.12,85200,85800,84300,72503,6157908200,2387570922000,28288755
롯데정밀화학,KOSPI,,62100,-400,-0.64,62900,63500,62100,70356,4405949200,1602180000000,25800000
롯데지주,KOSPI,,32650,-200,-0.61,33250,33250,32650,114822,3771008600,3425286588050,104909237
롯데케미칼,KOSPI,,182000,-1500,-0.82,188000,188500,180000,107564,19687538500,6238126258000,34275419
롯데하이마트,KOSPI,,14150,750,5.6,13550,14500,13550,105122,1483412300,334049124800,23607712
마니커,KOSPI,,1290,0,0.0,1290,1305,1270,614885,791972985,81929484120,63511228
만호제강,KOSPI,,37000,-650,-1.73,37650,37850,36750,12020,445696100,153550000000,4150000
메리츠금융지주,KOSPI,,41200,3450,9.14,38500,41600,38100,1559846,61894797500,5255959066400,127571822
메리츠증권,KOSPI,,6140,300,5.14,5950,6200,5790,2252025,13620672890,3776349155060,615040579
메리츠화재,KOSPI,,48200,2200,4.78,46250,48550,45900,390036,18510327100,5484340600000,113783000
메타랩스,KOSPI,,621,0,0.0,0,0,0,0,0,77329061208,124523448
명문제약,KOSPI,,2710,10,0.37,2725,2755,2665,68356,184595500,92013860340,33953454
모나리자,KOSPI,,3090,30,0.98,3070,3110,3065,99609,307842485,113005177950,36571255
모나미,KOSPI,,3325,20,0.61,3350,3350,3285,59003,195781970,62833545775,18897307
모토닉,KOSPI,,8450,50,0.6,8500,8500,8410,8248,69618940,278850000000,33000000
무림P&P,KOSPI,,4620,5,0.11,4660,4660,4605,130199,603364835,288141656880,62368324
무림페이퍼,KOSPI,,2770,-5,-0.18,2780,2810,2750,365697,1015617225,115257788700,41609310
무학,KOSPI,,5140,60,1.18,5100,5140,5060,99241,507079830,146490000000,28500000
문배철강,KOSPI,,3735,0,0.0,3760,3775,3720,196427,734830075,76580591175,20503505
미래산업,KOSPI,,13500,1400,11.57,12300,13500,12000,247424,3212190100,60102094500,4452007
미래아이앤지,KOSPI,,306,-1,-0.33,308,308,304,348049,106654197,42661884744,139417924
미래에셋생명,KOSPI,,2855,35,1.24,2855,2880,2830,67064,191582665,505381219595,177016189
미래에셋증권,KOSPI,,6780,130,1.95,6740,6790,6710,665009,4500695980,4171845246240,615316408
미원상사,KOSPI,,173500,1500,0.87,173500,173500,170500,1983,341083000,862295000000,4970000
미원에스씨,KOSPI,,149000,-500,-0.33,149500,150000,147000,2071,307810000,759900000000,5100000
미원홀딩스,KOSPI,,112500,0,0.0,112500,112500,110500,433,48269000,261000000000,2320000
미원화학,KOSPI,,65300,300,0.46,65100,65600,65000,359,23369700,143612200400,2199268
방림,KOSPI,,7960,0,0.0,7980,8150,7940,113292,907766970,336820156400,42314090
백광산업,KOSPI,,4655,40,0.87,4670,4725,4610,384415,1793337450,209095184585,44918407
백산,KOSPI,,9120,110,1.22,9130,9190,9030,176348,1607848000,213453600000,23405000
범양건영,KOSPI,,4660,5,0.11,4690,4830,4630,1549865,7336486850,115717036120,24831982
벽산,KOSPI,,2260,60,2.73,2225,2330,2225,586625,1340367520,154945600000,68560000
보락,KOSPI,,1505,10,0.67,1510,1515,1500,96149,144826105,90149500000,59900000
보령,KOSPI,,10750,100,0.94,10750,10850,10650,123002,1321075800,738417500000,68690000
보해양조,KOSPI,,662,2,0.3,662,680,662,342210,228407556,92097525398,139120129
부광약품,KOSPI,,8090,50,0.62,8130,8210,8080,148392,1206716230,574900066410,71063049
부국증권,KOSPI,,19550,200,1.03,19350,19850,19350,2979,58336950,202731271300,10369886
부국철강,KOSPI,,3770,-5,-0.13,3805,3825,3765,221338,838726795,75400000000,20000000
