종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
JW홀딩스,KOSPI,,4130,-150,-3.5,4280,4280,4030,147920,610964415,299458696670,72508159
KB금융,KOSPI,,53600,-500,-0.92,54200,54400,53200,639617,34464510600,21628193459200,403511072
KC그린홀딩스,KOSPI,,3450,5,0.15,3445,3485,3405,35291,121861325,77400681000,22434980
KC코트렐,KOSPI,,1694,-20,-1.17,1700,1724,1685,451154,766498445,86284618420,50935430
KEC,KOSPI,,1710,31,1.85,1671,1723,1670,2229868,3806704264,343304971110,200763141
KG스틸,KOSPI,,8260,-50,-0.6,8260,8330,8200,244489,2020386440,826073489220,100008897
KG케미칼,KOSPI,,7720,-440,-5.39,8240,8250,7690,1502147,11819819520,528580988800,68469040
KH 필룩스,KOSPI,,442,0,0.0,0,0,0,0,0,84294994836,190712658
KIB플러그에너지,KOSPI,,878,13,1.5,865,905,863,2796908,2462986138,208025895632,236931544
KISCO홀딩스,KOSPI,,18690,490,2.69,18010,18840,17950,17637,326867450,302336542200,16176380
KPX케미칼,KOSPI,,44200,-200,-0.45,44400,44450,44000,3028,133823500,213928000000,4840000
KPX홀딩스,KOSPI,,50100,-100,-0.2,50400,50500,50100,763,38362400,211654764600,4224646
KR모터스,KOSPI,,498,11,2.26,490,498,483,275582,135195336,47876955570,96138465
KSS해운,KOSPI,,8170,90,1.11,8050,8220,8040,63234,514221530,188611639600,23085880
KTcs,KOSPI,,3300,-35,-1.05,3335,3370,3285,533806,1775231510,140860500000,42685000
KTis,KOSPI,,3235,20,0.62,3195,3280,3180,597702,1937417720,112584470000,34802000
LF,KOSPI,,14200,-380,-2.61,14580,14580,14090,55451,789862020,415208000000,29240000
LG,KOSPI,,82900,800,0.97,82600,83900,82500,148226,12315159500,13040252319700,157300993
LG디스플레이,KOSPI,,13510,110,0.82,13400,13730,13380,1085950,14735408890,4834090107000,357815700
LG생활건강,KOSPI,,484500,20000,4.31,468000,491000,468000,120686,58514421000,7567016446500,15618197
SK,KOSPI,,149300,4800,3.32,145700,154400,145700,239578,36141647900,10928510519700,73198329
SKC,KOSPI,,89500,-2000,-2.19,91600,91600,88900,193152,17278209600,3389212671000,37868298
SK가스,KOSPI,,128000,2100,1.67,125500,128500,124800,9960,1267813300,1181471232000,9230244
SK네트웍스,KOSPI,,7140,-70,-0.97,7210,7330,7130,1305643,9451880420,1683456812100,235778265
SK디스커버리,KOSPI,,40250,-1650,-3.94,42000,42100,40200,48048,1968394000,766273663750,19037855
SK디앤디,KOSPI,,23050,1450,6.71,21650,23150,21600,182807,4121259100,511483280200,22190164
SK렌터카,KOSPI,,13430,0,0.0,13430,13440,13430,133901,1798631750,635048831200,47285840
SK이노베이션,KOSPI,,176000,-1500,-0.85,179000,180600,174500,348063,61606539400,16273939264000,92465564
SK증권,KOSPI,,646,-3,-0.46,645,651,641,768911,496772346,305293250466,472590171
SK케미칼,KOSPI,,62500,-400,-0.64,62600,63300,62500,22681,1425959800,1078361437500,17253783
SK텔레콤,KOSPI,,47900,-150,-0.31,48050,48600,47900,493597,23771971650,10482107597600,218833144
SK하이닉스,KOSPI,,120000,-1800,-1.48,121400,122600,119600,2886011,349554847550,87360283800000,728002365
SNT다이내믹스,KOSPI,,10600,-400,-3.64,10900,11010,10560,86868,933271900,352478588200,33252697
SNT모티브,KOSPI,,49300,350,0.72,50000,50000,48950,27045,1333863150,720920604800,14623136
SNT에너지,KOSPI,,22050,500,2.32,21750,22500,21700,48504,1076727150,165522977550,7506711
SNT홀딩스,KOSPI,,15760,-230,-1.44,16250,16250,15700,19185,302597640,256949243360,16303886
SPC삼립,KOSPI,,67000,-1700,-2.47,68000,68000,66800,6824,457590900,578143603000,8629009
STX,KOSPI,,36250,0,0.0,0,0,0,0,0,1117549763750,30828959
STX엔진,KOSPI,,13880,-430,-3.0,14160,14420,13830,50365,704420670,319363587520,23008904
SUN&L,KOSPI,,2650,-30,-1.12,2680,2680,2610,7265,19087370,33411170850,12607989
TCC스틸,KOSPI,,54700,-600,-1.08,54600,54800,53100,277828,15009735100,1433889225900,26213697
TYM,KOSPI,,6010,90,1.52,5900,6210,5880,563303,3406585770,270756245560,45050956
WISCOM,KOSPI,,2770,-5,-0.18,2780,2780,2765,4053,11256425,42454233260,15326438
YG PLUS,KOSPI,,5390,-190,-3.41,5700,5730,5390,558189,3104475690,341884519900,63429410
가온전선,KOSPI,,22500,-1150,-4.86,23400,23600,22100,66249,1504019700,143075835000,6358926
강남제비스코,KOSPI,,22350,500,2.29,21650,22850,21650,9391,209434800,145275000000,6500000
강원랜드,KOSPI,,15580,70,0.45,15480,15670,15480,468136,7307292580,3333192990000,213940500
갤럭시아에스엠,KOSPI,,1946,-4,-0.21,1933,1946,1920,54851,105828606,53611607224,27549644
경농,KOSPI,,9880,-30,-0.3,9950,9950,9840,25277,249509440,192883041000,19522575
경동나비엔,KOSPI,,50000,-2500,-4.76,52500,52800,49600,96162,4883946000,728429600000,14568592
경동도시가스,KOSPI,,20000,-50,-0.25,19840,20100,19840,5021,100242130,117908120000,5895406
경동인베스트,KOSPI,,80500,-3400,-4.05,83900,84700,79800,61553,5023650800,190384351500,2365023
경방,KOSPI,,8890,0,0.0,8830,9040,8830,60617,539402780,243721750300,27415270
경보제약,KOSPI,,7560,-210,-2.7,7720,8140,7470,162270,1244669690,180735861600,23906860
경인양행,KOSPI,,4335,0,0.0,4330,4350,4285,18744,80906445,180406942275,41616365
경인전자,KOSPI,,22500,50,0.22,22450,23100,22400,4551,102650250,35342932500,1570797
계양전기,KOSPI,,1984,-16,-0.8,2000,2030,1950,35484,70308758,54010092736,27222829
고려산업,KOSPI,,3630,-50,-1.36,3660,3660,3615,132276,480683750,90530112750,24939425
고려아연,KOSPI,,519000,-8000,-1.52,523000,525000,507000,91767,47291873000,10308979002000,19863158
고려제강,KOSPI,,21700,-250,-1.14,22000,22150,21500,94174,2048742850,542500000000,25000000
광동제약,KOSPI,,6320,-80,-1.25,6420,6420,6260,73971,467688390,331299778320,52420851
광명전기,KOSPI,,2665,5,0.19,2685,2735,2635,708316,1903279550,115494743975,43337615
광전자,KOSPI,,2440,5,0.21,2435,2510,2435,400624,988782460,141382781720,57943763
광주신세계,KOSPI,,30500,-300,-0.97,30800,30900,30200,26437,807970550,242694295000,7957190
교보증권,KOSPI,,5040,20,0.4,5040,5040,4995,31908,159893715,325852611840,64653296
국도화학,KOSPI,,54200,-200,-0.37,54000,54500,53500,13111,708007000,488375387200,9010616
국동,KOSPI,,891,-13,-1.44,896,903,891,143401,128399024,51118028775,57371525
국보,KOSPI,,4575,30,0.66,4545,5150,4545,400019,1925074260,55768197750,12189770
국제약품,KOSPI,,4000,-125,-3.03,4100,4150,3980,157498,635000655,84639328000,21159832
그린케미칼,KOSPI,,7920,30,0.38,7820,7990,7820,34251,269346210,190080000000,24000000
극동유화,KOSPI,,4220,-45,-1.06,4245,4350,4200,157632,668297600,147148952400,34869420
금강공업,KOSPI,,6490,190,3.02,6370,6630,6300,828625,5401015480,190347526930,29329357
금비,KOSPI,,93000,-400,-0.43,92600,96700,92600,2714,256509200,93000000000,1000000
금양,KOSPI,,125800,-3200,-2.48,128600,128600,124500,590604,74164701500,7302694654600,58050037
금호건설,KOSPI,,5350,20,0.38,5330,5390,5300,42972,229855900,197701733250,36953595
금호에이치티,KOSPI,,836,-17,-1.99,859,871,830,719345,609309744,163977139744,196144904
금호전기,KOSPI,,869,19,2.24,850,934,840,829850,736343112,31885760775,36692475
금호타이어,KOSPI,,4730,-215,-4.35,4945,4945,4635,651260,3106010395,1358741157510,287260287
기신정기,KOSPI,,3200,-35,-1.08,3235,3265,3200,21461,69095375,93440000000,29200000
기아,KOSPI,,79700,-500,-0.62,79400,80600,79200,430154,34410867100,32042922979100,402044203
기업은행,KOSPI,,10760,0,0.0,10740,10800,10680,621375,6674740330,8580302350440,797425869
까뮤이앤씨,KOSPI,,1680,0,0.0,1680,1698,1669,128321,215281675,75855830400,45152280
깨끗한나라,KOSPI,,2235,-25,-1.11,2255,2285,2200,37823,84390870,83232948855,37240693
남광토건,KOSPI,,9050,60,0.67,9040,9330,8950,37708,345198900,88984776600,9832572
남선알미늄,KOSPI,,2570,15,0.59,2555,2605,2500,1296800,3320442740,331733261300,129079090
남성,KOSPI,,2260,-45,-1.95,2355,2355,2220,409740,939336645,81839481600,36212160
남양유업,KOSPI,,461500,-4000,-0.86,465000,465000,460000,478,220479000,332280000000,720000
남해화학,KOSPI,,7650,-40,-0.52,7680,7700,7620,65875,503800430,380043148950,49678843
넥센,KOSPI,,4185,45,1.09,4190,4210,4140,4358,18255910,224081543745,53543977
넥센타이어,KOSPI,,7810,-160,-2.01,7880,7940,7700,340041,2639931000,762786119370,97667877
넷마블,KOSPI,,43250,400,0.93,42550,44400,42550,166419,7249173600,3717488961500,85953502
노루페인트,KOSPI,,8980,-190,-2.07,9160,9260,8940,220331,2003461240,179600000000,20000000
노루홀딩스,KOSPI,,11570,0,0.0,11550,12100,11450,80298,941326000,153778617070,13291151
녹십자,KOSPI,,113000,-2700,-2.33,115300,115700,112900,33296,3792901400,1320578794000,11686538
녹십자홀딩스,KOSPI,,13930,-50,-0.36,13900,14030,13900,56973,796164510,655102965300,47028210
농심,KOSPI,,453000,-5500,-1.2,459000,462000,448500,17200,7822907000,2755436826000,6082642
농심홀딩스,KOSPI,,67800,600,0.89,67300,67900,66800,2420,162894600,314442162000,4637790
다스코,KOSPI,,4765,145,3.14,4645,4835,4600,467844,2226170855,92426423865,19396941
다올투자증권,KOSPI,,4080,35,0.87,4040,4230,4010,504595,2086449680,248517312480,60911106
다우기술,KOSPI,,18690,120,0.65,18420,18800,18400,61408,1146728610,838557071730,44866617
다이나믹디자인,KOSPI,,5990,-510,-7.85,6440,6550,5980,1346081,8493269920,102371370210,17090379
대교,KOSPI,,2330,-15,-0.64,2365,2365,2330,18431,43088160,197357640500,84702850
대구백화점,KOSPI,,11740,-80,-0.68,12260,12260,11610,32719,386563600,127045713140,10821611
대덕,KOSPI,,6620,100,1.53,6470,6660,6470,74884,492832740,224352793000,33890150
대동,KOSPI,,10760,560,5.49,10120,11990,10120,4247213,48189856510,258946125000,24065625
대동전자,KOSPI,,7630,-60,-0.78,7650,7670,7460,25675,193090890,80042110610,10490447
대림통상,KOSPI,,3525,35,1.0,3490,3565,3445,5800,20196170,53668125000,15225000
대상,KOSPI,,17990,60,0.33,17800,18220,17800,74030,1340875910,623317969750,34648025
대상홀딩스,KOSPI,,7010,-70,-0.99,7140,7170,7010,198035,1397921050,253849891380,36212538
대성산업,KOSPI,,3700,5,0.14,3715,3730,3680,58794,217212475,167371268600,45235478
대성에너지,KOSPI,,7160,-60,-0.83,7230,7270,7100,28925,207957230,196900000000,27500000
대성홀딩스,KOSPI,,12930,-130,-1.0,13080,13090,12700,57023,735047370,208036704870,16089459
대신증권,KOSPI,,14370,-30,-0.21,14400,14410,14270,29506,422279020,729613758000,50773400
대양금속,KOSPI,,3540,30,0.85,3430,3540,3400,766427,2673429785,133447787100,37697115
대영포장,KOSPI,,1224,1,0.08,1210,1235,1210,89190,108795723,132674927976,108394549
대우건설,KOSPI,,4565,-35,-0.76,4610,4695,4560,1303691,6014051090,1897317342470,415622638
대우부품,KOSPI,,1561,-23,-1.45,1580,1599,1538,613136,953694873,76956940970,49299770
대웅,KOSPI,,14130,-120,-0.84,14210,14330,14080,62848,892770410,821546177400,58141980
대웅제약,KOSPI,,101200,-3100,-2.97,103500,104100,100700,37795,3849441400,1172561390000,11586575
대원강업,KOSPI,,6030,-180,-2.9,6130,6210,6010,430104,2615464320,373860000000,62000000
대원전선,KOSPI,,1137,-16,-1.39,1150,1162,1136,300178,343885317,81823675158,71964534
대원제약,KOSPI,,16930,-270,-1.57,17130,17350,16830,129670,2199606740,371861863100,21964670
대원화성,KOSPI,,2370,-20,-0.84,2390,2415,2340,153539,364288405,97760490240,41249152
대유에이텍,KOSPI,,518,-9,-1.71,527,527,517,191533,99714900,60186681590,116190505
대유플러스,KOSPI,,806,-21,-2.54,828,828,804,667291,542344072,101922656654,126454909
대창,KOSPI,,1635,-50,-2.97,1645,1676,1635,1937612,3194415299,149014715865,91140499
대창단조,KOSPI,,6790,20,0.3,6770,6930,6740,136682,935216120,194005441700,28572230
대한방직,KOSPI,,10740,-10,-0.09,10680,10750,10550,12501,132769230,56922000000,5300000
대한유화,KOSPI,,126000,-2700,-2.1,127500,130000,123100,18414,2350881000,819000000000,6500000
대한전선,KOSPI,,13050,-150,-1.14,13230,13400,12810,515815,6792930780,1624037265000,124447300
대한제강,KOSPI,,13100,500,3.97,12800,13190,12630,21870,284205240,322872215400,24646734
대한제당,KOSPI,,3120,-60,-1.89,3200,3215,3120,816585,2580397705,279853329600,89696580
대한제분,KOSPI,,131900,900,0.69,131000,131900,129200,995,129524100,222911000000,1690000
대한항공,KOSPI,,22800,0,0.0,22700,22950,22700,590716,13483173750,8395431070800,368220661
대한해운,KOSPI,,1785,-11,-0.61,1793,1810,1781,451708,806813482,569731766100,319177460
대한화섬,KOSPI,,105500,0,0.0,106000,106000,105500,120,12666900,140104000000,1328000
대현,KOSPI,,2115,-5,-0.24,2120,2120,2090,113104,237538595,93657085650,44282310
대호에이엘,KOSPI,,2440,100,4.27,2380,2540,2315,3775517,9145883385,156945118800,64321770
더블유게임즈,KOSPI,,42500,-200,-0.47,42300,42850,42300,16504,703282850,773107172500,18190757
더존비즈온,KOSPI,,32950,-950,-2.8,34050,34050,32900,87752,2925864200,1001112732800,30382784
덕성,KOSPI,,6960,-150,-2.11,6900,7090,6720,1609832,11112462970,109132800000,15680000
덕양산업,KOSPI,,5930,-80,-1.33,5930,6050,5880,229030,1359999260,193110331400,32564980
덴티움,KOSPI,,122300,-1200,-0.97,123900,124500,121700,45731,5618372300,1353717909000,11068830
도화엔지니어링,KOSPI,,8290,180,2.22,8150,8580,8110,314833,2648152600,279538800000,33720000
동국홀딩스,KOSPI,,11900,-50,-0.42,11860,12200,11860,179950,2147582460,189520161600,15926064
동남합성,KOSPI,,34250,-300,-0.87,34550,34550,34250,750,25841850,119875000000,3500000
동방,KOSPI,,2075,-20,-0.95,2080,2110,2070,141659,295554290,99541414450,47971766
동방아그로,KOSPI,,6420,-60,-0.93,6420,6470,6400,8048,51721100,87424844340,13617577
동부건설,KOSPI,,6290,0,0.0,6230,6330,6230,29619,186206130,143882888270,22874863
동서,KOSPI,,17700,-210,-1.17,17910,17910,17700,59682,1059079640,1764690000000,99700000
동성제약,KOSPI,,5710,-90,-1.55,5780,5800,5710,21291,121896990,149036538700,26100970
동성케미컬,KOSPI,,4665,-115,-2.41,4760,4775,4655,334218,1567075690,231802581120,49689728
동아쏘시오홀딩스,KOSPI,,97400,0,0.0,97200,98000,95500,15232,1477362500,618384126200,6348913
동아에스티,KOSPI,,57600,-4000,-6.49,61400,62000,57600,99471,5872006200,496207180800,8614708
동아지질,KOSPI,,12250,180,1.49,12070,12470,11950,22708,278604330,172144913500,14052646
동아타이어,KOSPI,,11400,0,0.0,11430,11430,11370,4461,50778790,156556371000,13733015
동양,KOSPI,,1023,-10,-0.97,1029,1038,1022,234568,241936256,244173796449,238684063
동양고속,KOSPI,,13470,40,0.3,13430,13650,13430,1114,15069960,39003314430,2895569
동양생명,KOSPI,,4250,-165,-3.74,4340,4370,4250,192609,829088645,685773986250,161358585
동양철관,KOSPI,,901,0,0.0,898,906,897,241831,217568921,107115646290,118885290
동양피스톤,KOSPI,,5580,-90,-1.59,5740,5740,5570,35948,202852150,73480006800,13168460
동원F&B,KOSPI,,30600,600,2.0,29700,31400,29350,47395,1469467500,590445972000,19295620
동원금속,KOSPI,,2065,-35,-1.67,2100,2120,2010,724146,1485638755,96548936645,46754933
동원산업,KOSPI,,35050,50,0.14,34950,35250,34200,19192,671533150,1629217408250,46482665
동원수산,KOSPI,,8440,-550,-6.12,8990,8990,8420,203015,1744548810,39278114200,4653805
동원시스템즈,KOSPI,,33950,-900,-2.58,34600,34900,33900,36455,1246921800,984254023900,28991282
동일고무벨트,KOSPI,,6240,0,0.0,6270,6320,6200,11118,69263980,86736000000,13900000
동일산업,KOSPI,,58800,-1200,-2.0,59500,59800,58700,2182,128772800,142602642000,2425215
동일제강,KOSPI,,1899,47,2.54,1853,1900,1853,55342,103283534,38550383640,20300360
동화약품,KOSPI,,9970,-20,-0.2,9990,10040,9820,75968,756267330,278476755900,27931470
두산,KOSPI,,113500,-4100,-3.49,117400,121000,112600,304371,35542468400,1875455272500,16523835
두산밥캣,KOSPI,,53200,-600,-1.12,53800,54500,52800,273386,14607774200,5333255631200,100249166
두산에너빌리티,KOSPI,,17470,-750,-4.12,18290,18550,17410,9137701,163951100220,11190603220620,640561146
두올,KOSPI,,3335,-10,-0.3,3360,3380,3325,86352,289480400,110277377800,33066680
디씨엠,KOSPI,,12190,-50,-0.41,12240,12240,12120,11587,141159520,138966000000,11400000
디아이,KOSPI,,8000,250,3.23,7730,8020,7630,234547,1855411130,226400000000,28300000
디아이씨,KOSPI,,5120,60,1.19,5070,5170,4980,291428,1480479595,199109473280,38888569
디와이,KOSPI,,7540,-220,-2.84,8090,8220,7530,5224398,41301173930,198450032820,26319633
디와이파워,KOSPI,,13550,110,0.82,13500,13760,13290,152879,2062663700,149615143400,11041708
락앤락,KOSPI,,5920,70,1.2,5860,6050,5840,105801,630074010,297186628480,50200444
롯데관광개발,KOSPI,,16170,-960,-5.6,17150,17420,16060,2239255,37072006200,1193899402080,73834224
롯데손해보험,KOSPI,,1765,-1,-0.06,1765,1770,1750,113575,199899782,547743604800,310336320
롯데쇼핑,KOSPI,,71400,400,0.56,70700,72200,70700,31149,2233916000,2019817107000,28288755
롯데에너지머티리얼즈,KOSPI,,48500,-200,-0.41,48700,49000,48150,177579,8607450750,2236375497500,46110835
롯데웰푸드,KOSPI,,110800,-600,-0.54,110300,112000,110000,9905,1103534600,1045350799200,9434574
롯데정밀화학,KOSPI,,60300,-100,-0.17,60100,60900,60100,25082,1516561800,1555740000000,25800000
롯데지주,KOSPI,,24900,-50,-0.2,24800,25350,24800,96424,2419263200,2612240001300,104909237
롯데케미칼,KOSPI,,133400,-3200,-2.34,136500,137400,133400,73308,9879687000,5706240894600,42775419
롯데하이마트,KOSPI,,9870,-20,-0.2,9870,9950,9820,7744,76530000,233008117440,23607712
마니커,KOSPI,,1220,-21,-1.69,1233,1248,1210,1236414,1514424699,77483698160,63511228
만호제강,KOSPI,,44400,400,0.91,43350,44600,43350,3618,159763550,184260000000,4150000
메리츠금융지주,KOSPI,,54300,-400,-0.73,55200,56700,53800,535288,29281025900,11306229689400,208217858
메타랩스,KOSPI,,2535,-70,-2.69,2605,2605,2465,26216,66174295,63133386615,24904689
명문제약,KOSPI,,2380,5,0.21,2480,2725,2380,2215642,5593194290,80809220520,33953454
모나리자,KOSPI,,2715,-35,-1.27,2735,2765,2710,29840,81232270,99290957325,36571255
모나미,KOSPI,,3925,-125,-3.09,4070,4195,3900,1485447,6022090135,74171929975,18897307
모토닉,KOSPI,,9130,-110,-1.19,9240,9290,9060,20390,186229200,301290000000,33000000
무림P&P,KOSPI,,3320,-35,-1.04,3355,3380,3300,78956,262994880,207062835680,62368324
무림페이퍼,KOSPI,,2310,-25,-1.07,2340,2360,2305,94951,220901700,96117506100,41609310
무학,KOSPI,,5850,60,1.04,5740,5910,5740,63970,374441760,166725000000,28500000
문배철강,KOSPI,,3165,0,0.0,3140,3440,3140,500938,1649318700,64893593325,20503505
미래산업,KOSPI,,5120,-130,-2.48,5250,5320,4950,1549383,7896355835,26057190400,5089295
미래아이앤지,KOSPI,,1369,-22,-1.58,1391,1402,1368,139344,192161248,38172626496,27883584
미래에셋생명,KOSPI,,4130,125,3.12,4005,4175,3975,235500,969375555,731076860570,177016189
미래에셋증권,KOSPI,,6780,120,1.8,6630,6820,6620,670040,4536168870,4104045246240,605316408
미원상사,KOSPI,,163600,-2400,-1.45,166000,167000,162000,1307,215329100,793460000000,4850000
미원에스씨,KOSPI,,133900,-100,-0.07,134400,134400,132800,624,83456400,669500000000,5000000
미원홀딩스,KOSPI,,90200,-200,-0.22,90800,90800,89900,66,5964700,209264000000,2320000
미원화학,KOSPI,,73100,-100,-0.14,73000,73100,72900,270,19722700,160766490800,2199268
방림,KOSPI,,2140,-20,-0.93,2130,2160,2120,126503,270115200,90552152600,42314090
백광산업,KOSPI,,7790,0,0.0,0,0,0,0,0,349914390530,44918407
백산,KOSPI,,8190,170,2.12,8030,8270,7990,98484,802554250,188451900000,23010000
범양건영,KOSPI,,2605,80,3.17,2500,2715,2500,301604,795467635,64687313110,24831982
벽산,KOSPI,,3635,25,0.69,3610,3850,3610,1371028,5106005045,249215600000,68560000
보락,KOSPI,,1481,-18,-1.2,1499,1499,1480,118287,175735647,88711900000,59900000
보령,KOSPI,,9040,-350,-3.73,9370,9380,9040,213358,1950966680,620957600000,68690000
보해양조,KOSPI,,544,-8,-1.45,551,555,544,332657,182508787,75681350176,139120129
부광약품,KOSPI,,6690,-60,-0.89,6790,6880,6690,73546,495118910,475411797810,71063049
부국증권,KOSPI,,21700,-150,-0.69,21600,21900,21600,1970,42706250,225026526200,10369886
부국철강,KOSPI,,3385,0,0.0,3385,3425,3360,43265,147172745,67700000000,20000000
부산산업,KOSPI,,68500,600,0.88,67900,69200,67200,1791,122421300,72336000000,1056000
부산주공,KOSPI,,486,0,0.0,0,0,0,0,0,38288532168,78782988
비비안,KOSPI,,1418,9,0.64,1401,1432,1392,131227,185784894,42247877820,29793990
비상교육,KOSPI,,4585,35,0.77,4500,4685,4495,77240,355188405,59590057485,12996741
비케이탑스,KOSPI,,904,0,0.0,0,0,0,0,0,19208323080,21248145
빙그레,KOSPI,,54700,-1000,-1.8,56400,56500,54300,42889,2370649900,538862882700,9851241
사조대림,KOSPI,,28500,-100,-0.35,28450,29050,28300,9545,273368200,261187309500,9164467
사조동아원,KOSPI,,1046,-4,-0.38,1041,1054,1039,564408,589104691,147637251600,141144600
사조산업,KOSPI,,40150,-50,-0.12,40000,40350,39800,2322,92880150,200750000000,5000000
사조씨푸드,KOSPI,,4385,-140,-3.09,4525,4525,4315,234660,1038442565,75503311055,17218543
사조오양,KOSPI,,8370,-160,-1.88,8480,8530,8370,23337,196429130,78868325430,9422739
삼부토건,KOSPI,,3900,420,12.07,3565,4190,3545,105094098,410475108740,796611090600,204259254
삼성SDI,KOSPI,,596000,-18000,-2.93,615000,615000,595000,156207,93892182000,40983659880000,68764530
삼성공조,KOSPI,,9710,-90,-0.92,9800,9820,9680,7331,71395070,78906508940,8126314
삼성물산,KOSPI,,107100,2400,2.29,104800,108000,104700,234161,25071627100,19876867857000,185591670
삼성바이오로직스,KOSPI,,733000,-4000,-0.54,738000,749000,733000,44088,32473689000,52170542000000,71174000
