종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
LG화학,KOSPI,,678000,-2000,-0.29,672000,684000,671000,174629,118478604000,47861608554000,70592343
LIG넥스원,KOSPI,,74800,100,0.13,75300,76700,74700,164571,12394692300,1645600000000,22000000
LS,KOSPI,,70400,3000,4.45,67600,71400,67600,220575,15534619400,2266880000000,32200000
LS네트웍스,KOSPI,,2475,0,0.0,2475,2490,2440,15296,37623950,195037464600,78803016
LX세미콘,KOSPI,,92100,-400,-0.43,94000,95500,92000,126651,11805843400,1497942030000,16264300
LX인터내셔널,KOSPI,,32500,1150,3.67,31400,33250,31400,266488,8690436150,1259700000000,38760000
LX하우시스,KOSPI,,36200,450,1.26,35750,36800,35750,20557,747976800,324629654000,8967670
MH에탄올,KOSPI,,7560,-50,-0.66,7610,7610,7440,38897,292172040,55781656560,7378526
NAVER,KOSPI,,206000,-2500,-1.2,207500,209500,205000,817689,169311974500,33794111510000,164049085
NH투자증권,KOSPI,,9360,-140,-1.47,9440,9520,9310,419282,3932866010,3104393020560,331665921
NICE,KOSPI,,13600,-100,-0.73,13700,13790,13480,11477,155704750,515199280000,37882300
NICE평가정보,KOSDAQ GLOBAL,우량기업부,12580,-400,-3.08,12950,13080,12580,195731,2495596530,763792435600,60714820
NI스틸,KOSPI,,6210,100,1.64,6280,6420,6170,597258,3756041340,177606726570,28600117
PI첨단소재,KOSPI,,34450,-450,-1.29,35000,35400,34300,108034,3769123900,1011669792900,29366322
POSCO홀딩스,KOSPI,,337000,19000,5.97,325500,344000,325000,1333108,447134003500,28500504510000,84571230
S-Oil,KOSPI,,83300,2600,3.22,80500,83400,80400,339479,28091832700,9378146573600,112582792
SBS,KOSPI,,42350,-1400,-3.2,43500,44050,42350,120634,5191274450,772996847700,18252582
SGC에너지,KOSPI,,31200,-150,-0.48,31300,32100,30900,57574,1812398650,457922524800,14677004
SG글로벌,KOSPI,,1430,-3,-0.21,1430,1441,1411,32402,46100210,64298724490,44964143
SG세계물산,KOSPI,,551,7,1.29,544,552,541,384262,210421438,111536152960,202424960
SHD,KOSPI,,35350,-150,-0.42,35800,36200,35350,10285,366523150,42945937300,1214878
SH에너지화학,KOSPI,,845,2,0.24,844,851,843,339766,287848352,93908001850,111133730
SIMPAC,KOSPI,,5450,60,1.11,5390,5550,5380,123661,677987170,356590862200,65429516
SK,KOSPI,,182100,3500,1.96,177600,182300,177400,194639,35187951700,13502592810900,74149329
SKC,KOSPI,,103000,5000,5.1,98000,104400,96500,611718,61703934000,3900434694000,37868298
SK가스,KOSPI,,127000,900,0.71,125400,127900,125100,6581,835102400,1172240988000,9230244
SK네트웍스,KOSPI,,4120,5,0.12,4105,4190,4100,634259,2619398935,1022533105640,248187647
SK디스커버리,KOSPI,,32000,-100,-0.31,32250,32300,31900,24684,791325350,609211360000,19037855
SK디앤디,KOSPI,,20550,50,0.24,20450,20700,20450,10135,208843900,456007870200,22190164
SK렌터카,KOSPI,,6750,10,0.15,6740,6790,6700,23550,158449720,319179420000,47285840
SK이노베이션,KOSPI,,160500,10400,6.93,151200,161000,150500,1082092,170070572600,14840723022000,92465564
SK증권,KOSPI,,776,8,1.04,776,782,771,3975074,3086929206,366729972696,472590171
SK케미칼,KOSPI,,79500,1200,1.53,78400,80300,78400,42289,3364221100,1371675748500,17253783
SK텔레콤,KOSPI,,45050,-100,-0.22,45000,45300,44800,1107445,49930421775,9858433137200,218833144
SK하이닉스,KOSPI,,88100,-1300,-1.45,89400,90300,87500,2744038,243438501500,64137008356500,728002365
SNT모티브,KOSPI,,50500,2200,4.55,48300,50700,48300,76961,3850745500,738468368000,14623136
SNT에너지,KOSPI,,19430,-70,-0.36,19500,19700,19320,20995,408123470,145855394730,7506711
SNT홀딩스,KOSPI,,16050,340,2.16,15710,16190,15650,13655,218190750,261677370300,16303886
SPC삼립,KOSPI,,70300,-100,-0.14,70400,70600,70100,4895,344183400,606619332700,8629009
STX,KOSPI,,5260,80,1.54,5170,5320,5080,502592,2621049460,150548848040,28621454
STX엔진,KOSPI,,13580,20,0.15,13430,13750,13420,16030,217037810,312460916320,23008904
SUN&L,KOSPI,,3170,-15,-0.47,3215,3215,3170,54838,173942840,39967325130,12607989
TCC스틸,KOSPI,,12460,110,0.89,12430,12520,12150,461058,5694873110,316816981040,25426724
TYM,KOSPI,,2820,100,3.68,2735,2860,2725,5007980,14085832980,429637566540,152353747
WISCOM,KOSPI,,2710,-10,-0.37,2700,2770,2700,6838,18675715,41534646980,15326438
YG PLUS,KOSPI,,5400,-20,-0.37,5420,5480,5350,406037,2192350910,342518814000,63429410
가온전선,KOSPI,,16450,130,0.8,16330,16540,16330,14748,242566100,104604332700,6358926
강남제비스코,KOSPI,,21650,50,0.23,21600,21700,21400,5067,109265750,140725000000,6500000
강원랜드,KOSPI,,19710,-490,-2.43,20200,20350,19660,2210486,43919208840,4216767255000,213940500
갤럭시아에스엠,KOSPI,,2890,-210,-6.77,3160,3210,2850,2060007,6130508660,79618471160,27549644
경농,KOSPI,,10780,-20,-0.19,10750,10880,10710,11463,123621200,210453358500,19522575
경동나비엔,KOSPI,,38500,750,1.99,38000,38500,37700,63379,2416912200,560890792000,14568592
경동도시가스,KOSPI,,23350,150,0.65,23800,23800,23050,20379,475744300,137657730100,5895406
경동인베스트,KOSPI,,82900,-4100,-4.71,86100,86300,82800,55223,4630679300,196060406700,2365023
경방,KOSPI,,11040,60,0.55,10980,11200,10900,3819,41960600,302664580800,27415270
경보제약,KOSPI,,6780,-70,-1.02,6830,6890,6730,31917,216405180,162088510800,23906860
경인양행,KOSPI,,4440,-15,-0.34,4455,4490,4430,24571,109364215,184776660600,41616365
경인전자,KOSPI,,24250,-150,-0.61,24500,24600,24150,1057,25773950,38091827250,1570797
계양전기,KOSPI,,2285,-15,-0.65,2295,2305,2260,89573,204141190,62204164265,27222829
고려산업,KOSPI,,4130,45,1.1,4085,4210,4070,1139188,4729875740,102999825250,24939425
고려아연,KOSPI,,592000,8000,1.37,584000,598000,583000,59919,35540541000,11758989536000,19863158
고려제강,KOSPI,,21950,300,1.39,21600,22200,21400,25449,556031600,548750000000,25000000
광동제약,KOSPI,,5800,30,0.52,5770,5850,5740,97100,561807210,304040935800,52420851
광명전기,KOSPI,,2355,35,1.51,2320,2365,2310,276001,647429130,102060083325,43337615
광전자,KOSPI,,2325,40,1.75,2290,2355,2285,32326,74909505,134719248975,57943763
광주신세계,KOSPI,,35900,500,1.41,35350,36050,35350,19742,707412050,287200000000,8000000
교보증권,KOSPI,,5600,10,0.18,5580,5620,5570,14407,80574390,362058457600,64653296
국도화학,KOSPI,,47250,2000,4.42,45250,47300,45150,46456,2167463550,425751606000,9010616
국동,KOSPI,,1570,100,6.8,1470,1690,1463,2517374,3986766638,89773391280,57180504
국보,KOSPI,,632,-20,-3.07,649,655,625,476919,303278019,67105070488,106178909
국제약품,KOSPI,,4660,-25,-0.53,4750,4765,4655,74309,349081440,94109394340,20195149
그린케미칼,KOSPI,,9260,-70,-0.75,9250,9450,9250,130946,1221554210,222240000000,24000000
극동유화,KOSPI,,3605,5,0.14,3600,3625,3590,50148,180440505,125704259100,34869420
금강공업,KOSPI,,5810,10,0.17,5800,5860,5780,71313,414849470,170403564170,29329357
금비,KOSPI,,99400,3500,3.65,95500,99800,93700,13391,1296368200,99400000000,1000000
금양,KOSPI,,42900,4400,11.43,38850,44850,38850,15284172,651753671350,2490346587300,58050037
금호건설,KOSPI,,6740,30,0.45,6720,6800,6710,35481,239454660,249067230300,36953595
금호에이치티,KOSPI,,841,-4,-0.47,845,857,835,296155,249967214,164954554929,196140969
금호전기,KOSPI,,967,8,0.83,955,988,950,74444,72187869,26644902697,27554191
금호타이어,KOSPI,,3260,-60,-1.81,3315,3340,3250,307882,1009119105,936468535620,287260287
기신정기,KOSPI,,3825,40,1.06,3790,3825,3775,32871,125058255,111690000000,29200000
기아,KOSPI,,77800,2500,3.32,75700,78500,75700,1916651,149213205700,31537268396600,405363347
기업은행,KOSPI,,10360,-20,-0.19,10320,10400,10280,1264501,13087079230,8261332002840,797425869
까뮤이앤씨,KOSPI,,1693,-12,-0.7,1715,1715,1685,121736,206283817,76442810040,45152280
깨끗한나라,KOSPI,,3050,60,2.01,2990,3110,2930,226498,686188125,113584113650,37240693
남광토건,KOSPI,,10050,20,0.2,10030,10100,9940,15676,156920760,98817348600,9832572
남선알미늄,KOSPI,,2370,-115,-4.63,2445,2495,2350,3741496,9020160390,305917443300,129079090
남성,KOSPI,,2515,-40,-1.57,2575,2580,2460,352403,884182195,91073582400,36212160
남양유업,KOSPI,,550000,-15000,-2.65,565000,568000,550000,4614,2553710000,396000000000,720000
남해화학,KOSPI,,9160,130,1.44,9050,9240,9040,193843,1777740800,455058201880,49678843
넥센,KOSPI,,4040,-35,-0.86,4080,4105,4030,13098,52954200,216317667080,53543977
넥센타이어,KOSPI,,7690,190,2.53,7540,7740,7530,85006,649912750,751065974130,97667877
넷마블,KOSPI,,60900,-900,-1.46,61800,62000,60000,198054,12083213000,5234568271800,85953502
노루페인트,KOSPI,,7920,10,0.13,7900,7930,7840,47713,376011610,158400000000,20000000
노루홀딩스,KOSPI,,10130,-20,-0.2,10140,10150,10080,9135,92342280,134639359630,13291151
녹십자,KOSPI,,118700,-1100,-0.92,120500,121000,117400,44855,5319148100,1387192060600,11686538
녹십자홀딩스,KOSPI,,15730,-170,-1.07,15910,15920,15700,57656,909347470,739753743300,47028210
농심,KOSPI,,362000,-4000,-1.09,366000,371500,360000,12283,4484819500,2201916404000,6082642
농심홀딩스,KOSPI,,70400,-300,-0.42,70700,71400,70000,2108,148904700,326500416000,4637790
다스코,KOSPI,,4780,90,1.92,4690,4835,4690,113223,542107910,92717377980,19396941
다올투자증권,KOSPI,,5000,120,2.46,4955,5150,4905,628585,3175030135,301570460000,60314092
다우기술,KOSPI,,21950,350,1.62,21650,22100,21600,82504,1806188500,984822243150,44866617
다이나믹디자인,KOSPI,,3170,25,0.79,3145,3270,3135,391084,1248483395,44193134840,13941052
대교,KOSPI,,2825,-25,-0.88,2850,2885,2805,32244,91350970,239285551250,84702850
대구백화점,KOSPI,,9650,0,0.0,9730,9780,9560,16488,159170730,104428546150,10821611
대덕,KOSPI,,6830,30,0.44,6800,6850,6770,54478,370748160,231469724500,33890150
대동,KOSPI,,12600,140,1.12,12460,12830,12430,383328,4833340660,301547660400,23932354
대동전자,KOSPI,,9310,-20,-0.21,9420,9420,9290,11829,110357920,97666061570,10490447
대림통상,KOSPI,,3910,55,1.43,3855,3945,3825,5814,22625550,59529750000,15225000
대상,KOSPI,,19730,-220,-1.1,19950,19950,19710,105786,2090755110,683605533250,34648025
대상홀딩스,KOSPI,,7710,-30,-0.39,7730,7800,7650,34907,269130860,279198667980,36212538
대성산업,KOSPI,,4190,30,0.72,4160,4210,4145,80758,336952520,189536652820,45235478
대성에너지,KOSPI,,9560,-170,-1.75,9730,9800,9470,148935,1427076740,262900000000,27500000
대성홀딩스,KOSPI,,128900,1800,1.42,126700,129500,125300,38148,4839847200,2073931265100,16089459
대신증권,KOSPI,,13120,10,0.08,13190,13250,13030,44568,584823040,666147008000,50773400
대양금속,KOSPI,,3270,55,1.71,3210,3275,3180,393914,1268346915,109094861610,33362343
대영포장,KOSPI,,1509,4,0.27,1510,1518,1503,80021,120858004,163567374441,108394549
대우건설,KOSPI,,4415,110,2.56,4295,4450,4295,1248478,5488468835,1834973946770,415622638
대우부품,KOSPI,,1500,-9,-0.6,1509,1509,1492,56065,83935228,71469562500,47646375
대웅,KOSPI,,17000,-130,-0.76,17090,17160,16900,63006,1070021630,988413660000,58141980
대웅제약,KOSPI,,116100,-600,-0.51,116700,117300,115600,44272,5152073600,1345201357500,11586575
대원강업,KOSPI,,3430,90,2.69,3340,3670,3315,728756,2550862370,212660000000,62000000
대원전선,KOSPI,,1114,20,1.83,1093,1121,1093,132721,146972562,80168490876,71964534
대원제약,KOSPI,,15160,-100,-0.66,15220,15340,15130,108978,1655091890,332984397200,21964670
대원화성,KOSPI,,2310,-10,-0.43,2310,2325,2300,102567,236755550,95285541120,41249152
대유에이텍,KOSPI,,724,5,0.7,710,727,706,252870,181134764,83811987736,115762414
대유플러스,KOSPI,,877,13,1.5,869,909,869,658130,580263938,106115924798,120998774
대창,KOSPI,,1312,36,2.82,1307,1329,1294,346218,455364972,119576334688,91140499
대창단조,KOSPI,,7650,330,4.51,7410,7720,7370,562490,4269136240,218577559500,28572230
대한방직,KOSPI,,52400,-100,-0.19,52000,52800,51900,21931,1141643300,277720000000,5300000
대한유화,KOSPI,,181500,7500,4.31,176900,186700,176900,92248,16899595800,1179750000000,6500000
대한전선,KOSPI,,1456,-2,-0.14,1455,1487,1448,6556342,9600196138,1811952701104,1244473009
대한제강,KOSPI,,13760,580,4.4,13220,13760,13220,49507,673882820,339139059840,24646734
대한제당,KOSPI,,2775,-25,-0.89,2800,2805,2770,112525,313010840,248908009500,89696580
대한제분,KOSPI,,154500,1200,0.78,154000,155000,152400,4248,652634900,261105000000,1690000
대한항공,KOSPI,,23500,750,3.3,23100,23750,23050,1898277,44599925850,8653185533500,368220661
대한해운,KOSPI,,2475,135,5.77,2375,2490,2360,1320993,3246518370,789964213500,319177460
대한화섬,KOSPI,,130200,-300,-0.23,134400,134400,130200,422,55273400,172905600000,1328000
대현,KOSPI,,2225,15,0.68,2210,2230,2185,161244,357041260,98528139750,44282310
대호에이엘,KOSPI,,1440,45,3.23,1407,1476,1404,592437,860173555,74885067360,52003519
더블유게임즈,KOSPI,,46100,-200,-0.43,46350,46400,45850,38455,1769366100,847064542200,18374502
더존비즈온,KOSPI,,39000,4600,13.37,34750,39700,34750,791906,29910769900,1184928576000,30382784
덕성,KOSPI,,5070,30,0.6,5050,5150,5030,50084,254544010,79497600000,15680000
덕양산업,KOSPI,,2655,5,0.19,2660,2680,2635,15121,40102645,86460021900,32564980
덴티움,KOSPI,,129100,8100,6.69,123600,132500,122400,209389,26965393200,1428985953000,11068830
도화엔지니어링,KOSPI,,8600,140,1.65,8530,8640,8470,130044,1115083720,289992000000,33720000
동남합성,KOSPI,,49050,50,0.1,49400,49550,49000,740,36317900,177070500000,3610000
동방,KOSPI,,2590,0,0.0,2715,2735,2565,1245041,3304773275,124246873940,47971766
동방아그로,KOSPI,,6610,30,0.46,6530,6640,6530,10414,68601510,90012183970,13617577
동부건설,KOSPI,,7050,-50,-0.7,7030,7140,7030,69733,493111620,161267784150,22874863
동서,KOSPI,,19380,50,0.26,19160,19400,19150,53706,1035855360,1932186000000,99700000
동성제약,KOSPI,,6500,50,0.78,6410,6550,6390,45671,294622780,169656305000,26100970
동성케미컬,KOSPI,,4510,30,0.67,4470,4515,4470,27885,124934905,224100673280,49689728
동아쏘시오홀딩스,KOSPI,,95500,-500,-0.52,96100,96600,95100,3463,330915000,606321191500,6348913
동아에스티,KOSPI,,59600,300,0.51,59300,60300,58900,4515,268346100,503416644800,8446588
동아지질,KOSPI,,12640,-200,-1.56,12840,12960,12410,19008,242267800,177625445440,14052646
동아타이어,KOSPI,,12260,-10,-0.08,12270,12300,12150,21409,261880670,168366763900,13733015
동양,KOSPI,,1097,6,0.55,1091,1100,1090,92287,100932170,261836417111,238684063
동양고속,KOSPI,,13950,-150,-1.06,14100,14680,13920,1829,25639140,40393187550,2895569
동양생명,KOSPI,,4430,55,1.26,4370,4440,4360,76594,337053985,714818531550,161358585
동양철관,KOSPI,,1048,18,1.75,1030,1055,1023,346260,360700817,124591783920,118885290
동양피스톤,KOSPI,,5090,-20,-0.39,5130,5190,5080,22064,113004270,67027461400,13168460
동원F&B,KOSPI,,160300,-2100,-1.29,162400,163200,159500,3835,615617200,618617577200,3859124
동원금속,KOSPI,,996,-8,-0.8,1011,1011,990,140000,139862388,46567913268,46754933
동원산업,KOSPI,,49950,-1550,-3.01,51500,51600,49600,41405,2078161400,2496634116750,49982665
동원수산,KOSPI,,9290,100,1.09,9200,9390,9200,34420,320546850,43233848450,4653805
동원시스템즈,KOSPI,,38550,-1050,-2.65,39800,40450,38200,87208,3380493700,1117613921100,28991282
동일고무벨트,KOSPI,,6770,-30,-0.44,6850,6850,6720,9728,65919300,94103000000,13900000
동일산업,KOSPI,,206000,1000,0.49,205000,206500,202000,1209,247398000,499594290000,2425215
동일제강,KOSPI,,2320,30,1.31,2290,2335,2275,101056,233174380,47096835200,20300360
동화약품,KOSPI,,9000,-20,-0.22,9060,9080,9000,59363,535557670,251383230000,27931470
두산,KOSPI,,99700,-1300,-1.29,101000,102000,98600,201916,20217643300,1647426349500,16523835
두산밥캣,KOSPI,,39600,1700,4.49,38100,39850,37900,355997,14061119800,3969866973600,100249166
두산에너빌리티,KOSPI,,16580,320,1.97,16160,16670,16160,5444938,89893608560,10583147187140,638308033
두올,KOSPI,,2715,-40,-1.45,2760,2775,2705,46485,126883995,89776036200,33066680
디씨엠,KOSPI,,14300,360,2.58,13980,14370,13940,39322,560034510,163020000000,11400000
디아이,KOSPI,,5060,-120,-2.32,5150,5180,5040,52145,265587910,143198000000,28300000
디아이씨,KOSPI,,3870,130,3.48,3730,3945,3675,476107,1832819545,150498762030,38888569
디와이,KOSPI,,5670,0,0.0,5760,5780,5650,81136,463709460,149232319110,26319633
디와이파워,KOSPI,,12680,770,6.47,12250,12770,12250,233594,2938241450,140008857440,11041708
락앤락,KOSPI,,6510,60,0.93,6420,6510,6420,67410,436439940,326804890440,50200444
롯데관광개발,KOSPI,,14160,-230,-1.6,14690,14700,14090,680514,9740999210,1040529475200,73483720
롯데손해보험,KOSPI,,1580,3,0.19,1575,1600,1570,89617,141723528,490331385600,310336320
롯데쇼핑,KOSPI,,87100,100,0.11,87000,88600,87000,41440,3632514400,2463950560500,28288755
롯데정밀화학,KOSPI,,59200,1100,1.89,58200,60100,58200,84266,5013084400,1527360000000,25800000
롯데지주,KOSPI,,30650,0,0.0,30700,31000,30400,114372,3505742450,3215468114050,104909237
롯데케미칼,KOSPI,,184000,5800,3.25,180100,189100,180100,176505,32657264300,7870677096000,42775419
롯데하이마트,KOSPI,,13230,-40,-0.3,13270,13440,13230,12652,168170110,312330029760,23607712
마니커,KOSPI,,1380,30,2.22,1350,1380,1344,286204,389534439,87645494640,63511228
만호제강,KOSPI,,48300,1850,3.98,46200,48500,45200,39426,1837284600,200445000000,4150000
메리츠금융지주,KOSPI,,43300,-1700,-3.78,44550,44750,43100,793953,34722329200,7544798541000,174244770
메리츠증권,KOSPI,,6860,-160,-2.28,7000,7010,6770,1177519,8099742780,4219178371940,615040579
메타랩스,KOSPI,,3370,50,1.51,3310,3400,3305,50640,169226240,83928801930,24904689
명문제약,KOSPI,,2655,-45,-1.67,2675,2750,2655,48301,129921840,90146420370,33953454
모나리자,KOSPI,,2975,35,1.19,2940,2975,2930,87477,258703580,108799483625,36571255
모나미,KOSPI,,3580,-40,-1.1,3645,3645,3555,87736,314369005,67652359060,18897307
모토닉,KOSPI,,9000,-60,-0.66,9060,9140,8940,29989,270206740,297000000000,33000000
무림P&P,KOSPI,,3995,-30,-0.75,4045,4060,3970,292500,1170487665,249161454380,62368324
무림페이퍼,KOSPI,,2555,0,0.0,2575,2580,2515,735339,1875223910,106311787050,41609310
무학,KOSPI,,5450,50,0.93,5400,5490,5320,68925,370825200,155325000000,28500000
문배철강,KOSPI,,3770,70,1.89,3715,3805,3705,537945,2028977020,77298213850,20503505
미래산업,KOSPI,,16300,2100,14.79,14200,16490,14050,590330,9333343450,74580258800,4575476
미래아이앤지,KOSPI,,419,-13,-3.01,439,439,412,5642093,2379384065,58416110156,139417924
미래에셋생명,KOSPI,,2880,-5,-0.17,2890,2900,2855,74777,215030535,509806624320,177016189
미래에셋증권,KOSPI,,7070,-80,-1.12,7100,7210,7040,752969,5346580217,4350287004560,615316408
미원상사,KOSPI,,179900,600,0.33,180100,180500,178200,1279,229370500,872515000000,4850000
미원에스씨,KOSPI,,143500,-200,-0.14,143700,143900,142000,1465,209917800,731850000000,5100000
미원홀딩스,KOSPI,,100900,0,0.0,100900,101000,100700,332,33494400,234088000000,2320000
미원화학,KOSPI,,64600,-100,-0.15,64700,64700,64500,60,3877500,142072712800,2199268
방림,KOSPI,,6520,-30,-0.46,6550,6600,6420,113644,744161920,275887866800,42314090
백광산업,KOSPI,,5040,40,0.8,5050,5080,4895,381910,1903602025,226388771280,44918407
백산,KOSPI,,9090,150,1.68,8970,9140,8790,206454,1849246460,212842350000,23415000
범양건영,KOSPI,,3370,-70,-2.03,3400,3450,3350,191658,651209975,83683779340,24831982
벽산,KOSPI,,2335,45,1.97,2270,2345,2260,147592,340333540,160087600000,68560000
보락,KOSPI,,1685,-4,-0.24,1689,1715,1674,287261,486771947,100931500000,59900000
보령,KOSPI,,8970,-30,-0.33,8980,9040,8900,115046,1030490190,616149300000,68690000
보해양조,KOSPI,,643,-7,-1.08,650,657,642,182213,117731764,89454242947,139120129
부광약품,KOSPI,,8300,-10,-0.12,8310,8400,8270,105726,879007640,589823306700,71063049
부국증권,KOSPI,,19990,-10,-0.05,20000,20000,19940,930,18566680,207294021140,10369886
