종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
HL만도,KOSPI,,47100,-1100,-2.28,48500,48950,47050,196736,9355860052,2211680352000,46957120
HL홀딩스,KOSPI,,35700,150,0.42,35500,35700,35300,18179,644545750,373852899000,10472070
HMM,KOSPI,,17550,-200,-1.13,17540,17720,17500,1249697,21922262290,8582643154800,489039496
JB금융지주,KOSPI,,8470,-30,-0.35,8580,8580,8410,278297,2352045900,1668445112180,196982894
JW생명과학,KOSPI,,12320,-30,-0.24,12230,12390,12230,5052,62219290,195081705280,15834554
JW중외제약,KOSPI,,23650,500,2.16,23300,23700,23200,42572,1000150650,540048601400,22835036
JW홀딩스,KOSPI,,3310,-30,-0.9,3320,3380,3270,28467,93939730,240002006290,72508159
KB금융,KOSPI,,46800,-1200,-2.5,47550,48000,46800,1985923,93650880550,18884318169600,403511072
KC그린홀딩스,KOSPI,,4370,-75,-1.69,4350,4415,4290,641388,2779027085,98040862600,22434980
KC코트렐,KOSPI,,3270,30,0.93,3285,3380,3250,706284,2322916820,118025293740,36093362
KEC,KOSPI,,2180,15,0.69,2235,2440,2180,27403807,63985862460,315583647380,144763141
KG모빌리티,KOSPI,,9810,-70,-0.71,9780,9960,9750,525121,5166433810,1834038595440,186956024
KG스틸,KOSPI,,9190,300,3.37,8820,9230,8810,1099382,9962268770,919081763430,100008897
KG케미칼,KOSPI,,34400,750,2.23,33850,35500,33650,359520,12470666000,476993702400,13866096
KH 필룩스,KOSPI,,442,0,0.0,0,0,0,0,0,84294994836,190712658
KISCO홀딩스,KOSPI,,18400,-100,-0.54,18670,23750,17980,532255,10893437780,297645392000,16176380
KPX케미칼,KOSPI,,46800,200,0.43,46700,47000,46550,1749,81988900,226512000000,4840000
KPX홀딩스,KOSPI,,51100,-100,-0.2,51300,51300,51000,1516,77502000,215879410600,4224646
KR모터스,KOSPI,,674,4,0.6,670,681,664,177964,119375052,64797325410,96138465
KSS해운,KOSPI,,8190,150,1.87,8040,8270,8040,44044,360765760,189073357200,23085880
KTcs,KOSPI,,3345,-75,-2.19,3385,3415,3335,245203,826475210,142781325000,42685000
KTis,KOSPI,,3245,25,0.78,3220,3260,3195,136161,439358430,112932490000,34802000
LF,KOSPI,,16670,260,1.58,16410,16690,16410,13662,226383580,487430800000,29240000
LG,KOSPI,,86800,800,0.93,86400,87700,86300,168848,14698171000,13653726192400,157300993
LG디스플레이,KOSPI,,15920,200,1.27,15700,16280,15680,1145728,18364716470,5696425944000,357815700
LG생활건강,KOSPI,,536000,9000,1.71,524000,538000,524000,58121,31029153500,8371353592000,15618197
LG유플러스,KOSPI,,11080,-160,-1.42,11300,11310,11070,917996,10225121920,4837653879880,436611361
LG이노텍,KOSPI,,304000,-3000,-0.98,304000,307500,301000,147689,44856664012,7194800528000,23667107
LG전자,KOSPI,,123000,200,0.16,122300,124000,121200,938784,115006562490,20128681122000,163647814
LG헬로비전,KOSPI,,4415,0,0.0,4520,4525,4400,561623,2500486120,341927908975,77446865
LG화학,KOSPI,,687000,-6000,-0.87,698000,702000,686000,258102,178238097000,48496939641000,70592343
LIG넥스원,KOSPI,,78400,-800,-1.01,79200,79800,77800,85985,6739671100,1724800000000,22000000
LS,KOSPI,,81400,-700,-0.85,82400,83300,80700,176106,14323860800,2621080000000,32200000
LS네트웍스,KOSPI,,2810,-50,-1.75,2850,2850,2775,40080,112141820,221436474960,78803016
LX세미콘,KOSPI,,115900,-300,-0.26,114900,117000,113500,143786,16517841800,1885032370000,16264300
LX인터내셔널,KOSPI,,30000,-200,-0.66,30200,30250,29650,212705,6362670150,1162800000000,38760000
LX하우시스,KOSPI,,43950,950,2.21,44250,44300,43250,26873,1174089550,394129096500,8967670
MH에탄올,KOSPI,,7480,20,0.27,7460,7500,7440,6003,44781250,55191374480,7378526
NAVER,KOSPI,,204000,4500,2.26,199900,204000,199900,547388,110973793600,33466013340000,164049085
NH투자증권,KOSPI,,9630,-360,-3.6,9950,9960,9600,753218,7309954220,3193942819230,331665921
NICE,KOSPI,,12180,-20,-0.16,12170,12270,12100,20341,247626780,461406414000,37882300
NICE평가정보,KOSDAQ,우량기업부,10540,-30,-0.28,10510,10650,10500,146842,1549632382,639934202800,60714820
NI스틸,KOSPI,,6390,150,2.4,6240,6420,6160,114300,720814050,182754747630,28600117
OCI홀딩스,KOSPI,,86600,400,0.46,84800,89500,84600,396457,34583592500,1421334797200,16412642
PI첨단소재,KOSPI,,33600,300,0.9,33450,34100,33150,85888,2892916150,986708419200,29366322
POSCO홀딩스,KOSPI,,361000,1000,0.28,361000,363000,357000,563485,202891537500,30530214030000,84571230
S-Oil,KOSPI,,72100,-100,-0.14,72200,73000,72000,231613,16741088600,8117219303200,112582792
SBS,KOSPI,,33550,550,1.67,33000,33700,32950,31723,1060259050,612374126100,18252582
SGC에너지,KOSPI,,27300,0,0.0,27300,27450,27100,21646,590147500,400682209200,14677004
SG글로벌,KOSPI,,1408,-2,-0.14,1414,1439,1372,118179,164675672,63309513344,44964143
SG세계물산,KOSPI,,516,0,0.0,517,521,512,251080,129540659,104451279360,202424960
SHD,KOSPI,,27750,-650,-2.29,28400,28450,27500,10255,285330550,33712864500,1214878
SH에너지화학,KOSPI,,782,-2,-0.26,783,785,779,407272,318178803,86906576860,111133730
SIMPAC,KOSPI,,6070,50,0.83,6010,6110,5960,293726,1773908570,397157162120,65429516
SK,KOSPI,,168100,300,0.18,168800,170400,167600,147234,24822534800,12304639104900,73198329
SKC,KOSPI,,94500,-400,-0.42,94700,95800,94000,154302,14602965000,3578554161000,37868298
SK가스,KOSPI,,126000,200,0.16,125500,127000,125200,3107,390427500,1163010744000,9230244
SK네트웍스,KOSPI,,4760,-80,-1.65,4890,4985,4750,1332646,6475598660,1122304541400,235778265
SK디스커버리,KOSPI,,36200,950,2.7,35650,36500,35300,85309,3088523400,689170351000,19037855
SK디앤디,KOSPI,,21050,350,1.69,20700,21100,20150,50716,1038224850,467102952200,22190164
SK렌터카,KOSPI,,9300,-110,-1.17,9410,9440,9210,67135,625127860,439758312000,47285840
SK이노베이션,KOSPI,,194100,5000,2.64,189400,194400,189300,660725,127603060900,17947565972400,92465564
SK증권,KOSPI,,700,0,0.0,700,705,697,1351319,946696182,330813119700,472590171
SK케미칼,KOSPI,,74100,-900,-1.2,75000,75100,74100,32909,2446634200,1278505320300,17253783
SK텔레콤,KOSPI,,49250,-450,-0.91,49900,50100,49200,367807,18235779100,10777532342000,218833144
SK하이닉스,KOSPI,,110300,1700,1.57,106000,110500,106000,5553560,600107176200,80298660859500,728002365
SNT다이내믹스,KOSPI,,10400,210,2.06,10240,10440,10120,95495,981765940,345828048800,33252697
SNT모티브,KOSPI,,52800,1400,2.72,51900,53200,51400,46709,2456228000,772101580800,14623136
SNT에너지,KOSPI,,21150,-450,-2.08,21500,21700,21000,29228,625707050,158766937650,7506711
SNT홀딩스,KOSPI,,16330,80,0.49,16250,16420,16220,7657,124526860,266242458380,16303886
SPC삼립,KOSPI,,77200,-500,-0.64,77200,77900,76800,3052,235365900,666159494800,8629009
STX,KOSPI,,7680,60,0.79,7620,7780,7520,449185,3422889190,236766405120,30828959
STX엔진,KOSPI,,12920,-30,-0.23,12880,13030,12880,24301,314708150,297275039680,23008904
SUN&L,KOSPI,,2850,100,3.64,2765,3530,2750,1484474,4678293110,35932768650,12607989
TCC스틸,KOSPI,,36100,1350,3.88,34750,36600,34350,430601,15404477200,946314461700,26213697
TYM,KOSPI,,8540,-160,-1.84,8710,8740,8490,264312,2265287640,260220196460,30470749
WISCOM,KOSPI,,2990,25,0.84,2965,3085,2935,10666,31832745,45826049620,15326438
YG PLUS,KOSPI,,6590,-10,-0.15,6660,6890,6550,1326412,8893081300,417999811900,63429410
가온전선,KOSPI,,18270,-10,-0.05,18360,18550,18170,35224,645646650,116177578020,6358926
강남제비스코,KOSPI,,23800,450,1.93,23350,23950,23250,10300,243995950,154700000000,6500000
강원랜드,KOSPI,,18120,-110,-0.6,18250,18300,18110,621224,11281701590,3876601860000,213940500
갤럭시아에스엠,KOSPI,,2180,20,0.93,2130,2190,2130,161197,346697165,60058223920,27549644
경농,KOSPI,,10440,-60,-0.57,10500,10520,10430,20884,218162280,203815683000,19522575
경동나비엔,KOSPI,,39700,-1300,-3.17,40500,40800,39100,80187,3171173300,578373102400,14568592
경동도시가스,KOSPI,,21200,100,0.47,21100,21300,21100,5707,121060400,124982607200,5895406
경동인베스트,KOSPI,,99900,-1100,-1.09,101200,101900,99900,30083,3027762400,236265797700,2365023
경방,KOSPI,,10360,-10,-0.1,10370,10370,10310,3751,38830480,284022197200,27415270
경보제약,KOSPI,,7700,160,2.12,7580,7820,7510,121037,934300030,184082822000,23906860
경인양행,KOSPI,,4845,35,0.73,4810,4860,4770,94616,456337560,201631288425,41616365
경인전자,KOSPI,,26200,200,0.77,26050,26250,25950,1854,48435850,41154881400,1570797
계양전기,KOSPI,,2360,25,1.07,2350,2360,2310,19949,46434480,64245876440,27222829
고려산업,KOSPI,,4145,-75,-1.78,4220,4280,4120,582404,2437886960,103373916625,24939425
고려아연,KOSPI,,471500,-9000,-1.87,481000,485000,471500,44538,21155223000,9365478997000,19863158
고려제강,KOSPI,,18340,-90,-0.49,18430,18690,18270,18008,330303120,458500000000,25000000
광동제약,KOSPI,,6480,20,0.31,6440,6490,6330,115635,740856690,339687114480,52420851
광명전기,KOSPI,,2555,-45,-1.73,2595,2610,2555,374638,964311505,110727606325,43337615
광전자,KOSPI,,2995,5,0.17,2965,3025,2900,3078579,9330897575,173541570185,57943763
광주신세계,KOSPI,,33750,100,0.3,33600,34400,33450,4543,153599650,268555162500,7957190
교보증권,KOSPI,,5350,30,0.56,5310,5360,5300,9746,51861290,345895133600,64653296
국도화학,KOSPI,,44150,150,0.34,44100,44300,43800,6688,294311600,397818696400,9010616
국동,KOSPI,,1116,3,0.27,1108,1122,1104,162891,181200012,64026621900,57371525
국보,KOSPI,,7540,70,0.94,7400,7620,7260,520133,3855142420,80058890600,10617890
국제약품,KOSPI,,4375,70,1.63,4305,4385,4265,40299,175511420,92574265000,21159832
그린케미칼,KOSPI,,9950,20,0.2,9950,10030,9920,62947,626615720,238800000000,24000000
극동유화,KOSPI,,3635,-5,-0.14,3640,3645,3615,50382,182546790,126750341700,34869420
금강공업,KOSPI,,5320,-30,-0.56,5350,5370,5270,99554,527651870,156032179240,29329357
금비,KOSPI,,98100,800,0.82,96800,98500,96500,1633,159171700,98100000000,1000000
금양,KOSPI,,48200,-50,-0.1,48300,51600,47700,1957084,96742516850,2798011783400,58050037
금호건설,KOSPI,,6310,-40,-0.63,6330,6350,6280,43072,271265050,233177184450,36953595
금호에이치티,KOSPI,,751,-1,-0.13,752,752,739,414763,309734414,147301867719,196140969
금호전기,KOSPI,,927,-16,-1.7,946,946,926,94568,88135244,31415212386,33889118
금호타이어,KOSPI,,4740,35,0.74,4750,4845,4700,422374,2004139850,1361613760380,287260287
기신정기,KOSPI,,3400,0,0.0,3405,3405,3360,30074,101568270,99280000000,29200000
기아,KOSPI,,84200,-1700,-1.98,85000,85500,83600,1365020,115276016700,33852121892600,402044203
기업은행,KOSPI,,10150,-60,-0.59,10210,10270,10130,649108,6604527280,8093872570350,797425869
까뮤이앤씨,KOSPI,,1805,11,0.61,1783,1825,1783,127838,230263257,81499865400,45152280
깨끗한나라,KOSPI,,2700,0,0.0,2680,2735,2660,20438,54995100,100549871100,37240693
남광토건,KOSPI,,9490,-220,-2.27,9710,9800,9480,59742,570833300,93311108280,9832572
남선알미늄,KOSPI,,2935,95,3.35,2845,2945,2845,3404067,9894810020,378847129150,129079090
남성,KOSPI,,2100,0,0.0,2100,2130,2070,42443,88989590,76045536000,36212160
남양유업,KOSPI,,515000,-2000,-0.39,515000,517000,510000,936,481227000,370800000000,720000
남해화학,KOSPI,,8710,10,0.11,8700,8760,8690,79084,688671380,432702722530,49678843
넥센,KOSPI,,4520,135,3.08,4430,4525,4410,174274,782347995,242018776040,53543977
넥센타이어,KOSPI,,8140,-80,-0.97,8380,8380,8050,135313,1102212450,795016518780,97667877
넷마블,KOSPI,,55300,-600,-1.07,56500,56800,55200,144824,8071722700,4753228660600,85953502
노루페인트,KOSPI,,8420,-10,-0.12,8490,8510,8390,45980,387901950,168400000000,20000000
노루홀딩스,KOSPI,,10230,30,0.29,10210,10250,10120,11234,114602750,135968474730,13291151
녹십자,KOSPI,,128500,2600,2.07,126000,129100,125900,26024,3335648800,1501720133000,11686538
녹십자홀딩스,KOSPI,,15680,180,1.16,15510,15830,15510,32872,516297950,737402332800,47028210
농심,KOSPI,,450000,11000,2.51,450000,450000,439500,25701,11480549000,2737188900000,6082642
농심홀딩스,KOSPI,,73400,900,1.24,73200,73600,72700,3245,237436600,340413786000,4637790
다스코,KOSPI,,4630,5,0.11,4695,4695,4575,64095,297164930,89807836830,19396941
다올투자증권,KOSPI,,3665,-130,-3.43,3830,3830,3640,686864,2540430485,223239203490,60911106
다우기술,KOSPI,,19280,80,0.42,19210,19280,18990,37091,711265380,865028375760,44866617
다이나믹디자인,KOSPI,,7560,260,3.56,7300,7640,7140,1515819,11322863720,129203265240,17090379
대교,KOSPI,,2955,85,2.96,2870,2960,2840,103023,301604175,250296921750,84702850
대구백화점,KOSPI,,10110,-40,-0.39,10040,10170,9510,9943,99280990,109406487210,10821611
대덕,KOSPI,,6720,70,1.05,6680,6750,6600,45898,306364900,227741808000,33890150
대동,KOSPI,,11690,-60,-0.51,11790,11830,11590,147602,1722546900,279769218260,23932354
대동전자,KOSPI,,8850,-40,-0.45,8900,8900,8760,11480,101084650,92840455950,10490447
대림통상,KOSPI,,3400,5,0.15,3395,3435,3350,5722,19328465,51765000000,15225000
대상,KOSPI,,18580,-80,-0.43,18710,18790,18540,77448,1443370590,643760304500,34648025
대상홀딩스,KOSPI,,7340,0,0.0,7340,7340,7250,25330,184848490,265800028920,36212538
대성산업,KOSPI,,4005,10,0.25,4020,4035,3995,38690,155132200,181168089390,45235478
대성에너지,KOSPI,,8570,20,0.23,8540,8570,8520,58414,499120250,235675000000,27500000
대성홀딩스,KOSPI,,18920,-140,-0.73,19020,19220,18820,150353,2856778760,304412564280,16089459
대신증권,KOSPI,,13500,50,0.37,13450,13520,13380,56777,764204720,685440900000,50773400
대양금속,KOSPI,,4190,305,7.85,3895,4210,3895,1227889,5039170890,147248440940,35142826
대영포장,KOSPI,,1381,6,0.44,1375,1385,1369,52893,72836985,149692872169,108394549
대우건설,KOSPI,,4250,-45,-1.05,4315,4335,4230,1194392,5084167385,1766396211500,415622638
대우부품,KOSPI,,1743,0,0.0,1743,1753,1726,311500,541396188,83047631625,47646375
대웅,KOSPI,,14910,250,1.71,14780,14990,14660,57686,855802620,866896921800,58141980
대웅제약,KOSPI,,112300,1800,1.63,110700,113000,110600,20994,2356956200,1301172372500,11586575
대원강업,KOSPI,,4170,-30,-0.71,4205,4220,4125,243673,1014667225,258540000000,62000000
대원전선,KOSPI,,1194,-9,-0.75,1212,1212,1194,228306,273890863,85925653596,71964534
대원제약,KOSPI,,14390,-10,-0.07,14470,14470,14300,37861,543471380,316071601300,21964670
대원화성,KOSPI,,2905,-25,-0.85,2945,2995,2895,843995,2481442615,119828786560,41249152
대유에이텍,KOSPI,,717,14,1.99,709,875,695,19387144,15205346114,83123884281,115932893
대유플러스,KOSPI,,904,23,2.61,895,1029,885,10355078,9937951179,109382891696,120998774
대창,KOSPI,,1407,-8,-0.57,1415,1415,1400,322251,453622558,128234682093,91140499
대창단조,KOSPI,,6630,-200,-2.93,6830,6860,6560,513156,3414280420,189433884900,28572230
대한방직,KOSPI,,53200,-200,-0.37,52800,53400,52800,5070,269093600,281960000000,5300000
대한유화,KOSPI,,134900,-900,-0.66,135800,135900,134100,18871,2543034100,876850000000,6500000
대한전선,KOSPI,,14190,-80,-0.56,14300,14400,14180,485099,6905492060,1765907187000,124447300
대한제강,KOSPI,,13050,110,0.85,12960,13090,12900,30236,393481950,321639878700,24646734
대한제당,KOSPI,,3525,-45,-1.26,3505,3600,3465,1975176,6927977035,316180444500,89696580
대한제분,KOSPI,,140000,-700,-0.5,140700,140800,139900,1277,179078000,236600000000,1690000
대한항공,KOSPI,,21800,-300,-1.36,22150,22200,21800,712081,15597846400,8027210409800,368220661
대한해운,KOSPI,,1859,-12,-0.64,1862,1874,1856,722671,1344960420,593350898140,319177460
대한화섬,KOSPI,,105000,-1900,-1.78,105700,107100,104300,1938,203557300,139440000000,1328000
대현,KOSPI,,2225,-10,-0.45,2230,2230,2205,61429,136042210,98528139750,44282310
대호에이엘,KOSPI,,1510,-13,-0.85,1543,1543,1490,375954,566759485,91026472320,60282432
더블유게임즈,KOSPI,,44150,-300,-0.67,44400,44750,43900,41450,1829965950,803121921550,18190757
더존비즈온,KOSPI,,31400,300,0.96,31100,31650,31000,36197,1134374150,954019417600,30382784
덕성,KOSPI,,4565,-20,-0.44,4550,4610,4530,34930,159450995,71579200000,15680000
덕양산업,KOSPI,,9780,1010,11.52,8580,10380,8540,21905736,215052944560,318485504400,32564980
덴티움,KOSPI,,173600,15000,9.46,159000,173700,158600,185294,31189508400,1921548888000,11068830
도화엔지니어링,KOSPI,,8380,-40,-0.48,8430,8460,8380,107811,906535530,282573600000,33720000
동남합성,KOSPI,,39650,-50,-0.13,39300,40200,39300,550,21865700,138775000000,3500000
동방,KOSPI,,2265,5,0.22,2260,2280,2245,111288,251380325,108656049990,47971766
동방아그로,KOSPI,,6700,30,0.45,6730,6730,6670,5486,36766020,91237765900,13617577
동부건설,KOSPI,,7240,-30,-0.41,7250,7290,7180,160394,1157879990,165614008120,22874863
동서,KOSPI,,20000,-350,-1.72,20400,20500,20000,55263,1110170950,1994000000000,99700000
동성제약,KOSPI,,5820,20,0.34,5810,5870,5790,28228,164116100,151907645400,26100970
동성케미컬,KOSPI,,4535,-30,-0.66,4580,4580,4520,32172,146122595,225342916480,49689728
동아쏘시오홀딩스,KOSPI,,90500,7000,8.38,83200,91000,83200,29445,2616022900,574576626500,6348913
동아에스티,KOSPI,,56600,1800,3.28,55500,57000,55500,5992,336780000,487592472800,8614708
동아지질,KOSPI,,13490,-50,-0.37,13750,13750,13350,12961,173942490,189570194540,14052646
동아타이어,KOSPI,,11970,-10,-0.08,11970,12200,11900,14924,178501640,164384189550,13733015
동양,KOSPI,,1036,-9,-0.86,1044,1046,1030,410865,425387815,247276689268,238684063
동양고속,KOSPI,,16040,0,0.0,15880,16040,15880,1336,21312050,46444926760,2895569
동양생명,KOSPI,,3740,-10,-0.27,3770,3790,3700,96192,358671970,603481107900,161358585
동양철관,KOSPI,,1050,-1,-0.1,1049,1056,1049,516964,543404618,124829554500,118885290
동양피스톤,KOSPI,,4980,50,1.01,4935,5040,4880,74517,369486915,65578930800,13168460
동원F&B,KOSPI,,31350,-100,-0.32,31450,32400,31300,20295,646830350,604917687000,19295620
동원금속,KOSPI,,1206,-43,-3.44,1250,1251,1194,1242383,1507459343,56386449198,46754933
동원산업,KOSPI,,45000,-800,-1.75,46150,46350,44900,63267,2865192550,2249219925000,49982665
동원수산,KOSPI,,8640,-20,-0.23,8660,8660,8550,25593,220003150,40208875200,4653805
동원시스템즈,KOSPI,,39950,-450,-1.11,40300,40550,39950,29499,1183241750,1158201715900,28991282
동일고무벨트,KOSPI,,6650,-50,-0.75,6710,6720,6620,23259,154995770,92435000000,13900000
동일산업,KOSPI,,227500,4500,2.02,223000,228500,220000,1859,414878500,551736412500,2425215
동일제강,KOSPI,,2290,10,0.44,2280,2295,2260,17638,40139545,46487824400,20300360
동화약품,KOSPI,,10080,480,5.0,9610,10080,9600,239297,2371208450,281549217600,27931470
두산,KOSPI,,97600,300,0.31,97300,99200,97300,48989,4808935400,1612726296000,16523835
두산밥캣,KOSPI,,54800,1300,2.43,54500,55300,53800,331575,18134659728,5493654296800,100249166
두산에너빌리티,KOSPI,,16200,120,0.75,16100,16380,16030,3553945,57644438680,10377090565200,640561146
두올,KOSPI,,4840,1115,29.93,3980,4840,3905,55786837,251561636460,160042731200,33066680
디씨엠,KOSPI,,13700,180,1.33,13530,13830,13460,5133,69945690,156180000000,11400000
디아이,KOSPI,,7090,20,0.28,6980,7150,6950,69190,489544490,200647000000,28300000
디아이씨,KOSPI,,5140,20,0.39,5120,5160,5040,222900,1139802720,199887244660,38888569
디와이,KOSPI,,5840,-40,-0.68,5880,5890,5820,54798,321022940,153706656720,26319633
디와이파워,KOSPI,,12140,20,0.17,12130,12230,11980,44262,535431500,134046335120,11041708
락앤락,KOSPI,,5810,-60,-1.02,5900,5900,5790,36298,211334160,291664579640,50200444
롯데관광개발,KOSPI,,11180,130,1.18,11050,11190,10900,339071,3736590190,824666527620,73762659
롯데손해보험,KOSPI,,1736,-7,-0.4,1761,1763,1720,104450,181665240,538743851520,310336320
롯데쇼핑,KOSPI,,80300,300,0.38,80300,82000,80100,98393,7974606600,2271587026500,28288755
롯데에너지머티리얼즈,KOSPI,,57000,-300,-0.52,58000,58300,57000,124736,7152226200,2628317595000,46110835
롯데웰푸드,KOSPI,,107000,1000,0.94,107000,107300,105800,6756,718403800,1009499418000,9434574
롯데정밀화학,KOSPI,,57900,-900,-1.53,59300,59300,57500,56675,3288977200,1493820000000,25800000
롯데지주,KOSPI,,28200,0,0.0,28400,28450,28150,97521,2753387850,2958440483400,104909237
롯데케미칼,KOSPI,,166500,-400,-0.24,167100,168400,166200,70812,11820060900,7122107263500,42775419
롯데하이마트,KOSPI,,11470,-10,-0.09,11350,11520,11350,30237,345537270,270780456640,23607712
마니커,KOSPI,,1387,-18,-1.28,1400,1400,1385,518803,722118468,88090073236,63511228
만호제강,KOSPI,,65800,-100,-0.15,65800,66300,65000,38386,2517023100,273070000000,4150000
메리츠금융지주,KOSPI,,44300,-650,-1.45,45000,45500,43800,675537,29943950400,9224051109400,208217858
메타랩스,KOSPI,,2515,-10,-0.4,2515,2525,2435,27201,66889500,62635292835,24904689
명문제약,KOSPI,,2700,10,0.37,2690,2720,2680,32880,88805050,91674325800,33953454
모나리자,KOSPI,,2830,10,0.35,2810,2830,2800,29051,81706615,103496651650,36571255
모나미,KOSPI,,3365,0,0.0,3335,3380,3330,43975,147602835,63589438055,18897307
모토닉,KOSPI,,8990,-10,-0.11,8820,9000,8820,6663,59683530,296670000000,33000000
무림P&P,KOSPI,,3580,-45,-1.24,3600,3660,3570,128485,461558615,223278599920,62368324
무림페이퍼,KOSPI,,2530,-35,-1.36,2545,2565,2525,172495,437619070,105271554300,41609310
무학,KOSPI,,5690,-30,-0.52,5740,5910,5680,17554,100259010,162165000000,28500000
문배철강,KOSPI,,3595,50,1.41,3555,3595,3535,76768,273601490,73710100475,20503505
미래산업,KOSPI,,22300,-900,-3.88,23000,23500,22100,110154,2471060800,102033114800,4575476
미래아이앤지,KOSPI,,1705,-48,-2.74,1753,1790,1692,356384,612742503,47541510720,27883584
미래에셋생명,KOSPI,,3215,90,2.88,3110,3230,3100,287060,915239755,569107047635,177016189
미래에셋증권,KOSPI,,7220,-80,-1.1,7370,7440,7180,750176,5449439750,4370384465760,605316408
미원상사,KOSPI,,168000,1300,0.78,167700,168000,167100,587,98387100,814800000000,4850000
미원에스씨,KOSPI,,136200,100,0.07,136100,136700,136100,615,83706100,694620000000,5100000
미원홀딩스,KOSPI,,99500,0,0.0,99700,99800,98800,795,78667400,230840000000,2320000
미원화학,KOSPI,,64800,0,0.0,64800,64800,64700,587,38029400,142512566400,2199268
방림,KOSPI,,7390,-10,-0.14,7340,7470,7300,98039,720042500,312701125100,42314090
