종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
LG헬로비전,KOSPI,,3605,-20,-0.55,3635,3655,3600,178737,647206175,279195948325,77446865
LG화학,KOSPI,,462000,9000,1.99,452500,471500,452500,290424,134948215500,32613662466000,70592343
LIG넥스원,KOSPI,,144700,1500,1.05,144700,148200,139900,301058,43287311100,3183400000000,22000000
LS,KOSPI,,88800,900,1.02,88900,89700,88100,156122,13891416700,2859360000000,32200000
LS네트웍스,KOSPI,,4120,-30,-0.72,4145,4210,4120,258444,1070624715,324668425920,78803016
LS에코에너지,KOSPI,,18470,-10,-0.05,18510,18890,18370,274848,5111790480,565641515130,30624879
LX세미콘,KOSPI,,74100,-1100,-1.46,75500,75900,73800,229679,17073008100,1205184630000,16264300
LX인터내셔널,KOSPI,,27200,-250,-0.91,27550,27750,27150,175478,4796585850,1054272000000,38760000
LX하우시스,KOSPI,,40100,-800,-1.96,41000,41250,40000,14259,578993400,359603567000,8967670
MH에탄올,KOSPI,,6580,10,0.15,6570,6650,6560,9784,64502080,48550701080,7378526
NAVER,KOSPI,,192000,-3000,-1.54,194400,197400,192000,1186323,230239756900,31182450048000,162408594
NH투자증권,KOSPI,,11950,210,1.79,11750,11970,11740,1057164,12593091230,3963407755950,331665921
NICE,KOSPI,,12880,40,0.31,12820,12880,12480,35421,448642670,483044783760,37503477
NICE평가정보,KOSPI,,10670,-30,-0.28,10700,10910,10670,67696,728207700,641348838900,60107670
NI스틸,KOSPI,,5030,45,0.9,5000,5060,4980,134952,675120625,143858588510,28600117
OCI홀딩스,KOSPI,,95000,1000,1.06,94000,95900,94000,89318,8518526000,1862594890000,19606262
PI첨단소재,KOSPI,,21250,200,0.95,21100,21350,20850,76909,1623228050,624034342500,29366322
POSCO홀딩스,KOSPI,,458000,26500,6.14,434000,460000,434000,1057367,478421362500,38733623340000,84571230
S-Oil,KOSPI,,75100,-1300,-1.7,77000,77000,74600,244435,18428403300,8454967679200,112582792
SBS,KOSPI,,24600,-50,-0.2,24750,24800,24500,43471,1071283500,456360454800,18551238
SGC에너지,KOSPI,,22950,-200,-0.86,23200,23300,22950,36423,839082800,330694192350,14409333
SG글로벌,KOSPI,,1942,298,18.13,1647,2060,1647,11730827,22316491838,87320365706,44964143
SG세계물산,KOSPI,,446,-4,-0.89,447,462,442,1508809,679788865,90281532160,202424960
SHD,KOSPI,,19960,-640,-3.11,20600,20600,19910,3966,79661830,24248964880,1214878
SH에너지화학,KOSPI,,647,6,0.94,642,658,641,494962,321832936,71903523310,111133730
SIMPAC,KOSPI,,4165,-45,-1.07,4230,4260,4145,62737,262375305,272513934140,65429516
SK,KOSPI,,193200,1400,0.73,192400,194500,190000,162199,31176760400,14141917162800,73198329
SKC,KOSPI,,87800,5000,6.04,85500,89900,85400,333041,29334495900,3324836564400,37868298
SK가스,KOSPI,,157900,-600,-0.38,158500,158800,155400,11566,1814296900,1457455527600,9230244
SK네트웍스,KOSPI,,6540,-10,-0.15,6550,6590,6490,511680,3344554660,1541989853100,235778265
SK디스커버리,KOSPI,,43550,-150,-0.34,43750,43950,43050,41698,1812454250,829098585250,19037855
SK디앤디,KOSPI,,24700,0,0.0,0,0,0,0,0,548097050800,22190164
SK이노베이션,KOSPI,,117000,-100,-0.09,117500,119700,117000,338468,40000531700,11776700988000,100655564
SK증권,KOSPI,,635,0,0.0,640,642,634,888950,567848501,300094758585,472590171
SK케미칼,KOSPI,,68900,1000,1.47,68500,70200,67900,52637,3662812000,1188785648700,17253783
SK텔레콤,KOSPI,,52000,-700,-1.33,52600,53100,52000,517787,27177691100,11169082756000,214790053
SK하이닉스,KOSPI,,166500,10300,6.59,161000,168100,160700,5230909,858856763500,121212393772500,728002365
SNT다이내믹스,KOSPI,,17700,-970,-5.2,18680,19170,17640,152159,2743576440,588572736900,33252697
SNT모티브,KOSPI,,44750,300,0.67,44450,44850,44200,27487,1226201400,654385336000,14623136
SNT에너지,KOSPI,,22550,-150,-0.66,22850,22850,22400,15884,358829150,169276333050,7506711
SNT홀딩스,KOSPI,,23200,1700,7.91,21500,23900,21500,82224,1911484000,378250155200,16303886
SPC삼립,KOSPI,,58900,-100,-0.17,59300,59300,58800,3520,207551100,508248630100,8629009
STX,KOSPI,,9230,110,1.21,9120,9500,9040,355381,3279142380,286295466210,31017927
STX엔진,KOSPI,,12650,-210,-1.63,12830,12920,12650,23354,297768010,291062635600,23008904
SUN&L,KOSPI,,2605,-120,-4.4,2720,2720,2465,92324,238656865,32843811345,12607989
TCC스틸,KOSPI,,65400,-2300,-3.4,68200,68800,65300,536127,35660396300,1714375783800,26213697
TYM,KOSPI,,5340,40,0.75,5320,5390,5290,147649,788762520,240572105040,45050956
WISCOM,KOSPI,,2550,-15,-0.58,2570,2590,2520,36240,92230435,39082416900,15326438
YG PLUS,KOSPI,,4145,40,0.97,4120,4220,4110,176275,733537050,262914904450,63429410
가온전선,KOSPI,,24750,600,2.48,24100,25750,23800,143015,3567914850,182109163500,7357946
강남제비스코,KOSPI,,22250,150,0.68,22150,22500,21850,13961,310169400,144625000000,6500000
강원랜드,KOSPI,,17510,130,0.75,17450,17710,17370,742558,13039418100,3746098155000,213940500
갤럭시아에스엠,KOSPI,,3035,-150,-4.71,3090,3200,3005,2079725,6446964900,83613169540,27549644
경농,KOSPI,,10000,0,0.0,9980,10070,9980,42557,426164940,195225750000,19522575
경동나비엔,KOSPI,,56000,3000,5.66,53300,57100,53300,70752,3963523600,815841152000,14568592
경동도시가스,KOSPI,,19440,40,0.21,19400,19490,19400,6633,128883810,114606692640,5895406
경동인베스트,KOSPI,,66200,-800,-1.19,68500,68500,65900,14001,933910700,156564522600,2365023
경방,KOSPI,,8890,230,2.66,8630,8900,8610,8135,70749420,243721750300,27415270
경보제약,KOSPI,,7380,-40,-0.54,7490,7490,7320,31575,233370070,176432626800,23906860
경인양행,KOSPI,,3550,15,0.42,3580,3580,3515,26985,95747805,147738095750,41616365
경인전자,KOSPI,,22300,-50,-0.22,22450,22650,22100,6114,137144450,35028773100,1570797
계양전기,KOSPI,,1728,-13,-0.75,1741,1762,1676,21378,37009346,47041048512,27222829
고려산업,KOSPI,,3130,0,0.0,3130,3145,3090,78256,244015380,78060400250,24939425
고려아연,KOSPI,,445500,-2000,-0.45,452000,452500,445500,35213,15789331500,9314775954000,20908588
고려제강,KOSPI,,22550,-150,-0.66,22800,23400,22500,134146,3059595250,563750000000,25000000
광동제약,KOSPI,,7260,0,0.0,7290,7350,7250,101791,742573160,380575378260,52420851
광명전기,KOSPI,,2375,155,6.98,2240,2375,2240,2325987,5678984190,102926835625,43337615
광전자,KOSPI,,2505,75,3.09,2445,2520,2440,449362,1119967055,145149126315,57943763
광주신세계,KOSPI,,31400,300,0.96,31050,31450,31000,11082,345932400,249855766000,7957190
교보증권,KOSPI,,5310,40,0.76,5260,5320,5250,20756,109788840,605143322910,113962961
국도화학,KOSPI,,39700,100,0.25,39400,39750,39350,8616,340918600,357721455200,9010616
국동,KOSPI,,694,7,1.02,685,704,685,189402,131552752,46224839518,66606397
국보,KOSPI,,2900,-150,-4.92,3050,3050,2900,180782,535373045,39706011200,13691728
국제약품,KOSPI,,4625,-20,-0.43,4645,4690,4610,108063,502405880,97864223000,21159832
그린케미칼,KOSPI,,7010,50,0.72,6960,7050,6940,49956,348793690,168240000000,24000000
극동유화,KOSPI,,3935,15,0.38,3925,3965,3910,115411,454790790,137211167700,34869420
금강공업,KOSPI,,6470,70,1.09,6440,6540,6420,194660,1261548670,189760939790,29329357
금비,KOSPI,,64300,1000,1.58,63300,65000,62900,1285,82096200,64300000000,1000000
금양,KOSPI,,100400,3900,4.04,98500,101200,98400,570561,57045469300,5828223714800,58050037
금호건설,KOSPI,,4995,-25,-0.5,5050,5050,4990,43453,217422675,184583207025,36953595
금호에이치티,KOSPI,,635,1,0.16,638,656,635,351614,226764863,131390474455,206914133
금호전기,KOSPI,,742,-11,-1.46,752,753,730,471593,349140157,27485915646,37043013
금호타이어,KOSPI,,6400,90,1.43,6400,6520,6350,401494,2581332290,1838465836800,287260287
기신정기,KOSPI,,3135,0,0.0,3135,3135,3110,13012,40603100,91542000000,29200000
기아,KOSPI,,125600,1100,0.88,124500,126900,124000,3032627,379723551592,50496751896800,402044203
기업은행,KOSPI,,14040,40,0.29,13880,14120,13770,2073705,29037012860,11195859200760,797425869
까뮤이앤씨,KOSPI,,1543,2,0.13,1526,1550,1520,56159,85739596,69669968040,45152280
깨끗한나라,KOSPI,,2765,35,1.28,2810,2830,2720,121277,335180100,102970516145,37240693
남광토건,KOSPI,,7060,20,0.28,7040,7100,6860,26130,182265430,69417958320,9832572
남선알미늄,KOSPI,,2075,10,0.48,2075,2125,2065,1046679,2188474100,267839111750,129079090
남성,KOSPI,,2030,-5,-0.25,2035,2055,2020,42841,87044350,73510684800,36212160
남양유업,KOSPI,,573000,-9000,-1.55,582000,582000,571000,1662,956881000,412560000000,720000
남해화학,KOSPI,,7380,0,0.0,7380,7420,7380,56067,414637250,366629861340,49678843
넥센,KOSPI,,4380,130,3.06,4250,4450,4215,89350,384463700,234522619260,53543977
넥센타이어,KOSPI,,9050,-250,-2.69,9210,9320,8910,193139,1754735680,883894286850,97667877
넷마블,KOSPI,,59000,-2700,-4.38,61700,62100,58800,82683,4951472300,5071256618000,85953502
노루페인트,KOSPI,,10470,-60,-0.57,10530,10950,10250,535741,5651384850,209400000000,20000000
노루홀딩스,KOSPI,,12270,190,1.57,12080,12420,12040,40531,494488970,163082422770,13291151
녹십자,KOSPI,,116500,-1400,-1.19,119200,119500,116300,16711,1964118400,1361481677000,11686538
녹십자홀딩스,KOSPI,,16670,170,1.03,16710,16770,16520,59520,992058690,783960260700,47028210
농심,KOSPI,,359500,11500,3.3,352000,366500,352000,38684,13972436500,2186709799000,6082642
농심홀딩스,KOSPI,,67400,400,0.6,67000,68100,66700,7557,509472500,312587046000,4637790
다스코,KOSPI,,3940,-5,-0.13,3930,3965,3910,34391,135420565,76423947540,19396941
다올투자증권,KOSPI,,3660,145,4.13,3535,3750,3535,208160,764741115,222934647960,60911106
다우기술,KOSPI,,22550,850,3.92,21750,22650,21750,169777,3806191950,1011742213350,44866617
다이나믹디자인,KOSPI,,5060,-140,-2.69,5330,5390,4950,178222,925242105,87543530580,17301093
대교,KOSPI,,2660,-40,-1.48,2665,2715,2645,56751,151589625,225309581000,84702850
대구백화점,KOSPI,,8890,-460,-4.92,9250,9270,8510,110937,983856170,96204121790,10821611
대덕,KOSPI,,6580,20,0.3,6560,6610,6550,54413,357854980,222997187000,33890150
대동,KOSPI,,13510,280,2.12,13250,13800,13250,326007,4407695210,346407045880,25640788
대동전자,KOSPI,,6820,30,0.44,6800,6900,6750,4914,33458540,71544848540,10490447
대림통상,KOSPI,,2955,40,1.37,2965,2965,2860,8384,24196305,44989875000,15225000
대상,KOSPI,,19530,-120,-0.61,19800,19840,19500,56396,1107635800,676675928250,34648025
대상홀딩스,KOSPI,,12100,750,6.61,11370,12550,11350,2623799,31959418130,438171709800,36212538
대성산업,KOSPI,,3925,-5,-0.13,3910,3940,3895,116849,457878320,177549251150,45235478
대성에너지,KOSPI,,8390,80,0.96,8370,8460,8320,123647,1038820150,230725000000,27500000
대성홀딩스,KOSPI,,9570,-30,-0.31,9590,9700,9500,21399,204956020,153976122630,16089459
대신증권,KOSPI,,16890,460,2.8,16430,16940,16250,143299,2393342510,857562726000,50773400
대양금속,KOSPI,,1551,62,4.16,1470,1680,1467,3520302,5631622473,59910399450,38626950
대영포장,KOSPI,,1212,14,1.17,1215,1237,1204,246515,298656442,131374193388,108394549
대우건설,KOSPI,,3935,-45,-1.13,4000,4020,3930,1345836,5322033815,1635475080530,415622638
대우부품,KOSPI,,1207,-6,-0.49,1215,1219,1205,55908,67624675,59504822390,49299770
대웅,KOSPI,,22150,150,0.68,22000,22400,21850,48022,1059569050,1287844857000,58141980
대웅제약,KOSPI,,113200,-1400,-1.22,114600,115500,113000,21295,2421143600,1311600290000,11586575
대원강업,KOSPI,,5660,100,1.8,5580,5730,5580,307728,1743408320,350920000000,62000000
대원전선,KOSPI,,1223,5,0.41,1212,1235,1205,297631,362988846,88012625082,71964534
대원제약,KOSPI,,14690,-150,-1.01,14840,15000,14670,50727,749462670,325973949860,22190194
대원화성,KOSPI,,1820,-4,-0.22,1812,1835,1812,38788,70489748,75073456640,41249152
대유에이텍,KOSPI,,1132,72,6.79,1078,1132,1062,446956,495106339,52914230640,46744020
대유플러스,KOSPI,,241,0,0.0,0,0,0,0,0,30475633069,126454909
대창,KOSPI,,1384,23,1.69,1361,1405,1361,756935,1048716626,126138450616,91140499
대창단조,KOSPI,,5690,-60,-1.04,5750,5790,5680,38267,218408250,162575988700,28572230
대한방직,KOSPI,,7580,10,0.13,7570,7640,7530,3923,29808320,40174000000,5300000
대한유화,KOSPI,,149500,7000,4.91,142500,151000,142500,37785,5643223400,971750000000,6500000
대한전선,KOSPI,,9200,-180,-1.92,9420,9440,9200,413739,3837779400,1144915160000,124447300
대한제강,KOSPI,,13240,-110,-0.82,13350,13390,13100,18925,249879370,310006616280,23414397
대한제당,KOSPI,,3250,0,0.0,3240,3285,3240,309283,1008370725,291513885000,89696580
대한제분,KOSPI,,137900,-600,-0.43,138600,140300,137900,1235,171076000,233051000000,1690000
대한항공,KOSPI,,22600,-400,-1.74,23100,23200,22600,936680,21301695180,8321786938600,368220661
대한해운,KOSPI,,2065,10,0.49,2070,2090,2030,2407423,4952185300,659101454900,319177460
대한화섬,KOSPI,,114000,3400,3.07,111000,114800,110400,321,35971500,151392000000,1328000
대현,KOSPI,,1996,-4,-0.2,1997,2010,1993,46757,93404699,88387490760,44282310
대호에이엘,KOSPI,,1069,1,0.09,1068,1079,1042,321923,339866135,72205493824,67544896
더블유게임즈,KOSPI,,46450,100,0.22,46500,46900,46000,60020,2784184750,998484833700,21495906
더존비즈온,KOSPI,,46400,850,1.87,45900,47750,45850,350089,16414400950,1409761177600,30382784
덕성,KOSPI,,9080,330,3.77,9170,9390,8870,1327279,12147743460,142374400000,15680000
덕양산업,KOSPI,,4895,15,0.31,4910,4970,4860,195335,958413175,159405577100,32564980
덴티움,KOSPI,,139000,-5200,-3.61,142700,145700,137500,225783,31631516000,1538567370000,11068830
도화엔지니어링,KOSPI,,7710,-20,-0.26,7740,7800,7700,41483,319925790,259981200000,33720000
동국홀딩스,KOSPI,,8450,80,0.96,8380,8550,8360,125218,1058924950,268714081350,31800483
동남합성,KOSPI,,28750,-700,-2.38,29650,29650,28500,5033,145626850,100625000000,3500000
동방,KOSPI,,2160,-25,-1.14,2190,2200,2150,251423,545032460,103619014560,47971766
동방아그로,KOSPI,,6410,40,0.63,6360,6420,6350,6503,41544190,87288668570,13617577
동부건설,KOSPI,,5230,0,0.0,5210,5250,5180,33651,175423660,119999436890,22944443
동서,KOSPI,,17380,-110,-0.63,17650,17650,17370,71633,1249477080,1732786000000,99700000
동성제약,KOSPI,,5190,-80,-1.52,5250,5280,5170,45983,239194630,135464034300,26100970
동성케미컬,KOSPI,,4615,25,0.54,4625,4630,4605,47259,218132420,229318094720,49689728
동아쏘시오홀딩스,KOSPI,,108200,-700,-0.64,108800,110200,107300,5920,640845100,686952386600,6348913
동아에스티,KOSPI,,75500,600,0.8,75600,76000,73200,63326,4752531500,650430688000,8614976
동아지질,KOSPI,,13510,-240,-1.75,13970,13970,13510,35891,490710530,189851247460,14052646
동아타이어,KOSPI,,12110,-70,-0.57,12180,12180,12010,58764,709330500,166306811650,13733015
동양,KOSPI,,998,11,1.11,988,1007,987,259258,258121036,238206694874,238684063
동양고속,KOSPI,,11960,-10,-0.08,11970,12270,11930,842,10090410,34631005240,2895569
동양생명,KOSPI,,6140,320,5.5,5850,6150,5790,834302,5024421630,990741711900,161358585
동양철관,KOSPI,,700,-13,-1.82,728,728,699,319054,224528245,83219703000,118885290
동양피스톤,KOSPI,,4550,25,0.55,4535,4585,4510,9391,42597570,59916493000,13168460
동원F&B,KOSPI,,31250,-600,-1.88,31850,32150,31000,21278,669562750,602988125000,19295620
동원금속,KOSPI,,1858,8,0.43,1850,1886,1837,284174,528349086,86870665514,46754933
동원산업,KOSPI,,38800,-100,-0.26,38800,39150,38600,63145,2454864700,1803527402000,46482665
동원수산,KOSPI,,6740,20,0.3,6720,6780,6690,7655,51433010,31366645700,4653805
동원시스템즈,KOSPI,,35550,1000,2.89,35150,36350,35000,40696,1454688650,1030640075100,28991282
동일고무벨트,KOSPI,,8360,-630,-7.01,8770,8990,8130,1203167,10391065810,116204000000,13900000
동일산업,KOSPI,,46150,-100,-0.22,46150,46450,46100,360,16632200,111923672250,2425215
동일제강,KOSPI,,1904,0,0.0,1900,1914,1896,24232,46102129,38651885440,20300360
동화약품,KOSPI,,9740,20,0.21,9720,9780,9660,36414,353749500,272052517800,27931470
두산,KOSPI,,91100,100,0.11,91000,91800,90300,68802,6269733600,1505321368500,16523835
두산밥캣,KOSPI,,47000,50,0.11,47600,48400,47000,184292,8759233050,4711710802000,100249166
두산에너빌리티,KOSPI,,15770,-470,-2.89,16300,16420,15770,3110647,49644019550,10101649272420,640561146
두올,KOSPI,,3765,-100,-2.59,3865,3880,3725,351324,1330852860,124496050200,33066680
디씨엠,KOSPI,,11150,-50,-0.45,11180,11230,11140,3850,42995800,127110000000,11400000
디아이,KOSPI,,9040,320,3.67,8840,9250,8830,825749,7495911990,255832000000,28300000
디아이씨,KOSPI,,4565,60,1.33,4580,4600,4505,122090,556559730,177526317485,38888569
디와이,KOSPI,,6180,-30,-0.48,6180,6250,6170,178600,1108587940,162655331940,26319633
디와이파워,KOSPI,,13370,10,0.07,13360,13460,13250,22332,298428440,147627635960,11041708
락앤락,KOSPI,,6740,440,6.98,6330,7030,6330,353917,2411948190,292020010140,43326411
롯데관광개발,KOSPI,,9140,90,0.99,9080,9360,9080,504001,4643305650,692579578940,75774571
롯데손해보험,KOSPI,,2860,0,0.0,2855,2930,2840,685376,1975983695,887561875200,310336320
롯데쇼핑,KOSPI,,77000,-600,-0.77,78300,78800,76600,44144,3419321900,2178234135000,28288755
롯데에너지머티리얼즈,KOSPI,,36000,1200,3.45,35000,36950,35000,179661,6512169700,1659990060000,46110835
롯데웰푸드,KOSPI,,126700,-4500,-3.43,129600,131400,126700,12709,1631775200,1195360525800,9434574
롯데정밀화학,KOSPI,,48000,500,1.05,47700,48650,47600,55582,2685994400,1238400000000,25800000
롯데지주,KOSPI,,29950,-250,-0.83,30550,30750,29750,232674,6976422900,3142031648150,104909237
롯데케미칼,KOSPI,,127000,4600,3.76,123400,128600,122600,209205,26566548900,5432478213000,42775419
롯데하이마트,KOSPI,,10030,10,0.1,10030,10070,9950,16016,160337060,236785351360,23607712
마니커,KOSPI,,1183,5,0.42,1178,1188,1175,111229,131110701,75133782724,63511228
만호제강,KOSPI,,47150,0,0.0,0,0,0,0,0,195672500000,4150000
메리츠금융지주,KOSPI,,82100,-1000,-1.2,83100,84800,81100,572568,47207504500,16696850559400,203372114
메타랩스,KOSPI,,2230,50,2.29,2180,2245,2130,40904,88861740,55537456470,24904689
명문제약,KOSPI,,2055,-10,-0.48,2065,2080,2045,34655,71398950,69774347970,33953454
모나리자,KOSPI,,2865,-10,-0.35,2900,2905,2845,117681,337147840,104776645575,36571255
모나미,KOSPI,,3000,-15,-0.5,3015,3020,3000,50240,151068650,56691921000,18897307
모토닉,KOSPI,,8360,100,1.21,8280,8360,8180,17712,146682310,275880000000,33000000
무림P&P,KOSPI,,3105,0,0.0,3105,3130,3085,36272,112263800,193653646020,62368324
무림페이퍼,KOSPI,,2200,-25,-1.12,2240,2240,2195,126363,279143135,91540482000,41609310
무학,KOSPI,,5100,10,0.2,5090,5200,5060,20459,103964780,145350000000,28500000
문배철강,KOSPI,,3015,15,0.5,3015,3020,2995,42966,129204350,61818067575,20503505
미래산업,KOSPI,,2230,55,2.53,2175,2260,2160,352878,784515675,67858387100,30429770
미래아이앤지,KOSPI,,1087,-19,-1.72,1106,1107,1070,208177,226369434,30309455808,27883584
미래에셋생명,KOSPI,,4875,-5,-0.1,4880,5050,4785,361508,1758024865,862953921375,177016189
미래에셋증권,KOSPI,,9000,-20,-0.22,9070,9130,8940,1210854,10932328430,5447847672000,605316408
미원상사,KOSPI,,168100,3600,2.19,163800,172000,163800,6663,1124103100,798475000000,4750000
미원에스씨,KOSPI,,134200,700,0.52,133500,134700,132200,2446,326306700,671000000000,5000000
미원홀딩스,KOSPI,,79000,200,0.25,79100,79400,78200,363,28595000,183280000000,2320000
