종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
KPX홀딩스,KOSPI,,57600,300,0.52,57300,58300,57300,819,47152600,243339609600,4224646
KR모터스,KOSPI,,586,-9,-1.51,595,609,580,221446,129715706,35237860648,60132868
KSS해운,KOSPI,,9090,-60,-0.66,9110,9160,8910,61955,557575870,209850649200,23085880
KTcs,KOSPI,,2685,15,0.56,2710,2710,2650,72843,194466520,114609225000,42685000
KTis,KOSPI,,2535,-45,-1.74,2585,2585,2515,89013,225800640,88223070000,34802000
LF,KOSPI,,14550,190,1.32,14510,14590,14280,43224,624912950,425442000000,29240000
LG,KOSPI,,79100,-100,-0.13,79300,80200,78600,136365,10818263800,12442508546300,157300993
LG디스플레이,KOSPI,,11260,0,0.0,11260,11340,11040,642446,7204210760,5630000000000,500000000
LG생활건강,KOSPI,,360500,6000,1.69,359000,365500,359000,76219,27554825500,5630360018500,15618197
SK,KOSPI,,143000,-200,-0.14,143600,144200,142200,75979,10868788600,10367886529000,72502703
SKC,KOSPI,,129200,400,0.31,131100,133200,126200,338130,43940573200,4892584101600,37868298
SK가스,KOSPI,,172300,300,0.17,172900,173500,171400,4156,717649100,1590371041200,9230244
SK네트웍스,KOSPI,,4990,-120,-2.35,5140,5190,4985,518037,2604583200,1104176730980,221277902
SK디스커버리,KOSPI,,35100,-300,-0.85,35400,35500,35000,7534,264675950,659383510500,18785855
SK디앤디,KOSPI,,8940,200,2.29,8790,9000,8690,43927,388625590,166439395080,18617382
SK이노베이션,KOSPI,,110400,400,0.36,109700,111300,109000,476402,52545815400,10569209136000,95735590
SK증권,KOSPI,,517,0,0.0,518,518,514,288860,149048012,244329118407,472590171
SK케미칼,KOSPI,,48750,-850,-1.71,49500,49500,48250,27609,1343224150,841121921250,17253783
SK텔레콤,KOSPI,,55200,0,0.0,55400,55400,54700,283009,15597707500,11856410925600,214790053
SK하이닉스,KOSPI,,174000,300,0.17,173600,174900,168400,3507670,603452753000,126672411510000,728002365
SNT다이내믹스,KOSPI,,20750,-300,-1.43,21050,21700,20700,85226,1801614650,689993462750,33252697
SNT모티브,KOSPI,,43900,-1700,-3.73,45600,46200,43900,7947,353279450,641955670400,14623136
SNT에너지,KOSPI,,13160,500,3.95,12660,13220,12400,146834,1896673150,272159104280,20680783
SNT홀딩스,KOSPI,,21800,-700,-3.11,22550,22550,21700,10880,238541600,355424714800,16303886
SPC삼립,KOSPI,,52400,-100,-0.19,52600,53000,52400,2978,156653100,452160071600,8629009
STX,KOSPI,,5900,-10,-0.17,5890,5980,5840,104329,615182840,183005769300,31017927
STX엔진,KOSPI,,20700,-200,-0.96,20900,21050,20400,171033,3517455950,476284312800,23008904
SUN&L,KOSPI,,3545,-65,-1.8,3610,3635,3500,13541,47988540,44695321005,12607989
TCC스틸,KOSPI,,36850,3600,10.83,34100,37000,33400,603157,21580455950,965974734450,26213697
TP,KOSPI,,1379,-17,-1.22,1396,1400,1364,90550,124580094,70570504270,51175130
TYM,KOSPI,,3135,-40,-1.26,3175,3185,3130,47963,150911890,141234747060,45050956
WISCOM,KOSPI,,2185,70,3.31,2155,2185,2115,28422,61184280,33488267030,15326438
YG PLUS,KOSPI,,2760,15,0.55,2740,2780,2725,51702,141941070,175065171600,63429410
가온전선,KOSPI,,35000,-400,-1.13,35400,35400,34600,52523,1913136750,257528110000,7357946
강남제비스코,KOSPI,,26100,200,0.77,25900,26100,25700,3627,94006500,169650000000,6500000
강원랜드,KOSPI,,16080,90,0.56,15990,16190,15850,846712,13572813030,3440163240000,213940500
갤럭시아에스엠,KOSPI,,2050,140,7.33,1975,2070,1925,1616644,3390454822,56476770200,27549644
경농,KOSPI,,9280,10,0.11,9350,9350,9200,15900,146802970,181169496000,19522575
경동나비엔,KOSPI,,70000,1200,1.74,68800,70400,68500,35450,2468244500,1019801440000,14568592
경동도시가스,KOSPI,,18900,0,0.0,18870,18970,18820,9191,173656840,111423173400,5895406
경동인베스트,KOSPI,,88900,-800,-0.89,90000,90500,88300,19701,1754970800,210250544700,2365023
경방,KOSPI,,6540,-230,-3.4,6770,6900,6360,101821,669106260,179295865800,27415270
경보제약,KOSPI,,7440,0,0.0,0,0,0,0,0,177867038400,23906860
경인양행,KOSPI,,3300,0,0.0,3280,3315,3260,17301,56735335,137334004500,41616365
경인전자,KOSPI,,21200,50,0.24,21050,21250,20800,3734,78396500,33300896400,1570797
계양전기,KOSPI,,1574,4,0.25,1570,1586,1560,9903,15557656,42848732846,27222829
고려산업,KOSPI,,2595,5,0.19,2600,2600,2525,28714,73705620,64717807875,24939425
고려아연,KOSPI,,542000,7000,1.31,533000,544000,526000,25359,13638519000,11221179386000,20703283
고려제강,KOSPI,,19750,270,1.39,19400,19790,19370,18220,356873780,493750000000,25000000
광동제약,KOSPI,,6050,-40,-0.66,6100,6160,5990,66610,402104710,317146148550,52420851
광명전기,KOSPI,,1722,-8,-0.46,1729,1735,1650,264960,449887464,74627373030,43337615
광전자,KOSPI,,1993,5,0.25,1983,1997,1968,55072,109054945,115481919659,57943763
광주신세계,KOSPI,,29400,-150,-0.51,29500,29900,29300,3088,90790850,233941386000,7957190
교보증권,KOSPI,,5110,-30,-0.58,5110,5140,5100,11520,58981760,582350730710,113962961
국도화학,KOSPI,,33100,-200,-0.6,33400,33550,33100,3466,115131700,298251389600,9010616
국동,KOSPI,,470,9,1.95,461,472,461,46793,21846936,31644111590,67327897
국보,KOSPI,,2110,0,0.0,0,0,0,0,0,33456978680,15856388
국제약품,KOSPI,,5470,-40,-0.73,5520,5560,5290,364515,1964369010,115744281040,21159832
그린케미칼,KOSPI,,6670,-20,-0.3,6670,6720,6630,37331,249078970,160080000000,24000000
극동유화,KOSPI,,3785,-20,-0.53,3805,3805,3775,79845,302097040,131980754700,34869420
금강공업,KOSPI,,4680,-5,-0.11,4750,4750,4650,14178,66197815,137261390760,29329357
금비,KOSPI,,58900,500,0.86,58500,59400,58000,4481,263182500,58900000000,1000000
금양,KOSPI,,47350,1050,2.27,45900,49200,45500,965991,46006604450,2748669251950,58050037
금호건설,KOSPI,,3485,-30,-0.85,3520,3520,3465,18519,64408155,128783278575,36953595
금호에이치티,KOSPI,,585,-2,-0.34,587,594,582,230337,134956379,125139766635,213914131
금호전기,KOSPI,,710,2,0.28,712,712,703,45426,32225117,27324506910,38485221
금호타이어,KOSPI,,4610,-20,-0.43,4635,4650,4535,288460,1324976215,1324269923070,287260287
기신정기,KOSPI,,2675,-10,-0.37,2705,2705,2650,32044,85460270,78110000000,29200000
기아,KOSPI,,106100,0,0.0,106700,107200,104500,1014420,107471110700,42424978043700,399858417
기업은행,KOSPI,,14040,230,1.67,13870,14090,13810,823348,11529723590,11195859200760,797425869
까뮤이앤씨,KOSPI,,1393,5,0.36,1395,1400,1330,23034,31680314,62897126040,45152280
깨끗한나라,KOSPI,,2280,5,0.22,2280,2290,2240,82446,186863915,84908780040,37240693
남광토건,KOSPI,,6730,-100,-1.46,6870,6870,6650,6698,44962650,66173209560,9832572
남선알미늄,KOSPI,,1422,3,0.21,1419,1425,1411,117638,166743022,183550465980,129079090
남성,KOSPI,,1465,-25,-1.68,1514,1514,1465,177667,263852480,53050814400,36212160
남양유업,KOSPI,,479500,-4000,-0.83,488000,488000,478500,583,279960500,345240000000,720000
남해화학,KOSPI,,6600,-10,-0.15,6610,6610,6560,21430,141185390,327880363800,49678843
넥센,KOSPI,,4650,-50,-1.06,4650,4720,4650,24106,113118575,248979493050,53543977
넥센타이어,KOSPI,,7600,-100,-1.3,7700,7700,7530,32940,248956585,742275865200,97667877
넷마블,KOSPI,,58200,-2700,-4.43,60600,60700,57600,115745,6774004300,5002493816400,85953502
노루페인트,KOSPI,,9000,-100,-1.1,9140,9140,8950,25947,233512890,180000000000,20000000
노루홀딩스,KOSPI,,13250,50,0.38,13190,13430,13000,11692,153233350,176107750750,13291151
녹십자,KOSPI,,166500,-4400,-2.57,173500,175000,163500,108625,18107876900,1945808577000,11686538
녹십자홀딩스,KOSPI,,16040,-610,-3.66,16570,16630,15930,70989,1145143530,754332488400,47028210
농심,KOSPI,,387000,1000,0.26,393500,396000,385500,16528,6419545000,2353982454000,6082642
농심홀딩스,KOSPI,,67000,0,0.0,67400,67600,66800,2912,195664900,310731930000,4637790
다스코,KOSPI,,3265,-50,-1.51,3320,3320,3250,126395,413324485,61372012365,18796941
다올투자증권,KOSPI,,3140,0,0.0,3140,3170,3075,58336,181398595,191260872840,60911106
다우기술,KOSPI,,17960,-100,-0.55,18030,18050,17900,13605,244036300,805804441320,44866617
다이나믹디자인,KOSPI,,5850,-230,-3.78,6100,6200,5830,110305,660739590,101211394050,17301093
대교,KOSPI,,2215,0,0.0,2195,2220,2180,7891,17359575,187616812750,84702850
대구백화점,KOSPI,,6580,-150,-2.23,6680,7050,6540,99391,670446760,71206200380,10821611
대덕,KOSPI,,6230,20,0.32,6220,6250,6210,12312,76660290,211135634500,33890150
대동,KOSPI,,9340,-40,-0.43,9380,9390,9270,36252,337070900,239484959920,25640788
대동전자,KOSPI,,15040,0,0.0,0,0,0,0,0,157776322880,10490447
대림통상,KOSPI,,2900,-30,-1.02,2930,3030,2850,5250,15342320,44152500000,15225000
대상,KOSPI,,21000,200,0.96,20900,21050,20600,97893,2044085050,727608525000,34648025
대상홀딩스,KOSPI,,8700,-10,-0.11,8710,8820,8580,57040,495394920,315049080600,36212538
대성산업,KOSPI,,3570,-50,-1.38,3590,3620,3550,116438,415943615,161490656460,45235478
대성에너지,KOSPI,,9160,-200,-2.14,9320,9330,9110,238855,2193518270,251900000000,27500000
대성홀딩스,KOSPI,,8080,0,0.0,8150,8150,7970,5671,45421930,130002828720,16089459
대신증권,KOSPI,,17070,390,2.34,16680,17100,16680,59357,1006837790,866701938000,50773400
대양금속,KOSPI,,2030,-30,-1.46,2060,2085,1987,302609,608926812,80577439600,39693320
대영포장,KOSPI,,1055,-6,-0.57,1056,1060,1047,134792,141867350,114356249195,108394549
대우건설,KOSPI,,4045,15,0.37,4055,4060,3985,1198109,4827815745,1681193570710,415622638
대우부품,KOSPI,,1163,-6,-0.51,1169,1174,1158,17641,20576750,57335632510,49299770
대웅,KOSPI,,25500,-150,-0.58,25750,26000,25000,118880,3035783700,1482620490000,58141980
대웅제약,KOSPI,,147800,-2200,-1.47,151500,151500,147000,31669,4706020100,1712495785000,11586575
대원강업,KOSPI,,4335,-5,-0.12,4320,4370,4260,51983,223589030,268770000000,62000000
대원전선,KOSPI,,2985,-55,-1.81,3055,3075,2975,1122109,3367226710,223812837375,74979175
대원제약,KOSPI,,14800,-330,-2.18,15130,15130,14780,246552,3668381420,331928228400,22427583
대원화성,KOSPI,,1304,2,0.15,1288,1310,1285,9915,12896587,53788894208,41249152
대유에이텍,KOSPI,,1072,-1,-0.09,1084,1084,1043,22916,24409638,50109589440,46744020
대유플러스,KOSPI,,241,0,0.0,0,0,0,0,0,30475633069,126454909
대창,KOSPI,,1291,-13,-1.0,1294,1310,1289,284111,368111725,117662384209,91140499
대창단조,KOSPI,,5120,0,0.0,5130,5140,5090,19480,99485640,146289817600,28572230
대한방직,KOSPI,,5910,-50,-0.84,6000,6000,5910,1441,8598910,31323000000,5300000
대한유화,KOSPI,,102700,-1500,-1.44,104300,104500,102000,22709,2336644700,667550000000,6500000
대한전선,KOSPI,,12090,-210,-1.71,12400,12420,12070,876796,10632710980,2254147857000,186447300
대한제강,KOSPI,,12560,840,7.17,11750,12610,11700,45276,557506810,294084826320,23414397
대한제당,KOSPI,,2940,-45,-1.51,2985,2995,2930,257129,758688010,263707945200,89696580
대한제분,KOSPI,,140700,-200,-0.14,142000,142900,139900,376,52755700,237783000000,1690000
대한항공,KOSPI,,22100,50,0.23,22150,22250,21950,504888,11165385450,8137676608100,368220661
대한해운,KOSPI,,1912,-43,-2.2,1951,1955,1907,1021562,1959810785,610267303520,319177460
대한화섬,KOSPI,,99800,-600,-0.6,99200,100300,99200,118,11748300,132534400000,1328000
대현,KOSPI,,1872,-8,-0.43,1879,1879,1860,25729,48008639,82896484320,44282310
대호에이엘,KOSPI,,1112,-8,-0.71,1117,1123,1107,102280,113719268,75109924352,67544896
더블유게임즈,KOSPI,,49700,500,1.02,49450,51200,48950,93732,4691957600,1068346528200,21495906
더존비즈온,KOSPI,,60000,-100,-0.17,60400,60500,58500,127564,7593936100,1822967040000,30382784
덕성,KOSPI,,6960,-70,-1.0,7050,7150,6950,264303,1853927580,109132800000,15680000
덕양산업,KOSPI,,3900,-55,-1.39,3945,3975,3860,157381,612914485,127003422000,32564980
덴티움,KOSPI,,78000,-1900,-2.38,80000,80000,77100,106386,8271833300,863368740000,11068830
도화엔지니어링,KOSPI,,7020,10,0.14,7020,7040,6980,23032,161331820,236714400000,33720000
동국홀딩스,KOSPI,,8010,-10,-0.12,8030,8070,8000,15686,125826470,254721868830,31800483
동남합성,KOSPI,,33850,200,0.59,33650,34850,33550,3202,109429900,118475000000,3500000
동방,KOSPI,,2705,-35,-1.28,2750,2750,2680,348278,941505845,129763627030,47971766
동방아그로,KOSPI,,6170,-50,-0.8,6210,6220,6170,4345,26840250,84020450090,13617577
동부건설,KOSPI,,4615,-40,-0.86,4700,4700,4590,25016,115563130,105897382175,22946345
동서,KOSPI,,18360,-270,-1.45,18630,18730,18350,65023,1196571250,1830492000000,99700000
동성제약,KOSPI,,4540,10,0.22,4530,4565,4470,51549,232253250,118498403800,26100970
동성케미컬,KOSPI,,4370,5,0.11,4375,4385,4330,35137,153048670,217144111360,49689728
동아쏘시오홀딩스,KOSPI,,125000,-700,-0.56,125700,126900,121000,8928,1115329200,793614125000,6348913
동아에스티,KOSPI,,77700,1500,1.97,76200,77800,74300,50961,3885605700,686502810000,8835300
동아지질,KOSPI,,13210,-20,-0.15,13390,13480,13170,39684,528189860,185635453660,14052646
동아타이어,KOSPI,,13040,-40,-0.31,13150,13150,12970,31179,406505820,179078515600,13733015
동양,KOSPI,,811,-3,-0.37,812,824,807,75322,61120142,193572775093,238684063
동양고속,KOSPI,,9000,-20,-0.22,9340,9340,8900,1028,9243880,26060121000,2895569
동양생명,KOSPI,,6400,-140,-2.14,6540,6560,6300,363679,2330446420,1032694944000,161358585
동양철관,KOSPI,,971,28,2.97,943,1026,931,16564690,16427008021,142037150779,146279249
동양피스톤,KOSPI,,6330,-90,-1.4,6410,6450,6250,24363,154070480,83356351800,13168460
동원F&B,KOSPI,,34050,350,1.04,33700,34050,33000,18961,640020050,657015861000,19295620
동원금속,KOSPI,,1459,-13,-0.88,1472,1484,1450,40763,59540054,68215447247,46754933
동원산업,KOSPI,,30350,0,0.0,30300,30350,30150,8698,263008200,1093264513250,36021895
동원수산,KOSPI,,6090,-60,-0.98,6200,6200,6080,9597,58708610,28341672450,4653805
동원시스템즈,KOSPI,,42950,1050,2.51,41900,43900,41550,59020,2542178200,1245175561900,28991282
동일고무벨트,KOSPI,,7700,-50,-0.65,7750,7760,7610,32645,250777280,107030000000,13900000
동일산업,KOSPI,,41950,50,0.12,41800,41950,39500,981,40785850,101737769250,2425215
동일제강,KOSPI,,1579,15,0.96,1554,1579,1554,4574,7152625,32054268440,20300360
동화약품,KOSPI,,8000,-70,-0.87,8090,8090,7950,65903,526305590,223451760000,27931470
두산,KOSPI,,144800,-4700,-3.14,149000,149100,142600,99541,14433614200,2392651308000,16523835
두산밥캣,KOSPI,,39900,100,0.25,39550,40250,37850,1032358,40358880400,3999941723400,100249166
두산에너빌리티,KOSPI,,17890,-210,-1.16,18300,18300,17830,1972917,35477801530,11459638901940,640561146
두올,KOSPI,,3260,-25,-0.76,3260,3315,3235,35542,115735490,104537376800,32066680
디씨엠,KOSPI,,12320,-30,-0.24,12350,12350,12110,3702,45442890,140448000000,11400000
디아이,KOSPI,,12900,-710,-5.22,13660,13660,12900,396998,5207433690,365070000000,28300000
디아이씨,KOSPI,,4030,-20,-0.49,4055,4060,4000,63689,256541605,156720933070,38888569
디와이,KOSPI,,4775,15,0.32,4755,4810,4750,38245,182416245,125676247575,26319633
디와이파워,KOSPI,,12430,-20,-0.16,12620,12620,12420,8687,108147370,137248430440,11041708
락앤락,KOSPI,,8750,-10,-0.11,8750,8760,8750,105279,921192450,379106096250,43326411
롯데관광개발,KOSPI,,9510,30,0.32,9480,9540,9340,215264,2031100200,724625700330,76196183
롯데손해보험,KOSPI,,2680,-20,-0.74,2725,2730,2670,143147,383212160,831701337600,310336320
롯데쇼핑,KOSPI,,61900,-500,-0.8,62300,62500,61800,48904,3039371000,1751073934500,28288755
롯데에너지머티리얼즈,KOSPI,,40550,1400,3.58,39000,40950,38700,354370,14176931150,1869794359250,46110835
롯데웰푸드,KOSPI,,139900,-600,-0.43,140500,141500,136800,12964,1794329600,1319896902600,9434574
롯데이노베이트,KOSPI,,25100,-1700,-6.34,26700,26900,25000,352056,9023224650,379747111700,15129367
롯데정밀화학,KOSPI,,48050,-650,-1.33,48700,48850,47900,44110,2126298900,1239690000000,25800000
롯데지주,KOSPI,,24500,-250,-1.01,24650,24750,24350,67064,1645529150,2570276306500,104909237
롯데케미칼,KOSPI,,82500,-200,-0.24,82800,83500,81900,63066,5206635400,3528972067500,42775419
롯데하이마트,KOSPI,,8330,-70,-0.83,8400,8400,8260,10811,89818450,196652240960,23607712
마니커,KOSPI,,1009,-6,-0.59,1015,1017,1000,92312,93071705,64082829052,63511228
만호제강,KOSPI,,47150,0,0.0,0,0,0,0,0,195672500000,4150000
메리츠금융지주,KOSPI,,92500,1200,1.31,91800,92800,91000,181043,16694035700,17641610545000,190720114
메타랩스,KOSPI,,1709,15,0.89,1683,1722,1661,11175,18941134,42562113501,24904689
메타케어,KOSPI,,402,-3,-0.74,414,414,395,121022,48282971,66240500328,164777364
명문제약,KOSPI,,2275,-15,-0.66,2350,2350,2230,308993,708685160,77244107850,33953454
모나리자,KOSPI,,3140,-35,-1.1,3185,3220,3115,336917,1059290865,114833740700,36571255
모나미,KOSPI,,2580,-25,-0.96,2630,2630,2580,16892,43791980,48755052060,18897307
모나용평,KOSPI,,4440,-145,-3.16,4585,4590,4355,438225,1947144885,213711998520,48133333
모토닉,KOSPI,,8550,0,0.0,8550,8580,8450,15904,135402420,282150000000,33000000
무림P&P,KOSPI,,3010,-30,-0.99,3045,3045,3010,21644,65369880,187728655240,62368324
무림페이퍼,KOSPI,,2135,-20,-0.93,2180,2180,2135,50195,107842710,88835876850,41609310
무학,KOSPI,,6050,-50,-0.82,6100,6130,6040,20796,126258700,172425000000,28500000
문배철강,KOSPI,,2495,-15,-0.6,2495,2520,2485,12129,30246140,51156244975,20503505
미래산업,KOSPI,,1295,-17,-1.3,1314,1328,1277,311184,402691583,40361090175,31166865
미래아이앤지,KOSPI,,1210,-55,-4.35,1266,1271,1178,726488,883753963,34943115680,28878608
미래에셋생명,KOSPI,,5240,0,0.0,5200,5250,5200,13684,71301470,927564830360,177016189
미래에셋증권,KOSPI,,8450,90,1.08,8400,8520,8350,651998,5517392900,5030423647600,595316408
미원상사,KOSPI,,204500,1000,0.49,203500,204500,203500,1210,246362500,971375000000,4750000
미원에스씨,KOSPI,,134800,-1500,-1.1,136300,136700,133000,895,120764700,674000000000,5000000
미원홀딩스,KOSPI,,82900,400,0.48,83500,83500,82400,93,7671800,192328000000,2320000
미원화학,KOSPI,,80100,900,1.14,80900,80900,78700,255,20374300,176161366800,2199268
방림,KOSPI,,2910,-10,-0.34,2920,2990,2880,34364,99763070,123134001900,42314090
백광산업,KOSPI,,8710,380,4.56,8330,8880,8310,440267,3818014600,391239324970,44918407
백산,KOSPI,,13250,270,2.08,12980,13280,12970,40411,527369680,284875000000,21500000
범양건영,KOSPI,,1265,-28,-2.17,1281,1281,1260,14915,18889163,31412457230,24831982
벽산,KOSPI,,2190,15,0.69,2170,2215,2155,306931,671894850,147956400000,67560000
보락,KOSPI,,1088,11,1.02,1095,1190,1088,1121882,1276089082,65171200000,59900000
보령,KOSPI,,11390,-460,-3.88,11800,11800,11320,311870,3579031370,782379100000,68690000
보해양조,KOSPI,,446,-2,-0.45,448,448,443,147336,65566256,62047577534,139120129
부광약품,KOSPI,,5120,-60,-1.16,5180,5180,5040,107132,543559210,350487915520,68454671
부국증권,KOSPI,,27250,150,0.55,27050,27500,27050,2067,56272200,282579393500,10369886
부국철강,KOSPI,,2535,5,0.2,2535,2540,2495,46655,117101405,50700000000,20000000
부산산업,KOSPI,,51900,1200,2.37,51400,53000,51000,3254,169487200,54806400000,1056000
부산주공,KOSPI,,486,0,0.0,0,0,0,0,0,38288532168,78782988
비비안,KOSPI,,915,38,4.33,892,933,879,126534,114211136,27261500850,29793990
비상교육,KOSPI,,4625,-55,-1.18,4670,4700,4605,22564,104627745,60109927125,12996741
빙그레,KOSPI,,63800,-1000,-1.54,65000,65500,63400,33852,2170823300,628509175800,9851241
사조대림,KOSPI,,58200,300,0.52,58500,59400,57600,53787,3146058600,533371979400,9164467
사조동아원,KOSPI,,1027,-3,-0.29,1027,1040,1020,233801,239701877,144955504200,141144600
사조산업,KOSPI,,61100,900,1.5,60500,61800,58700,43527,2621015200,305500000000,5000000
사조씨푸드,KOSPI,,6250,10,0.16,6250,6700,6150,321245,2048520220,107615893750,17218543
사조오양,KOSPI,,9850,-70,-0.71,9920,9920,9760,9739,95548370,92813979150,9422739
삼부토건,KOSPI,,566,-25,-4.23,591,592,558,7998721,4559368427,126564292384,223611824
삼성E&A,KOSPI,,25000,-350,-1.38,25300,25500,24900,444857,11162848350,4900000000000,196000000
삼성SDI,KOSPI,,369000,15000,4.24,359000,373000,358500,697416,256626097500,25374111570000,68764530
