종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
DRB동일,KOSPI,,5630,80,1.44,5550,5670,5360,67307,375640160,112205900000,19930000
DSR,KOSPI,,4500,285,6.76,4210,4690,4185,496742,2233396345,72000000000,16000000
DSR제강,KOSPI,,4925,755,18.11,4190,5080,4160,5841992,28029004805,70920000000,14400000
E1,KOSPI,,74300,2500,3.48,72500,84600,71600,333186,26274956400,509698000000,6860000
GKL,KOSPI,,13450,-30,-0.22,13640,13640,13340,99180,1332200720,831958761500,61855670
GS,KOSPI,,44450,850,1.95,43700,45500,43350,258857,11565442100,4130088552100,92915378
GS건설,KOSPI,,15140,150,1.0,15040,15190,14950,284239,4289662180,1295703758600,85581490
GS글로벌,KOSPI,,2530,170,7.2,2365,2600,2365,3007735,7569218725,208810422920,82533764
GS리테일,KOSPI,,22750,2920,14.73,22250,22900,20800,1955148,43085158050,2382332725500,104717922
HDC,KOSPI,,7970,20,0.25,7910,8090,7900,32140,257385880,476141516370,59741721
HDC랩스,KOSPI,,9190,-10,-0.11,9250,9340,9130,37827,348607350,238550353190,25957601
HDC현대EP,KOSPI,,4215,40,0.96,4175,4245,4165,33584,141026050,134458500000,31900000
HDC현대산업개발,KOSPI,,17180,-370,-2.11,17430,17580,17140,278907,4830643520,1132287929400,65907330
HD한국조선해양,KOSPI,,132800,2400,1.84,131200,134800,129600,184229,24408434200,9398669804800,70773116
HD현대,KOSPI,,69900,1200,1.75,69300,70700,68300,232875,16263664700,5521616641500,78993085
HD현대건설기계,KOSPI,,57000,0,0.0,57700,58900,56100,133337,7690208000,1074284472000,18847096
HD현대미포,KOSPI,,72500,300,0.42,72200,73500,71600,173580,12594932900,2895805802500,39942149
HD현대인프라코어,KOSPI,,8390,80,0.96,8370,8480,8300,1097715,9200069070,1674672970670,199603453
HD현대일렉트릭,KOSPI,,291000,-10000,-3.32,294500,302500,285000,555237,162245324000,10489716285000,36047135
HJ중공업,KOSPI,,3460,255,7.96,3285,3570,3280,808135,2818498535,288129012260,83274281
HL D&I,KOSPI,,2025,20,1.0,2010,2025,2010,68223,137620175,76663667025,37858601
HLB글로벌,KOSPI,,4565,-185,-3.89,4770,4800,4550,278891,1285741230,216430721980,47410892
HL만도,KOSPI,,43850,450,1.04,43350,45750,43350,576417,25783186800,2059069712000,46957120
HL홀딩스,KOSPI,,34950,600,1.75,35200,35700,34900,31180,1099782050,355420879500,10169410
HMM,KOSPI,,19130,1130,6.28,18980,19440,18690,8479182,162452212310,13181325558480,689039496
HS애드,KOSPI,,6400,60,0.95,6340,6400,6310,16453,104375890,106031417600,16567409
JB금융지주,KOSPI,,14330,-290,-1.98,14620,14890,14270,379919,5492828490,2795542227340,195083198
JW생명과학,KOSPI,,12150,80,0.66,12110,12240,12010,18770,227445410,192389831100,15834554
JW중외제약,KOSPI,,29650,950,3.31,29100,30550,28900,183694,5506695900,690427824500,23285930
JW홀딩스,KOSPI,,2930,5,0.17,2910,2970,2910,16809,49450550,216600080060,73924942
KB금융,KOSPI,,79300,-100,-0.13,78900,80000,78500,769784,61016095900,31998428009600,403511072
KC그린홀딩스,KOSPI,,1915,-63,-3.19,1978,2020,1915,52933,103101454,42962986700,22434980
KC코트렐,KOSPI,,1146,-82,-6.68,1211,1211,1112,1397412,1603246403,72965002902,63669287
KEC,KOSPI,,1457,-19,-1.29,1477,1500,1455,1256538,1850042970,292511896437,200763141
KG모빌리티,KOSPI,,5420,20,0.37,5400,5490,5370,179676,975369170,1057948889240,195193522
KG스틸,KOSPI,,7030,150,2.18,6830,7040,6820,399725,2783960210,703062545910,100008897
KG케미칼,KOSPI,,5200,180,3.59,5070,5250,5030,399221,2063427540,356039008000,68469040
KH 필룩스,KOSPI,,6630,0,0.0,0,0,0,0,0,123703335600,18658120
KIB플러그에너지,KOSPI,,473,63,15.37,420,489,417,42252436,19631590802,112092270312,236981544
KISCO홀딩스,KOSPI,,20300,200,1.0,20100,20450,19990,15887,320880830,328380514000,16176380
KPX케미칼,KOSPI,,46850,500,1.08,46350,46900,46200,15408,718550900,226754000000,4840000
KPX홀딩스,KOSPI,,58800,1000,1.73,57800,58800,57700,1740,101473800,248409184800,4224646
KR모터스,KOSPI,,706,9,1.29,693,721,685,511759,359955652,42453804808,60132868
KSS해운,KOSPI,,8500,170,2.04,8500,8740,8390,214979,1846634980,196229980000,23085880
KTcs,KOSPI,,3270,90,2.83,3200,3285,3160,283991,914007385,139579950000,42685000
KTis,KOSPI,,2835,0,0.0,2810,2850,2810,159775,451944495,98663670000,34802000
LF,KOSPI,,15050,10,0.07,15170,15190,14970,27122,407698080,440062000000,29240000
LG,KOSPI,,81700,400,0.49,81300,82200,81200,154536,12644962300,12851491128100,157300993
LG디스플레이,KOSPI,,10330,400,4.03,10090,10500,10090,1808223,18746910890,5165000000000,500000000
LG생활건강,KOSPI,,424500,7000,1.68,425000,434000,416000,70098,29827910000,6629924626500,15618197
LG유플러스,KOSPI,,9750,100,1.04,9710,9790,9690,336127,3278865140,4256960769750,436611361
LG이노텍,KOSPI,,249000,1000,0.4,253000,253500,246000,143571,35803291500,5893109643000,23667107
LG전자,KOSPI,,103100,-1700,-1.62,105600,107200,102000,1699404,176306121400,16872089623400,163647814
LG헬로비전,KOSPI,,3120,45,1.46,3080,3120,3060,177101,547141070,241634218800,77446865
LG화학,KOSPI,,357500,6000,1.71,355000,365500,354000,275342,99073972500,25236762622500,70592343
LIG넥스원,KOSPI,,162300,2100,1.31,160800,167700,160700,270967,44462647300,3570600000000,22000000
LS,KOSPI,,169800,-300,-0.18,170200,172000,163900,524575,87806363900,5467560000000,32200000
LS네트웍스,KOSPI,,4835,275,6.03,4570,4945,4535,1766020,8444095015,381012582360,78803016
LS에코에너지,KOSPI,,38250,-1350,-3.41,39750,40100,38000,1081178,41859600650,1171401621750,30624879
LX세미콘,KOSPI,,71100,0,0.0,71000,71700,70200,59164,4203009900,1156391730000,16264300
LX인터내셔널,KOSPI,,32450,1100,3.51,31750,33700,31750,948231,31012388500,1257762000000,38760000
LX하우시스,KOSPI,,43650,1900,4.55,41700,43750,41700,30114,1295197850,391438795500,8967670
MH에탄올,KOSPI,,6200,10,0.16,6180,6280,6180,7357,45551210,45746861200,7378526
NAVER,KOSPI,,172700,2500,1.47,172000,175500,171800,661878,114848270100,28047964183800,162408594
NH투자증권,KOSPI,,12220,-60,-0.49,12300,12350,12170,378648,4632358130,4001955893780,327492299
NICE,KOSPI,,10950,80,0.74,10950,11060,10850,57454,628825240,410663073150,37503477
NICE평가정보,KOSPI,,11000,-10,-0.09,11010,11040,10820,49651,541836790,661184370000,60107670
NI스틸,KOSPI,,4520,80,1.8,4415,4590,4415,58345,263519355,129272528840,28600117
OCI홀딩스,KOSPI,,95600,-1300,-1.34,96900,98200,94900,46118,4415012800,1870316774800,19563983
PI첨단소재,KOSPI,,27650,-350,-1.25,28150,28550,27600,121919,3403564850,811978803300,29366322
POSCO홀딩스,KOSPI,,374000,5000,1.36,370000,384000,368500,377722,141879021000,31629640020000,84571230
S-Oil,KOSPI,,70000,1800,2.64,68500,71000,68300,399745,27934370750,7880795440000,112582792
SBS,KOSPI,,19350,210,1.1,19140,19600,19130,65562,1272115150,358966455300,18551238
SGC에너지,KOSPI,,26900,350,1.32,26900,27300,26500,30341,816691100,387611057700,14409333
SG글로벌,KOSPI,,1848,37,2.04,1829,1848,1796,100585,182967442,83093736264,44964143
SG세계물산,KOSPI,,403,1,0.25,400,408,400,365332,147505269,81577258880,202424960
SHD,KOSPI,,17040,40,0.24,16870,17410,16830,4167,70720580,20701521120,1214878
SH에너지화학,KOSPI,,709,101,16.61,608,726,607,42970446,29563307753,78793814570,111133730
SIMPAC,KOSPI,,4065,100,2.52,4020,4100,4000,52278,211392395,265970982540,65429516
SK,KOSPI,,178800,2600,1.48,176200,192900,176000,2907456,537388650900,13087861225200,73198329
SKC,KOSPI,,145700,6500,4.67,145900,151300,142500,970297,143049408100,5517411018600,37868298
SK가스,KOSPI,,190500,12000,6.72,179100,229500,179100,483551,99502993400,1758361482000,9230244
SK네트웍스,KOSPI,,5110,60,1.19,5010,5170,5010,1171087,5991639780,1130730079220,221277902
SK디스커버리,KOSPI,,44750,700,1.59,44300,46000,43950,67030,3030418550,840667011250,18785855
SK디앤디,KOSPI,,11620,220,1.93,11510,11770,11350,205031,2362232250,216333978840,18617382
SK이노베이션,KOSPI,,106300,6300,6.3,101000,111900,101000,1320915,142792271400,10176693217000,95735590
SK증권,KOSPI,,571,2,0.35,569,577,569,497187,285430153,269848987641,472590171
SK케미칼,KOSPI,,54100,1000,1.88,53200,54300,53200,21085,1136223900,933429660300,17253783
SK텔레콤,KOSPI,,51500,500,0.98,51400,51800,51200,444118,22847067100,11061687729500,214790053
SK하이닉스,KOSPI,,194200,5000,2.64,189500,194600,188200,2982443,571760605900,141378059283000,728002365
SNT다이내믹스,KOSPI,,19710,530,2.76,19710,19880,18740,98139,1906455620,655410657870,33252697
SNT모티브,KOSPI,,46050,250,0.55,45800,46200,45600,13187,606087900,673395412800,14623136
SNT에너지,KOSPI,,10050,420,4.36,9650,11100,9620,1349532,14127507430,207841869150,20680783
SNT홀딩스,KOSPI,,22150,150,0.68,21950,22350,21850,10632,234397950,361131074900,16303886
SPC삼립,KOSPI,,58300,800,1.39,57700,58300,57200,5307,306691500,503071224700,8629009
STX,KOSPI,,8090,410,5.34,7850,8120,7760,785084,6251778010,250935029430,31017927
STX엔진,KOSPI,,14130,840,6.32,13300,14320,13300,134364,1884313290,325115813520,23008904
SUN&L,KOSPI,,2840,10,0.35,2785,2865,2785,42742,120349620,35806688760,12607989
TCC스틸,KOSPI,,47450,-1100,-2.27,49850,49900,47000,177631,8602236150,1243839922650,26213697
TP,KOSPI,,1809,-18,-0.99,1835,1850,1802,582581,1058828330,92575810170,51175130
TYM,KOSPI,,4520,95,2.15,4410,4535,4410,78581,352281130,203630321120,45050956
WISCOM,KOSPI,,2390,-20,-0.83,2430,2430,2385,4946,11845795,36630186820,15326438
YG PLUS,KOSPI,,3740,-10,-0.27,3750,3775,3715,69874,261618340,237225993400,63429410
가온전선,KOSPI,,51700,-1800,-3.36,53000,53900,50900,413418,21424213700,380405808200,7357946
강남제비스코,KOSPI,,26150,-200,-0.76,26800,26800,26150,5729,150507200,169975000000,6500000
강원랜드,KOSPI,,14910,0,0.0,15030,15120,14850,821303,12260126180,3189852855000,213940500
갤럭시아에스엠,KOSPI,,2160,125,6.14,2030,2160,2030,564071,1177848685,59507231040,27549644
경농,KOSPI,,10070,120,1.21,9990,10070,9940,28603,286095370,196592330250,19522575
경동나비엔,KOSPI,,53600,1300,2.49,53200,54400,52800,72672,3898573800,780876531200,14568592
경동도시가스,KOSPI,,22100,2650,13.62,19480,24200,19480,3158665,70913044180,130288472600,5895406
경동인베스트,KOSPI,,89700,4100,4.79,85700,91700,85000,91038,8123867900,212142563100,2365023
경방,KOSPI,,7620,-50,-0.65,7740,7850,7610,2695,20605140,208904357400,27415270
경보제약,KOSPI,,7440,0,0.0,0,0,0,0,0,177867038400,23906860
경인양행,KOSPI,,3405,35,1.04,3370,3440,3370,24182,82179415,141703722825,41616365
경인전자,KOSPI,,23250,0,0.0,23250,23550,23100,22451,522373300,36521030250,1570797
계양전기,KOSPI,,1790,0,0.0,1783,1798,1760,197254,350745453,48728863910,27222829
고려산업,KOSPI,,3285,65,2.02,3230,3305,3205,139604,456055600,81926011125,24939425
고려아연,KOSPI,,498000,-29000,-5.5,521000,521000,495000,78559,39420011000,10412476824000,20908588
고려제강,KOSPI,,22800,800,3.64,22000,23400,22000,45863,1036030400,570000000000,25000000
광동제약,KOSPI,,6680,90,1.37,6590,6680,6580,97512,646403500,350171284680,52420851
광명전기,KOSPI,,2305,5,0.22,2315,2335,2280,689014,1585654240,99893202575,43337615
광전자,KOSPI,,2295,45,2.0,2250,2305,2245,171848,391123475,132980936085,57943763
광주신세계,KOSPI,,30450,-50,-0.16,30600,30750,30450,6566,200630350,242296435500,7957190
교보증권,KOSPI,,4965,5,0.1,4965,4990,4930,43714,217106870,565826101365,113962961
국도화학,KOSPI,,35750,150,0.42,35600,36050,35600,9303,332448850,322129522000,9010616
국동,KOSPI,,555,12,2.21,543,562,529,272560,148476592,37286896335,67183597
국보,KOSPI,,2110,0,0.0,0,0,0,0,0,33456978680,15856388
국제약품,KOSPI,,4795,50,1.05,4765,4850,4700,110541,530794800,101461394440,21159832
그린케미칼,KOSPI,,7920,160,2.06,7730,8050,7730,239506,1895594940,190080000000,24000000
극동유화,KOSPI,,4460,560,14.36,3925,4785,3885,21660263,97565528845,155517613200,34869420
금강공업,KOSPI,,5180,130,2.57,5090,5270,5070,53016,275044250,151926069260,29329357
금비,KOSPI,,63600,-3000,-4.5,67000,68200,62600,14168,914317300,63600000000,1000000
금양,KOSPI,,81600,-1700,-2.04,83500,83900,81300,340631,28066257400,4736883019200,58050037
금호건설,KOSPI,,3955,20,0.51,3955,3960,3925,17498,69043275,146151468225,36953595
금호에이치티,KOSPI,,609,5,0.83,603,610,603,207124,125576204,130273705779,213914131
금호전기,KOSPI,,744,-5,-0.67,749,749,736,65982,49016578,28633004424,38485221
금호타이어,KOSPI,,7160,0,0.0,7160,7280,7090,207828,1489616640,2056783654920,287260287
기신정기,KOSPI,,3000,25,0.84,2985,3055,2965,79224,237599615,87600000000,29200000
기아,KOSPI,,120700,3000,2.55,120100,122800,119800,906152,110053127200,48262910931900,399858417
기업은행,KOSPI,,13600,-160,-1.16,13680,13690,13490,1001347,13590444910,10844991818400,797425869
까뮤이앤씨,KOSPI,,1473,-17,-1.14,1490,1490,1461,32967,48514796,66509308440,45152280
깨끗한나라,KOSPI,,2410,-20,-0.82,2425,2480,2350,155650,377177530,89750070130,37240693
남광토건,KOSPI,,6480,180,2.86,6300,6490,6290,13548,86200970,63715066560,9832572
남선알미늄,KOSPI,,1873,43,2.35,1834,1879,1830,556917,1033068074,241765135570,129079090
남성,KOSPI,,1801,-6,-0.33,1800,1835,1796,57178,103627027,65218100160,36212160
남양유업,KOSPI,,496500,1500,0.3,503000,503000,486000,1316,650969500,357480000000,720000
남해화학,KOSPI,,7070,70,1.0,7000,7080,6980,43150,304030590,351229420010,49678843
넥센,KOSPI,,4540,55,1.23,4600,4600,4470,20777,93910100,243089655580,53543977
넥센타이어,KOSPI,,8140,-150,-1.81,8280,8280,8130,45651,373618150,795016518780,97667877
넷마블,KOSPI,,60500,300,0.5,60200,61300,59200,143420,8620020800,5200186871000,85953502
노루페인트,KOSPI,,9500,120,1.28,9390,9540,9330,80144,758392570,190000000000,20000000
노루홀딩스,KOSPI,,12390,-120,-0.96,12510,12520,12350,14348,177901870,164677360890,13291151
녹십자,KOSPI,,115700,1000,0.87,114600,115900,114000,20049,2308858000,1352132446600,11686538
녹십자홀딩스,KOSPI,,14070,120,0.86,13960,14190,13950,25398,357871180,661686914700,47028210
농심,KOSPI,,468000,8500,1.85,467000,476500,458000,48190,22482613000,2846676456000,6082642
농심홀딩스,KOSPI,,72700,1700,2.39,72000,72700,71000,8580,619993900,337167333000,4637790
다스코,KOSPI,,3410,20,0.59,3375,3430,3375,44504,151615310,66143568810,19396941
다올투자증권,KOSPI,,3340,-25,-0.74,3365,3380,3325,118559,397210600,203443094040,60911106
다우기술,KOSPI,,19720,10,0.05,19740,20050,19670,28938,574666670,884769687240,44866617
다이나믹디자인,KOSPI,,7290,-520,-6.66,7770,7850,7060,260777,1906958060,126124967970,17301093
대교,KOSPI,,2485,40,1.64,2425,2505,2425,16647,40959620,210486582250,84702850
대구백화점,KOSPI,,7900,0,0.0,7660,8050,7660,22236,173117320,85490726900,10821611
대덕,KOSPI,,6440,60,0.94,6420,6460,6380,61657,396461690,218252566000,33890150
대동,KOSPI,,11450,250,2.23,11210,11560,11210,134294,1535442500,293587022600,25640788
대동전자,KOSPI,,15360,210,1.39,15240,15690,15000,86135,1310560530,161133265920,10490447
대림통상,KOSPI,,3000,60,2.04,2940,3010,2825,6538,18843830,45675000000,15225000
대상,KOSPI,,23950,450,1.91,23650,24200,23200,240961,5738414550,829820198750,34648025
대상홀딩스,KOSPI,,9470,130,1.39,9350,9640,9350,134522,1278545180,342932734860,36212538
대성산업,KOSPI,,4370,570,15.0,3790,4575,3780,13041064,56677147235,197679038860,45235478
대성에너지,KOSPI,,10990,2530,29.91,8540,10990,8460,11962306,123689044490,302225000000,27500000
대성홀딩스,KOSPI,,9720,980,11.21,8710,10120,8710,811890,7897898520,156389541480,16089459
대신증권,KOSPI,,15350,260,1.72,15100,15640,15100,92369,1422251060,779371690000,50773400
대양금속,KOSPI,,1809,-41,-2.22,1818,1850,1809,461563,838697892,71652301110,39608790
대영포장,KOSPI,,1225,20,1.66,1210,1250,1205,346259,428164568,132783322525,108394549
대우건설,KOSPI,,3735,80,2.19,3690,3765,3690,1057530,3948277920,1552350552930,415622638
대우부품,KOSPI,,1264,6,0.48,1258,1265,1242,47640,59948953,62314909280,49299770
대웅,KOSPI,,16330,-90,-0.55,16440,16940,16260,59653,983802730,949458533400,58141980
대웅제약,KOSPI,,107300,400,0.37,107300,109000,106900,18935,2042751500,1243239497500,11586575
대원강업,KOSPI,,5340,110,2.1,5230,5430,5230,212529,1142841970,331080000000,62000000
대원전선,KOSPI,,3600,5,0.14,3550,3635,3510,8061279,28763474235,269925030000,74979175
대원제약,KOSPI,,14580,50,0.34,14550,14650,14530,41366,603466390,323533028520,22190194
대원화성,KOSPI,,1522,14,0.93,1507,1522,1450,53332,80644206,62781209344,41249152
대유에이텍,KOSPI,,1240,-18,-1.43,1243,1276,1226,148283,183966676,57962584800,46744020
대유플러스,KOSPI,,241,0,0.0,0,0,0,0,0,30475633069,126454909
대창,KOSPI,,1575,-27,-1.69,1598,1621,1574,2166833,3450053835,143546285925,91140499
대창단조,KOSPI,,6550,160,2.5,6420,6620,6340,72016,469272850,187148106500,28572230
대한방직,KOSPI,,6640,60,0.91,6540,6690,6540,2808,18626470,35192000000,5300000
대한유화,KOSPI,,147000,-4500,-2.97,152000,153400,146800,19581,2902398800,955500000000,6500000
대한전선,KOSPI,,16590,-120,-0.72,16540,17260,16320,6545454,109080448230,3093160707000,186447300
대한제강,KOSPI,,13130,10,0.08,13050,13240,13050,10770,141616020,307431032610,23414397
대한제당,KOSPI,,3125,35,1.13,3090,3145,3090,308083,962795270,280301812500,89696580
대한제분,KOSPI,,137300,2400,1.78,135100,138100,134000,1317,178891100,232037000000,1690000
대한항공,KOSPI,,21450,600,2.88,21100,21450,21050,696871,14844379050,7898333178450,368220661
대한해운,KOSPI,,2440,-50,-2.01,2510,2560,2415,23522816,58429466135,778793002400,319177460
대한화섬,KOSPI,,111900,600,0.54,110900,112000,110600,113,12542800,148603200000,1328000
대현,KOSPI,,1983,8,0.41,1977,1983,1970,65276,128998432,87811820730,44282310
대호에이엘,KOSPI,,1045,-3,-0.29,1078,1078,1035,134536,140285436,70584416320,67544896
더블유게임즈,KOSPI,,45100,850,1.92,44400,45150,44250,48387,2172238500,969465360600,21495906
더존비즈온,KOSPI,,60500,-1000,-1.63,61500,62500,58500,293694,17596360500,1838158432000,30382784
덕성,KOSPI,,8160,30,0.37,8130,8300,8120,236036,1935669420,127948800000,15680000
덕양산업,KOSPI,,4645,125,2.77,4520,4650,4510,157604,728315770,151264332100,32564980
덴티움,KOSPI,,111700,-500,-0.45,112500,116700,111300,112832,12785892800,1236388311000,11068830
도화엔지니어링,KOSPI,,7850,0,0.0,7810,7940,7800,314326,2466905440,264702000000,33720000
동국홀딩스,KOSPI,,8400,260,3.19,8140,8450,8140,72669,603048450,267124057200,31800483
동남합성,KOSPI,,35750,300,0.85,35600,35750,35450,333,11849350,125125000000,3500000
동방,KOSPI,,2990,650,27.78,2385,3040,2345,32527984,93300462305,143435580340,47971766
동방아그로,KOSPI,,6280,-10,-0.16,6250,6300,6250,10428,65471900,85518383560,13617577
동부건설,KOSPI,,4950,40,0.81,4950,4960,4905,15867,78230495,113584407750,22946345
동서,KOSPI,,18500,-250,-1.33,18560,18730,18340,85202,1572837060,1844450000000,99700000
동성제약,KOSPI,,5060,30,0.6,5030,5060,5000,20928,105406290,132070908200,26100970
동성케미컬,KOSPI,,4485,40,0.9,4445,4530,4445,72596,325276715,222858430080,49689728
동아쏘시오홀딩스,KOSPI,,101100,200,0.2,100900,103300,100500,7718,783393900,641875104300,6348913
동아에스티,KOSPI,,60500,100,0.17,61200,62400,60200,56235,3414237900,534515685000,8834970
동아지질,KOSPI,,14150,1470,11.59,12680,15030,12640,1283491,18355244790,198844940900,14052646
동아타이어,KOSPI,,12350,-60,-0.48,12440,12490,12340,12718,157537030,169602735250,13733015
동양,KOSPI,,904,13,1.46,891,905,890,239283,214304290,215770392952,238684063
동양고속,KOSPI,,10950,0,0.0,10800,11090,10800,2218,24220880,31706480550,2895569
동양생명,KOSPI,,5070,70,1.4,5000,5090,5000,90614,456908500,818088025950,161358585
동양철관,KOSPI,,904,208,29.89,697,904,697,8309103,7280138824,107472302160,118885290
동양피스톤,KOSPI,,5090,115,2.31,5100,5240,5020,133771,687138640,67027461400,13168460
동원F&B,KOSPI,,39450,-250,-0.63,39850,40900,39400,84449,3368996500,761212209000,19295620
동원금속,KOSPI,,1806,26,1.46,1780,1819,1777,211724,382485415,84439408998,46754933
동원산업,KOSPI,,34800,-50,-0.14,34850,35150,34600,21920,764122100,1253561946000,36021895
동원수산,KOSPI,,7030,140,2.03,6950,7250,6890,93181,662121300,32716249150,4653805
동원시스템즈,KOSPI,,44400,400,0.91,44000,44750,43000,66380,2923790050,1287212920800,28991282
동일고무벨트,KOSPI,,8200,20,0.24,8200,8470,8160,315084,2608864710,113980000000,13900000
동일산업,KOSPI,,43450,150,0.35,43450,43900,43200,1722,74942500,105375591750,2425215
동일제강,KOSPI,,1776,-3,-0.17,1779,1792,1770,14244,25312508,36053439360,20300360
동화약품,KOSPI,,8370,90,1.09,8280,8390,8200,35614,296509020,233786403900,27931470
두산,KOSPI,,200000,-6000,-2.91,208000,212000,196700,151636,30377842600,3304767000000,16523835
두산밥캣,KOSPI,,56600,-1100,-1.91,58000,58000,56300,183083,10398406400,5674102795600,100249166
두산에너빌리티,KOSPI,,20750,-50,-0.24,21350,21350,20700,10844092,227235978700,13291643779500,640561146
두올,KOSPI,,3730,160,4.48,3570,3765,3570,233597,862137435,123338716400,33066680
디씨엠,KOSPI,,11160,90,0.81,11180,11180,11040,1191,13198940,127224000000,11400000
디아이,KOSPI,,19810,-1190,-5.67,20850,21550,19150,2959768,59567161310,560623000000,28300000
디아이씨,KOSPI,,5250,50,0.96,5250,5390,5210,286832,1522292030,204164987250,38888569
디와이,KOSPI,,5620,40,0.72,5590,5650,5580,68316,383808520,147916337460,26319633
디와이파워,KOSPI,,14190,380,2.75,13800,14190,13710,113835,1596957620,156681836520,11041708
락앤락,KOSPI,,8710,10,0.11,8710,8720,8710,39700,345803440,377373039810,43326411
롯데관광개발,KOSPI,,10340,-500,-4.61,10900,10900,10210,1793386,18833042920,787761885460,76185869
롯데손해보험,KOSPI,,3120,-5,-0.16,3130,3185,3065,694756,2165822160,968249318400,310336320
롯데쇼핑,KOSPI,,66100,200,0.3,66200,66900,65600,40858,2703591700,1869886705500,28288755
롯데에너지머티리얼즈,KOSPI,,47250,-350,-0.74,48200,49450,47000,294939,14229909250,2178736953750,46110835
롯데웰푸드,KOSPI,,147600,3600,2.5,146300,149000,144000,17494,2564512100,1392543122400,9434574
롯데이노베이트,KOSPI,,27700,550,2.03,27150,27900,27150,56820,1566877950,419083465900,15129367
롯데정밀화학,KOSPI,,47850,-100,-0.21,48200,48200,47500,39459,1889623450,1234530000000,25800000
롯데지주,KOSPI,,25750,-400,-1.53,26150,26200,25700,134339,3481392350,2701412852750,104909237
롯데케미칼,KOSPI,,109900,-3200,-2.83,113500,113500,109400,120450,13284620000,4701018548100,42775419
롯데하이마트,KOSPI,,9410,60,0.64,9370,9440,9270,13488,125980280,222148569920,23607712
마니커,KOSPI,,1201,3,0.25,1198,1210,1181,141201,168720379,76276984828,63511228
만호제강,KOSPI,,47150,0,0.0,0,0,0,0,0,195672500000,4150000
메리츠금융지주,KOSPI,,76400,-500,-0.65,77200,77600,75400,375182,28586723600,14571016709600,190720114
메타랩스,KOSPI,,1870,-55,-2.86,1925,1949,1870,37926,71964577,46571768430,24904689
명문제약,KOSPI,,2055,-20,-0.96,2090,2105,2025,33846,69369870,69774347970,33953454
모나리자,KOSPI,,4160,-20,-0.48,4195,4225,4090,395687,1642994580,152136420800,36571255
모나미,KOSPI,,2800,20,0.72,2780,2920,2775,50894,143078305,52912459600,18897307
모토닉,KOSPI,,8600,110,1.3,8520,8630,8520,39931,342380710,283800000000,33000000
무림P&P,KOSPI,,3120,30,0.97,3085,3140,3085,72383,225355970,194589170880,62368324
무림페이퍼,KOSPI,,2205,40,1.85,2160,2215,2160,249491,545983210,91748528550,41609310
무학,KOSPI,,5510,40,0.73,5460,5530,5460,17595,96635460,157035000000,28500000
문배철강,KOSPI,,2925,105,3.72,2820,3010,2820,363516,1068699780,59972752125,20503505
미래산업,KOSPI,,2105,75,3.69,2030,2130,2015,342940,718684425,64054665850,30429770
미래아이앤지,KOSPI,,1080,4,0.37,1076,1085,1065,39986,42966996,30114270720,27883584
미래에셋생명,KOSPI,,5280,50,0.96,5280,5280,5210,26217,137679050,934645477920,177016189
미래에셋증권,KOSPI,,7290,80,1.11,7290,7410,7260,416112,3044968470,4339856614320,595316408
미원상사,KOSPI,,201500,0,0.0,201500,202000,198400,3706,743522300,957125000000,4750000
미원에스씨,KOSPI,,157400,5700,3.76,150200,157500,150200,520,80425300,787000000000,5000000
