종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"058850","KTcs","KOSPI",,"2910","10","0.34","2890","2920","2875","132111","383136905","124213350000","42685000"
"058860","KTis","KOSPI",,"2715","20","0.74","2695","2735","2680","77252","209223310","94487430000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","6500","-20","-0.31","6510","6520","6400","93170","603723780","142350000000","21900000"
"093050","LF","KOSPI",,"18700","300","1.63","18450","18750","18350","58429","1083769750","546788000000","29240000"
"003550","LG","KOSPI",,"94300","-1000","-1.05","94200","95300","93700","193825","18237632600","14833483639900","157300993"
"034220","LG디스플레이","KOSPI",,"20550","50","0.24","20500","20800","20400","1720553","35355986550","7353112635000","357815700"
"051900","LG생활건강","KOSPI",,"1462000","1000","0.07","1466000","1468000","1442000","36822","53718874000","22833804014000","15618197"
"051905","LG생활건강우","KOSPI",,"687000","0","0.00","687000","691000","679000","3743","2571704000","1442491839000","2099697"
"003555","LG우","KOSPI",,"68800","100","0.15","68700","69000","68400","5114","351443100","207887456000","3021620"
"032640","LG유플러스","KOSPI",,"14450","400","2.85","14000","14450","14000","1597533","22795352750","6309034166450","436611361"
"011070","LG이노텍","KOSPI",,"217500","2500","1.16","218500","221500","216000","210023","45863698500","5147595772500","23667107"
"066570","LG전자","KOSPI",,"141000","-1000","-0.70","143000","143000","140000","758432","106970480500","23074341774000","163647814"
"066575","LG전자우","KOSPI",,"69800","-100","-0.14","70200","70200","69100","44837","3113040800","1199582241600","17185992"
"037560","LG헬로비전","KOSPI",,"7860","70","0.90","7810","7930","7810","583728","4590960340","608732358900","77446865"
"051910","LG화학","KOSPI",,"721000","-37000","-4.88","763000","766000","721000","906907","666641683892","50897079303000","70592343"
"051915","LG화학우","KOSPI",,"333500","-12500","-3.61","348000","349000","332000","44581","15010311500","2564214800000","7688800"
"079550","LIG넥스원","KOSPI",,"52400","300","0.58","51600","53200","51200","209188","10940555000","1152800000000","22000000"
"006260","LS","KOSPI",,"66600","0","0.00","66500","67200","66400","46059","3074135800","2144520000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"68000","-600","-0.87","68200","69900","67600","119055","8155041500","2040000000000","30000000"
"000680","LS네트웍스","KOSPI",,"3930","30","0.77","3900","3940","3715","64301","249793790","309695852880","78803016"
"229640","LS전선아시아","KOSPI",,"8490","20","0.24","8480","8530","8410","104972","890476500","260005222710","30624879"
"108320","LX세미콘","KOSDAQ","우량기업부","118400","2900","2.51","116300","120300","114700","290235","34231324500","1925693120000","16264300"
"001120","LX인터내셔널","KOSPI",,"27750","0","0.00","27550","28000","27550","84287","2342899000","1075590000000","38760000"
"108670","LX하우시스","KOSPI",,"87900","-200","-0.23","87900","88600","87300","41903","3686775900","788258193000","8967670"
"108675","LX하우시스우","KOSPI",,"40100","50","0.12","40400","40400","39500","1284","51306800","41396433000","1032330"
"383800","LX홀딩스","KOSPI",,"9930","60","0.61","9840","9960","9830","182457","1806015160","757467251700","76280690"
"38380K","LX홀딩스1우","KOSPI",,"15250","0","0.00","15250","15250","15000","7253","109315400","22345596250","1465285"
"023150","MH에탄올","KOSPI",,"9920","230","2.37","9700","9920","9670","51279","502259010","73194977920","7378526"
"035420","NAVER","KOSPI",,"445000","6000","1.37","442000","448500","436500","655075","290527529000","73097210775000","164263395"
"160550","NEW","KOSDAQ","중견기업부","10650","150","1.43","10400","10900","10200","1333455","14187783300","297200028900","27906106"
"053290","NE능률","KOSDAQ","중견기업부","15000","650","4.53","14350","15500","14100","369020","5516355800","247894605000","16526307"
"181710","NHN","KOSPI",,"71100","500","0.71","70700","71700","70700","45460","3238793000","1391073277500","19565025"
"104200","NHN벅스","KOSDAQ","중견기업부","6510","40","0.62","6540","6540","6390","27925","181119860","96527350500","14827550"
"060250","NHN한국사이버결제","KOSDAQ","우량기업부","48400","0","0.00","48450","48500","47700","51740","2490237550","1185934019600","24502769"
"005940","NH투자증권","KOSPI",,"13300","50","0.38","13150","13300","13100","632399","8375795300","3742738197100","281408887"
"005945","NH투자증권우","KOSPI",,"11900","0","0.00","11850","11950","11850","71860","855323100","224564519200","18870968"
"338100","NH프라임리츠","KOSPI",,"4825","-125","-2.53","4850","4925","4800","904512","4361703375","90034500000","18660000"
"034310","NICE","KOSPI",,"18600","550","3.05","17950","18600","17950","57575","1053161600","704610780000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","21400","200","0.94","21350","21700","21250","185620","3983544400","1299297148000","60714820"
"008260","NI스틸","KOSPI",,"4575","60","1.33","4500","4670","4495","123413","566568635","130845535275","28600117"
"004250","NPC","KOSPI",,"5570","-20","-0.36","5590","5610","5490","253068","1401919930","204530400000","36720000"
"004255","NPC우","KOSPI",,"3135","0","0.00","3135","3140","3130","3371","10560025","16552800000","5280000"
"010060","OCI","KOSPI",,"126000","-1000","-0.79","125500","128500","124000","326514","41093895000","3005020746000","23849371"
"078590","OQP","KOSDAQ","관리종목(소속부없음)","2380","0","0.00","0","0","0","0","0","197556560040","83006958"
"178920","PI첨단소재","KOSPI",,"59500","700","1.19","59100","60700","58800","210409","12517458800","1747296159000","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","6880","80","1.18","6910","6940","6690","117767","803633750","68800000000","10000000"
"005490","POSCO","KOSPI",,"337500","500","0.15","332500","342500","332500","336396","113681021500","29425556812500","87186835"
"218410","RFHIC","KOSDAQ","우량기업부","33200","350","1.07","32600","33350","32600","102491","3386685600","884700984000","26647620"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","23750","-50","-0.21","23850","23950","23500","11491","272405550","94972663750","3998849"
"091340","S&K폴리텍","KOSDAQ","중견기업부","5870","130","2.26","5740","5870","5700","61165","353993030","68700842270","11703721"
"010950","S-Oil","KOSPI",,"92600","-2500","-2.63","94500","94500","92100","279536","25916095900","10425166539200","112582792"
"010955","S-Oil우","KOSPI",,"54800","-400","-0.72","55100","55100","54700","3351","183645100","220401599600","4021927"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","1820","45","2.54","1780","1825","1775","1497719","2700769980","294961166500","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","7560","110","1.48","7450","7560","7350","21418","159930340","181803182400","24048040"
"034120","SBS","KOSPI",,"49800","-900","-1.78","51100","51100","49400","214041","10649042600","908978583600","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"2205","15","0.68","2185","2240","2180","317197","700143420","308471098950","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","7200","-60","-0.83","7240","7240","7110","22622","162188620","154537596000","21463555"
"036120","SCI평가정보","KOSDAQ","중견기업부","3360","35","1.05","3325","3360","3285","54964","182712650","119280000000","35500000"
"099220","SDN","KOSDAQ","우량기업부","2615","50","1.95","2590","2625","2565","632358","1643189450","139038080370","53169438"
"036540","SFA반도체","KOSDAQ","우량기업부","6940","20","0.29","6940","6970","6850","870768","6015165270","1141354502820","164460303"
"255220","SG","KOSDAQ","중견기업부","2220","30","1.37","2195","2230","2160","50439","111169300","91775392740","41340267"
"040610","SG&G","KOSDAQ","중견기업부","2725","0","0.00","2720","2760","2715","122246","334830475","92887609100","34087196"
"049470","SGA","KOSDAQ","중견기업부","1230","15","1.23","1220","1235","1195","331353","404757100","65020566270","52862249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","1425","65","4.78","1360","1435","1350","524256","735278720","65800523550","46175806"
"005090","SGC에너지","KOSPI",,"48200","1250","2.66","46950","48600","46800","69106","3318838000","707431592800","14677004"
"016250","SGC이테크건설","KOSDAQ","우량기업부","75400","3200","4.43","74900","76300","73300","44172","3303028700","152628223800","2024247"
"001380","SG글로벌","KOSPI",,"2680","-10","-0.37","2675","2700","2650","114727","307096450","120503903240","44964143"
"004060","SG세계물산","KOSPI",,"764","14","1.87","750","765","745","472012","357616585","154652669440","202424960"
"001770","SHD","KOSPI",,"32300","800","2.54","31850","32300","31200","13814","440289900","39240559400","1214878"
"002360","SH에너지화학","KOSPI",,"1060","35","3.41","1025","1065","1025","823215","865099710","117801753800","111133730"
"009160","SIMPAC","KOSPI",,"7900","1280","19.34","6540","8170","6540","10846041","84001687480","516893176400","65429516"
"123700","SJM","KOSPI",,"4800","25","0.52","4775","4870","4775","40914","196701415","74903510400","15604898"
"025530","SJM홀딩스","KOSPI",,"3995","40","1.01","3955","4090","3940","50267","201140635","59661361960","14934008"
"034730","SK","KOSPI",,"263500","0","0.00","263000","266000","261000","204964","53980079000","18539938259500","70360297"
"337450","SK5호스팩","KOSDAQ","SPAC(소속부없음)","2440","-15","-0.61","2430","2470","2425","161487","393978625","10516400000","4310000"
"340350","SK6호스팩","KOSDAQ","SPAC(소속부없음)","2200","-15","-0.68","2215","2215","2200","51305","113090720","12562000000","5710000"
"011790","SKC","KOSPI",,"156000","-3500","-2.19","159500","160000","155000","295119","46225073500","5907454488000","37868298"
"018670","SK가스","KOSPI",,"119500","0","0.00","119500","120500","119000","8996","1078276000","1103014158000","9230244"
"001740","SK네트웍스","KOSPI",,"5550","-10","-0.18","5550","5620","5540","481788","2680688240","1377441440850","248187647"
"001745","SK네트웍스우","KOSPI",,"108000","0","0.00","106500","108500","106500","83","8872000","12273984000","113648"
"006120","SK디스커버리","KOSPI",,"48650","750","1.57","47900","48800","47750","67865","3282665250","926191645750","19037855"
"006125","SK디스커버리우","KOSPI",,"40250","50","0.12","40200","40600","39950","13212","530929350","54677813750","1358455"
"210980","SK디앤디","KOSPI",,"39350","750","1.94","38650","39700","38450","140849","5534583400","873182953400","22190164"
"068400","SK렌터카","KOSPI",,"12700","0","0.00","12650","12900","12550","81531","1039467550","600530168000","47285840"
"036490","SK머티리얼즈","KOSDAQ","우량기업부","405000","500","0.12","402800","408300","399800","48187","19440493500","4271807565000","10547673"
"302440","SK바이오사이언스","KOSPI",,"308500","-5000","-1.59","311000","316500","299000","1098937","338605646500","23600250000000","76500000"
"326030","SK바이오팜","KOSPI",,"124000","-1500","-1.20","126000","126000","123500","206858","25763824500","9710843000000","78313250"
"361610","SK아이이테크놀로지","KOSPI",,"208500","1000","0.48","212000","215000","207000","472492","99322065000","14865547932000","71297592"
"03473K","SK우","KOSPI",,"246500","1500","0.61","246500","246500","244000","1159","284149000","139552277500","566135"
"096770","SK이노베이션","KOSPI",,"244500","-5000","-2.00","249500","251000","243500","323014","79590394000","22607830398000","92465564"
"096775","SK이노베이션우","KOSPI",,"154000","-500","-0.32","155500","155500","154000","3956","610899500","192257604000","1248426"
"001510","SK증권","KOSPI",,"944","23","2.50","919","975","915","9063930","8579762582","446125121424","472590171"
"001515","SK증권우","KOSPI",,"4380","100","2.34","4285","4380","4280","14155","61588870","17136811320","3912514"
"285130","SK케미칼","KOSPI",,"269000","-1000","-0.37","270500","273500","267500","252010","67848828000","3161125524000","11751396"
"28513K","SK케미칼우","KOSPI",,"131500","-1500","-1.13","134000","134000","130000","42786","5629596000","191815105000","1458670"
"017670","SK텔레콤","KOSPI",,"313000","15000","5.03","301500","314000","300500","775405","239417992000","22554824759000","72060143"
"000660","SK하이닉스","KOSPI",,"108000","1500","1.41","106000","108000","104500","4736183","504301592000","78624255420000","728002365"
"048550","SM C&C","KOSDAQ","중견기업부","5570","-50","-0.89","5560","5690","5490","4447175","24891702880","528997493400","94972620"
"063440","SM Life Design","KOSDAQ","중견기업부","3155","105","3.44","3085","3170","3035","1909691","5955761950","142382480870","45129154"
"950180","SNK","KOSDAQ","외국기업(소속부없음)","18850","50","0.27","18850","19450","18750","74332","1413837350","397014930000","21061800"
"064960","SNT모티브","KOSPI",,"55100","600","1.10","55000","56200","54800","84693","4684141100","805734793600","14623136"
"100840","SNT에너지","KOSPI",,"20900","350","1.70","20650","21050","20600","20556","429965300","156890259900","7506711"
"003570","SNT중공업","KOSPI",,"10400","-100","-0.95","10500","10600","10300","37522","393420950","345828048800","33252697"
"036530","SNT홀딩스","KOSPI",,"18700","100","0.54","18600","18750","18450","10069","187455650","304882668200","16303886"
"005610","SPC삼립","KOSPI",,"81400","-100","-0.12","81500","81700","81000","6797","553089000","702401332600","8629009"
"011810","STX","KOSPI",,"4965","-5","-0.10","4980","5050","4955","284583","1419628290","133401109500","26868300"
"077970","STX엔진","KOSPI",,"11150","50","0.45","11200","11350","11000","30838","344801400","256549279600","23008904"
"071970","STX중공업","KOSPI",,"5690","50","0.89","5640","6010","5550","721422","4138104530","161402403440","28365976"
"002820","SUN&L","KOSPI",,"5900","70","1.20","5830","5900","5740","6343","36962990","74387135100","12607989"
"289080","SV인베스트먼트","KOSDAQ","중견기업부","3935","50","1.29","3875","3955","3865","541662","2118082190","209475790000","53234000"
